"","SAMD_1","SAMP_1","SAMD_2","SAMP_2","SAMD_3","SAMP_3"
"AGPAT4",1.54904174065709,0.125126739294574,4.71733081002236,6.47179376550534e-06,-6.06923202479257,0
"AGPAT5",-1.37446067296883,0.173087045626146,3.40307710456609,0.000951353683529285,-2.02047432407432,0.0420289073454859
"AGPS",-3.37885410688115,0.000961061374177543,-0.974931883545544,0.334200194153813,3.58046234638735,0.000294466616330493
"AGR2",-2.89809276787912,0.0043598317333621,1.48638589588861,0.141016071621184,1.10343820575654,0.26788372343868
"AGRN",-1.09944449476566,0.275365117031604,2.54910440266326,0.0121389278394995,-1.26073602091953,0.205178513644699
"AGT",-1.25386732995929,0.213608025024269,2.50341451091218,0.0137989429403516,-1.39609793126485,0.160774457987272
"AGTR1",8.1308537080982,0,-2.85749778405019,0.00511918886851472,-6.77570614698576,0
"AGTR2",-0.603393926079749,0.549237406967965,0.307122151964023,0.761494984359832,0.187113005762372,0.85094380325747
"AHCY",-5.45488208965572,0,6.51598854692389,0,-0.966163111598986,0.332232768849099
"AHCYL1",-4.04938681213186,9.70769064825801e-05,-2.54241401166686,0.0123719124150577,5.98406815539042,0
"AHCYL2",-3.18064447236921,0.00183043900334376,1.00616708614539,0.319139251429188,1.35298360569672,0.174105274511919
"AHI1",-3.20796686000159,0.00167943048214864,5.45550287373504,0,-2.12435461733642,0.0324139790745335
"AHNAK",1.68378863704192,0.0957124366303527,-5.09253328629645,0,3.56924275015857,0.000305252939273002
"AHNAK2",5.59945482315128,0,-4.95441915233699,2.15726458850178e-06,-0.0959863588509846,0.922769927731636
