"","SAMD_1","SAMP_1","SAMD_2","SAMP_2","SAMD_3","SAMP_3","SAMD_4","SAMP_4"
"ACADSB",-2.24061300269892,0.0248905188221335,-4.2451905155997,0.000186603386905404,1.44163828784755,0.14434149498436,4.14961743656367,8.30546866573185e-05
"ACADVL",0.184841696007482,0.852982418293604,-3.41276391551169,0.00180563046057599,0.587351582113192,0.551259842519685,1.83497096942875,0.0702243555172042
"ACAN",10.7316164616786,0,0.567294411880651,0.575159098263402,-3.13006849119442,0.00182504584187251,-10.7322034830432,0
"ACAP1",9.27061894680217,0,-10.679002431285,0,2.53673999745958,0.0109427246251753,-7.70370400159803,0
"ACAP2",-0.599536798366035,0.5486678891166,-0.67948671707717,0.502474382483012,3.47971196086381,0.00059432639413224,-2.95203231594527,0.00422068816740373
"ACAT1",-2.36001993726488,0.0182062344946608,-1.81369752024963,0.0777294790206019,2.25400056286924,0.0232434473088124,1.29675561462643,0.19871858483443
"ACAT2",-1.29317130113678,0.195067414518391,2.43647462795736,0.0200604034084781,2.94530392104516,0.00331032251105598,-3.40549643051111,0.00106353144213138
"ACBD3",-0.760109061059068,0.447476000431453,-2.10928674634677,0.0416125552799051,3.86035902421361,0.00015748031496063,-1.29367888378615,0.19972602739726
"ACBD4",0.666360677932531,0.505337072591953,-1.6025320203433,0.117584942293172,-1.16868934836239,0.23612015963758,1.63039477973122,0.106781361233955
"ACD",-0.280688725226302,0.778471578039047,-0.483442490737372,0.632581167080142,0.184554642208522,0.851181102362205,0.41450175314416,0.679798295760975
"ACE",1.78084004582616,0.0743846402761299,-3.12402634624036,0.00382806601229641,-0.121799627401972,0.901615791176788,0.429438216170109,0.669058354007119
"ACE2",-4.0193595710463,6.47179376550534e-05,-5.38971648651269,6.47179376550534e-06,3.66807230382961,0.000317117894509762,4.93786448101361,0
"ACHE",11.5382427370575,0,-2.51073894066706,0.0168525509653759,-7.28033534933955,0,-3.41765747018635,0.00102685794412685
"ACKR2",0.893822522667847,0.371264157048862,-6.13358801367525,2.15726458850178e-06,-1.83921643320768,0.0628788695933556,3.86049117223408,0.000231905943263941
"ACKR3",5.48567446852129,0,3.79042878668075,0.000683852874555064,-5.23563974284027,1.07863229425089e-06,-2.60550110448947,0.0110894186171934
"ACKR4",9.85555254479324,0,-3.45129598463023,0.00165138604249811,-1.47907067628329,0.134210980476755,-6.84749610913959,0
"ACO2",-1.81200365857773,0.0695113795707043,-3.64529908532062,0.000997734872182073,3.4150797102221,0.000737784489267609,0.609944951688,0.543432207960306
"ACOT11",-3.39821688094734,0.000674145183906806,-1.21360814624266,0.232648042282386,1.62025095756727,0.100851040880164,2.66531793149465,0.00942940351634128
"ACOT13",-2.44769749796454,0.014299428324884,1.19232980348141,0.240766907561212,2.32960261790322,0.0190206018768202,-0.616297440039214,0.539328012080682
"ACOT7",0.437068266121425,0.661794844137633,0.714868801645624,0.48053284435336,0.388501523280079,0.692893970445475,-1.60573396711697,0.112121669722792
"ACOT8",-3.79761611302979,0.000146693992018121,2.66879120549581,0.0116093193830223,1.58799923545869,0.107802826016611,0.37286674262142,0.710380757199871
"ACOT9",4.7256373993968,2.15726458850178e-06,-6.1905644842074,2.15726458850178e-06,0.570372542778482,0.562811994391112,-0.634517892952514,0.527502966238809
"ACOX1",-0.43343503723225,0.664474166756553,-1.68126317584639,0.101155215187143,1.77919485599042,0.0717128680832704,-0.097349833388602,0.922911228562183
"ACOX2",-0.790510668074175,0.429485492395642,-1.82901735108647,0.0753101067845971,-2.72375506534015,0.00645129975191457,5.85213406917687,0
"ACOX3",1.41620293241587,0.15612015963758,-1.41305241620202,0.165976701542444,-0.446099753813522,0.650770143458095,0.129632374823966,0.897349800453026
"ACOXL",-2.79296926465859,0.00518282817387553,1.15755976561172,0.25464351202675,2.66626913788,0.00761190810052853,-0.260876574804787,0.794882968396074
"ACP1",-4.70578295403646,2.15726458850178e-06,5.7134402575517,2.15726458850178e-06,-2.55358943830984,0.0104724409448819,3.52682685957613,0.000736705856973358
"ACP2",2.3450656808393,0.0189041095890411,-0.91866891527675,0.364588501779743,4.74362545547879,6.47179376550534e-06,-6.50284504557047,0
"ACP5",4.38104513107527,1.51008521195125e-05,-7.15738431929984,2.15726458850178e-06,5.25966530895383,1.07863229425089e-06,-4.72945179442841,4.31452917700356e-06
"ACP6",-5.28027567941035,0,-0.594058636777988,0.557452270520979,1.52286820425598,0.123073023406321,4.71127079129171,5.39316147125445e-06
"ACPP",-2.35053838671775,0.0186452378384209,-3.30862677042956,0.00240966454535649,2.8853329909689,0.00401574803149606,1.95425271727891,0.0542271599611692
"ACR",-3.0533852973692,0.00225865602416136,-0.770671373272471,0.446720957825477,0.191830703681191,0.845318735842951,3.45127227456178,0.000918994714701758
"ACRV1",-2.30842343295573,0.020876928055226,1.74103513939194,0.0898845863445152,1.24018127159252,0.208749865170963,-0.254583357899057,0.799760543630676
"ACSBG1",-2.95999796393036,0.00307949520008629,2.31164798314014,0.0267684176464243,-3.11860494522524,0.00188760651493906,4.34582752669141,4.42239240642865e-05
"ACSF2",-0.188280722759812,0.850300938410096,2.89523584608014,0.00670693560565203,-1.20720536254721,0.221139035702729,-0.273761615514639,0.785001617948441
"ACSL3",1.55412115868858,0.119594434257362,1.32048009991272,0.194736274404056,-2.90279194210837,0.00379139251429188,0.476153565271824,0.635538776830978
"ACSL4",5.24288231130519,0,-3.23375707057077,0.00287347643188437,-0.940463072666088,0.340451946931291,-1.48852353435135,0.140632078524431
"ACSL5",0.152201124223591,0.878947254880811,-6.86989152622772,2.15726458850178e-06,4.23959591343583,4.20666594757847e-05,2.26149923243016,0.0265235681156294
"ACSL6",4.13687813972721,3.55948657102794e-05,-6.50931886887247,2.15726458850178e-06,0.748096162943756,0.448320569517851,-1.05154153484979,0.296253910042067
"ACSM1",-2.62370037140148,0.0086096429727106,-1.03005889100794,0.30989860856434,-2.37023156759183,0.0170747492179916,7.46316284869514,0
"ACSM3",-5.43015313084215,0,1.12290674996456,0.26875417970014,0.177673293902165,0.856618487757523,5.27703028874332,0
"ACSM5",5.41863674531534,0,-3.30398426336022,0.00245173120483227,-1.16446425790498,0.237845971308381,-2.53553821155481,0.013331895156941
"ACSS3",0.649094995125225,0.516385503181965,1.64188573993131,0.109070218962356,-1.8099558151574,0.0670240535001618,0.852695570473204,0.396764103117247
"ACTA2",15.9062779037558,0,-1.58793225088696,0.12082731096969,-8.43133019360518,0,-5.6794454896908,0
"ACTB",8.70760137718347,0,-1.44187826053773,0.157768309783195,-4.9152250480096,2.15726458850178e-06,-3.86791725109412,0.000221119620321432
"ACTC1",6.26357562176486,0,0.0547603266469377,0.956798619350663,-3.06097944191137,0.00224894833351311,-3.67095055117016,0.000479991370941646
"ACTG2",13.2224255663205,0,-1.13263355345408,0.264692050479991,-7.67778706663852,0,-4.91757137306592,0
"ACTL7A",4.52389202635039,6.47179376550534e-06,-3.79598411202239,0.000673066551612555,0.131666034716308,0.893726674576637,-4.19727592718601,6.57965699493043e-05
"ACTL8",-0.562484256366367,0.573509869485492,-0.425574029595345,0.673783842088232,-0.0604537094047977,0.951301909179161,1.01376877087761,0.313755797648582
"ACTN1",9.87168363013213,0,-1.65094855145238,0.10717829791824,-4.31862939851064,2.80444396505231e-05,-4.37686480334883,4.09880271815338e-05
"ACTN2",4.77420064163681,2.15726458850178e-06,1.20257926495615,0.236865494552907,-0.752393929622577,0.445779311832596,-5.06632486174096,0
"ACTN4",1.60008503530533,0.108877143781685,0.125188615451854,0.901306223708338,-2.11563524382009,0.0329025995038291,0.290867104353714,0.772129220148851
"ACTR10",0.761837110013668,0.446383345917377,4.14351709959624,0.000264264912091468,-1.60091675116382,0.104856002588718,-1.66395634690231,0.0998489914788049
"ACTR1A",4.45450883619013,8.62905835400712e-06,0.707765023346925,0.484894833351311,-0.97443609533259,0.3233771977133,-3.91964870629177,0.0001822888577284
"ACTR1B",-5.16786649811474,0,3.20466069335536,0.00312048322726782,2.38034042592937,0.016629274080466,0.0511349708838939,0.959354977888038
"ACTR3",1.18101754704147,0.236972279150038,-1.82692403604596,0.0756185956207529,3.67120837051042,0.000313881997627009,-3.23076885673444,0.00182828173875526
"ACTR5",-2.03711403664568,0.0412792579009816,3.62628611619398,0.00103764426706936,-1.14765892921721,0.244741667565527,0.0407828164233245,0.9675234602524
"ACTR8",-0.357529344827347,0.72048214863553,0.102603378565471,0.919079926653004,-0.0512273471924943,0.958708877143782,0.357370080335494,0.721933987703592
"ACVR1",4.4358817190699,9.70769064825801e-06,-2.12596813130786,0.0401671880056089,-1.8471597963712,0.0617463056843922,-0.712927388562793,0.478237514831194
"ACVR2A",4.1498702719594,3.45162334160285e-05,1.89618556269577,0.0655808434904541,-2.00592468317297,0.0427548268795168,-3.80038335619897,0.00029123071944774
"ACVR2B",-4.45990487959471,8.62905835400712e-06,4.19451051723485,0.000221119620321432,0.354847796322498,0.718242907992665,0.676114244669928,0.501008521195125
"ACVRL1",12.9839266916852,0,-2.77870715715029,0.00890087369215834,-2.59404312313412,0.00932477618379894,-7.3089643277052,0
"ACYP2",-3.59263103916281,0.000327904217452271,1.49192781339073,0.144264912091468,-0.0225927917477884,0.98182936037105,2.4102051831456,0.0183054686657319
"ADA",3.97059453516575,8.41333189515694e-05,-0.653656189150117,0.518874986517096,-0.108311698938707,0.91243339445583,-3.10471674136659,0.00269658073562722
"ADAM10",4.2778629269364,2.04940135907669e-05,-1.76502443506662,0.0858019631107755,-0.259303708053908,0.792223061158451,-2.75667947006161,0.00730126199978427
"ADAM11",-2.5491637591678,0.0107011109912631,5.17175374144843,1.51008521195125e-05,-2.67517990232346,0.00743285513968288,0.656691821088537,0.513252076367166
"ADAM12",16.3745916189603,0,-2.04779996795711,0.0476528961277101,-5.31130263544744,1.07863229425089e-06,-9.57350940811755,0
"ADAM15",-1.09420113811053,0.273394455830008,-3.50713211592057,0.00143458095135368,3.57160614457475,0.000440081976054363,-0.289616366460321,0.773077337935498
"ADAM17",0.44996287099685,0.652542336317549,-0.268958373428081,0.790100312803365,-0.558663150541247,0.570872613526049,0.361275580598756,0.718920289073455
"ADAM18",0.456207117851082,0.648131808866357,0.772818884827949,0.445429834969259,-0.514670593756605,0.601664329630029,-0.540178018397353,0.590874770790637
"ADAM19",15.196641699498,0,-4.39118021485081,0.000118649552367598,-4.18682254658469,5.06957178297918e-05,-6.67601341856963,0
"ADAM2",0.692185324552919,0.489019523244526,-1.36168938314082,0.181575881781901,-1.95776647196986,0.0478740157480315,1.72696193424556,0.0877963542228454
"ADAM20",2.52049493061752,0.0116136339121993,0.360656792259246,0.721239348506094,-3.48545615143596,0.000583540071189731,0.307184847995221,0.759719555603495
"ADAM22",3.17163129698475,0.00149174846294898,4.26305820838161,0.000173659799374393,-4.00314807530694,9.59982741883292e-05,-2.24222595377755,0.0277402653435444
"ADAM23",5.21864740114368,0,0.333266485020743,0.741613633912199,-9.78456186687375,0,4.28357621964765,5.28529824182936e-05
"ADAM28",3.13201146549386,0.0016956099665624,-4.97763048852149,2.58871750620214e-05,0.189578283017117,0.847115737245173,0.893531895993537,0.374724409448819
"ADAM30",1.42847108622081,0.152486247438248,-2.3873552611117,0.0225056628195448,-1.03506249417432,0.294299428324884,1.12729490406001,0.263085966993852
"ADAM5",1.26178677663809,0.20624204508683,-1.46786064187465,0.150623449466077,-0.943715612751799,0.338786538668968,0.48263379040181,0.631002049401359
"ADAM8",4.58677728730182,5.39316147125445e-06,-7.37780895300313,2.15726458850178e-06,3.11031897659815,0.00192859454212059,-3.43840219401478,0.000951353683529285
"ADAM9",3.56458144745813,0.000367813612339553,-1.70117277932233,0.0972689030309567,-0.384474286516992,0.695854816093194,-1.59920827377687,0.113548700248085
"ADAMDEC1",6.2705985053371,0,-7.32239604817261,2.15726458850178e-06,5.4136382102177,1.07863229425089e-06,-8.28062914780938,0
"ADAMTS1",1.22231697388803,0.220729155430914,-1.40007240685914,0.169805846187035,1.28673386518356,0.192381620105706,-1.35898259256253,0.17826448063855
"ADAMTS12",14.4589499585678,0,1.65211991922339,0.10693992018121,-8.13156747788502,0,-6.74533465889713,0
"ADAMTS13",-2.06083314297949,0.0389709847912846,0.665178006892558,0.511541365548485,-0.0441196026390931,0.964421313774134,1.84212540992907,0.0691737676626038
"ADAMTS2",10.7222262896264,0,0.924321415776326,0.361657857836264,-6.59097175621014,0,-5.6594533406076,0
"ADAMTS20",-0.846729552349318,0.397045626146047,1.45382449873174,0.154413763348075,-1.07551407579392,0.275715672527235,0.67907910156995,0.49905619674253
"ADAMTS3",1.24117383281287,0.21377305576529,3.6749683896925,0.000924387876173013,-1.28817720639096,0.191903785999353,-2.75758080960611,0.007278610721605
"ADAMTS5",8.48890379250649,0,2.4113351392247,0.0213170100312803,-4.59567827955981,6.47179376550534e-06,-5.50988493287338,0
"ADAMTS7",4.29393309903289,2.04940135907669e-05,-3.8120413380783,0.000638550318196527,0.101209917671589,0.918159853306008,-1.87222890829339,0.0647751051666487
"ADAMTS8",-2.00030387280735,0.0450285837557977,3.32681613685637,0.00229101499298889,-4.46752544198893,1.40222198252616e-05,3.59793218901739,0.000596483658720742
"ADAMTS9",5.88926567276075,0,1.80938648064615,0.0783809729263294,-3.79151702193841,0.00020601876820192,-3.22542646622219,0.00185093301693453
"ADAMTSL3",8.48383784161597,0,-3.33676126760677,0.00222737568762809,-4.67921603059715,6.47179376550534e-06,-0.298251000077881,0.766574263833459
"ADAMTSL4",7.05091034008018,0,-0.683613581788017,0.499859777801747,-2.89429718574067,0.00389062668536296,-4.37314852234119,4.09880271815338e-05
"ADAP2",10.9182509715138,0,-9.90056227924443,0,0.985966225970251,0.317829791823967,-5.25485009440535,0
"ADARB1",8.76500675089345,0,-1.58027052881227,0.122571459389494,-4.89250110346411,2.15726458850178e-06,-1.75637129038035,0.082678243986625
"ADARB2",-4.42699295447719,1.07863229425089e-05,4.02556031875709,0.000367813612339553,-1.62862095092655,0.0991554309136016,2.62612303670566,0.0104767554740589
"ADAT1",-0.559215606593978,0.575745874231474,1.53644129402159,0.13301693452702,0.977928530256483,0.321691295437385,-1.32776768741334,0.188305468665732
"ADCK2",-3.73746767790966,0.000186603386905404,-0.95671551195793,0.345295005932478,2.45413687928566,0.0136792147556898,1.93956196187115,0.0560899579333405
"ADCK3",-6.10702857173859,0,0.109948803478807,0.913330816524647,4.96269593121889,2.15726458850178e-06,0.732398165485738,0.466228022867005
"ADCK4",-4.38147615096967,1.51008521195125e-05,5.63708516568992,2.15726458850178e-06,0.684032887572298,0.488247222521842,-0.291199306533258,0.771889763779528
"ADCY2",4.69648508153635,2.15726458850178e-06,1.59378207732975,0.119504907776939,-6.00621621689866,0,-1.04552800833497,0.298976377952756
"ADCY3",0.830711758772982,0.40616330492935,-0.590139722587784,0.560034516233416,-0.339606686121092,0.729806924819329,0.0106442187514151,0.991596375795491
"ADCY6",-0.108010448709054,0.91383669507065,2.85589193094194,0.00734764318843706,-3.42135570024475,0.000724840901736598,1.72906540537185,0.0874048107000324
"ADCY7",8.32013967498996,0,-4.57550350343114,6.57965699493043e-05,-1.13120633836027,0.251533815122425,-3.04566167152582,0.00323266098586992
"ADCY8",-4.22756919382076,2.48085427677705e-05,1.18922371296055,0.241931830439003,-0.0561263213211205,0.954832272678244,2.6238033643316,0.0105436306763024
"ADCY9",4.36215694767833,1.61794844137633e-05,-3.07343136973843,0.00433178729371157,-3.24934591573227,0.00128788695933556,1.96796282470293,0.0525563585373746
"ADCYAP1",2.3272397347363,0.0198392837881566,-1.60329763452481,0.117426383345917,-1.14357595804523,0.246423255312264,-0.270101191714367,0.787845971308381
"ADCYAP1R1",-4.89341018522423,0,0.739738640554246,0.465289612771006,-0.0609911308424588,0.950838097292633,4.28927946677025,5.28529824182936e-05
"ADD1",0.84822188537277,0.396251752777478,1.8679442430827,0.0695340308488836,0.0480682609870009,0.961231798080035,-2.47433048755238,0.0156347751051666
"ADD2",2.97818839997667,0.00289828497465214,1.55215080532632,0.129103656563477,-2.01463607611686,0.0419188868514723,-1.58054348543609,0.117888037967857
"ADH1A",6.32544316011484,0,-0.472833255772722,0.640087369215834,-6.96573362403946,0,-0.8111433873818,0.419905080358106
"ADH1B",7.22189930004412,0,-2.4007062277077,0.0218239672095783,-6.46254288320376,0,-5.41684354892572,0
"ADH1C",5.47539632973143,0,-0.967035701945061,0.340132671772193,-6.79400531254405,0,0.0332758941987247,0.973555172041851
"ADH5",-0.468503104902629,0.639367921475569,0.771347925222778,0.446319706612016,-0.816896265807151,0.407907453349153,0.714160448767173,0.477476000431453
"ADH6",-0.661389588371458,0.508511487433934,-0.17498211240488,0.862246791068925,-1.69324976601032,0.0865807356272247,2.36181396628913,0.0206860101391436
"ADH7",-0.349905238200568,0.7262851903786,-0.425343538147652,0.673954265990724,-0.0508860904527487,0.958951569409988,0.677524187853421,0.500061482040772
"ADI1",-1.89788357661511,0.057265667134074,3.92271498854919,0.00047244094488189,0.160688148643206,0.870509114442886,-0.844285021969696,0.401475568978535
"ADIPOQ",6.27143112827873,0,-2.84066821544573,0.00762377305576529,-5.64983170966873,1.07863229425089e-06,-4.66153532051228,5.39316147125445e-06
"ADIPOR1",-2.99761509398678,0.002721389278395,-0.546808441387468,0.588744472009492,2.81989687886404,0.00489699061589904,0.942544112739994,0.349038938625822
"ADIPOR2",-2.95011905685089,0.00317333620968612,3.935793248142,0.000456261460468126,0.582889532156045,0.554191565095459,-0.728939553845938,0.468237514831194
"ADK",1.23483090235903,0.216161147664761,0.350003497339759,0.72912954373854,-0.424787774739365,0.666376874123611,-1.10268512427923,0.273771977132995
"ADM",2.73318347518759,0.00625283140977241,-2.95268625095304,0.00581922122748355,-0.337258099637027,0.731608240750728,-0.704079266831597,0.483663035271276
"ADNP",-3.86865510710762,0.000121885449250351,6.37663733944593,2.15726458850178e-06,-0.652684526520845,0.508359400280444,-0.480189945339039,0.632723546542983
