"","SAMD_1","SAMP_1","SAMD_2","SAMP_2","SAMD_3","SAMP_3"
"ABCB1",4.84194527986401,3.23589688275267e-06,-1.98275274271826,0.0529403516341279,-2.99412882994997,0.0029101499298889
"ABCB4",7.05175616544053,0,-1.13625385617993,0.261350447632402,-5.75231094675372,0
"ABCB7",-2.56203910465113,0.0108122101175709,-1.41936409215688,0.161788372343868,3.4226786718449,0.000693560565203322
"ABCB9",-2.97420148995678,0.0032089310753964,-0.236411305003899,0.814454751375256,2.8705564637848,0.00421313774134398
"ABCC1",0.268163396992259,0.788428432747276,-0.511598404481037,0.612481932909071,0.10061655232443,0.919007658289289
"ABCC10",-0.937812160962981,0.347762916621724,0.914392189434715,0.365534462301801,0.105231773372698,0.91539208283896
"ABCC2",1.0101569140369,0.311776507388631,-0.918856763170783,0.363143134505447,-0.0948262340110924,0.923604789127387
"ABCC3",6.84905849596168,0,-2.32683659288062,0.0242293172257577,-3.68393139905699,0.000287994822564988
"ABCC4",-3.51854589773582,0.000543630676302449,-1.73391021696068,0.0890874770790638,4.5650037345637,5.39316147125445e-06
"ABCC5",5.44291780803311,0,3.24660391070364,0.00229317225757739,-7.51273393650656,0
"ABCC6",-0.574194483924087,0.56536403839931,1.38529971497273,0.171962032143242,-0.517545729543568,0.602349261136878
"ABCC8",1.19872660994636,0.230404487110344,1.82233490037673,0.0746370402329846,-3.38045897020793,0.000808974220688167
"ABCC9",9.24130784336617,0,-1.73028564961437,0.0897929025995038,-6.64653122827603,0
"ABCD3",-2.12911069230569,0.0334278934311293,1.28208821846132,0.205718908424118,0.860478545529653,0.386752238162011
"ABCE1",-0.757124669214214,0.448154460144537,-2.55336191882262,0.0140977240858591,2.41679604382069,0.0156358537374609
"ABCF1",-1.75965184391446,0.078443533599396,2.2537732219474,0.0287369215834322,0.0194862066840661,0.984313450544709
"ABCF2",-3.39591414498548,0.000777693884154892,0.104449601351902,0.917494337180455,3.05778181922528,0.00236436198899795
"ABCG2",-0.585793503631855,0.557570920073347,1.12500980690032,0.266048969906159,-0.271825844395296,0.784048107000324
"ABCG4",0.540637560936862,0.588210549023838,0.354135145261508,0.725477294790206,-0.777637328210244,0.433784920720526
"ABHD10",-3.23240562130084,0.00137309891058138,3.83555933027419,0.000437924711465861,0.192912990087023,0.845640168266638
"ABHD11",-3.52194597522767,0.000537158882536943,-3.31010078357004,0.00192643727753209,6.45155040390975,0
"ABHD14A",-3.17048676518825,0.00170639628950491,0.359156238261821,0.721722575773919,2.77085358943729,0.00571890842411822
"ABHD17B",-0.945704681572435,0.343788156617409,0.534532560619426,0.596806169776723,0.530408610791942,0.593390141300831
"ABHD2",5.4578510306507,0,1.68943449750907,0.0974857081221012,-6.53464309264979,0
"ABHD3",2.44727202286404,0.0148268795167727,0.0499657599176077,0.960488620429296,-2.19334801181195,0.0282407507280768
"ABHD4",2.91602218333305,0.00383238054147341,-1.61713383133733,0.11213137741344,-1.30548856173346,0.189418617193399
"ABHD5",0.398153221375591,0.689787509438033,-1.38355792678111,0.172478697012189,0.617611018215023,0.533884154891597
"ABHD6",2.74950674057544,0.00634990831625499,-0.0620330720940322,0.951055981016072,-2.44741467304624,0.0143932693344839
"ABHD8",-0.891993450521056,0.371579117678783,2.29270014067058,0.0262884262754827,-1.23637867898906,0.213971524107432
"ABI1",1.07142397222026,0.283425736166541,-2.34894573164003,0.023065472980261,1.28251924279563,0.197313126955021
"ABI2",-4.75933139142375,3.23589688275267e-06,1.07690389216186,0.286929133858268,3.505405963507,0.000526372559594434
"ABI3BP",4.11886199418283,5.17743501240427e-05,0.550565493989254,0.585922769927732,-4.15484611966786,3.66734980045303e-05
"ABL1",5.18483075993929,0,4.16177785147676,0.000141300830546867,-7.85858617150917,0
"ABL2",5.54848156170585,0,0.420495533633716,0.676726350986949,-5.68437117335039,0
"ABLIM3",-1.86046662199607,0.0628874986517096,-0.97077321051102,0.336848236436199,2.59375105034903,0.0095804120375364
"ABR",7.6711183802534,0,0.314520427770515,0.755352173444073,-6.72326133814909,0
"ABT1",-1.96152392923373,0.049948225649876,1.99158901322054,0.0519846834214216,0.051938552649684,0.957963542228454
"ABTB2",0.110447942406414,0.911901628734764,5.2130749323115,6.47179376550534e-06,-3.5105435867686,0.000523136662711682
"ACAA1",-1.07179831078151,0.283255312264049,-3.18854812305123,0.00271276022004099,3.97253606898699,8.19760543630676e-05
"ACAA2",0.535100535390285,0.592091468018553,5.45654879619993,4.31452917700356e-06,-4.23282009467569,2.9123071944774e-05
"ACACA",0.0474345249876348,0.96226836371481,1.29384971564237,0.201597454427786,-1.029062104929,0.301189731420559
"ACAD10",-2.18611179471308,0.029105813828066,-0.750718029900635,0.45704131161687,2.80592988980957,0.0051526264696365
"ACAD8",-2.60275999106517,0.00961061374177543,-0.0621783785697315,0.950948117786647,2.29483857392203,0.0216966885988567
"ACADL",2.48609197914471,0.0133696472872398,-0.728322171212912,0.470802502426923,-1.9788490003771,0.0473379354977888
"ACADM",-3.02888217497702,0.00269118757415597,-1.09689647623608,0.278177111422716,3.49002963653886,0.000556574263833459
"ACADS",-1.76661000586799,0.0772764534570165,-1.1043120739604,0.275026426491209,2.59993016960909,0.00941214539963326
"ACADSB",-2.41293192876346,0.0162948980692482,-2.31939473444633,0.0246877359508144,4.22882374630036,2.9123071944774e-05
"ACADVL",-0.389176318781462,0.696476108294682,-2.51574107678923,0.015438464027613,2.38937495196326,0.0168223492611369
"ACAN",10.435046830924,0,0.228324716992842,0.820721605004854,-10.3789903437204,0
"ACAP1",10.0062427577929,0,-10.7092776547279,0,-2.43914354934908,0.0147254880811131
"ACAP2",-0.402674271851594,0.686423255312264,-0.117944778313605,0.906796462086075,0.435469903221721,0.661175709200733
"ACAT1",-2.41249571908151,0.0163207852443102,-1.79952664624216,0.0782536943156078,3.55417269621002,0.000462733254233632
"ACAT2",-1.24664282422924,0.212196095351095,3.04944051269195,0.0040038830762593,-0.958297430685156,0.335551720418509
"ACBD3",-0.478360065394635,0.631704239024916,-2.41991002710766,0.0194347966778125,2.24366596212539,0.02482364361989
"ACBD4",-0.0762530099404723,0.939284866788912,-2.16199093476497,0.035494552906914,1.71891409193761,0.0845723222953295
"ACD",-1.05299999182269,0.291859562075289,0.351180669563156,0.7277111422716,0.674961638082778,0.496746845000539
"ACE",1.81862401623465,0.0689601984683421,-1.59278488422103,0.11746521410851,-0.490223142289847,0.621501456153597
"ACE2",-3.87831373983482,0.000139143565958365,-2.91612427944238,0.00574803149606299,6.3823951587903,0
"ACHE",10.5156644404983,0,-1.96059848086283,0.0555042605975623,-8.14987983816053,0
"ACKR2",0.240045115050339,0.810006471793766,-4.76425935654884,2.15726458850178e-05,2.66767687723963,0.0077532089310754
"ACKR3",5.40974858750375,0,3.69325918371786,0.000641786215079279,-7.81527577725025,0
"ACKR4",10.3485530966111,0,-3.59295043411306,0.000853198144752454,-6.61807938591553,0
"ACO2",-1.43961012590773,0.149721712868083,-3.49416726778795,0.00114119296731744,3.76664627803341,0.000211411929673174
"ACOT11",-3.52659956580988,0.000528529824182936,-0.00987335416302232,0.992145399633265,3.12493662634738,0.00191780821917808
"ACOT13",-2.49339201723424,0.0131053823751483,0.523151393228258,0.604627332542336,1.78144228746689,0.0740297702513213
"ACOT7",-0.157505312992593,0.874374932585482,1.94601586051895,0.057308812425844,-1.59980794493787,0.108278502858376
"ACOT8",-3.69656483124215,0.000268579441268472,1.62495414552056,0.110444396505231,2.10918757036837,0.0347492179915867
"ACOT9",4.47975290248589,9.70769064825801e-06,-3.48617021709694,0.00116708014237946,-0.567593948269855,0.567600043145292
"ACOX1",-0.310780564468159,0.755659583647934,-0.576746419832318,0.567986193506634,0.757206572685971,0.445819221227484
"ACOX2",-1.42479981132649,0.15401682666379,-1.18055832446964,0.243538992557437,2.15693435341788,0.0308877143781685
"ACOX3",1.47671085470256,0.139633265019955,-2.17636439764088,0.0343490454104196,0.321826781125275,0.746096429727106
"ACOXL",-2.58898012329917,0.0100140222198253,1.85204554736863,0.0701272786107216,1.07568181317297,0.279783194908856
"ACP1",-5.19675331778223,0,7.64881380696492,0,-0.451128531605658,0.649997842735412
"ACP2",3.38181793777379,0.000819760543630676,-2.02132932609405,0.0487002480854277,-1.68112290484988,0.0915974544277856
"ACP5",4.95644556479424,2.15726458850178e-06,-7.95567984720015,0,1.17698520526244,0.236919426167619
"ACP6",-5.20381605129543,0,-0.418952228584578,0.677824398662496,5.32764070090202,0
"ACPP",-2.52787637973031,0.0118725056628195,-2.25571622928235,0.0286171933987704,4.20357548948835,3.12803365332758e-05
"ACR",-4.14567597254414,4.31452917700356e-05,-0.639950769937958,0.526224786970122,4.2357671029363,2.9123071944774e-05
"ACRV1",-2.90829920430353,0.00392406428648474,0.832545074154953,0.409869485492396,2.01747914210373,0.0432402114119297
"ACSBG1",-3.32434216020729,0.00101283572430159,3.49562153654469,0.00113795707043469,0.428798625900431,0.666037104950922
"ACSF2",-0.193913525885912,0.845904433178729,3.57049762087248,0.000916837450113256,-2.20274710576073,0.0275957286161148
"ACSL3",1.32842605552658,0.183965052313666,1.91446823277029,0.0613245604573401,-2.79229920917939,0.00536511703160393
"ACSL4",5.14444208051177,0,-3.05724834558714,0.00391435659583648,-1.94563624408722,0.0511886527882645
"ACSL5",0.410321155638499,0.680779851148743,-5.32256049154402,6.47179376550534e-06,5.26644368035281,0
"ACSL6",4.15670789405549,4.20666594757847e-05,-6.96010224129485,0,0.657448525990772,0.507923632833567
"ACSM1",-2.35955235743482,0.0186862258656024,-0.268654951180406,0.789987056412469,2.63320224930376,0.00855786862258656
"ACSM3",-5.72252412212406,0,2.46039973052482,0.0176496602308273,3.22747417353016,0.0013288749865171
"ACSM5",5.61661219934178,0,-3.24499703615997,0.00230287994822565,-3.13211902039253,0.00186387660446554
"ACSS3",0.532547390155605,0.593860424981124,-0.0353441431938361,0.971972818466185,-0.425291157607262,0.668623665192536
"ACTA2",15.3808635320782,0,-1.3142548010794,0.194661848775752,-12.4572636502501,0
"ACTB",8.81491887407805,0,-1.03369561036174,0.306554848452163,-7.85571913997933,0
"ACTC1",6.53299352999575,0,0.985323314804192,0.329747600043145,-6.97457022834842,0
"ACTG2",12.485292483631,0,-1.11013455122357,0.272561751698846,-10.7178052053257,0
"ACTL7A",4.36852735017246,1.83367490022651e-05,-4.09105649683903,0.000183367490022651,-2.32325745466945,0.0201434580951354
"ACTL8",-0.915698268277262,0.359233092438788,-0.523624230858791,0.604274619782116,1.27595540460972,0.199667781253371
"ACTN1",9.0089814347903,0,-1.96711216461087,0.0547524538884694,-6.45773487792047,0
"ACTN2",4.70574681932272,4.31452917700356e-06,1.02149593230145,0.312238162010571,-5.05208098877761,1.07863229425089e-06
"ACTN4",1.89027173376124,0.0588512566066228,0.860770559620776,0.394457987272139,-2.58722786558619,0.00974652141085104
"ACTR10",0.945849789156264,0.343726674576637,3.61437523142054,0.00080034516233416,-3.38700107646332,0.000796030633157157
"ACTR1A",4.21956330503071,3.45162334160285e-05,1.90718383206239,0.0623169021680509,-5.34081857402568,0
"ACTR1B",-5.09211485175319,1.07863229425089e-06,2.37574582649453,0.0216233416028476,2.54197330576341,0.0110818681911336
"ACTR3",1.41723891165347,0.156218315176356,-1.85869983296444,0.0691921044116061,0.292752843702754,0.768131808866357
"ACTR5",-1.61427815152466,0.106576421098048,3.67624152779497,0.000674145183906806,-1.6414730937662,0.0994941214539963
"ACTR8",-0.97676467962337,0.328130730234063,-0.796430967412103,0.430240535001618,1.40705804044158,0.157340092762377
"ACVR1",4.21798086488498,3.45162334160285e-05,-1.61288705139443,0.113010462733254,-2.31592364924027,0.0205209793981232
"ACVR2A",3.67574544843515,0.000294466616330493,2.18768284095705,0.0334936900010786,-5.23817539913731,0
"ACVR2B",-4.88622428121826,3.23589688275267e-06,3.31860126934192,0.00186279797217129,1.50088205714656,0.131854168913817
"ACVRL1",12.9231849414999,0,-2.87323160273094,0.00640707582785029,-8.02864250587935,0
"ACYP2",-4.53277222874382,7.55042605975623e-06,1.69964183549038,0.0954870024808543,2.73740148049465,0.00629381943695394
"ADA",3.6460461834484,0.000325746952863769,-0.898250450332976,0.37411066767339,-2.31082109117023,0.0208003451623342
"ADAM10",4.56785024333067,6.47179376550534e-06,-1.47230195819682,0.147062884262755,-2.95442178483695,0.00328982849746521
"ADAM11",-3.19057396304234,0.00160069032466832,5.11615026514758,6.47179376550534e-06,-1.81847583020244,0.0682925250782008
"ADAM12",16.5357536552223,0,-2.13716613416835,0.0374630568439219,-12.3937832699167,0
"ADAM15",-0.894533801977591,0.370257793118326,-2.66170519886088,0.0108715348937547,2.61190451689985,0.00910042066659476
"ADAM17",0.506604955410831,0.61184985438464,0.652101935014104,0.518484521626578,-0.973633690644693,0.327912846510625
"ADAM18",0.392523181645155,0.693933771977133,0.435602869657594,0.665894725488081,-0.669727598556124,0.500074425628303
"ADAM19",15.0542971349916,0,-3.93757074583058,0.000309567468450005,-9.28894919978434,0
"ADAM2",1.30157147936576,0.192889655916298,-0.679913943156467,0.500833782763456,-0.812843552325558,0.413272570380757
"ADAM20",2.67614777597502,0.00784273541149822,0.342717524830847,0.734056736058678,-2.82532574113881,0.00486355301477726
"ADAM22",2.63470521405385,0.0087854600366735,3.8250679618992,0.00044871103440837,-5.33957768680456,0
"ADAM23",4.42917806053835,1.29435875310107e-05,1.49163666160664,0.141917808219178,-5.34422513281339,0
"ADAM28",3.21008952393399,0.00148419803688922,-5.40924882360142,5.39316147125445e-06,1.76743058945008,0.0763121561859562
"ADAM30",2.05664553573714,0.0398878222413979,-1.38267456634698,0.172756984144105,-0.73787290926746,0.45753101067846
"ADAM5",1.51439242052115,0.12999244957394,-2.21057220552319,0.0317441484198037,-0.107416471087157,0.913672742961924
"ADAM8",5.26995990199943,0,-7.6195519508617,0,0.361178666763001,0.716391974975731
"ADAM9",4.15982754518915,4.20666594757847e-05,-1.21681164034709,0.229397044547514,-2.54789079297875,0.0108995793334052
"ADAMDEC1",7.09307956932666,0,-9.28234379183728,0,-0.651337532904482,0.511970661201596
"ADAMTS1",1.06589198836903,0.28602631862798,-1.84500603519239,0.0711918886851472,0.663373168947308,0.504167835184985
"ADAMTS12",14.0352028489925,0,0.559078201478883,0.580087369215834,-13.2004101260138,0
"ADAMTS13",-2.44410976086167,0.0149498435983173,0.0681399458390047,0.946218315176356,2.27337768854598,0.0229381943695394
"ADAMTS2",10.2488071720911,0,0.18526472772247,0.854006040340848,-9.4030995277522,0
"ADAMTS20",-0.174752965108459,0.86087045626146,1.02872299914031,0.308884694207745,-0.647920343837932,0.514167835184985
"ADAMTS3",0.849375408905329,0.394763240211412,2.47199675065697,0.0171750620213569,-2.97057654772509,0.00314529177003559
"ADAMTS5",8.04428072086225,0,1.76536556076226,0.0837547190162874,-8.80781433913198,0
"ADAMTS7",4.27696119245528,2.9123071944774e-05,-4.26001119055863,0.000103548700248085,-0.77327560810267,0.436284111746306
"ADAMTS8",-1.95798174780977,0.0503667349800453,2.95255407740032,0.00519900765828929,-0.303920534452789,0.759530794952001
"ADAMTS9",5.69319831856146,0,2.20592483321527,0.032072052637256,-7.01586012082187,0
"ADAMTSL3",7.81987764727737,0,-3.02636982378627,0.00425196850393701,-4.35470665705302,1.51008521195125e-05
"ADAMTSL4",7.15648555276898,0,-1.71028209933332,0.0934656455614281,-5.1595569896137,0
"ADAP2",11.1888564713532,0,-10.3490239334636,0,-2.07063896781251,0.0381425951893
"ADARB1",8.58798259768191,0,-1.93458721273849,0.0587250566281954,-5.27280968221721,0
"ADARB2",-4.86174167530375,3.23589688275267e-06,2.77939347360442,0.00813073023406321,1.80552293145126,0.0702523999568547
"ADAT1",-0.325153799342357,0.744688814583109,1.56560545383142,0.123615575450329,-0.900039223913627,0.365424441807788
"ADCK2",-3.71618581477372,0.000248085427677705,-0.83089289236974,0.410787401574803,4.03578688459843,5.82461438895481e-05
"ADCK3",-5.60935507332615,0,-0.296004619155096,0.769199654837666,5.2498365709376,0
"ADCK4",-4.12479930193411,5.06957178297918e-05,3.4212070856537,0.00140653651170316,0.779006379258296,0.432992125984252
"ADCY2",4.71831115838526,4.31452917700356e-06,2.49577120678217,0.0161676194585266,-7.23012758543654,0
"ADCY3",0.557778342876121,0.576421098047675,0.357544446958536,0.722970553338367,-0.848304369940198,0.393581059216913
"ADCY6",-0.350050132538597,0.725841872505663,3.89354058782195,0.000362420450868299,-2.51009616296003,0.0121184338259087
"ADCY7",8.58396917324704,0,-4.77295063564963,2.04940135907669e-05,-3.41007626690923,0.000728076798619351
"ADCY8",-4.24235038884978,3.23589688275267e-05,0.225065195360627,0.823290907129759,3.24408513293783,0.00126415704886204
"ADCY9",4.34503325793386,2.04940135907669e-05,-2.03597112006623,0.0471696688598857,-1.71393238755511,0.0854794520547945
"ADCYAP1",2.28186232400905,0.0229371157372452,-2.26600085497267,0.0279549131701003,-0.592099399002273,0.550923309243879
"ADCYAP1R1",-4.77004262640964,3.23589688275267e-06,0.479526107488462,0.634603602631863,4.10455435396517,4.853845324129e-05
"ADD1",1.10853966143313,0.266931291122856,0.373442500065552,0.711135799805846,-1.29043137485601,0.194565850501564
"ADD2",2.97005777548463,0.00325315499946068,0.0675931820940097,0.946682127062884,-2.65677014300818,0.00799590119728185
"ADH1A",5.91886011828855,0,0.0660431809044961,0.94786862258656,-6.2115375511476,0
"ADH1B",7.29439986231583,0,-3.68229278496644,0.000660122964081545,-6.80799488477995,0
"ADH1C",5.00240797896058,2.15726458850178e-06,-0.273274044809559,0.786518174954158,-5.02659387435411,1.07863229425089e-06
"ADH5",-0.482663347802751,0.628643080573832,0.111429966029747,0.911985762053716,0.358826552720803,0.718194369539424
"ADH6",-1.14912175226435,0.250134829036781,-0.503496834936173,0.618095135368353,1.43852538692358,0.148479128465106
"ADH7",-0.339940937734266,0.73344838744472,0.179058604036413,0.858807032682559,0.120457504654567,0.903216481501456
"ADI1",-2.22377797897614,0.0264685578686226,5.57124420645873,3.23589688275267e-06,-1.64987223218453,0.0978157696041419
"ADIPOQ",6.17645927000546,0,-3.96573295777095,0.000286916190270737,-5.47183732860203,0
"ADIPOR1",-3.04206538307287,0.00257361665408262,-0.816939389339695,0.418705641246899,3.58693911377659,0.000418509330169345
"ADIPOR2",-2.99222417333861,0.00300291230719448,4.68069220012474,3.02017042390249e-05,-0.856402602718858,0.389051882213353
"ADK",1.25363214655875,0.209557760759357,0.817937450796647,0.418145831086183,-1.7928174194905,0.0722198252615683
"ADM",2.73489221912388,0.00662172365440621,-1.13203006740412,0.263091360155323,-1.77335010300676,0.0753478589148959
"ADNP",-3.49840079343925,0.000574911012835724,6.38365915088579,0,-1.79025838513667,0.0726070542552044
"ADNP2",1.51220750126197,0.130578146909718,1.2574609936574,0.214556142810916,-2.42020699630247,0.0154783734225003
"ADO",0.227363093703036,0.819915866681048,2.86837177345111,0.00647718692697659,-2.47229396983201,0.0134440729155431
"ADORA1",0.278502226776042,0.780353791392514,-1.27755934022404,0.207316362851904,0.749707859500179,0.450307410203862
"ADORA2B",2.67779190496483,0.00780174738431669,1.36317000864614,0.17889871642757,-3.41500473575073,0.000716211843382591
"ADPGK",1.87282907209986,0.0611972818466185,-2.51222501926364,0.0155830007550426,-0.244542689913082,0.804964944450437
"ADPRH",6.48067085007944,0,-2.48173584303379,0.0167705749110128,-3.52679189960701,0.000502642649120915
"ADPRM",3.58547868629192,0.000415273433286593,0.841906418570361,0.404724409448819,-3.86856885248413,0.000131593139898609
"ADRA1B",2.49097153558365,0.0132067738108079,0.0771236982791385,0.939138172796893,-2.43984625916763,0.0146963650091684
"ADRA2A",9.21079487514985,0,0.406264247975422,0.687095243231582,-8.72965794183257,0
"ADRA2C",-3.95619714388233,9.8155538776831e-05,-1.27356366425012,0.208702405350016,5.1878152357316,0
"ADRB1",1.29485272413595,0.195129975191457,0.95199168455059,0.346252831409772,-2.1541225168538,0.0311142271599612
"ADRB2",8.20896382471698,0,-5.21390805473282,6.47179376550534e-06,-2.5524850788496,0.0107690648258009
"ADRB3",1.35711206541797,0.174589580412038,-0.969794605663294,0.337336856865495,-0.949482499661789,0.339918023945637
"ADRBK1",1.28852613164397,0.197268903030957,-3.31724731997867,0.0018735842951138,0.919219074270318,0.35545032898285
"ADRBK2",2.12230734089565,0.033989860856434,-4.59713704093698,4.09880271815338e-05,1.996915419928,0.045395318735843
"ADRM1",-2.06239169910221,0.0393269334483874,2.07796548226783,0.0429802610290152,0.468031331351625,0.637576313234818
"ADSL",0.120250423440438,0.903970445475137,2.06485119072541,0.0442465753424658,-1.42533612188889,0.152163736382267
"ADSS",-3.24545909867931,0.00132240319275159,-1.47567060362892,0.146147125444936,4.42391232273757,9.70769064825801e-06
"ADTRP",0.0121522819304719,0.990292309351742,-5.47413144129827,4.31452917700356e-06,3.53397554490599,0.000495092223061158
"AES",-0.836690140145733,0.401840146693992,0.0738946951982037,0.941736597993744,0.718867200390503,0.469155430913602
"AFAP1",9.12234308609508,0,-0.5374306921574,0.594932585481609,-7.51850464244651,0
"AFF1",4.05126370118095,6.68752022435552e-05,-2.704503301897,0.00984899147880488,-1.53940801755733,0.122218746629274
"AFF2",0.256723046658558,0.797165354330709,3.82788125345556,0.000445475137525617,-3.56727925897332,0.000441160608348614
"AFF3",1.34818275878254,0.177495415812749,-0.147991916914257,0.883145291770036,-1.28226596202368,0.197392945744796
"AFF4",2.77179769904969,0.00596699385179592,-0.523455770014726,0.604395426599072,-2.18897124900494,0.0285179592276993
"AFG3L2",-2.93914665973476,0.0035799805846187,2.68762952853174,0.0102631862797972,0.975741732470609,0.326843921907022
"AFP",-0.0713281043453872,0.943281199439111,1.13448670269256,0.262072052637256,-1.20084545905809,0.227636716643296
"AFTPH",-4.47359911094297,1.18649552367598e-05,-0.163346368098003,0.871041958796246,4.16921239850384,3.45162334160285e-05
"AGA",4.61313317040367,4.31452917700356e-06,-2.8621568571822,0.00658181425951893,-1.65966818012244,0.095791176787833
"AGAP1",-2.06216619482115,0.039354977888038,4.17636718814175,0.000131593139898609,-0.727526249460554,0.463771977132995
"AGBL2",-4.14717827385345,4.31452917700356e-05,-1.09766275967409,0.277871858483443,4.59950047837285,4.31452917700356e-06
"AGBL3",-0.310957493922545,0.755533383669507,-2.84035376933198,0.006973357782332,2.51520527986246,0.0119728184661849
"AGBL5",-5.74647146473639,0,6.31886773580828,0,0.81050036170092,0.414597130838097
"AGER",-3.19097804626886,0.00159961169237407,0.548934557103318,0.587001402221982,2.60190304930307,0.00936037104950922
"AGFG2",-4.45049639887686,1.18649552367598e-05,-5.1141868235028,6.47179376550534e-06,7.93997571518813,0
"AGGF1",0.839128668843644,0.400476755474059,2.87798693227283,0.00633912199331248,-2.84322611441706,0.00460683852874555
"AGK",-4.60168414324588,5.39316147125445e-06,4.03453871723273,0.000222198252615683,1.55823686884876,0.117614065365117
"AGMAT",-3.54009524348954,0.000492934958472657,2.18919393478573,0.0333631754934743,1.50884297619626,0.129860856434042
"AGO1",-3.39239705962315,0.00078740157480315,2.30075233698661,0.0258073562722468,1.2082036930781,0.224786970121885
"AGO3",-2.80431336608916,0.00540826232337396,2.69659078489523,0.010038830762593,0.442847008395429,0.655931398986086
"AGO4",1.84026057166055,0.0657890195232445,0.632967165110446,0.530785244310215,-2.14705888399398,0.0316459928810269
"AGPAT1",-1.56663549455234,0.117345485923849,1.9519302469174,0.0565559270844569,-0.0537625950275912,0.956452378384209
"AGPAT3",0.598116471895247,0.549430482148636,-3.42544415302074,0.00137849207205264,2.06825126262724,0.0383507712220904
"AGPAT4",2.68097195466818,0.00773702944666163,2.4256503148599,0.0191726890303096,-4.55550595125473,5.39316147125445e-06
"AGPAT5",-1.90363543021257,0.0570974004961709,0.0457202664832682,0.96383669507065,1.71370129825194,0.0855193614496818
"AGPS",1.8756429033237,0.0608089742206882,0.556285976855711,0.581960953510948,-1.98878962279157,0.0462744040556574
"AGR2",-2.51151080861586,0.0124797756444828,1.10912013721876,0.273007226836371,1.47301714337418,0.139137094164599
"AGRN",-1.12230969264833,0.261200517743501,-0.891501998033874,0.377659367921476,1.82466784459805,0.0673907884802071
"AGT",2.21954837598135,0.0267543954265991,1.6420529629204,0.106902168050911,-3.41950573475272,0.000700032358968827
"AGTR1",10.328660292583,0,-1.37826925552247,0.174121453996333,-9.30088661483329,0
"AGTR2",-1.19667050550927,0.231210225434149,2.27697899417921,0.0272678243986625,-1.70782387693356,0.0865440621292202
"AHCY",-6.17513923994846,0,2.70837899981103,0.00974436414626254,3.8019896581304,0.000185524754611153
"AHCYL1",-3.90437933073785,0.000124042713838852,-2.66170261860428,0.0108715348937547,5.61358058634976,0
"AHCYL2",-0.273445061510832,0.78434904541042,2.97137084561856,0.00494876496602308,-2.00571272517501,0.0444946607701435
"AHI1",0.241451498302767,0.80901305145076,-0.880082427791564,0.383857189084241,0.3564833123727,0.719950382914464
"AHNAK",1.53024398899984,0.125915219501672,-4.03129359218117,0.000225434149498436,2.0009351023671,0.0449908316254989
"AHNAK2",2.8863099168158,0.00422068816740373,-3.31068958794816,0.00192104411606083,0.598134903998814,0.546822349261137
"AHR",3.08977055453351,0.00220796030633157,-4.21010243485634,0.000119728184661849,0.937847584325663,0.345736166540826
"AHSA1",-3.52831433514826,0.000524215295005933,3.52986012554817,0.00101499298889009,0.850378132256639,0.392452809837127
