"","SAMD_1","SAMP_1","SAMD_2","SAMP_2","SAMD_3","SAMP_3","SAMD_4","SAMP_4"
"ACP1",-5.16524203417569,1.72581167080142e-05,1.79694864253751,0.069673174414842,6.78426929347059,0,-5.61179302513223,1.72581167080142e-05
"ACP2",0.538974086088989,0.596089957933341,4.23035415496046,2.58871750620214e-05,-0.679192452184197,0.496316470715133,-6.16405447437655,4.31452917700356e-06
"ACP5",1.18689352291789,0.245910904972495,-1.21124279059472,0.217943048214864,2.74052044316473,0.00886420019415381,-4.03797728951843,0.000736705856973358
"ACP6",-4.35926794538559,0.000148851256606623,3.26600745105421,0.00105598101607162,-1.81313349201388,0.0747880487541797,1.64464979492873,0.118604249811239
"ACPP",-1.93947275685733,0.0628562183151764,1.32294979094418,0.178654945529069,1.50629450513154,0.135696257145939,-4.79147093226297,0.000126199978427354
"ACR",-2.85307938743465,0.00859346348829684,-1.83042069366555,0.0647459820947039,-5.81510297897527,0,9.94937320354664,0
"ACRV1",-2.8692917175518,0.00826232337396182,-0.757537818410171,0.439448818897638,-4.95545562711243,7.55042605975623e-06,9.55331688267865,0
"ACSBG1",-0.796501127167602,0.434179700140222,-0.980303084778866,0.317502966238809,-5.79141410183998,0,7.87804619086455,0
"ACSF2",-1.16062401537387,0.256455614281092,-0.484515304232773,0.620920073346996,0.708674626295724,0.477948441376335,1.14736379304904,0.268222413979075
"ACSL3",4.9386514073691,2.58871750620214e-05,-3.34847984517598,0.000801423794628411,3.45389559351222,0.00124150577068277,-5.06221401645889,5.82461438895481e-05
"ACSL4",1.52992909060837,0.13735842951138,-2.09059973743074,0.0354578794089095,4.18539819416365,0.000142379462841117,-4.62347042007914,0.000185524754611153
"ACSL5",0.800352581613209,0.431903785999353,-0.234880503749363,0.810894186171934,-1.96118808901146,0.0549239564232553,2.64692613195669,0.0162776399525402
"ACSL6",-2.54429240460276,0.0172667457663682,-1.47434045544756,0.135023190594326,-3.23138412408066,0.00228993636069464,6.63365171554053,2.15726458850178e-06
"ACSM1",-1.33135849074032,0.194414841980369,-1.62862117268641,0.0994563693236976,-1.00279010941099,0.316936684284327,3.21418543383596,0.00465753424657534
"ACSM3",-2.63591899041373,0.0140632078524431,-0.743854841714018,0.447932261891921,-3.29575537790875,0.00192751590982634,8.97705341256163,0
"ACSM5",-2.00358448325753,0.0550630999892137,-1.89619782672726,0.0560090605112717,-5.31692562614313,1.07863229425089e-06,10.1652640768553,0
"ACSS3",2.03551649299049,0.0516492287779096,-2.41855009401921,0.0152572538021788,-1.51526818038685,0.133530363499083,6.16591178717435,4.31452917700356e-06
"ACTA2",10.8060501307163,0,-1.39770224033796,0.156007981878977,-0.768169777584718,0.442004098802718,-8.9209511565686,0
"ACTB",4.82706862346566,3.8830762593032e-05,3.30054784041825,0.000942724625175278,-0.758044737018772,0.448168482364362,-4.2143246868372,0.000475676841764642
"ACTC1",3.99631859951325,0.000431452917700356,-1.0476793836497,0.285970229748679,-4.85470840633048,1.40222198252616e-05,0.769408912480395,0.455055549563154
"ACTG2",5.64658224564323,4.31452917700356e-06,-3.90907140310307,9.27623773055765e-05,-1.56814592290436,0.121085104088016,-3.23228749397156,0.00449142487326071
"ACTL7A",-1.21361164781936,0.235741559702297,-0.822990446997703,0.401013914356596,-3.81205452377461,0.000415273433286593,9.29136267953527,0
"ACTL8",-3.55353358013824,0.00147125444935821,-0.237935500884149,0.808471578039046,-2.61551831040379,0.012128141516557,9.79213946983996,0
"ACTN1",4.4819004268475,0.000105705964836587,2.50697981024084,0.0118811347211736,0.226746861020968,0.820107863229425,-5.46122068787527,2.26512781792687e-05
"ACTN2",-1.39648087451526,0.173937007874016,-1.51210626694224,0.125476216157912,-3.460081095066,0.001216697227915,11.5518419194245,0
"ACTN4",3.03817642724735,0.00549563153920828,5.10520357705987,0,-5.56027334205611,1.07863229425089e-06,-4.0890718699769,0.000663358860964297
"ACTR10",1.90338579978177,0.0676173012619998,-3.48298985777975,0.000459497357350879,10.7235661518442,0,-7.15238732671813,1.07863229425089e-06
"ACTR1A",3.76210547685425,0.000841333189515694,1.69137013780052,0.0873649013051451,-2.19163966288516,0.0330158558947255,-4.83533522721788,0.000115413655484845
"ACTR1B",-1.83927010998339,0.0767705749110128,-0.816791194134882,0.404612231690217,3.88301165852491,0.000332218746629274,-3.31092551502886,0.00376981986840686
"ACTR3",-0.789101439220837,0.438407938733686,1.81172233065513,0.0674652141085104,6.22018647346963,0,-4.81450926457118,0.000121885449250351
"ACTR5",-4.02898414899007,0.000395858051990077,-0.670177116011879,0.49392298565419,1.08853110513168,0.278053068708877,3.89616750245212,0.000985869916945313
"ACTR8",-0.0887400176211111,0.930042066659476,0.323798667787531,0.740955668212706,-1.81166287008468,0.0750048538453241,1.26112806545473,0.225093301693453
"ACVR1",4.22481317900276,0.000224355517204185,-2.20306895303768,0.0267716535433071,4.64882428667217,2.69658073562722e-05,-9.53615126717055,0
"ACVR2A",3.1177348416082,0.00451084025455722,-2.60810025155953,0.00888685147233308,3.63500910831065,0.000725919534030849,-2.92813346744062,0.00877143781684824
"ACVR2B",1.23502500342088,0.227781253370726,0.836626432879869,0.393364254125769,-3.45413957532294,0.00124150577068277,2.38783305176325,0.0280131593139899
"ACVRL1",-0.00349417650398817,0.997134073994175,-2.76222456113645,0.00556682127062884,-1.03979663883833,0.299662388091899,4.91429013153899,9.06051127170747e-05
"ACYP2",-3.59413517159318,0.00133426814798835,-3.99530209471556,7.33469960090605e-05,8.77076914520338,0,-2.6008124546301,0.0179991370941646
"ADA",-0.707301992382674,0.486934527019739,-2.91367213420075,0.00344191565095459,1.92251524315823,0.0595911983604789,2.33735405152737,0.0310613741775429
"ADAM10",1.63383297306874,0.113410635314421,2.18135550878963,0.0282493797864308,5.73235059294854,0,-10.0497144005184,0
"ADAM11",-2.94139537942444,0.00697659367921476,-1.22575031598228,0.212508898716428,-3.47060975727265,0.00117247330385072,10.8463042085927,0
"ADAM12",-1.73848914427445,0.0930773379354978,-1.55902205742966,0.11442023514184,-3.41196649123149,0.00140545787940891,6.45443373127529,2.15726458850178e-06
"ADAM15",0.061829161350398,0.951215618595621,1.76035414979055,0.0754913170100313,-3.24608953489523,0.00220148851256607,0.948861492300718,0.35791931830439
"ADAM17",-4.09516547078756,0.000324668320569518,0.893118624048466,0.362143242368677,7.48850129929587,0,-7.53487390765902,1.07863229425089e-06
"ADAM18",-3.16781393120469,0.0039995685470823,-1.04286554667765,0.288129651601769,-0.380291751789298,0.703476431884371,3.22921555735453,0.00452054794520548
"ADAM19",4.67999896621089,6.36393053608025e-05,-0.935638412717921,0.339974112824938,-7.51697022727574,0,5.78128979835081,1.18649552367598e-05
"ADAM2",-2.17683127233127,0.0386549455290691,0.067270408259287,0.945449250350555,-0.780104214988917,0.435094380325747,4.05446723459949,0.000712975946499838
"ADAM20",-2.8744049733015,0.008177111422716,-1.30073973288194,0.185905511811024,-0.069291971196371,0.944969258979614,3.83224607565863,0.00114119296731744
"ADAM22",-0.613985400401905,0.545911983604789,-0.848016201290587,0.386994930428217,1.24922874916392,0.213847481393593,0.492200993118754,0.631297594649984
"ADAM23",-1.80050043050519,0.0826674576636825,-1.20786891111889,0.219209362528314,-4.50975662511136,4.09880271815338e-05,8.36153833619849,0
"ADAM28",-3.02197177530794,0.0057016503074102,-1.21037199948505,0.218270952432316,-3.82188046117699,0.000408801639521087,12.2903621956258,0
"ADAM30",-6.34246288314476,0,-1.7633647035949,0.0750059324776184,-3.89420761657051,0.000322511055981016,9.32708388721335,0
"ADAM5",-1.6106572458793,0.118464027612987,-1.20467761143257,0.220426059756229,-4.60752646383245,3.34376011217776e-05,6.7208446438308,1.07863229425089e-06
"ADAM8",-3.85661227805289,0.000643943479667781,1.42449814307885,0.148418725056628,3.02900202549286,0.00403516341279258,-2.29437489812978,0.0339984899147881
"ADAM9",2.66405868003947,0.0132013806493366,-1.66368376081789,0.0924991910257793,5.22995011058625,3.23589688275267e-06,-12.2828210987809,0
"ADAMDEC1",-1.89838681080532,0.0683087045626146,-0.66793613425081,0.495358645237838,2.58489676083955,0.0130859669938518,-2.75851650570654,0.0127451191888685
"ADAMTS1",6.3968399692255,0,-0.671106891333983,0.493357782332003,-2.10107221017273,0.0404303742854061,-3.83300082843094,0.00114011433502319
"ADAMTS12",-1.05333797493369,0.302274835508575,-2.84247894481136,0.00436306763024485,-2.83970821399625,0.00684284327472765,8.60949896093718,0
"ADAMTS13",-2.08816047106243,0.04637148096214,1.22703196705183,0.212017042390249,-3.9950832917235,0.00024269226620645,3.59920518609968,0.00196095351094812
"ADAMTS2",-2.09988306325145,0.0453338366950706,0.173206691660737,0.859960090605113,-7.12990590173716,0,6.06427527841484,5.39316147125445e-06
"ADAMTS20",-3.68888449063571,0.0010279365764211,-2.22184187247695,0.0255236759788588,1.91611969210669,0.060344083701866,4.37837371057263,0.000323589688275267
"ADAMTS3",2.07005437965859,0.0481501456153597,-4.31753413271553,1.51008521195125e-05,2.38322598492699,0.021177866465322,-0.493649241820332,0.630272893970446
"ADAMTS5",5.86902521375772,1.07863229425089e-06,-3.309433218196,0.000908208391759249,-2.94984398618465,0.00501240427138388,0.0553672470308785,0.956705856973358
"ADAMTS7",-4.22457679195367,0.000224355517204185,-1.1544584491524,0.240416352065581,-2.85773714019784,0.00652464674792363,8.08251716021651,0
"ADAMTS8",0.978847130165117,0.337389709847913,-1.50984110521706,0.126006903246683,0.151293415594036,0.879842519685039,0.818215022283788,0.427060726998166
"ADAMTS9",2.35160259579457,0.0267209578254773,-1.27924568955511,0.193221874662927,-7.50035228549862,0,6.14399317871431,4.31452917700356e-06
"ADAMTSL3",4.29128668909046,0.000180131593139899,-2.83701983086091,0.00442454967101715,-2.70429424565928,0.00975730773379355,0.597208524228917,0.561114227159961
"ADAMTSL4",-3.05373241913459,0.00526804012512135,-1.28186931278261,0.192369755150469,-5.80241132470999,0,8.9415066802937,0
"ADAP2",0.829908412087998,0.415372667457664,-1.01131714519784,0.302673929457448,-0.974775333710776,0.330688167403732,1.8713115914053,0.078207313126955
"ADARB1",-4.33743649204732,0.000156401682666379,-0.056777890599832,0.953977995901197,-2.58042615945344,0.0132154028691619,5.70165155629522,1.51008521195125e-05
"ADARB2",-2.22851809197387,0.0346683205695179,-0.997232637494886,0.309342034300507,0.814301877908465,0.415592708445691,1.68236463631677,0.110910365656348
"ADAT1",-0.319622366522072,0.753273649013051,2.7913396384591,0.00509869485492396,-0.644135320876841,0.51851040880164,-3.3984476393013,0.00307949520008629
"ADCK2",-2.32177029355569,0.0285179592276993,2.32479391745761,0.0195782547729479,-4.52700014117669,3.99093948872829e-05,3.89679634902766,0.000984791284651063
"ADCK3",-0.606644126248836,0.550839175924927,1.19267934852262,0.225087908531981,-0.753864730683899,0.450566281954482,-0.0249978654619714,0.980665516125553
"ADCK4",-2.43139419235662,0.0223568115629382,1.35246623601432,0.169417538561105,-2.20983792035722,0.0316805091144429,2.56172337675174,0.0195221658936469
"ADCY2",1.2642033133829,0.217370294466616,-1.40908039912215,0.152870240535002,-5.62342766557226,1.07863229425089e-06,8.52115885045604,0
"ADCY3",2.98430024729128,0.00628519037859994,-1.95512815509805,0.0487326070542552,-5.16505934916503,4.31452917700356e-06,7.40244625077507,1.07863229425089e-06
"ADCY6",2.52579455939737,0.0180131593139899,-0.542268261773403,0.579514615467587,-8.27423233576814,0,6.62086917133367,2.15726458850178e-06
"ADCY7",4.68958475991989,6.25606730665516e-05,-2.01311885443359,0.0425639089634344,1.40907059615543,0.162179915866681,-4.38955784029858,0.000319275159098263
"ADCY8",-5.35749099767892,5.39316147125445e-06,0.996103090573823,0.30987811455075,-2.89301694787118,0.00589148959119836,6.1064402770671,5.39316147125445e-06
"ADCY9",0.442607029655887,0.663010462733254,-0.285827761510914,0.770565203322187,-7.93218575250552,0,7.59538278058505,0
"ADCYAP1",-0.863878626390964,0.396510624528098,-1.55413411306536,0.115546327257038,-1.67228264445887,0.0990766907561212,3.54091731899962,0.00222953295221659
"ADCYAP1R1",-2.83167014117827,0.00903785999352821,0.667667306755702,0.49552906914033,-1.92723015152748,0.0589957933340524,2.20278790343739,0.0410225434149498
"ADD1",4.6055136867076,8.08974220688167e-05,0.113400190533547,0.907886959335563,-1.33663735039558,0.18421205910905,-2.6281447992955,0.0169334483874447
"ADD2",-2.39924107216648,0.0240437924711466,-1.01149126202183,0.302607054255204,-5.70078162947792,0,11.5506572219249,0
"ADH1A",0.278164296011798,0.784317765073886,-0.93793623805268,0.338818897637795,-2.79991682953481,0.00759896451299752,4.21565408483197,0.00047244094488189
"ADH1B",7.52432602558435,0,-5.66650652618339,0,-0.364704042907017,0.715128896559163,-4.84148468578817,0.000114335023190594
"ADH1C",1.64319373598483,0.111479883507712,-3.42514484467049,0.000579225542012728,-0.4010068426838,0.688028260166109,3.98632037602316,0.00082407507280768
"ADH5",0.892918815778423,0.380911444288642,-3.68012423298497,0.000225434149498436,9.74478292306784,0,-4.62142823366328,0.000185524754611153
"ADH6",-3.73638392579442,0.000896343436522489,-1.32362852471758,0.178434904541042,0.887445957903531,0.37540718369108,3.27577817961923,0.00404810700032359
"ADH7",-2.0913395947782,0.0460856434041635,0.255904054457032,0.794288642001941,-0.913269513473098,0.361816416783519,2.40962399075891,0.0268320569517851
"ADI1",-2.23982108880526,0.0338528745550642,-0.441336472111088,0.652473303850717,8.03440332297292,0,-6.44277758387385,2.15726458850178e-06
"ADIPOQ",2.78509537080891,0.0100496170855355,-2.69503371943736,0.00680509114442886,0.090318466240211,0.928206234494661,-1.58654225799847,0.131249056196743
"ADIPOR1",-1.46668673409512,0.153830223276885,2.98578323345994,0.00274727645345702,0.612637390758428,0.539175924927192,-4.11428638341373,0.00061805630460576
"ADIPOR2",3.61759368483013,0.00125768525509654,2.08761878436884,0.0357027289397045,-1.11992551829241,0.264442886420019,-6.93195673961584,1.07863229425089e-06
"ADK",-5.47651845866601,5.39316147125445e-06,-2.82753267933731,0.00455398554632726,7.89824385360393,0,-2.26385083098999,0.0361266314313451
