,Sample,B.cells,Plasma.Cells,CD8.T,CD4.T,Gamma.delta.T,NK,Monocytes.and.Macrophages,Dendritic,Mast,Eos,PMNs
46,GSM794911,-0.331723856817807,-0.190851102547586,-0.394870036355375,-0.275652006548377,-0.348924830973824,-0.366483593759723,-0.158854177084447,-0.2170635619115,-0.307112428884326,-0.289038503228932,-0.232493838163133
47,GSM794912,-0.309543431208253,-0.248890149889847,-0.412398502834646,-0.307009182507327,-0.309741376656064,-0.387933231196394,-0.322987757624431,-0.282816207382954,-0.3037838388262,-0.288772076468825,-0.330768750380803
48,GSM794913,-0.314291065361685,-0.251259870317577,-0.300458101467296,-0.226885477824492,-0.276937002050185,-0.308006870630121,-0.11613382715942,-0.132092084312655,-0.320411961887075,-0.284178629650423,-0.218532721623791
49,GSM794914,-0.235229191997768,-0.141641995474219,-0.358013533992393,-0.238286400483256,-0.325012380349474,-0.341586321488842,-0.212583359391201,-0.231836086914308,-0.370922598727888,-0.263657951857324,-0.235554015701359
50,GSM794915,-0.308093923629525,-0.193888386276729,-0.449055378244272,-0.250503141005828,-0.395445737360197,-0.423494891272614,-0.267460443173055,-0.282095154645341,-0.396024687413901,-0.266198238959768,-0.28148528944301
51,GSM794916,-0.320850090781126,-0.217889432135195,-0.242099672932728,-0.219536111027678,-0.181355078808332,-0.221346555973232,-0.0369202671877447,-0.0958623477094023,-0.331212440321877,-0.197405907283092,-0.0961963376635892
52,GSM794917,-0.282931968777502,-0.148011082875442,-0.223749422813847,-0.15917849360623,-0.203393012231103,-0.263723207690915,-0.143327640388578,-0.184717217682815,-0.321439894371403,-0.215684759722857,-0.196088951821855
53,GSM794918,-0.319143670483747,-0.20279085319572,-0.298667245654858,-0.224988140204392,-0.270764766137102,-0.340300005875316,-0.174613274103889,-0.185172414719402,-0.393718463491299,-0.265590987229516,-0.276043096579435
54,GSM794919,-0.26425732285425,-0.124111756906071,-0.236009829507378,-0.173867992894347,-0.220200699378549,-0.265339710391268,-0.148620971788271,-0.194015221543358,-0.314316233127525,-0.230063693581243,-0.227052014914174
55,GSM794920,-0.283830673379411,-0.102866491031036,-0.235728154918805,-0.187850347515441,-0.179059211237609,-0.260325764584616,-0.073839993606599,-0.0981681471822403,-0.339206188835219,-0.21248936570836,-0.166022456637333
56,GSM794921,-0.298540661094939,-0.225282978090547,-0.175437651216517,-0.159007286881198,-0.176390478105254,-0.241971005966651,0.0250888672808982,0.0145988120079697,-0.213314877398358,-0.157742161105891,-0.105167756028884
57,GSM794922,-0.300943273524094,-0.121755859254717,-0.401564701292787,-0.289290713592266,-0.404343626168401,-0.387374223355531,-0.212437121092113,-0.216044613238971,-0.385214542359471,-0.260136339380396,-0.31823000772085
58,GSM794923,-0.334491175480839,-0.261281756945577,-0.194345761350305,-0.192537173365974,-0.173572349878741,-0.235581922202532,-0.0612183805083727,-0.120288527634029,-0.307928264583534,-0.235240512486205,-0.150250315681909
59,GSM794924,-0.310260438288606,-0.175267179193205,-0.366009007740292,-0.246160661607011,-0.323753741187985,-0.337658076157336,-0.20332597474595,-0.168244776935424,-0.38911890135112,-0.290366223392131,-0.258867683532679
60,GSM794925,-0.311868201973896,-0.183358190840048,-0.25269974198538,-0.225227465951522,-0.233060289646496,-0.274490359664249,-0.144372809387288,-0.157291639050945,-0.342118138027781,-0.293069236346661,-0.244789947941854
61,GSM794926,-0.134393274249167,-0.0180642296555366,-0.119247720354335,-0.125212720203231,-0.0925002561949328,-0.144010955885119,0.00097352866859758,-0.105862469446353,-0.239018785718049,-0.24429655208319,-0.132983492384111
62,GSM794927,-0.209076221856854,-0.198150610319666,-0.140985640855275,-0.159671888044464,-0.097235890988197,-0.228677876599037,-0.0540107914588185,-0.03579706065199,-0.287402735482139,-0.246327022009905,-0.208602404799643
63,GSM794928,-0.244828695617174,-0.107341253093662,-0.246790561270918,-0.190606077468796,-0.213944736181794,-0.256653623998802,-0.161404065099126,-0.209231664400364,-0.311641255722199,-0.266428612175626,-0.232987552433149
64,GSM794929,-0.277568132503566,-0.148162479041246,-0.147440442876395,-0.147121573222436,-0.168960921094958,-0.19081481989567,-0.0979290369592345,-0.135351600505202,-0.310248649192677,-0.230919923147377,-0.163202738836341
65,GSM794930,-0.265603964643545,-0.183113020983693,-0.263229215041441,-0.189085554789952,-0.239164093982693,-0.277827961003109,-0.113581463417184,-0.170558311835138,-0.314112463562898,-0.239810064989658,-0.203008916910356
66,GSM794931,-0.234060439654627,-0.150304575163215,-0.128130787854186,-0.133854513047009,-0.0939074625137333,-0.173778380273671,0.0360056081732651,-0.0471113316504515,-0.272406835343325,-0.133987432917667,-0.0437374820559218
67,GSM794932,-0.320549071537005,-0.205470008016077,-0.28500453210783,-0.239261014662704,-0.26468923128415,-0.306778739505165,-0.182357322300807,-0.186764609229308,-0.369503823627534,-0.240958849765699,-0.153198346500402
68,GSM794934,-0.250899223215949,-0.134271384050263,-0.125684649946205,-0.146893972979456,-0.102923802883811,-0.149184529551498,0.00659675331414179,-0.0747818189419162,-0.131853346128587,-0.202068999409448,-0.128049962897107
69,GSM794936,-0.282749556948611,-0.128630101370002,-0.202180976181974,-0.196286266689955,-0.157859860318319,-0.217414004120843,-0.0637020892852422,-0.0950083531397787,-0.286804685556976,-0.139464373460752,-0.144573354496078
70,GSM794937,-0.341661897524555,-0.252227370109544,-0.234272191407767,-0.198955173499247,-0.179457385680574,-0.268377480083405,-0.0623447003531009,-0.0855325590482113,-0.294844955982565,-0.181097297025469,-0.145279833126087
71,GSM794938,-0.226885512222745,-0.072922963335118,-0.145997276450867,-0.139065021590457,-0.0992801798279213,-0.202239246741964,-0.107730274445049,-0.150196977428498,-0.346198101738963,-0.242764612077635,-0.136868493869645
72,GSM794939,-0.32151890539639,-0.214722145017517,-0.352581393814383,-0.256200240353344,-0.305100015788076,-0.366023187690398,-0.192981650725535,-0.216843949351728,-0.390273904813484,-0.279232945076518,-0.208646739000364
73,GSM794940,-0.280312454595274,-0.238723032137872,-0.0956285170051242,-0.14047351440323,-0.0773863113781442,-0.153922588352769,-0.0343605811697047,-0.066077665882614,-0.239945064160825,-0.203911151249303,-0.147469916591995
74,GSM794941,-0.336677037928466,-0.189568263615231,-0.438314188511013,-0.297728468850762,-0.367607088888648,-0.452322210229739,-0.169755197300393,-0.171213313131719,-0.341617128889774,-0.20696926789908,-0.200024732661874
75,GSM794942,-0.292567466537605,-0.15887007337769,-0.0561616820826926,-0.114156061773726,-0.034973016546109,-0.0955741963056044,-0.0938487407599273,-0.123337944633303,-0.283079554860796,-0.206741294331615,-0.196949009924849
76,GSM794944,-0.343268011353739,-0.224695142939747,-0.203177041868997,-0.212655581694538,-0.150318175045953,-0.203173405587474,-0.162184058737591,-0.129726390302863,-0.392720992594497,-0.265971923191816,-0.23031339827986
77,GSM794945,-0.355343281121071,-0.281184371975213,-0.511181009207087,-0.35842814413654,-0.412164317754891,-0.47026920963769,-0.31680398083304,-0.299815359698783,-0.415048541593345,-0.33956564271438,-0.35504971778303
78,GSM794946,-0.261036067881796,-0.123139649346224,-0.246144607753644,-0.205261262768356,-0.200867763930976,-0.213214396708997,-0.0853222788930147,-0.141879423376278,-0.353632226332539,-0.29235491821519,-0.225157569108719
79,GSM794947,-0.376770746071622,-0.252009181401316,-0.463831179791507,-0.316297313695773,-0.444010347281003,-0.525606722420606,-0.380186777922676,-0.378864241920077,-0.442490055537644,-0.342298981654048,-0.406010578423904
80,GSM794948,-0.344193986706435,-0.227389604143238,-0.481967890681998,-0.321733116893716,-0.397253758092634,-0.50831108382094,-0.327046075165517,-0.288169360669038,-0.515071201570463,-0.285624010720739,-0.335451278708413
81,GSM794949,-0.363614845117207,-0.171461633015524,-0.475473275264164,-0.291229585721578,-0.406451934272504,-0.416766193248134,-0.230651896668813,-0.269435692055186,-0.362396664406962,-0.268708501447152,-0.290586481241552
82,GSM794950,-0.338179237342569,-0.149920716013385,-0.361844312434577,-0.25161687340155,-0.308016438129595,-0.355603129039621,-0.217725339349695,-0.20240692165337,-0.424848854493759,-0.251203505922035,-0.291583577673081
83,GSM794951,-0.274852674683467,-0.10727449861112,-0.253850081941793,-0.196803993133198,-0.17839378542712,-0.274142753576696,-0.0728794030442066,-0.0645092436390771,-0.334299857654908,-0.161758223609193,-0.178522535247635
84,GSM794952,-0.351846905902559,-0.276419740807918,-0.390266344348581,-0.265517994394116,-0.330723635879921,-0.361411881964646,-0.170481065537101,-0.177394101750104,-0.369755718368212,-0.272288317344693,-0.233955471911853
85,GSM794953,-0.361994491005066,-0.294544311125532,-0.369336333377531,-0.247770742346963,-0.27550864366691,-0.324598284571278,-0.196610283568184,-0.192370893696452,-0.361992578344194,-0.260044425347461,-0.220399170265819
86,GSM794954,-0.410616806374348,-0.305278968734405,-0.494156923862721,-0.326274938466433,-0.388736930708813,-0.433102067453976,-0.192978895240777,-0.208380262589586,-0.352301296772652,-0.201479512976085,-0.21239880288752
87,GSM794955,-0.31533793421869,-0.199484334670698,-0.379565365114981,-0.264921343783477,-0.322744551678376,-0.363764620980672,-0.126397305603273,-0.165599983244997,-0.357942237162043,-0.259220786372127,-0.175240941203491
88,GSM794956,-0.293683723494465,-0.155428330978794,-0.159700253452326,-0.162987245435639,-0.146880248549041,-0.206960363314857,-0.068639763227595,-0.054320618346129,-0.336254114942115,-0.240305023469205,-0.181824842423405
89,GSM794957,-0.228244613913442,-0.0557990380845103,-0.220940027081618,-0.164594029609324,-0.17814177092802,-0.287414803051397,-0.117925716617404,-0.136703201128679,-0.365114522606513,-0.241616175804682,-0.212650541910304
90,GSM794958,-0.283727152012865,-0.138551947369571,-0.120368438057756,-0.123771216102303,-0.110116061093418,-0.17794952123838,-0.0516400561647875,-0.125846438314431,-0.299497802675396,-0.183660593019823,-0.148889642038507
91,GSM794959,-0.348157704111705,-0.161509325948541,-0.384111947517098,-0.265676266558345,-0.377440109200058,-0.401386523457684,-0.209266183274901,-0.217053295155543,-0.364674778038752,-0.268277948898992,-0.194671353432084
92,GSM794960,-0.325605063605168,-0.205310916742394,-0.18478931471879,-0.168834988144186,-0.172319024783453,-0.2392843279428,-0.0814031438731504,-0.0625167651439597,-0.336470422347092,-0.170437209501495,-0.167899019678804
93,GSM794961,-0.321803697684028,-0.15683296788706,-0.278081440070669,-0.198561493033001,-0.235342327805223,-0.30231847123138,-0.19396778918116,-0.208448870716005,-0.384560028791521,-0.256828160175288,-0.313736554464405
94,GSM794962,-0.309045807132047,-0.150664999694862,-0.395290055341872,-0.295915695527077,-0.365976888921692,-0.395164763461462,-0.253797430477384,-0.297765082978733,-0.423513115693302,-0.2750887968505,-0.280351676886502
95,GSM794963,-0.305319189987776,-0.135752730892538,-0.235561484862261,-0.208599669869752,-0.225408512506407,-0.265204064314765,-0.0707779400563627,-0.107708421139882,-0.317808839363352,-0.206100366698906,-0.156088337958222
96,GSM794964,-0.327389318631923,-0.213253629086539,-0.412463964353025,-0.264107684984041,-0.379428948931912,-0.42199171569078,-0.295020833734265,-0.273642137040888,-0.463936961275092,-0.264151570500478,-0.334033241630691
97,GSM794965,-0.229152468954141,-0.0978330197827425,-0.207047612223021,-0.197782773041277,-0.144594284890325,-0.20317925845586,-0.0690603333403907,-0.098443817287132,-0.314228780723245,-0.219835140388317,-0.171052367022479
98,GSM794966,-0.279740499859527,-0.129353511691163,-0.473607009655453,-0.313427236548987,-0.466323758305057,-0.439617681798894,-0.243465464192731,-0.213700560785628,-0.383765150401227,-0.295442365207645,-0.304319040153836
99,GSM794967,-0.344835644985475,-0.276798927276008,-0.434036566562706,-0.29190831754667,-0.395468861011375,-0.382633723913472,-0.224659442142181,-0.238086886462394,-0.333425593161146,-0.27423188544658,-0.305114655300232
100,GSM794968,-0.242386402655004,-0.0524679875235892,-0.244420160369714,-0.18912889953487,-0.20303735860575,-0.278353461803011,-0.178919937188611,-0.166291278550213,-0.365868024328984,-0.231576725989084,-0.283345791167838
101,GSM794969,-0.286653203232415,-0.20016419614389,-0.241230574823731,-0.174172288196649,-0.185235827286138,-0.28319590895204,-0.118753299006575,-0.126702642044012,-0.356790574197498,-0.190813816700175,-0.192594710467351
102,GSM794970,-0.348172948638831,-0.176137943316712,-0.508129076822542,-0.290247413062037,-0.367531266796038,-0.466277340789387,-0.292820299297845,-0.30501496283169,-0.417960742652161,-0.261111445458944,-0.359322948305451
103,GSM794971,-0.417937281953545,-0.273600311610076,-0.479206171598229,-0.29534569117444,-0.38467534368142,-0.468522474023106,-0.314558567497405,-0.380298948278896,-0.447173542093674,-0.310660200591169,-0.304411388811347
104,GSM794972,-0.322928584387555,-0.157450757714048,-0.296206935349427,-0.251057852742468,-0.263997917015753,-0.345779446542033,-0.184608933901434,-0.180945749030325,-0.391214640447025,-0.252894564924264,-0.265639513948097
105,GSM794973,-0.245468111897061,-0.122994600040506,-0.212251185152061,-0.183426443173849,-0.189195638168744,-0.264485754391899,-0.12095718297513,-0.137812653446429,-0.36074268437293,-0.204371285322366,-0.218039322739075
106,GSM794974,-0.336172719233388,-0.247718043165487,-0.466986605841792,-0.295460137285884,-0.376193326873067,-0.427875803861259,-0.236948181789178,-0.247371377631532,-0.366423480187958,-0.240501111146102,-0.286726374688087
107,GSM794975,-0.306316528408437,-0.159473507143623,-0.408957849583553,-0.251635890574497,-0.361028574813139,-0.352885104415622,-0.164283556709688,-0.181560431134655,-0.36550483246789,-0.242448718976215,-0.233634987344108
108,GSM794976,-0.287213783828505,-0.169504859785058,-0.242375185695093,-0.19912987615533,-0.233179811983948,-0.288426646085504,-0.145391090340498,-0.13582144775428,-0.412933805898549,-0.224570526162568,-0.276343078311134
109,GSM794977,-0.311133551720052,-0.165578695172703,-0.269091454596695,-0.209352595826097,-0.268570829700483,-0.308603949947161,-0.134682106185278,-0.166670119439476,-0.302673862848014,-0.218852928445688,-0.20087541219611
110,GSM794978,-0.300161357233537,-0.239079904901895,-0.413251497751281,-0.255008170425033,-0.314731247769801,-0.402811669140249,-0.208628433942024,-0.276691782489696,-0.374765345243093,-0.267773307273046,-0.272852772334229
111,GSM794979,-0.30902856261188,-0.190139310946212,-0.405784285040765,-0.264509789730325,-0.378397936664885,-0.403557328423861,-0.229864903915716,-0.2483659598475,-0.41630975850577,-0.26131394816293,-0.311840850700847
112,GSM794980,-0.15470584814472,-0.042124828805351,0.112755879538516,0.00305656940375005,0.16437908436865,0.0259112908917817,-0.000348069570269563,-0.0682433673123628,-0.305691401245631,-0.171228709600755,-0.132790288037781
113,GSM794981,-0.265125366433436,-0.125265405251768,-0.176122654363555,-0.176784207158445,-0.147484044922819,-0.240825753294341,-0.0790555561324614,-0.091007374873046,-0.360563673085606,-0.208580152262055,-0.181031454319209
114,GSM794982,-0.405352569058021,-0.203284362663264,-0.461010265956488,-0.308665541766903,-0.405434394125265,-0.492563651285033,-0.358287712673572,-0.34543169381165,-0.477183521424465,-0.313416135060307,-0.354447874099889
115,GSM794983,-0.299544273840714,-0.216831325785026,-0.187820442443677,-0.191819073820339,-0.142709855858764,-0.226969622572537,-0.038381923427224,-0.107784035942181,-0.295049030986644,-0.198535241684266,-0.120351497578934
116,GSM794984,-0.26518339918717,-0.131257111857154,-0.355029883817897,-0.261564581683099,-0.321822462602663,-0.380923577150404,-0.193756664056539,-0.162743032426842,-0.421137534664613,-0.230747822551503,-0.308501003928811
117,GSM794985,-0.235188417873945,-0.0864031993039184,-0.232384259661369,-0.155439053823154,-0.188218711291152,-0.257175400264401,-0.138706767954777,-0.157336945947788,-0.391507876175932,-0.206174832313408,-0.258334667291031
118,GSM794986,-0.317057211606616,-0.245078409000503,-0.31044741087958,-0.230279573125545,-0.266233305921612,-0.30915715654643,-0.0497187211811954,-0.136049111032139,-0.343275773446678,-0.200048747787862,-0.0682278969442747
119,GSM794987,-0.409189387737581,-0.29567141708347,-0.340908317056541,-0.250668360015657,-0.257878168993879,-0.265294979794742,-0.15320997733843,-0.153014547645231,-0.313286255964704,-0.183784059272382,-0.205480195656081
120,GSM794988,-0.19589441128609,-0.0517526297501086,-0.0836067413422819,-0.124748287598884,-0.0414122618346694,-0.142915232676803,-0.0433025657579951,-0.0915611396359957,-0.307697448206043,-0.175752565658457,-0.139297617111752
121,GSM794989,-0.322727402257416,-0.272457237495656,-0.0682083137316465,-0.115904557047969,-0.0639343400106696,-0.146313764524354,-0.00512877315683831,-0.047511012853179,-0.260160750662378,-0.173505017587455,-0.111177442510466
122,GSM794990,-0.219806350642062,-0.103817666320931,-0.147414276638469,-0.172610769984453,-0.118805053785381,-0.144721577803995,-0.0480622857127319,-0.0921462126374687,-0.334909051908741,-0.23213060976706,-0.152807285746549
123,GSM794991,-0.398615249843033,-0.248358260340411,-0.503881460534912,-0.3078258168675,-0.431905485933941,-0.436293489613138,-0.358543313874493,-0.365509574324477,-0.417201364834233,-0.295047434187385,-0.3549291008381
124,GSM794992,-0.317039119248268,-0.173540650631181,-0.221373934992385,-0.173356345566751,-0.210339147664841,-0.283206825180244,-0.140686601299207,-0.149825701537433,-0.360184386263807,-0.257934025474417,-0.269993558978634
125,GSM794993,-0.109536714315917,0.0227654171336584,0.00240637469630979,-0.0613157019127312,0.00695181477031429,-0.0941386590125464,-0.0135336071183035,-0.0673385045674159,-0.341987201609596,-0.203636190947673,-0.124702606559791
126,GSM794994,-0.31501974632559,-0.178995703078395,-0.328680359149955,-0.255835303937418,-0.293685208105919,-0.296956819109677,-0.196310574680555,-0.259926186828936,-0.364082871043657,-0.296687126431672,-0.220639473487686
127,GSM794995,-0.399114488889329,-0.288192008324468,-0.385251217522705,-0.276758420120554,-0.361170378079265,-0.397744682685177,-0.190186949666803,-0.249361239990288,-0.36845203719362,-0.222566806722031,-0.243562300968698
128,GSM794996,-0.341213219412175,-0.168449380613787,-0.434764480779583,-0.304227458465914,-0.411171036937197,-0.458908021771782,-0.257959807737235,-0.232158960153618,-0.42407983870835,-0.289956938921453,-0.333540430443443
