,Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils
11,X4047,0.285369467184902,0.318763988819662,0.252404855197627,0.444347151207255,0.329496773361523,0.418427038364772,0.507626319312372,0.41252531808389,0.418983967909495,0.43778441511872,0.334470745852647,0.383578201438794,0.356609567215001,0.228021309029585,0.360337616225084,0.32142835544011,0.375717369356221,0.358898383944169,0.052943618329777,0.0381174527826535,0.201365577983004,0.186175836809107
12,X4048,0.0503905482061969,0.0820535134112772,-0.0422299277329893,0.161286547686297,0.0967850445377442,0.140504325524381,0.249494362688496,0.189492022739168,0.132385301721821,0.2148613948563,0.106480823178521,0.175771318730195,0.329168672329269,0.191697381088265,0.198874963963206,0.30572885864153,0.232983272463911,0.156453097735868,0.231946340437431,0.146486626434971,0.226351275210911,0.18333254092538
13,X4049,0.113722507332134,0.0730625773832352,0.108332243988423,0.269005267373508,0.188947487376603,0.184294801876813,0.145772740882626,0.141622561983152,0.117984589910969,0.136495857603639,0.159437579724822,0.169428933265808,0.121135519302988,-0.0177551958142137,0.165057556330782,0.114906305082782,0.0217505746334118,0.120630294878259,0.0340197132176963,-0.0309418902663229,0.0541636397563793,0.0656629457942309
14,X4051,0.020538695326971,0.0605527648109638,0.0174583714514457,-0.234549760559468,-0.233562265937716,-0.145220539459512,-0.198394586364541,-0.203233598471376,-0.136495599532812,-0.179861582280382,-0.184148483116426,-0.164936378112862,0.227443760847191,-0.0122240175754727,0.00966193416665477,0.0579748583227747,0.288460916738634,0.0804680824908917,0.0563670148513108,0.0614366160345005,0.121065994738288,0.078831231107327
15,X4052,0.0335424219138751,0.00382784279217836,0.0149245251886115,0.312253766595066,0.208314151295586,0.286060376138994,0.356227293217649,0.296809828377075,0.240095790132401,0.288141659880819,0.311942640231606,0.259621585291292,0.0281619164733575,-0.038755251382725,0.0931339641651257,0.0768948626925139,-0.0129182336642684,0.0557264396614698,0.0867480505497993,0.0540907750250245,0.123622408524206,0.0848605117370056
16,X4053,0.264688552154715,0.286754412763311,0.0784560121968903,0.502681078101647,0.396407475730621,0.485464107083529,0.429875132982506,0.377853993062595,0.395757029975116,0.426904552875852,0.439241191451513,0.488575656291407,0.410398644529611,0.305640908426647,0.334172203959952,0.365977181426064,0.417426487742147,0.354192779972857,0.363692176310855,0.273874096887041,0.340635939676474,0.353154466557914
17,X4054,-0.0880540432570893,-0.150887326221288,0.0540684062353824,-0.168980941726735,-0.101946464698795,-0.128819911096675,-0.195850869807831,-0.0690560628368888,-0.0915264698600821,-0.139839449413632,-0.13720913692373,-0.160736014632633,-0.133123628498444,-0.250181517185036,-0.0343713792731114,-0.162907701385489,-0.164187540904448,-0.0542551503426196,-0.042521930094564,-0.134065150636625,-0.0155229129481395,-0.211064722096442
18,X4055,0.0834568654956688,0.0413991992946806,0.0702102620304036,0.14282561179261,0.0893867550139689,0.0978201896090273,0.0142688179385209,0.0666257596662234,0.0530866025434062,0.0968157486818651,0.10435346659012,0.0940139000134583,0.223004586735599,0.0758394963425743,-0.0394754992953845,0.225206446719938,0.152978078197616,0.0125665492972626,0.0365710977061051,0.0707385320306422,0.173812464774579,0.118380881171324
19,X4056,0.0712869789020182,0.0300827899398247,0.158890948072025,0.246640880942288,0.173647789042481,0.218177019485046,0.132910900191086,0.145493542135905,0.153295200450051,0.259076887134477,0.216047093970164,0.187039405373478,0.148805979030666,0.180996548573312,0.154798456839778,0.232604403516553,0.163357732017506,0.0734968944609123,0.151100481849361,-0.00916233456456073,0.0951035906258842,0.166583353508712
20,X4057,0.0146625195073333,-0.0602096719323111,-0.107659789033756,-0.0620426054938322,-0.0803093916736951,-0.0932275297569745,-0.216927144112905,-0.0162378153187493,-0.0785443966728131,-0.0645682774541215,-0.0938574486005435,-0.11877998310124,-0.205097476692043,-0.0770084649310031,-0.117601535008652,-0.0464750441631621,0.046112032598388,-0.0372196603162458,-0.0738178140974684,-0.0678814484326512,0.00768508370167089,-0.110970970157886
21,X4059,-0.0202419766157367,-0.0884646752499419,-0.00194898091904466,-0.0176569469925272,-0.0112798704391434,0.0214283289140799,-0.0820279523783614,0.0630399888895188,-0.00590144416336986,-0.0470325731155102,-0.0965384442212537,-0.113128673436515,-0.0681058012588378,0.0709541956930809,-0.136301752731735,-0.016506591164148,0.0447715189361169,-0.0113539960222036,0.0184241010684745,0.00807653515723985,0.0626359271051522,0.0556194090558129
22,X4063,0.0638479444110957,-0.00306704707297213,0.100376334435735,0.0978778543489711,0.109769196008644,0.110857954178057,0.0597948287051778,0.0538543209503495,0.0981351454296523,-0.00386118605496645,0.0275385808967311,-0.00227280442100848,0.0210825005429094,-0.145222473865146,0.0136192873886371,0.0257743656673752,-0.1549169491999,-0.00981169618864386,-0.00945927752883954,-0.141025110597685,0.0883448883070492,-0.0187684005710178
23,X4065,-0.107301294481952,-0.107629928627324,0.0240726810624041,0.336813487333006,0.196585267494816,0.27287483992075,0.344514490136053,0.240412448053295,0.285879678179258,0.265774890492342,0.324555346439821,0.342270224950473,0.0305009492214154,0.0114872883014395,0.165258133612256,0.02570903479602,0.018456902178102,0.140961998309588,0.0617506820179546,0.0272556425187339,0.0655945926309493,0.0983203603443967
24,X4067,0.0167421153755967,0.04012905717272,0.102063712645221,0.138503421788563,0.0974145508373398,0.121949944644482,0.0139401066004512,0.117078511395323,0.0565923639008309,0.0518599079751092,0.0653684437725335,0.0344184185747277,-0.0334412209822658,-0.263394795719269,-0.13523691727094,-0.0283989348527025,-0.182192016650517,-0.100515717650197,-0.114470327216898,-0.173940493481764,-0.0352644556900986,-0.129688964599613
25,X4069,0.0397994370057967,0.0132832142427538,0.145341366045277,0.190541713546691,0.125344175895178,0.156747945494618,0.195889268375334,0.162405944702531,0.0752332927517059,0.102815333291876,0.16266071743437,0.0814798723712226,-0.0484916340001026,-0.135658077433063,0.21066648242287,0.0183282470699906,0.0112843969729643,0.175757730061238,0.0282031997724358,-0.125638939078319,0.0174483626682032,-0.0440084700681683
26,X4072,-0.0810554656057664,-0.114517102545281,-0.0187521217890723,-0.0210077833605369,0.015206874152324,-0.128237647609847,-0.0169926095223782,-0.0208391771306105,-0.0343052187419247,-0.115508989018019,-0.135717043267417,-0.0688838541287617,-0.168844945150207,-0.197278497904135,-0.167606335371503,-0.0594173297627225,-0.211556822802799,-0.0887619803134806,-0.172349492100796,-0.0896478363186895,-0.109820340472396,-0.0971672596368716
27,X4073,0.152060520344515,0.120832937308748,0.0459551371442037,0.119163795377816,0.0274561376280718,0.100569567846605,0.0296573955104296,0.107537528061284,0.135644898531878,0.0734002322466039,0.0665560453986148,0.10246326753006,0.147078534678442,0.0757029654897828,0.0496822165253192,0.215804715261647,0.183887309972087,0.078977440496901,0.128032451185352,0.0595547194492408,0.0315306997981476,0.14793423468207
28,X4074,-0.0383147739934087,-0.0549026845196937,-0.131234894415514,0.0106037605039051,0.0155261464333538,-0.0604042399235152,-0.052847085017697,0.017025860768553,0.0437081162451878,0.00659106505590162,-0.0374723029431541,-0.0911028788276068,-0.0414803488601905,-0.122078230185538,-0.0136083446922978,0.00315414340360135,0.0260381541656142,0.00132131313502777,-0.110430155008508,-0.0426061215290314,0.0857954242806059,0.0197858689267995
29,X4075,-0.0030057732942046,-0.0146550967108062,0.0237626939319812,0.117361766952807,0.127530411640245,0.164541894399364,0.169661930261935,0.167368324356603,0.127286704225722,0.0818041705189527,0.0461380237971862,0.0489605032555946,0.149197519977799,-0.0600964422819956,0.112207464086602,0.0792874630421135,0.079294989439104,0.129565848274359,0.0519882572859341,-0.0337817765671138,0.0209717920470709,0.0897372129816835
30,X4076,-0.0527593061908881,-0.1056555650804,-0.0119431053221484,-0.133769536050361,-0.0191152459977214,-0.163556790887753,-0.221955529780162,-0.139383944144117,-0.126460862140222,-0.139844959163272,-0.103646990672637,-0.156622450436368,-0.141687573956968,-0.313770750520738,-0.261525874656346,-0.182583611119449,-0.175030339205707,-0.183814499890207,-0.0764616886941734,-0.0711928216968201,-0.00736133878959024,-0.121851595504804
31,X4077,-0.130141018696067,-0.151407579910338,-0.0726137496579512,-0.0521893532462848,0.0092484694468141,-0.0766425845024472,-0.147983164265887,-0.00683426343941553,-0.00473182502205574,-0.0418580941088857,-0.0582103543292106,-0.0792215319585054,-0.186056326833161,-0.281482815833982,-0.1563813522778,-0.124105551798578,-0.227315486644751,-0.0899489400813573,-0.183787437280167,-0.122920921068185,-0.0835260042308936,-0.0583112222383143
32,X4078,-0.16317543131439,-0.129127850087891,0.00599006317672962,-0.147927370948103,-0.171500533612521,-0.132265555355049,-0.242111337813778,-0.0931848577953984,-0.170855375689793,-0.183068319641793,-0.153869137938074,-0.172875982498581,-0.101798590313519,-0.211496315188765,0.0319176795323692,-0.12719421034419,-0.19977042061323,0.0184663259714353,-0.106527655530763,-0.223250218002152,-0.0628746987551872,-0.152580439227567
33,X4079,0.0154068787281147,-0.0294078205531476,0.174444852546104,0.28353699167385,0.264120418008851,0.240215903151057,0.221498869571343,0.296289948049079,0.246656819767915,0.192230584942697,0.200826780762569,0.182906611260256,0.296482268125545,0.237406121367585,0.27534717502503,0.351362429576403,0.230433947545874,0.275998168731928,0.150695358653658,0.0290585654797401,0.167881200650946,0.150949979702528
34,X4080,-0.050074240176617,-0.139439512253808,-0.0457883287615202,-0.140397832796221,-0.053596815213255,-0.148483441462802,-0.120779252308316,-0.167500740612204,-0.043448560632737,-0.142768411083082,-0.117805184381778,-0.122962364716394,-0.0215211934079158,-0.196993242441941,-0.121007317205512,0.00388005035151111,-0.117017967458584,0.0107292894241189,0.0436603391621424,-0.0347681775439347,0.0782641011960364,-0.0430104532986789
35,X4081,-0.00614550329939314,-0.0114529852714589,0.0626939374772332,0.0186768913528734,0.0144451812730048,0.0394921134171782,-0.0623296830167798,-0.0415749672229168,0.0285218021708053,0.00735846104450998,0.00493802585408696,9.90842978122975e-05,-0.00298886884481664,-0.0691497622201754,-0.0272509034596409,0.0130978458981688,-0.0708145249384238,-0.0483944065044114,-0.0910827470373016,-0.090920387374055,0.0446288065324479,0.0730504083066541
36,X4082,0.0308032738969391,-0.0179845270789141,0.0646070929768616,0.133669458082641,0.0968555666732436,0.112037710986637,0.00179187786652716,0.107294042217314,0.0889793482696502,0.0233547580005765,0.0869861631916417,0.0484891970131526,0.0950103425963842,0.00289062728846813,0.0345587889465398,0.145843355413802,0.125651006623623,0.0485198581285211,0.0163679881475506,0.00467898852425118,0.108138573940854,0.149329802488336
37,X4083,0.134099665359247,0.142356246839119,0.0673443403715227,0.40512632282428,0.242332851026326,0.338107822900616,0.426205461527187,0.345225949446316,0.353619458292497,0.347811567617826,0.303923047180751,0.363335720163747,0.266020008825358,0.0509365467571155,0.142749200039724,0.159263560258731,0.26306038491849,0.193412304570124,0.077098667087878,0.129700383865089,0.179538496879757,0.198022834869618
38,X4084,0.146842410346498,0.165535717405036,0.0691574999244414,0.227783207538114,0.105377389663791,0.18874851204784,0.142402510185124,0.220268814170173,0.0940067706358853,0.16866544044965,0.118837266344235,0.129757073654864,0.115293038568908,0.0394301109185006,0.202411693557881,0.110199140090777,0.143371183541126,0.198248511748904,0.15120667096178,0.106273064566928,0.115332102253064,0.185734878836394
39,X4085,0.0408945210193487,0.00439542165749445,0.0411401747961208,0.037796227528857,0.0112151401600856,-0.00212756667281686,-0.130262178633569,-0.0243202918864894,-0.066518583117561,-0.0454809627830674,-0.0495070951386373,-0.0440779758233259,0.0482847826712855,-0.0381878289752658,0.0830472610004424,0.0841691911017716,0.175604362980029,0.126229556931834,0.046833429356577,-0.0024044142442421,-0.0124489201765836,0.048137059499814
40,X4086,0.191427207072817,0.231019078170816,0.27066941933159,0.480240558333176,0.350339293923496,0.419841185861598,0.42397675779712,0.394637509573926,0.341891518215891,0.395455053302382,0.404903523341667,0.411453375905178,0.34738063775482,0.150685161738942,0.269137784517147,0.287325849319383,0.338943973535885,0.226321397071142,0.191910254958342,0.12249937435938,0.227005254113043,0.244616021607627
41,X4087,0.190741642147234,0.1691358273252,-0.00568697782640797,0.240665598556646,0.175704272872905,0.205578837499273,0.116985142705598,0.186163121538751,0.154494448447977,0.186082066421287,0.189063894946632,0.218692329712449,0.29304268749453,0.141811886102398,0.200993737469293,0.190091657181149,0.348156548269026,0.214725862416366,0.160468134641565,0.149718971685845,0.249073480634233,0.188894307222681
42,X4088,0.180317823591405,0.232221928504599,0.223646172511828,0.428419509972464,0.200592773704488,0.336813337129893,0.422314481881722,0.337777291635925,0.315763754697597,0.381918769952831,0.315353404200734,0.332422178817811,0.214899573133898,0.0478888116438446,0.213914719060717,0.242516486606729,0.251674730222854,0.20343095730432,0.0381683414067709,0.0517197119236259,0.203996431067311,0.137488455713751
43,X4089,-0.159781291049363,-0.217910544783759,-0.0487845654550829,-0.19611962658645,-0.149988677912969,-0.137640028332349,-0.091243078682474,-0.230958127601199,-0.0740589300515357,-0.166543474130322,-0.0985455074390317,-0.146113170512956,-0.101901994350535,-0.262388106290476,-0.152453912940807,-0.0217462413891821,-0.101771649548995,-0.0753180262985367,0.0228669696717896,-0.0342027634413673,0.00910591392471701,-0.135489423020218
44,X4090,0.424390696616352,0.468258807151552,0.361784284415508,0.50731010102581,0.393050114851471,0.468656601886793,0.479653128240164,0.440264730084885,0.440499433382984,0.44494329169993,0.439504640870214,0.452009128821849,0.380231669574841,0.207099836359839,0.329049740107537,0.348016237553478,0.408346375672288,0.304522088507977,0.341096060438798,0.243454843008642,0.321022115692857,0.294185264076428
45,X4091,-0.118204179874227,-0.200456013360503,-0.070682131879036,-0.138610098074766,-0.126449260213626,-0.160077130824198,-0.216468031211249,-0.110762793742788,-0.134491235058161,-0.14066290552316,-0.154575123739685,-0.131851611589154,-0.0762316889525135,-0.127829562312496,-0.216268019958491,-0.0477468627971352,-0.073422450362998,-0.0724014771794106,-0.0747905658207897,-0.144186646330541,-0.0286584653574061,-0.0226207455100247
46,X4092,-0.0646901013152725,-0.157283038837729,-0.0156656626965989,-0.112390484284655,-0.0810279770403453,-0.120689108993889,-0.2266740319354,-0.0598581493621805,-0.0732227510970447,-0.103517054637327,-0.183305719073187,-0.148897984970781,-0.188179305450035,-0.174350804888457,-0.177475899477664,-0.223323148567852,-0.257234752281313,-0.00786139106984478,-0.0541532889288498,-0.0877381756482797,-0.0332586091189076,-0.0152606025307143
47,X4093,0.0124484889955629,0.0250970643555823,0.084408320790462,0.130360778442711,0.036861619200497,0.146218097900387,0.0660181463964045,0.0859913205906308,0.100277806953492,0.0903048386859053,0.0910343642323107,0.0361579658535265,0.0902731935083677,0.117491255799475,0.0288242695225011,0.104987255240052,0.121158688849451,0.0739811983619113,0.039970377838553,-0.0263808920461496,0.0600041916425813,0.172280538586327
48,X4094,0.0579121248574754,0.00186199904867871,0.0153337547484993,0.111803653138774,0.138648157997383,0.107110405306737,0.12539590305682,0.0739627212247422,0.150539310009304,0.0113476390406256,0.017851483244468,0.032385741694689,0.0144214341648512,0.0111995467574154,0.0892971209408942,0.163915351362154,0.0847097098966294,0.0951946433372906,0.107372803978992,0.0916728046348913,0.0118051331428705,0.102173646270834
49,X4095,0.0756487807247255,0.13416453590511,0.160757903090447,0.293330660583165,0.188397083973953,0.274636001247178,0.225822948987603,0.276542646805805,0.233498035490288,0.311778636744254,0.248504745787836,0.232716466624185,0.117953422756809,-0.149521897734524,0.0715479355872223,0.104997587874605,0.144059110120582,0.073017309239353,0.018455271332615,-0.0356265242113999,0.111825936518928,0.129410450409654
50,X4096,-0.0110487110972277,-0.0502658968500099,-0.0521280473754225,-0.109699366791885,-0.0912549699315548,-0.103999924009467,-0.245880764559979,-0.0587457096273313,-0.110189550666006,-0.12923829169971,-0.0709870621470898,-0.0984839733555475,-0.046425862626139,-0.0838695278742696,-0.128661429690323,0.0232461208266266,-0.0754022967338622,-0.136800303892809,-0.0191028198175247,-0.00622976227166027,0.141219517094828,0.0477745501330619
51,X4097,0.127341455529891,0.136484037639788,0.0908767455622296,0.381116150618614,0.200664991474555,0.350783845219003,0.452933336217735,0.254230408400574,0.351129630075627,0.325093802278067,0.325414389442385,0.366871786601486,0.328118486880336,0.201911044570624,0.212727114538177,0.172648091840727,0.312745590585123,0.195878405089298,0.155997984235961,0.150159695360114,0.207633717152957,0.252711811276879
52,X4098,0.297349634425452,0.374386206192073,0.343562996983175,0.515067959755757,0.348044222232304,0.456553569394812,0.505131183869175,0.454304385005904,0.420002509347452,0.451995603357339,0.408788209142111,0.452541999733146,0.370144092247638,0.21439967191991,0.354929637005893,0.289233579683234,0.372130920852506,0.288576615273424,0.131920184230565,0.144698936333384,0.294657328924415,0.248985810822462
53,X4099,0.205958197948273,0.220406375274201,0.239174861064921,0.483277161412413,0.32836588851745,0.437210336185426,0.511388507855328,0.425785644060421,0.395808840528884,0.461020572747498,0.42180740009438,0.468097240182609,0.339975461250249,0.249729093823872,0.330156578848162,0.267327822072632,0.319134255737408,0.223262319788494,0.0824427896680508,0.107564215450442,0.269267285103181,0.261218196905346
54,X4100,0.104526596613434,0.121728929864612,0.0798795063637205,0.416252090293705,0.31432531434494,0.327922262309824,0.412021307798615,0.326982049090945,0.263348642399788,0.386147564931012,0.387829975171352,0.398637279093901,0.236169335077955,0.128457193937192,0.223717879644219,0.238998980398492,0.230339094522598,0.23979846899951,0.0442747370811004,0.0171277987348624,0.222220046849354,0.0978735350052121
55,X4101,-0.19908465589069,-0.264064476009967,-0.13983488586837,-0.195224308695753,-0.173819463445188,-0.149119783596617,-0.224378918283591,-0.074293595022964,-0.150521420347593,-0.219509157515436,-0.190910626431377,-0.234892708277727,-0.0935339383374127,-0.0705963595456562,-0.249887658598845,-0.116481045419024,-0.104667972366132,-0.105637550175658,-0.042914708087602,-0.089519839690833,0.0549848398057176,-0.0984949598972626
56,X4102,0.0476681497575386,0.0899420150440459,0.134443652463859,0.36500969717031,0.276252667746858,0.372471208205372,0.378713940955645,0.345634318328858,0.313913769958537,0.364035587284641,0.350573180646251,0.371532836914038,0.254719826321102,0.105736096130882,0.215640900956025,0.181924550259251,0.18571115975997,0.165310617243736,0.14944537193006,0.146721141603463,0.176396666377334,0.120123276836657
57,X4103,0.310217854266469,0.297448222544686,0.190702954135416,0.408688953518486,0.398942243412192,0.410574852104938,0.341227068523378,0.413063897503121,0.362344747058428,0.380698210410627,0.343240033066898,0.337899860938924,0.287006332496768,0.181843612568607,0.190848191451811,0.196306184486531,0.336334579314853,0.198282319007945,0.360548919523472,0.208520382176834,0.203060811466775,0.171561228276233
58,X4104,0.128090254650546,0.0928723117580645,-0.0789578082042299,0.3439383255605,0.282693373731846,0.35108972037794,0.257903554143522,0.275691349197191,0.287764589691078,0.276107350310239,0.307039641771684,0.320787087319636,0.308781878044136,0.216720469827592,0.0366106500900034,0.267580076152685,0.319357267693585,0.126729936845619,0.301181141329739,0.288736537062831,0.171576373116988,0.270548833293186
59,X4105,0.0673056400342087,0.0183512821207637,0.0298457149621301,-0.118128882437316,-0.0584855279065541,-0.171839351131266,-0.245066432657512,-0.07570304683956,-0.0776557188941003,-0.0771135613361053,-0.11721353633922,-0.148698867461422,-0.195358543844018,-0.274184095013279,-0.275984350298069,-0.180018726414026,-0.206346303065532,-0.22140315037673,-0.156656825856185,-0.186934853759747,-0.0911649964501119,-0.123649021177839
60,X4106,0.323634114228771,0.371782096373634,0.25646662268397,0.450746670043143,0.376363425237313,0.447814653451275,0.41767400584698,0.444588223796471,0.409035472508861,0.409073750823157,0.376122391843769,0.384723343955793,0.370810837654731,0.2631491840909,0.283145419186404,0.30314647618697,0.354363018652517,0.244462651364041,0.206126957865433,0.203269452616773,0.354752591243247,0.285533983257077
61,X4107,0.291563035902067,0.328459858772956,0.225347828901059,0.444673694283542,0.373359251657318,0.45906207965005,0.384082238650614,0.4572629671843,0.362619706183345,0.40352067310774,0.375519984249681,0.394195257916451,0.41756357054737,0.315275680334837,0.281550579291434,0.370436525472515,0.366757643953917,0.27677832295324,0.363405321211945,0.245262125702366,0.251244173510616,0.25598619462296
62,X4108,0.10752194127468,0.124405988495337,0.0443467232839727,0.378658000996072,0.279042967355013,0.387573861157748,0.288226509526908,0.335267240177331,0.290074464261369,0.347352738778811,0.334526172448932,0.269405818689214,0.204769608834845,0.171232156514735,0.279194022054655,0.129470453222229,0.214395780433042,0.251821257141102,0.093337464559372,0.0358529367286395,0.193936965042176,0.185308467223429
63,X4109,-0.157120297674376,-0.229577579608207,-0.0707369576874213,-0.178329240529352,-0.0692286683083473,-0.182348641741629,-0.30364689025791,-0.13748355209061,-0.195299837994858,-0.15235461943871,-0.124961302477413,-0.214215919208428,-0.12925047573226,-0.111199507492638,-0.082810556104775,-0.0829925039424482,-0.146912579777584,-0.142848115134552,-0.0463884835230849,-0.217715298504135,-0.028607192708775,-0.146825922040901
64,X4110,-0.0234232222208386,-0.0539898640849208,-0.0241319331073844,0.0258749123826616,-0.0335389902484515,0.027526281429293,0.0215376149015734,0.0798281456842845,0.0355296512646379,0.0563009451528432,-0.0465845574664323,-0.00702597719051108,0.0369368993666435,0.136336863935842,-0.0284936880547265,0.138159838713472,0.162297705913922,0.121336613476474,-0.0189279596288174,-0.0816357766360894,0.109160056042574,0.0539728356047217
65,X4111,-0.00639074548973691,0.0164624675949237,0.220939783588,-0.0213931350862075,0.0640923292594099,0.0384460580813894,-0.0393156420921103,0.0749038019944092,0.0208347211341756,-0.0594659479192479,-0.0247796607421507,-0.0281529900557065,-0.105647612545151,-0.245681113433886,-0.0747780879761815,-0.144127971207413,-0.0667549392181814,-0.136840916394621,-0.0717423255911936,-0.0707261607588077,0.065994083350731,-0.0418590090440173
66,X4112,-0.10144311952707,-0.109563937513003,-0.010936272672004,-0.00947750958018707,0.0368249237548335,-0.0447952274310133,-0.0526990216241979,0.0266664523177729,-0.00310206785418499,-0.0885575178202869,-0.0684361631376466,-0.116572988676462,-0.0175778568071208,-0.120233780650938,-0.0793356410007697,0.00535138641345499,0.00861244362180112,0.0109576850496548,-0.0208439146750231,-0.0333552824286865,0.0819136900174932,-0.064832478844497
67,X4113,-0.0944161066515823,-0.119055042795902,0.0644978362129867,-0.0770505084501407,-0.0119239696718324,-0.0848312312924895,-0.143967446954122,-0.0463356825402228,-0.0517917804526137,-0.110360945030724,-0.0714385206816018,-0.130219452409497,-0.23184996964261,-0.231273875358562,-0.213825957561058,-0.203850987125586,-0.200871476955689,-0.162582574816381,-0.0651133850817898,-0.158311427974697,-0.0878522801843262,-0.228535601136739
68,X4114,-0.100913240170724,-0.147706922877506,-0.080931278232971,-0.0251719116752919,0.0548804769246047,-0.0038368195172754,-0.0818566601592458,0.0678430110475794,-0.0611170804630075,-0.111297195286689,-0.12844003115014,-0.0768833898363055,-0.0409658361544006,0.0688768371924644,-0.0513021717114354,-0.074892312552989,0.143116236831177,0.0326110835017665,-0.012183874130694,0.0540018078827752,0.0554025775907612,0.042459345035918
