,Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils
18,TCGA.24.1104,-0.401696118604099,-0.419519265774683,-0.353383404398551,-0.315742848663253,-0.308091313084922,-0.295910977363665,-0.480041904870966,-0.22036281841197,-0.447838565917583,-0.326516203117645,-0.413863104081649,-0.333308139522432,-0.288864939982063,-0.251320654615795,-0.286461799722169,-0.233614631237641,-0.37045473981651,-0.368195342580146,-0.421038573349961,-0.465048926157684,-0.362772178299891,-0.38108890773663
19,TCGA.23.1107,-0.582765177559852,-0.53731282006383,-0.367841856936901,-0.500431221152696,-0.432480670477738,-0.456699029726502,-0.608203592381266,-0.322610741209285,-0.562766215727245,-0.431199370969612,-0.600600462971994,-0.542661646450581,-0.473307301194554,-0.272966292596793,-0.3992853110174,-0.381825578435889,-0.472425288908419,-0.506910844749764,-0.510516591412284,-0.548258961155252,-0.456519379302374,-0.443687702836172
20,TCGA.23.1120,-0.43270784408553,-0.401747841383919,-0.372186503224656,-0.317383948443171,-0.301976979472715,-0.364440259693109,-0.41744902764168,-0.242450529275253,-0.485844188247842,-0.267613434558682,-0.403320058668689,-0.310483133429929,-0.270579706361752,-0.104875424614997,-0.0117624976757213,-0.124289066519198,-0.304672124699861,-0.222574253904598,-0.481978833248438,-0.523699502149665,-0.369964989885376,-0.381822125608591
21,TCGA.23.1030,-0.445455255943001,-0.474418014390107,-0.35506569520381,-0.456545017353714,-0.347026457987325,-0.445585159647234,-0.562096080024956,-0.266106123271904,-0.576273251471544,-0.432275415908228,-0.565919384009913,-0.477145732074167,-0.393395855340912,-0.141742957405813,-0.240649077343389,-0.29433523998557,-0.336890233723389,-0.314101565283182,-0.553581689880252,-0.639760600114625,-0.363256025951727,-0.385893339598918
22,TCGA.04.1342,-0.487132324531128,-0.50513565237507,-0.350295814351953,-0.46754468877057,-0.373897974416456,-0.410121640618434,-0.58731874164769,-0.201065628509018,-0.592013522773685,-0.464612356901786,-0.54213796076275,-0.49551264046775,-0.461612537385736,-0.309991534024477,-0.214304811736071,-0.418878601401037,-0.446976983501098,-0.309526965740382,-0.542395582478733,-0.614147151313117,-0.495660779127431,-0.49139060217899
23,TCGA.23.1022,-0.503645168694589,-0.492558150265804,-0.387985226987598,-0.57019910385156,-0.406384056263632,-0.48214956605822,-0.594938808261817,-0.41962103013439,-0.548047535316683,-0.54169595079095,-0.658217790634553,-0.6136917159015,-0.549571886412356,-0.372311410097276,-0.533076402868133,-0.34966328153463,-0.4935827033428,-0.623814770005285,-0.490120161149611,-0.65140102540462,-0.477080388556711,-0.569777032725387
24,TCGA.24.1105,-0.451523373210258,-0.459859788288659,-0.350314065365552,-0.401634201401429,-0.338469840697823,-0.393534810708073,-0.496400284606464,-0.249829282042585,-0.506282449775455,-0.372553674700337,-0.510554008319926,-0.441794382088751,-0.394207348997097,-0.160221687169575,-0.355206729135386,-0.307832445535335,-0.338756536682284,-0.482860254572258,-0.522642828409472,-0.573819735093101,-0.423817789477564,-0.441025713847109
25,TCGA.23.1109,-0.386993091264749,-0.432388382141664,-0.3493488224496,-0.464412874141138,-0.395484108773315,-0.416072596410533,-0.555416019241072,-0.342216478488162,-0.558623561583882,-0.474030971241044,-0.522740000829624,-0.524709952898096,-0.349987647397257,-0.149089373958717,-0.369727395898973,-0.252288925425058,-0.246560578680887,-0.405261958233899,-0.468754175416037,-0.566513308849649,-0.444582086598039,-0.403224070855949
26,TCGA.23.1121,-0.455166985353568,-0.4759760361189,-0.357899696897467,-0.493620829410489,-0.462032459724497,-0.488690934180428,-0.556269970796427,-0.335213325540607,-0.573824734439739,-0.471188143426233,-0.584637761364089,-0.534794422092695,-0.527745367943369,-0.309154838946104,-0.466447406437693,-0.327120498578064,-0.449546805715461,-0.479357575333746,-0.465114557883681,-0.552038216459858,-0.396966170875459,-0.500230308431475
27,TCGA.04.1331,-0.535745432094396,-0.564845078929588,-0.437330063992586,-0.571491052832481,-0.455915417782845,-0.47962678467212,-0.655875720253129,-0.292505030385157,-0.615590676551842,-0.553653361965208,-0.616185453553904,-0.583659481323266,-0.510675226107951,-0.304772945330275,-0.368938758832849,-0.346852403712314,-0.444590069712043,-0.412303514361811,-0.531221787070453,-0.630242438664176,-0.455190669331123,-0.501949170840687
28,TCGA.04.1343,-0.392238005252708,-0.412400929813936,-0.2788640072067,-0.399861796598007,-0.350461575576597,-0.37840557442804,-0.586546082603367,-0.174978650057052,-0.515675207286404,-0.39270852932953,-0.545491312334952,-0.467969854980622,-0.381504834006936,-0.250598033639797,-0.318756168412173,-0.320400140568595,-0.409852587098161,-0.454466231107232,-0.573629939964031,-0.629021420046474,-0.455172171246375,-0.393032351214992
29,TCGA.23.1023,-0.484884608774223,-0.496497081405368,-0.411187653348185,-0.437127693691939,-0.448734456745824,-0.436659757440787,-0.545547904633992,-0.260719720366468,-0.575389038088448,-0.449402936216391,-0.540499192934071,-0.429098784291221,-0.382375203282525,-0.20840151068031,-0.191088975350799,-0.318849894913415,-0.368957658309068,-0.309840413121343,-0.429310054706488,-0.51774626273917,-0.391159797757379,-0.354712608035748
30,TCGA.24.0968,-0.36026580862581,-0.372622536759452,-0.310787830231125,-0.298662223483224,-0.348159698635733,-0.30914631769072,-0.453052779560278,-0.226247728981482,-0.480171252730801,-0.283829986233952,-0.42457539366992,-0.326918229318128,-0.244195890065519,-0.124482820058678,-0.165257177039207,-0.141867614103672,-0.306621179821392,-0.306952367601276,-0.457261607669122,-0.469520912871254,-0.368102994633021,-0.343758358284665
31,TCGA.23.1110,-0.49261929317383,-0.531028636433505,-0.327355977912883,-0.549299240691171,-0.405680535741173,-0.506689779330577,-0.644858443378495,-0.417950383825619,-0.624043143470306,-0.538378704033939,-0.635415015638728,-0.670668909413819,-0.578836025522706,-0.505626341126533,-0.586679379712357,-0.538185667509047,-0.574673867121459,-0.604703130780979,-0.59195180872803,-0.752944327851895,-0.591585886237785,-0.568733364639039
32,TCGA.23.1122,-0.43944036189679,-0.458331783712712,-0.325135240435478,-0.509501785416778,-0.424210318998636,-0.467556996118136,-0.621260452993886,-0.302801258544194,-0.594033061951331,-0.474584098334649,-0.605977619963556,-0.525688626660573,-0.361461217546455,-0.258932591121002,-0.291546119919375,-0.244629667756743,-0.35375182248968,-0.366295320315825,-0.495148243968337,-0.619755877498436,-0.414064056577977,-0.443724938300784
33,TCGA.04.1332,-0.464928504978476,-0.487250431914985,-0.372869008300539,-0.538626704289102,-0.463181165994541,-0.483422665758832,-0.666076073015532,-0.274750764939519,-0.626483470307815,-0.540188417648315,-0.637503158740944,-0.543357145876144,-0.375875729034863,-0.276861328727781,-0.376990507598127,-0.354331265022394,-0.436033491485062,-0.439126027425855,-0.400997480530859,-0.479210115610962,-0.440759071323795,-0.442243938770821
34,TCGA.04.1346,-0.396758542287747,-0.36055925432033,-0.382601623191706,-0.311314466266099,-0.325444410826267,-0.28677979736263,-0.399259118470327,-0.142461411142221,-0.482069484105951,-0.277202422457678,-0.408228645430611,-0.351694200585166,-0.207718900362227,0.0123075183957933,-0.104276707382616,-0.15346686834203,-0.178128850494492,-0.250004435488004,-0.540047715882797,-0.590134726386263,-0.378863554508956,-0.269511571122597
35,TCGA.23.1024,-0.472340559408282,-0.518761790506272,-0.446067012060278,-0.493218970829498,-0.368578878997325,-0.47214307578798,-0.579980935075933,-0.327458406911061,-0.599165883066195,-0.469674163084342,-0.552954127436173,-0.527548178194631,-0.474704086000146,-0.272814220873948,-0.315708084331809,-0.467456777934666,-0.455634357279846,-0.363917207404506,-0.551395277671797,-0.693640278696754,-0.462323381256763,-0.519797294641078
36,TCGA.24.0970,-0.432563273303897,-0.464822322477179,-0.338643178706359,-0.528939532952126,-0.40630752291011,-0.455018528756458,-0.568259699279846,-0.292737565201403,-0.566749178756297,-0.490652453498052,-0.625997168482038,-0.571265510809488,-0.458995340653449,-0.206521353239207,-0.406317210719148,-0.327479579209134,-0.436663752065549,-0.44737162629545,-0.47880944936523,-0.619015565414091,-0.3994905404229,-0.430201332760041
37,TCGA.23.1113,-0.445590922322445,-0.490577601371852,-0.380810046310603,-0.561374295270326,-0.464987897020065,-0.495508055433875,-0.67121633591509,-0.368396187859493,-0.590511528322329,-0.560253099740527,-0.614920285096105,-0.603625414948776,-0.533870541389739,-0.3077868886429,-0.559866960402054,-0.357663898207904,-0.491563393904385,-0.576477392226756,-0.493869306017436,-0.650640743739485,-0.460755265943125,-0.475840240827669
38,TCGA.23.1123,-0.312865635107298,-0.350168931522854,-0.376075124829959,-0.2143094472798,-0.270651602356815,-0.27951168461376,-0.321313057419207,-0.139403374849272,-0.429362121311125,-0.224563730707038,-0.324819137453651,-0.292608993805828,-0.205529890805928,-0.0127140038391461,0.0107262547037632,-0.0748158816066345,-0.257270249308877,-0.175823495267237,-0.403897738854228,-0.476138833994653,-0.307251993014503,-0.279647631109703
39,TCGA.04.1335,-0.556106943351823,-0.544126120970815,-0.439437355753528,-0.503023732847534,-0.451246817523396,-0.41989103258008,-0.598293579250439,-0.337414927065949,-0.566394212620361,-0.475073112991254,-0.50770732507028,-0.537130491297117,-0.481173179173369,-0.164904485774788,-0.365655144150011,-0.349570661792719,-0.474342002464343,-0.455495589270093,-0.484568527282311,-0.632660993306781,-0.547859262461749,-0.450547506327166
40,TCGA.04.1347,-0.357111046200428,-0.411691237355543,-0.419984724327384,-0.530596841979824,-0.426096572594708,-0.47722123653181,-0.644091147259929,-0.327920610075052,-0.559219557974754,-0.513674943007482,-0.616510271198975,-0.640682196454338,-0.597720503299593,-0.449787386607265,-0.515378003522541,-0.42544805378978,-0.539202989261519,-0.543765819058808,-0.566920968697716,-0.703252753812995,-0.447081712695619,-0.582907480395474
41,TCGA.23.1027,-0.447484111027505,-0.477562670346452,-0.399346655616511,-0.491858320016489,-0.424194301840268,-0.44332930102026,-0.61408841322578,-0.347770445084437,-0.612686770906401,-0.498090456112851,-0.584466619769963,-0.518220948393196,-0.29996848275965,-0.147870218850086,-0.221240535862729,-0.247645990241368,-0.364399631004979,-0.322071253689361,-0.443049703484326,-0.511375353383732,-0.361550656785985,-0.338309436455101
42,TCGA.24.0975,-0.463608590676799,-0.481899193137983,-0.327280242253925,-0.395365200547326,-0.381038557476346,-0.376070750595016,-0.465996070404311,-0.35847104170265,-0.543957859628427,-0.404511771047968,-0.46195851578366,-0.411288012184985,-0.418689358288244,-0.285701007560522,-0.387009962008354,-0.295718399532877,-0.416872029250518,-0.477033492205971,-0.475722090098643,-0.486767355809938,-0.442703228304583,-0.413780866610491
43,TCGA.23.1116,-0.422131493665411,-0.430389331215607,-0.440492380811023,-0.386321405742223,-0.326578832858439,-0.368866233188929,-0.529715932880496,-0.224868091089915,-0.547113155948418,-0.410237276765921,-0.463936539683673,-0.373865212422309,-0.103920117368645,0.0473786503774345,-0.0801559202879325,-0.132550069819516,-0.150545046615722,-0.171013336969685,-0.359273568197631,-0.394870253509803,-0.238032221316531,-0.170501290148903
44,TCGA.23.1124,-0.466886307252543,-0.465015217104646,-0.414706039304808,-0.337407504860906,-0.37659523108741,-0.368788885316942,-0.5386378264413,-0.207097419970377,-0.505862886260345,-0.370039846838497,-0.400542907356042,-0.326620815620389,-0.307079709062813,-0.0694573756995565,-0.139992598432791,-0.26869770719751,-0.383205957499395,-0.273616340245195,-0.476054203930542,-0.557785493250522,-0.413015023189589,-0.323978380205716
45,TCGA.04.1336,-0.486708945049593,-0.467526812451882,-0.425072961247512,-0.445339877533416,-0.340286626485542,-0.402380554965605,-0.560204598489809,-0.262417190332255,-0.50377464429132,-0.404365515909877,-0.526695049467182,-0.460732007189943,-0.237339185152913,0.0351345656883867,-0.148612600470365,-0.12287640366355,-0.296375225842491,-0.275842796075068,-0.43237690964341,-0.548008217167372,-0.407887898388321,-0.297314779077842
46,TCGA.04.1338,-0.32261022819458,-0.344636354443038,-0.373409370769715,-0.263873207213671,-0.349202763034216,-0.317954673586336,-0.356278009222179,-0.14652550095635,-0.492050305170807,-0.28901239272147,-0.385065434853977,-0.280854726548082,-0.304069650975003,-0.0614587680505278,-0.251312460203204,-0.204245429022547,-0.321831930394905,-0.3367664465577,-0.392222808808951,-0.403083582340064,-0.299115731359581,-0.347103257964099
47,TCGA.24.1425,-0.427596368259226,-0.453742364936901,-0.318152895437212,-0.462678558699964,-0.453309223530702,-0.416422808046335,-0.551790098870401,-0.313917295253323,-0.569426754023258,-0.421833236802963,-0.520648215689916,-0.409784008574543,-0.244024252393709,-0.0439159420846378,-0.221340195416676,-0.235372499811828,-0.300501678812006,-0.341376626905729,-0.396643101049504,-0.485152816571062,-0.337521079401959,-0.258467102712144
48,TCGA.24.1474,-0.464082447779315,-0.496166857935727,-0.416837682905675,-0.524739255106713,-0.468554978786965,-0.46900520649198,-0.648791143428101,-0.342568698295096,-0.611671076352156,-0.463025281848204,-0.648724330184957,-0.533515671950521,-0.20072781824763,-0.159720563235074,-0.365512289770145,-0.2111677237784,-0.290701538109095,-0.370278856569316,-0.436797295005895,-0.561358215432214,-0.368024316945841,-0.27232135390595
49,TCGA.24.1549,-0.401186728231119,-0.335708368123628,-0.308515954067926,-0.220205255238325,-0.330975917148788,-0.31082127930662,-0.361515577209718,-0.236823600840188,-0.437707717518101,-0.183513637506892,-0.301600731658409,-0.219029606375173,-0.33804014736606,-0.137610360099868,-0.100076865141643,-0.320549264598757,-0.267646957484715,-0.193727543606047,-0.459878819705713,-0.446224764806772,-0.360885175732539,-0.383254694943281
50,TCGA.24.1564,-0.378053567967694,-0.395570865953809,-0.372457590974337,-0.394424277687351,-0.363571130878893,-0.347020491128549,-0.49898204079968,-0.242723325612911,-0.541263210119307,-0.395182581829309,-0.482792042880575,-0.375713649851333,-0.0801581187672896,0.116260069119269,-0.0991096204836841,-0.0730389981579994,-0.179662741890406,-0.241515410706766,-0.352321147084122,-0.410142147070853,-0.205539367092918,-0.157552450367476
51,TCGA.24.1469,-0.460559798737302,-0.474926339422658,-0.363587988210923,-0.427195525891677,-0.424582617090455,-0.429121166502786,-0.548898279729014,-0.253775187451126,-0.538232626780579,-0.392379580386219,-0.566936587613612,-0.472516706640457,-0.465322475293168,-0.169644944850332,-0.230104707432911,-0.310380376916723,-0.342982294635017,-0.279800311887004,-0.515868477528499,-0.546555572168061,-0.423995665877269,-0.429697659006122
52,TCGA.24.1550,-0.372653408348395,-0.432739081011074,-0.294418768334103,-0.444081618266232,-0.486085471950157,-0.394602033676074,-0.4869850832919,-0.334695752602328,-0.547899750811606,-0.395563440761086,-0.48157137743387,-0.35063890912059,-0.169585087238837,-0.0574725917327661,-0.204695950154447,-0.137946242031624,-0.128518897525454,-0.248539384920095,-0.388899840671928,-0.432346420377306,-0.293748765931659,-0.263584284375522
53,TCGA.24.1565,-0.461842132384593,-0.442797738686082,-0.464558889648377,-0.403905839702268,-0.345681458592646,-0.372171025374125,-0.58910339913564,-0.25201213221092,-0.498011269753368,-0.368937402239343,-0.50762692698491,-0.410891224499298,-0.225155952058153,-0.151941862272524,-0.266203115800727,-0.143347580118928,-0.308001768378142,-0.397207905356448,-0.502710664345694,-0.600618276362921,-0.348598918924971,-0.299677948748182
54,TCGA.24.1470,-0.337267579351418,-0.353335702844313,-0.305777945127393,-0.245761220852815,-0.239332354434352,-0.256061470902928,-0.344232867207338,-0.126666935220301,-0.384609703576117,-0.228991705137476,-0.42274980841049,-0.310309596566772,-0.157401039245511,0.0325022857407904,-0.0944942956537823,-0.18036690552948,-0.184008644219171,-0.198843933643143,-0.389142383992849,-0.410260436361099,-0.291558445934774,-0.211990833725784
55,TCGA.24.1551,-0.474412333399463,-0.435657693419294,-0.306775738329899,-0.262828652651537,-0.363232097515193,-0.30809638075554,-0.441649511874275,-0.24993104101805,-0.475024464891524,-0.271220143736182,-0.377193578429122,-0.309320944573131,-0.167861906807661,-0.080505092360322,-0.191503863094887,-0.121406533197562,-0.217164304327667,-0.273282473402858,-0.472306579295395,-0.467249030391724,-0.357399806399621,-0.29194303479091
56,TCGA.24.1603,-0.487169039732141,-0.511680822078386,-0.377192579783062,-0.503112034477713,-0.452327694493398,-0.469947039275411,-0.626833759874624,-0.364043442548866,-0.563861360219717,-0.482916206138948,-0.589601267337445,-0.476997001143438,-0.368872475670831,-0.110256580150317,-0.288039487688802,-0.398257551794114,-0.398739653880704,-0.379679516830041,-0.530796124956016,-0.582787980578853,-0.44753796973206,-0.325435341101169
57,TCGA.24.1471,-0.453164744350856,-0.449712387800822,-0.33265096169437,-0.505865705151194,-0.447009787860618,-0.443173941282523,-0.617164591606909,-0.31018700875968,-0.552910844146633,-0.43392815275154,-0.603488391641236,-0.538080221999126,-0.274848171613937,-0.323443844640545,-0.346303867936932,-0.275121836923979,-0.381117884219489,-0.404900682653211,-0.467298145092719,-0.564334243635825,-0.360915695213177,-0.339152246020576
58,TCGA.24.1552,-0.526940074279992,-0.512922923238873,-0.382815085385071,-0.488752336363446,-0.395449530534381,-0.445400402450718,-0.603911889947315,-0.276661881779938,-0.48984534028419,-0.487329980646955,-0.622927596571866,-0.557119167562313,-0.410206227120152,-0.148665219857351,-0.389425388030148,-0.401560731044087,-0.340941533958644,-0.41612238191571,-0.491388861459955,-0.598723980591386,-0.452552439755862,-0.428575978834011
59,TCGA.24.1604,-0.42550183143663,-0.432130974723267,-0.310042561322804,-0.464975759085423,-0.447890056807064,-0.435995688824736,-0.550715274616641,-0.330671607132955,-0.570894159587464,-0.463141823841985,-0.562245574759766,-0.412781638217367,-0.334621154104016,-0.212352721968952,-0.144378425694357,-0.316876266552162,-0.38276781446025,-0.300828366187063,-0.508433245640821,-0.576727397771084,-0.41613381668848,-0.393283616673847
60,TCGA.24.1553,-0.22542313734902,-0.220415227315942,-0.227089417806615,-0.10227574719676,-0.23347889443173,-0.0929656638257637,-0.209190815027172,-0.10922487438307,-0.305318458675215,-0.110287751570504,-0.285816552723143,-0.187078894625567,-0.123066347096047,-0.0180912098939049,-0.0821119171291729,-0.198069460244486,-0.118501021405138,-0.217465263171599,-0.395394796009654,-0.474061866059922,-0.236418319065899,-0.227223886457974
61,TCGA.24.1614,-0.469666400792445,-0.503106557738243,-0.318038299698123,-0.468745327037795,-0.396265170580511,-0.433243143365454,-0.638833638493568,-0.353856567798885,-0.574643831890026,-0.504038959838421,-0.578403775202989,-0.5576853307209,-0.521982663884438,-0.352671236260594,-0.516338785718981,-0.470216041146873,-0.515431310825227,-0.567815648520735,-0.504501120777089,-0.577476079086451,-0.529410282090398,-0.519952216526436
62,TCGA.04.1514,-0.486734746493362,-0.538504026964322,-0.380615609043969,-0.610241007616132,-0.501888540715601,-0.547325239944505,-0.704227141248022,-0.423595172703292,-0.646137741031367,-0.558604162408286,-0.704505396868714,-0.621708450763272,-0.582904388833688,-0.515342406816428,-0.564310969755249,-0.519468936919578,-0.590515298342433,-0.581924054183091,-0.582199592917746,-0.687334846524456,-0.5530651407661,-0.599859050897201
63,TCGA.24.1555,-0.442721046116443,-0.47960870375112,-0.387613864796427,-0.503412842075181,-0.398764866319803,-0.449107457148877,-0.563822144452689,-0.320907163756437,-0.564183081761992,-0.448555849513737,-0.601339100737357,-0.538597471029357,-0.393009634619659,-0.232981052697978,-0.35578236641597,-0.280495908348167,-0.417202923734073,-0.450677197666741,-0.467793724799379,-0.563601931092296,-0.378097743930166,-0.435669977154815
64,TCGA.24.1616,-0.553166240976704,-0.574923201295086,-0.445482995765686,-0.550995937702524,-0.476315068531508,-0.494654326666957,-0.652454730133987,-0.402803012384592,-0.612891382734548,-0.522981626827847,-0.586218952186453,-0.494488719900932,-0.501387495889633,-0.310477228966488,-0.356794405669945,-0.426148658391045,-0.494756504945762,-0.404959719908565,-0.511492883323743,-0.56794958251213,-0.401675931914477,-0.427962360667524
