,Sample,B.cells,Plasma.Cells,CD8.T,CD4.T,Gamma.delta.T,NK,Monocytes.and.Macrophages,Dendritic,Mast,Eos,PMNs
70,TCGA.09.0364,-0.711234398004518,-0.650105328141982,-0.734355094413428,-0.629624206569829,-0.765508697223627,-0.733789556429397,-0.762323008972611,-0.755198104184642,-0.804880648630553,-0.689797445154756,-0.791061423952856
71,TCGA.13.0723,-0.522652793513827,-0.373647426999217,-0.229457326052068,-0.391567296336864,-0.224553625055177,-0.28127020103002,-0.181001995847965,-0.240789898743671,-0.595386709270839,-0.486468820914152,-0.361536813028035
72,TCGA.13.0757,-0.601618963854753,-0.509291247183366,-0.599748849086109,-0.543318743312766,-0.506561823929959,-0.678407019770423,-0.474399383292366,-0.494270506709578,-0.735155487576713,-0.506671209304541,-0.581649828906649
73,TCGA.13.0768,-0.492837047056282,-0.377243551538755,0.0370116379426625,-0.250627768190347,0.0406423604513142,-0.0699023675453756,-0.0709447739787312,-0.155199086904139,-0.401902586666832,-0.406074845979309,-0.299374178401361
74,TCGA.13.0800,-0.709809023824972,-0.575917569511184,-0.746085256342186,-0.634523048343902,-0.689497471426993,-0.81101524241888,-0.674792308897583,-0.616508719680745,-0.84637661096582,-0.765978993132837,-0.76684274608028
75,TCGA.09.0365,-0.652816798419411,-0.546671489485828,-0.640253748371465,-0.536011454127694,-0.628777964281839,-0.727080652577377,-0.673168100134655,-0.678917944891427,-0.858021196583743,-0.658295967416344,-0.630471601755044
76,TCGA.13.0724,-0.67575418534854,-0.555913326493355,-0.609700439587776,-0.551561105068414,-0.555608963368032,-0.712766565132746,-0.547403458752125,-0.614881298828011,-0.711327454952961,-0.623352799502166,-0.529218296475816
77,TCGA.13.0791,-0.599233862499336,-0.449532044679273,-0.370710005656334,-0.438461667371601,-0.348909214158394,-0.494720859597985,-0.396611285338873,-0.457754641151126,-0.697743071700756,-0.62549729542819,-0.560012551038311
78,TCGA.13.0801,-0.521858620441644,-0.490958033005583,-0.50972632463381,-0.523617737288737,-0.386878893212471,-0.511630306690446,-0.0644957661028406,-0.0826429294893298,-0.447118647051067,-0.441222412361509,-0.354435374984776
79,TCGA.09.0366,-0.559775463493481,-0.554911983101265,-0.623807039065799,-0.555566708654653,-0.4626453336958,-0.606543226507124,-0.235941605543412,-0.323720093433764,-0.467787669065777,-0.275717334775949,-0.160759802279823
80,TCGA.13.0725,-0.635621262165976,-0.472807557777715,-0.690146412446801,-0.57746359763988,-0.646342154374078,-0.707117632384198,-0.361872577532553,-0.431195536872629,-0.613300912250953,-0.505118612705108,-0.428281593238755
81,TCGA.13.0792,-0.585901626169842,-0.491029048888449,-0.393419247399078,-0.427160565954598,-0.352699195406624,-0.3444839204834,-0.256626086218925,-0.277287581819278,-0.607842212742031,-0.436499851612864,-0.53722536693395
82,TCGA.13.0802,-0.609609405812493,-0.535207316264262,-0.788562910413827,-0.647193029704241,-0.717844261754614,-0.824424039237008,-0.623420939413913,-0.652747832397083,-0.79743941021445,-0.619917308168286,-0.733529396018248
83,TCGA.09.0367,-0.623617532479628,-0.492379431404318,-0.617646136389881,-0.559994952701108,-0.538732853180545,-0.602137553999176,-0.388938573968624,-0.495709615042454,-0.604544798795689,-0.516892371804969,-0.452254652017664
84,TCGA.13.0793,-0.629845680123936,-0.457432851920046,-0.453157415752435,-0.467985095828019,-0.452416551727172,-0.505359746262911,-0.343475978918043,-0.43144280347184,-0.629276848563105,-0.591383635918922,-0.456868167874218
85,TCGA.13.0803,-0.638783753524735,-0.496583178251027,-0.557835954989431,-0.529794342020873,-0.514289646687899,-0.513094581947148,-0.455199670649411,-0.460792645229019,-0.685035551374762,-0.601557667375442,-0.524948185963218
86,TCGA.09.0369,-0.731342472266921,-0.628391317739825,-0.799145958365476,-0.65590789622376,-0.745548560587619,-0.800594682139731,-0.567604266440364,-0.621904997787427,-0.784581445229838,-0.708340057397648,-0.645253428251828
87,TCGA.13.0727,-0.61966647301244,-0.495556931029153,-0.754962621079527,-0.599569000704566,-0.698412579378975,-0.742168083289788,-0.477621218281449,-0.57059372900115,-0.719755359304028,-0.585004471808722,-0.505408876700761
88,TCGA.13.0762,-0.668878402867936,-0.628238465088067,-0.653284231201611,-0.535157324738347,-0.552471710834346,-0.717809837949299,-0.61480007762666,-0.676620516972142,-0.792083258659439,-0.556245318839123,-0.631727376022496
89,TCGA.13.0794,-0.602171016389731,-0.462085208496887,-0.732426066804025,-0.60963154772413,-0.671256626575352,-0.807231917479335,-0.680464381247843,-0.683812147378028,-0.858097258478553,-0.597603985378178,-0.756446940539858
90,TCGA.13.0804,-0.591597762397791,-0.600735018741197,-0.486522123085792,-0.433346020015168,-0.438309115005794,-0.462112529654378,-0.362748420123464,-0.491282791363335,-0.558275522840596,-0.425370852064639,-0.359555188323776
91,TCGA.13.0714,-0.536891378263482,-0.384462040605833,-0.531304882316339,-0.492204127463295,-0.547021441509825,-0.580169994548392,-0.454769461663555,-0.577383051650796,-0.684049031353004,-0.566838325266894,-0.562330687469572
92,TCGA.13.0730,-0.692129205875235,-0.579295155364269,-0.717148176218004,-0.645683717628757,-0.71209887695799,-0.669043242187488,-0.451160151086485,-0.449788975950679,-0.654405091932867,-0.602680118062508,-0.597989542835921
93,TCGA.13.0795,-0.515823038458721,-0.379961415987489,-0.447990229289946,-0.504549905151439,-0.397592465176365,-0.506570555318337,-0.330914016201643,-0.392392923890732,-0.606683301112603,-0.479981242290298,-0.450957330610799
94,TCGA.13.0805,-0.620497635741239,-0.503275730469518,-0.569599025094323,-0.539251695445757,-0.512067906547876,-0.499953315652723,-0.262380670661584,-0.329351943618426,-0.628841728985418,-0.485904060934243,-0.288956059974614
95,TCGA.13.0717,-0.637016408784681,-0.520954948655927,-0.725401130001288,-0.558275071666325,-0.729361607239399,-0.844017541319648,-0.647284591814717,-0.74541626155632,-0.830568027692286,-0.616504922861687,-0.705045517007144
96,TCGA.13.0765,-0.640426758578612,-0.515123922627605,-0.703805383892857,-0.559988323923252,-0.616188333272058,-0.637908545634695,-0.444930777782441,-0.518695075477631,-0.678278750135012,-0.577177772868709,-0.464607656772281
97,TCGA.13.0797,-0.676773655153909,-0.582690499013743,-0.48533074377444,-0.497802638231601,-0.465516723249614,-0.504953984618457,-0.368699668616354,-0.461983806423669,-0.618413501066278,-0.481452067742571,-0.548379798728753
98,TCGA.13.0720,-0.718727575089437,-0.553284332654179,-0.699882574688486,-0.553254236407154,-0.624251565218699,-0.672083083960005,-0.459370788489496,-0.548636783778562,-0.641028843287831,-0.611703118646119,-0.432991285502763
99,TCGA.13.0755,-0.442365069885473,-0.51752445590271,-0.281800334307179,-0.379817747400126,-0.204757277154574,-0.415340108499445,-0.169287069712999,-0.256607159741068,-0.585743133294696,-0.464909694621996,-0.346540980729666
100,TCGA.13.0799,-0.684200489436102,-0.531877274221051,-0.682356769149052,-0.57609153777692,-0.638997469237778,-0.69784142775236,-0.542868866397542,-0.568378827364196,-0.690805461775154,-0.693968187418812,-0.683103240628603
101,TCGA.13.0766,-0.698598822520635,-0.523861345024997,-0.706482132168535,-0.63286405550951,-0.622849756209717,-0.665228425681895,-0.453661156485001,-0.509224256557699,-0.619659195503794,-0.639603489888991,-0.561509198848264
102,TCGA.13.0764,-0.571130822659386,-0.515772822304051,-0.285894167800773,-0.452411669226069,-0.20373030839998,-0.286944978429082,-0.325609502640758,-0.393410450346473,-0.545940191279121,-0.616598561585818,-0.546751916173382
103,TCGA.13.0761,-0.644402200717122,-0.4526228787522,-0.387453968179596,-0.41706989422537,-0.40136846365281,-0.469902296647185,-0.240932024169997,-0.355021258023754,-0.492204853325217,-0.495727812816991,-0.420019865233974
104,TCGA.25.1312,-0.657814604342875,-0.465332627039808,-0.630671445138404,-0.535630702378871,-0.624471198520596,-0.664054604159329,-0.481682989929727,-0.552057117297252,-0.690091083087536,-0.494136022661818,-0.533801546522791
105,TCGA.25.1320,-0.62903568189453,-0.46072642520428,-0.625863523674027,-0.536913624327966,-0.637304369492455,-0.640191256765048,-0.385263168000396,-0.42075052062669,-0.563433478612264,-0.47522206710752,-0.476439004299912
106,TCGA.25.1329,-0.644783118497988,-0.390666403808675,-0.64139567287095,-0.545414559532824,-0.621504383010687,-0.672453875099,-0.396050680895088,-0.436381157571365,-0.638055435676366,-0.543083716625336,-0.502339526936112
107,TCGA.04.1361,-0.699180492661868,-0.557772538522292,-0.610807694920972,-0.546629483328238,-0.603730243388729,-0.595852643212067,-0.411969778287315,-0.425912328946607,-0.74848766010792,-0.526105939839431,-0.607311946450622
108,TCGA.13.0894,-0.635776872305395,-0.50180176581977,-0.489865747748798,-0.444374083914468,-0.463747908428481,-0.562869055814729,-0.385230668490598,-0.467287809931116,-0.644736517104267,-0.580078253157218,-0.517813365486242
109,TCGA.13.1407,-0.61861850408704,-0.560486515932358,-0.659360038180394,-0.515262270942174,-0.61642646470185,-0.681208427740149,-0.707164841625648,-0.730711581157052,-0.867245319310144,-0.675276662104792,-0.742106677884105
110,TCGA.25.1313,-0.540439553469415,-0.436056740331958,-0.674803541922227,-0.568900940961325,-0.664248318553284,-0.59154540662502,-0.207995665740259,-0.297434795119566,-0.563571968588792,-0.403096639681982,-0.426284678309722
111,TCGA.25.1321,-0.630076646131734,-0.613038276451374,-0.685137606713172,-0.567635017839992,-0.636013621146534,-0.706218367271565,-0.538657638068399,-0.558102257035197,-0.726313757327119,-0.47846512230529,-0.597105009921994
112,TCGA.04.1348,-0.58603977302453,-0.430270865034052,-0.32558032815982,-0.395229972026726,-0.255357732313109,-0.40749228880775,-0.261294327694218,-0.346049273666295,-0.577710944906876,-0.455294924780545,-0.453960748219185
113,TCGA.04.1362,-0.708170625913279,-0.601567769231246,-0.700707257559198,-0.546322062713223,-0.706281293448784,-0.655192751936752,-0.475572127807437,-0.534777602135495,-0.690782137008873,-0.574032465011245,-0.597262558545304
114,TCGA.13.0900,-0.593246450293323,-0.470581380719091,-0.563455205375096,-0.4550088310476,-0.589177673910634,-0.627308280903645,-0.356372756363823,-0.336942243651474,-0.615412475843811,-0.526852762836538,-0.572983395948311
115,TCGA.25.1314,-0.622254476968045,-0.433780412303284,-0.563161554758235,-0.518585751240583,-0.598903835153743,-0.546705440147033,-0.441715214031842,-0.494539381577909,-0.679028323914082,-0.610705065176554,-0.545823275447775
116,TCGA.25.1322,-0.596906285173148,-0.452525685551944,-0.714790626382167,-0.547226098180844,-0.670569958621651,-0.680135465587552,-0.320442474655876,-0.359656832224167,-0.585577625650262,-0.426431803856292,-0.430237613319216
117,TCGA.04.1349,-0.68516882576067,-0.635792926269407,-0.326985688513233,-0.413575501183444,-0.315253505371494,-0.368403858938925,-0.351031748648698,-0.389433208634646,-0.611583266913832,-0.445424752650933,-0.462812536144626
118,TCGA.04.1364,-0.691857265730988,-0.522934748269257,-0.737780252407063,-0.613360217030229,-0.687372592220542,-0.846868148880077,-0.711831917747463,-0.804303456658423,-0.872867136087558,-0.769897930471046,-0.776467542101963
119,TCGA.13.0901,-0.618075716687762,-0.459663483791335,-0.620694084334389,-0.562561906452887,-0.667391792361868,-0.649317151751812,-0.47371679130017,-0.494164768471513,-0.664841857151664,-0.468032467192293,-0.524332678655218
120,TCGA.13.1409,-0.677533838906621,-0.552106288921161,-0.750974213367773,-0.616340064591199,-0.73020548463693,-0.794381558941538,-0.710288756762651,-0.713582880275052,-0.828989726353978,-0.690917544488128,-0.728735657070297
121,TCGA.25.1315,-0.734120881315369,-0.637176718065864,-0.815362553668177,-0.6305704551012,-0.776927707827586,-0.745890466612232,-0.601684716396172,-0.572348442087167,-0.807127407560862,-0.621094152085602,-0.655888246088848
122,TCGA.25.1323,-0.694880748303626,-0.540639949749552,-0.781445224180281,-0.578933539102793,-0.674821720391965,-0.819947748711653,-0.577304431995612,-0.601146580297964,-0.732526350327341,-0.598551211533225,-0.679648032194107
123,TCGA.04.1350,-0.669960625800663,-0.533997713894086,-0.695894937091547,-0.557118022715529,-0.627413147448149,-0.702800789510089,-0.666132690603811,-0.698469539499076,-0.744231931934811,-0.597957318333994,-0.703620488519853
124,TCGA.04.1365,-0.579821629694658,-0.484426074165587,-0.362593899306853,-0.40602419492526,-0.36965776872454,-0.461753457612938,-0.227169512988728,-0.296923500013939,-0.600859053131265,-0.47025934953053,-0.458945719354815
