,Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils
19,GSM794883,-0.23006765859729,-0.227517692458155,-0.137213170699968,-0.363374243330454,-0.267035924740038,-0.308225980724805,-0.433737518799734,-0.177653966131047,-0.392868774133608,-0.315676534780473,-0.381729967481744,-0.370929637013828,-0.20488942684651,-0.0874140671973052,0.00961153949427906,-0.152221055183107,-0.207217752641855,-0.129811310207536,-0.362367497292849,-0.380192406579673,-0.282968501655398,-0.245143936416491
20,GSM794884,-0.237532795655879,-0.266513612916977,-0.153378614454634,-0.298158424709996,-0.283307661635424,-0.27925799639401,-0.429641302868399,-0.156609635780036,-0.383700210104542,-0.257696502552752,-0.326926627850146,-0.342083080368119,-0.250062430047906,-0.163058984973982,-0.22866705289995,-0.173795741021137,-0.218775827327464,-0.279690179985091,-0.301094459121278,-0.312349425866172,-0.27782261604105,-0.29281487626155
21,GSM794885,-0.270069372136161,-0.246034290422409,-0.184864072892958,-0.0727785817552158,-0.164006683167995,-0.121698938121198,-0.139842114186955,0.00601126493428349,-0.231215874679381,-0.0303548220915637,-0.124518472601279,-0.146748236574661,-0.127309703813129,-0.0260409631830508,0.0620565394364069,-0.073132387057336,-0.0641584834322365,-0.038759202948349,-0.306009946466578,-0.246885375620078,-0.180722396853813,-0.152904726043688
22,GSM794886,-0.24793011363867,-0.214780955822064,-0.130200724814503,-0.130569036192038,-0.209254909553448,-0.176314034468421,-0.176337738224372,-0.0705354051477958,-0.261059533011058,-0.102224342809717,-0.18486116832756,-0.166440431478268,-0.152332746021812,-0.00182862934779318,0.0670703854802806,-0.0925093573455689,-0.12604164977095,-0.098921320332849,-0.319361158669777,-0.285146118706463,-0.241689997644307,-0.210224816641659
23,GSM794887,-0.152459885006029,-0.0818591310604747,0.0267153799175799,0.0155206748076854,-0.0359602029365966,-0.00196244961080851,-0.0769042404028825,0.0698326197034806,-0.11693409762349,0.028747379660109,-0.0301942824059088,-0.0912976447315491,-0.121750342328978,0.0565819778606187,0.143452969581493,-0.0178136043860111,-0.0726185827794964,-0.0297074734161402,-0.355372228966311,-0.298340871345341,-0.194718093851494,-0.118815147206444
24,GSM794888,-0.186111990565829,-0.189733462482525,-0.22704827537182,-0.190744243756652,-0.192856184080559,-0.174265166094811,-0.360247467036653,-0.0817251487052195,-0.271613369531491,-0.173895195023548,-0.226974858582977,-0.20701823199017,-0.0859415460197166,-0.0152902051151511,-0.033629580306685,-0.0558657382786261,0.00377253548955229,-0.118367399477861,-0.205275815824904,-0.204713992582862,-0.0929882844342828,-0.134258755285603
25,GSM794889,-0.261533977519293,-0.248404604442062,-0.133296121733888,-0.149781281688336,-0.151881089138331,-0.169301614164711,-0.211233889230336,-0.0803217111327308,-0.267706753638772,-0.109587556315196,-0.18578370256257,-0.196244911646253,-0.181098305185473,-0.00165877246971835,-0.0103784401497802,-0.129780940024931,-0.139374993914074,-0.117548841726807,-0.336853217490153,-0.279864744794421,-0.224284441234066,-0.186995289616746
26,GSM794890,-0.246497552702732,-0.233554713224179,-0.0806108455673284,-0.19443340277042,-0.187604436899294,-0.200916113428999,-0.247877750224042,-0.116775548076893,-0.275499445463148,-0.148341635143968,-0.217459002084834,-0.268820619188662,-0.202778244781763,-0.0165482769289695,-0.0227285921651329,-0.0962836253218577,-0.0982779206775098,-0.0927821691695796,-0.376486099575781,-0.338896284854472,-0.215195723489475,-0.215711119065828
27,GSM794891,-0.247896461750052,-0.23859998996109,-0.166222693578778,-0.241011570768174,-0.249683263860062,-0.243963379945747,-0.424610288191159,-0.119150871731134,-0.336987369429572,-0.207795096943585,-0.280416087477434,-0.260735158920003,-0.110225179114368,0.0262606753996527,-0.123239022164152,-0.0324679553003911,-0.128793729713058,-0.220340719469403,-0.343965882075948,-0.282160524391379,-0.207830414899042,-0.152622437351968
28,GSM794892,-0.275288604763086,-0.276063869708554,-0.130171962867687,-0.36416885546003,-0.335056921360194,-0.298359901836412,-0.48590052276148,-0.22592108962028,-0.40108738232225,-0.343216114761677,-0.35394758750412,-0.352361248816341,-0.245317629951561,-0.137535741722619,-0.164885496842353,-0.089415229461198,-0.227883561726524,-0.276709031352642,-0.35207205407814,-0.35280124275056,-0.271907021340483,-0.259908447910645
29,GSM794893,-0.219648238074786,-0.200274936265775,-0.112424897914416,-0.149726583451233,-0.181320087987232,-0.15159093410486,-0.28606190867537,-0.0369507568285754,-0.27863719041447,-0.142839703029655,-0.220566143430401,-0.23410085391851,-0.069444214591578,0.101593865844536,0.00323112818814063,-0.0120322115490729,-0.0730840516014764,-0.0937190544361129,-0.357761818605211,-0.33723045168341,-0.150002011183944,-0.115158448029149
30,GSM794894,-0.271850288595209,-0.263044479015174,-0.125588821885043,-0.266629260755256,-0.210264979697145,-0.227901418302244,-0.418327345911954,-0.165986223247391,-0.344669974394886,-0.257111829048666,-0.29920608287114,-0.3319137816377,-0.140596567399613,-0.0119294904350327,-0.121531562986003,-0.0726967282889061,-0.124886038042897,-0.216034615072274,-0.348559435596859,-0.341019008935635,-0.255529159656551,-0.197646252781854
31,GSM794895,-0.191492589132159,-0.195524173447039,-0.110039579165097,-0.155455811467346,-0.17404758677132,-0.151164276686718,-0.267634713386222,-0.068181081550137,-0.295222687848728,-0.131391304434338,-0.199738896311861,-0.226004690379195,-0.155297287713419,-0.0409081549775806,-0.0354202651001555,-0.0474156576059765,-0.10330498123998,-0.143432747798692,-0.311392905535941,-0.277917454104233,-0.200159307815209,-0.197118499699818
32,GSM794897,-0.231466796212935,-0.209449848017263,-0.136475146261275,-0.102049760042799,-0.123078812740364,-0.101945457269262,-0.202195781865594,-0.0405024304437153,-0.232875616884303,-0.0773730762389395,-0.134825919842365,-0.175855481314938,-0.0688504059216385,0.0284468925034191,0.0226206045422053,0.0146586455568051,-0.0589274162910551,-0.106429591206227,-0.259989051121551,-0.256504643810321,-0.186956099933856,-0.15564131192231
33,GSM794898,-0.265666202516751,-0.267276471159549,-0.174907963312574,-0.304507953251198,-0.251239390255902,-0.26835778954711,-0.419950391040814,-0.143518302292198,-0.356418493782895,-0.25698508922468,-0.364020128098736,-0.329224123099442,-0.264085438718014,-0.160330244760796,-0.209298296566882,-0.196236490743315,-0.240904835070095,-0.326031180118678,-0.422952465921451,-0.368111051175783,-0.256066687189728,-0.274658932608754
34,GSM794899,-0.238355648913305,-0.230751987519759,-0.213327581391578,-0.236428865038384,-0.257306409047944,-0.246255945869313,-0.345342317109644,-0.0952622701362054,-0.36162545841771,-0.187236008821366,-0.29329582385743,-0.30334765994349,-0.127716386450033,-0.015001250680315,-0.0502425706593489,-0.120742155027028,-0.114752409948761,-0.151691616076282,-0.403210353753931,-0.328698211595495,-0.207446185355779,-0.183889124659745
35,GSM794900,-0.292583796948593,-0.266255711609554,-0.155409058257446,-0.222338095987795,-0.226163160759876,-0.220368921375933,-0.300898123105449,-0.110983801591525,-0.295629183480607,-0.201511726785208,-0.257508275246043,-0.285985553618387,-0.154951496915119,0.00316902535244111,-0.00516036391459423,-0.0488460056781251,-0.127091305614876,-0.0734142740232089,-0.33699574153689,-0.305331695097209,-0.229040387381441,-0.206273766077724
36,GSM794901,-0.260736624475322,-0.242719821744027,-0.101957399481086,-0.15415400670207,-0.143396479214346,-0.140772664825872,-0.264016916647148,-0.0688037679570542,-0.240134269536021,-0.122206871522436,-0.237763771103171,-0.258470002528905,-0.109407159868893,-0.0152626157668248,0.0173581305176994,-0.0600614619778362,-0.112559386940067,-0.12478579775649,-0.316143348911096,-0.254634034525457,-0.233395687360478,-0.175157558466355
37,GSM794902,-0.204590070493722,-0.184593196159266,-0.08490169149502,-0.0916372425830018,-0.0677652251928618,-0.0972565287926979,-0.220817646348469,-0.094032779632213,-0.213666022110882,-0.0890793733201734,-0.151741926711069,-0.19318772216979,-0.0863686134481981,0.0558936340023272,0.00137530554431965,-0.0076005669142871,-0.0228545668290689,-0.104857809708138,-0.265170697162152,-0.261938662787718,-0.216543535483748,-0.159544639823965
38,GSM794903,-0.23527843352563,-0.22557921264532,-0.107541059717779,-0.339970772688921,-0.273703242024612,-0.281325115592307,-0.460713993091377,-0.161004985123848,-0.389301039599411,-0.302878169309882,-0.364078851734878,-0.380277012039817,-0.232866661052503,-0.0842308608020104,-0.0970268803995349,-0.152804881031684,-0.196335271890574,-0.189485893124245,-0.376254776010355,-0.3169900618701,-0.212078769348887,-0.208624993231063
39,GSM794904,-0.334269585954218,-0.325730484576738,-0.196006282127477,-0.259501749227395,-0.205353203775575,-0.270083098307503,-0.373217719359785,-0.155435013715436,-0.373628774341224,-0.249877608401913,-0.311207410367487,-0.326818958732888,-0.220370911385646,-0.0232739501932191,-0.0649686327510661,-0.099898650908309,-0.152119475503619,-0.17241092790797,-0.387766550344603,-0.316932346191467,-0.247439192738593,-0.222629914563042
40,GSM794905,-0.233024406414914,-0.225727029003923,-0.0552947419534072,-0.197878123362993,-0.186313151227327,-0.20718666646047,-0.272089302942389,-0.0928328477656231,-0.269242270952397,-0.14154301222866,-0.216530594525627,-0.254874998999298,-0.255557089482257,-0.155927630933133,-0.0862430845294047,-0.23433230575228,-0.158786558790469,-0.144378417062121,-0.301839171346373,-0.272532359688978,-0.241111180830539,-0.229962429430998
41,GSM794906,-0.202121853666147,-0.195242218823409,-0.132297899046909,-0.234257176174775,-0.212150584360222,-0.207077038644189,-0.334953688995876,-0.115971676520677,-0.346248141609534,-0.21766502979228,-0.259917404060153,-0.28619277407268,-0.156892195199041,-0.165703440347327,-0.063338268372321,-0.0625619011356632,-0.155796477242454,-0.207347473528117,-0.368823705920783,-0.374399271848983,-0.286573434676618,-0.26203057314879
42,GSM794907,-0.253251746489481,-0.232528964904678,-0.0825027871242772,-0.134463203760028,-0.15640157574252,-0.151643044171664,-0.221810432829186,-0.0904140506669207,-0.261170044774235,-0.126311708197504,-0.16513066862676,-0.222088539164271,-0.151081164170454,0.0718497473172941,0.0629782756841371,-0.0709995844293508,-0.0761627065589336,-0.0696330334679438,-0.348813532879932,-0.294452871241458,-0.222046459389076,-0.182742686987123
43,GSM794908,-0.297665788951203,-0.27979928694023,-0.109177472310744,-0.353364663637221,-0.252552874710407,-0.2879012123347,-0.449912609417714,-0.195839249206195,-0.345801892132606,-0.304580642627422,-0.379378730750074,-0.430591809743602,-0.32966018645718,-0.154662921149666,-0.120055738118677,-0.162253109498283,-0.271854413930847,-0.253167104163239,-0.381348816598248,-0.411736532620353,-0.257303053394465,-0.239667898809816
44,GSM794909,-0.278595292393584,-0.279834581442895,-0.20591598850153,-0.316359745749116,-0.249419573181418,-0.285895963814722,-0.37413981480158,-0.213641302176614,-0.374464203440588,-0.294764254839044,-0.329194841791033,-0.342788002197963,-0.236307098804056,-0.0980516343690413,-0.0768952313649726,-0.107925793342654,-0.163471549058707,-0.164973524753839,-0.344999345111927,-0.377946301112811,-0.248647382105914,-0.244968011381458
45,GSM794910,-0.272456828153597,-0.244949184982656,-0.202701577373929,-0.366761401913405,-0.299941836136365,-0.298529917887037,-0.52662654694177,-0.173110664374933,-0.329659287849194,-0.29900154284188,-0.397367354938075,-0.374850200810805,-0.236041245842742,-0.158108479004801,-0.20088487999904,-0.168818464501306,-0.264021587093397,-0.319586505379002,-0.387767428320157,-0.397100337777213,-0.264356564554687,-0.193617386263294
46,GSM794911,-0.276114476365796,-0.278975288145732,-0.168103958172372,-0.347806301294258,-0.286149982750267,-0.283585500204546,-0.445345876651245,-0.182541383251437,-0.396490681293737,-0.307337208998836,-0.366713985807469,-0.351123055203593,-0.136363446769055,-0.0250863659823047,-0.163295118542955,-0.0600852709349092,-0.149571366969375,-0.250141148317892,-0.271833449142106,-0.271448323683391,-0.25458860760255,-0.204783383088734
47,GSM794912,-0.275036162069321,-0.306531800876745,-0.219225452659705,-0.363245586457007,-0.324836412630102,-0.299526656386685,-0.405747209059299,-0.227608446646498,-0.407811036150093,-0.272823948777877,-0.334689085408024,-0.405132240295777,-0.332428050458236,-0.179293009694039,-0.285445120323371,-0.260573755569494,-0.195691367415293,-0.277513024026431,-0.258307969503707,-0.370908952845683,-0.254353935691625,-0.291345113737964
48,GSM794913,-0.259140085381091,-0.264807298614637,-0.221312731058131,-0.264647127773418,-0.222031181303437,-0.249336054515957,-0.343697239920087,-0.168505820335441,-0.352304613744366,-0.243929459078807,-0.306085232422489,-0.307867644514594,-0.153090745040563,-0.0186806976819449,-0.0258042907158432,-0.0647845342707155,-0.128178999816656,-0.139192711609475,-0.308333695732522,-0.269513244690129,-0.250307972207421,-0.192486262875955
49,GSM794914,-0.236601990336117,-0.18555846571479,-0.124759981812066,-0.315342648483755,-0.262294132898725,-0.24863704397503,-0.413053064823079,-0.131871041502959,-0.376007872641814,-0.286274833430152,-0.317738705123712,-0.336053383783046,-0.195177373019193,-0.106143766494068,-0.149443576272578,-0.105350944477531,-0.183274080514467,-0.234887505442039,-0.363454231046766,-0.330979488305493,-0.232233111148969,-0.207478824456477
50,GSM794915,-0.267534000328567,-0.260808427717563,-0.170779234396329,-0.395533405433862,-0.249674203619469,-0.324358982531136,-0.530940162917823,-0.203133639212857,-0.346904264175079,-0.348313385698501,-0.404420589648017,-0.410986970107481,-0.235419218623462,-0.158001220537123,-0.291410930014589,-0.157903101889073,-0.179611018342186,-0.322415419527929,-0.364079381834469,-0.380641543768476,-0.234470626736329,-0.247935645595065
51,GSM794916,-0.289070747959078,-0.25668867957748,-0.19191964571818,-0.213244318471154,-0.220533518762546,-0.235283863863218,-0.352321077940389,-0.18385459373054,-0.332099166129963,-0.159739745672895,-0.213320833865259,-0.208015726030011,-0.101284449708572,0.132716259814387,0.0492081743907787,-0.0182523511586854,-0.0916212813140582,-0.098401211720708,-0.337031994902471,-0.30156737597634,-0.173877509419271,-0.0847308970557474
52,GSM794917,-0.226150643272421,-0.22076682991244,-0.130369950985937,-0.197081196344743,-0.138542983197191,-0.18546661212339,-0.319813516868885,-0.075745968403317,-0.299646713965999,-0.179151023830869,-0.243348889819001,-0.271450675010314,-0.168672675780372,-0.0198666688513336,-0.0727357669553721,-0.0507916848239022,-0.136001971578606,-0.194897426481425,-0.347390172251968,-0.260866065397646,-0.189977743606847,-0.172717519129378
53,GSM794918,-0.261551147718859,-0.264464273520211,-0.178620634873477,-0.263069720325579,-0.233317060556039,-0.235685908921726,-0.389309670670257,-0.138437556375757,-0.328660815650417,-0.238492879075271,-0.299450910053693,-0.349660843720647,-0.191598295717045,-0.0531458194924849,-0.114302306140776,-0.121463657522049,-0.1568691276641,-0.192149473343408,-0.352409003939439,-0.381457177873505,-0.233935752071737,-0.243142096334452
54,GSM794919,-0.207437719360501,-0.200347798421137,-0.109319135772012,-0.207880310766792,-0.145777897927198,-0.172131694973651,-0.329739908832533,-0.0905481597415489,-0.312945160855494,-0.193955437845213,-0.239571407688167,-0.265704137189308,-0.121401686096202,-0.0807437776165462,-0.126539932885052,-0.0580686950624344,-0.13991723287455,-0.223975783874196,-0.299593469223496,-0.28429774645045,-0.202642882364904,-0.199990159389141
55,GSM794920,-0.248061324130362,-0.21980571358437,-0.0906060487720177,-0.207632208384235,-0.214420975120497,-0.219148113803635,-0.281577381536645,-0.0875621353038931,-0.296871746560765,-0.157717517763671,-0.242790104844991,-0.261852635501895,-0.150520749228691,0.0276632279457299,0.047395714570397,-0.0620528853323632,-0.115700011571719,-0.0691179324632381,-0.343885866643374,-0.283756942044936,-0.18716320193228,-0.146234586720703
56,GSM794921,-0.241151419743841,-0.238638603725036,-0.1984319703704,-0.15452760391891,-0.17903429846031,-0.143598841333462,-0.272474105496127,-0.0508340685121064,-0.297177739253079,-0.155366865360482,-0.224272826423903,-0.243593299135572,-0.00406717192839779,0.152735511565421,0.0578722191120605,0.0706641058434165,0.0539890267496433,-0.0112046211389171,-0.203706627736726,-0.165107087236208,-0.138941202322646,-0.0926330308003
57,GSM794922,-0.264754528148748,-0.242633271299021,-0.107244032642111,-0.353703043097655,-0.291543679662335,-0.300846352338588,-0.414571787864047,-0.273304644877526,-0.442417342385511,-0.356150753720328,-0.367530319639117,-0.359946992160028,-0.260887638130635,-0.136364233565405,-0.0707836246641133,-0.150898566921023,-0.229355662015598,-0.179107532516741,-0.34776898706604,-0.348638089746809,-0.229131232309296,-0.280300837632107
58,GSM794923,-0.294204046461339,-0.270853023137951,-0.230140129946756,-0.171182095889981,-0.219588215673243,-0.165513181137228,-0.293061319948539,-0.136471364904259,-0.316877953017388,-0.15288462395244,-0.201415806398673,-0.226011698779688,-0.0456875768992238,0.114598429212007,-0.0268857395285397,-0.0552587452457912,-0.0803530260272969,-0.147394731297606,-0.324613511627382,-0.251169415209011,-0.207202687034876,-0.132342294310192
59,GSM794924,-0.280860449466741,-0.260129622891163,-0.154377450100074,-0.32238515841188,-0.260848266315187,-0.270622050482884,-0.406640872543577,-0.150011031335315,-0.361797166272522,-0.285166208842017,-0.284605788523884,-0.353964837783572,-0.265872770179586,-0.11567169650721,-0.0564858709069631,-0.101674417897103,-0.179071216644504,-0.153052984845459,-0.356754362524201,-0.362747207219003,-0.255758079572058,-0.228013784902846
60,GSM794925,-0.260577768109202,-0.254044664550194,-0.161504110964473,-0.222580987428605,-0.22513643481686,-0.214494521597989,-0.298581548722968,-0.156713419628457,-0.330402464732855,-0.205282320402665,-0.248336443675374,-0.274675522268582,-0.150412039508916,-0.0601121004782974,-0.0531053570832343,-0.0741243136401758,-0.125057509509108,-0.168699571730044,-0.320389051764805,-0.310606207000212,-0.258138926057,-0.215613945219805
61,GSM794926,-0.114078265124147,-0.0838790476138843,-0.015911191844822,-0.105034833579742,-0.161718940117833,-0.108537943754903,-0.222056878192451,-0.0145852463705639,-0.260121239074563,-0.081475343819141,-0.135719728270358,-0.151231879417098,0.0470458096107043,0.0321354971580049,-0.00445557385416119,0.032110488382286,-0.0427498239058124,-0.155401497908555,-0.224733412155589,-0.196312820027515,-0.21517935618322,-0.117133467624483
62,GSM794927,-0.165049217746091,-0.162593339793664,-0.174533452856012,-0.124181856729546,-0.175001704305591,-0.15628230140192,-0.237225319714981,-0.0343878085935763,-0.27298853695531,-0.0856465481904023,-0.214173821036629,-0.218609056763609,-0.106701987102252,0.00776948500485725,0.0793201190191698,-0.036177089892856,-0.0600115005282953,-0.0209175662928779,-0.293558622243289,-0.248755814864776,-0.216967818639421,-0.183739519777477
63,GSM794928,-0.185281570521661,-0.190206422996536,-0.0945474732886485,-0.217376109623881,-0.226015520805782,-0.187815136530544,-0.324621109434077,-0.160833609899149,-0.34387409823265,-0.188445109838106,-0.245413416118037,-0.23848283250602,-0.201708634999679,-0.0765805643788357,-0.0225694517542211,-0.116429923490646,-0.229575259943849,-0.178399557036757,-0.340098637404867,-0.27592024337443,-0.234673542249657,-0.205218252585887
64,GSM794929,-0.248240530597518,-0.207860484618426,-0.130503302558886,-0.129867324376759,-0.176334791280604,-0.138246421061878,-0.258488774958739,-0.0578608678271658,-0.285646763272492,-0.148822821735759,-0.177257026992961,-0.181512674877294,-0.142547106651456,0.000798123760008621,0.0368252247500869,-0.0815557877124399,-0.138707234429167,-0.121716782151655,-0.322091650371844,-0.273637979181459,-0.203397059717039,-0.143750945196245
