,Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils
66,GSM249807,-0.325330546321274,-0.303177979995472,-0.211709584183972,-0.333869574983515,-0.316077867537045,-0.244303533513275,-0.444721711548169,-0.0687058351246655,-0.461853306202059,-0.335160681415206,-0.402168952964566,-0.400449003715662,-0.199470639623063,-0.126816785771622,-0.10171721679132,-0.118995153449688,-0.213167011343341,-0.157032458277203,-0.427708971535467,-0.490587701531709,-0.391367135478176,-0.365314195188191
67,GSM249808,-0.24075816690749,-0.279474675740826,-0.112949488674701,-0.369001424933712,-0.367017070333829,-0.218077146328817,-0.438367862197427,-0.248455485863779,-0.449072124377868,-0.355539747281108,-0.437071322648669,-0.373335189227488,-0.239600010576387,-0.167893088576617,-0.200015339649369,-0.164027575720918,-0.167734763822511,-0.18239015543033,-0.361342710971241,-0.445106039815463,-0.395323213962809,-0.460506096326578
68,GSM249809,-0.359753712052199,-0.375274202171663,-0.253741452886402,-0.4710701552379,-0.412522548598396,-0.316143590086534,-0.616624492336031,-0.251888306085442,-0.575369313563724,-0.495726402236012,-0.555480000248681,-0.511621034576585,-0.278005073225715,-0.0606837255174972,-0.355435145278503,-0.152919050288504,-0.203723014171981,-0.268769385561044,-0.401692095276593,-0.49833328903445,-0.42571777260243,-0.413908377311612
69,GSM249810,-0.417222276795445,-0.449495704450818,-0.365853344938146,-0.423960863720585,-0.411619918536713,-0.295348442821962,-0.605270459328276,-0.254572716975357,-0.538578388465832,-0.421567606396403,-0.521211582325252,-0.503874272550133,-0.300646722597599,-0.15925004393595,-0.345593020833714,-0.135357249221191,-0.260143357295999,-0.292935736978658,-0.380499399209323,-0.516987130970509,-0.385438288049475,-0.414024789197729
70,GSM249811,-0.367315053663937,-0.418651487902877,-0.296931378018052,-0.397924409578028,-0.334755103819942,-0.289725395841055,-0.543301782500131,-0.255190522551245,-0.546052368537036,-0.430161151020873,-0.497867513892513,-0.476644643938787,-0.264594899634646,-0.102435574881915,-0.214883845655138,-0.194127537833358,-0.237644600090804,-0.189502623545216,-0.458184919501512,-0.478871677655055,-0.379476243936669,-0.36474842708822
71,GSM249812,-0.40557106459763,-0.45637384721575,-0.347851406796912,-0.538262872113411,-0.378954664341027,-0.399015478480605,-0.705433337208122,-0.246879222713219,-0.558592196292875,-0.560336032059116,-0.640027928065912,-0.611377660977388,-0.57975424406664,-0.412788090066045,-0.574449196239812,-0.410047506594237,-0.482128540544761,-0.467807231295353,-0.635742497133017,-0.686129184950666,-0.462028475223615,-0.566133160659874
72,GSM249813,-0.347034555864141,-0.348977477657397,-0.317440309030314,-0.207902033543006,-0.272888849513783,-0.137128607827624,-0.307338006104506,-0.11211202561573,-0.384868573675536,-0.221293960768986,-0.344827984039676,-0.259260269193802,-0.0484402320587195,0.002071262877912,0.101585559291224,-0.0339258073720136,-0.112401415964328,0.00879938649259989,-0.397778073259743,-0.44294158500091,-0.326848539933,-0.222869468593139
73,GSM249814,-0.207141304452178,-0.225672862259964,-0.249601439284101,-0.097364853690327,-0.248874415272166,-0.0363657669511339,-0.227271667084647,-0.027441697619006,-0.320081635264515,-0.112944647723843,-0.232844201454612,-0.182633914924094,-0.0856311934123975,-0.0665705009374992,0.0330330822162876,-0.0229437844533598,-0.121046794584202,-0.0659712426989553,-0.456163313807038,-0.476210206625019,-0.286296897867011,-0.301221777700011
74,GSM249815,-0.333582987452963,-0.366202302852588,-0.281648868754631,-0.306922451791232,-0.341799385202194,-0.209159115522724,-0.461453651096884,-0.125007444942091,-0.486878326040616,-0.354046277986528,-0.425935197262314,-0.378864384015452,-0.197350203297347,-0.198554181501895,-0.0981032101672043,-0.190938149955672,-0.250030550352118,-0.0910933925212667,-0.503964715235797,-0.560036583336784,-0.34627315673845,-0.377585374143375
75,GSM249816,-0.396128947642628,-0.40603921288274,-0.23303758474263,-0.517220183011364,-0.481815549331094,-0.364563106428804,-0.68867858053062,-0.335719163678256,-0.571337428303425,-0.529713957010667,-0.633815741986879,-0.608597747273775,-0.367103050067674,-0.269535334673215,-0.43218013153793,-0.258947209646581,-0.36025346574344,-0.339904135611679,-0.43212887815368,-0.547983896850496,-0.39483482100206,-0.463212429122033
76,GSM249817,-0.426459078564767,-0.451745855558279,-0.337805283744105,-0.412139846836103,-0.3828259272207,-0.282364794510146,-0.630026852231392,-0.303873402725841,-0.570079202442163,-0.467586409965658,-0.528210635274713,-0.448499396507329,-0.274797998404974,-0.109702710948142,-0.434144528734446,-0.143523620428078,-0.235733863712393,-0.321350136597724,-0.458147552227512,-0.613695780642219,-0.436584669627571,-0.387494593651197
77,GSM249818,-0.309260159053181,-0.353645975462714,-0.208385068459404,-0.39037411748638,-0.395336400986794,-0.27535659523953,-0.506639083814499,-0.232706395130418,-0.496311054183758,-0.400196364064711,-0.489252708391556,-0.480388978699605,-0.324887192946333,-0.200157493541132,-0.185478848251865,-0.12658395616111,-0.253747332113233,-0.163188294534558,-0.563220493499548,-0.606416520825056,-0.371421663801463,-0.418044263082265
78,GSM249819,-0.427449629023309,-0.45086158637302,-0.298912226603806,-0.508397984785639,-0.424897278874026,-0.34504050746821,-0.699074248105262,-0.241164984128194,-0.545008738580013,-0.519822604850677,-0.62182143851256,-0.602488452994637,-0.465271011900441,-0.291239649521113,-0.362823090961738,-0.365641117093497,-0.443625491383155,-0.317363932624495,-0.555705834162859,-0.639596233153214,-0.475587130178057,-0.525972398969442
79,GSM249820,-0.301142764088745,-0.342396321964575,-0.293435634805794,-0.380662822741186,-0.372835672334057,-0.262129563652042,-0.501109397065492,-0.213214723432073,-0.539553414983394,-0.380026551089445,-0.46857252892238,-0.430734420302394,-0.184438001792194,-0.143046928387751,-0.125866742837275,-0.120985810168316,-0.220000068404177,-0.14041382703551,-0.413754338942736,-0.513517686938252,-0.339503200121954,-0.312248589338227
80,GSM249821,-0.334152997622713,-0.3628010989705,-0.244539839426331,-0.307533768269896,-0.309680539334633,-0.207827714236268,-0.511562721417881,-0.196806799959631,-0.512184171290792,-0.338770078987871,-0.426390417449948,-0.408480124987147,-0.203373029861619,-0.108684782353173,-0.288490353875112,-0.150856522864529,-0.226642099157354,-0.259146088540876,-0.425506959463447,-0.499327039253282,-0.336129890351292,-0.33971287627096
81,GSM249822,-0.412897336649219,-0.44647707120634,-0.329363034652556,-0.41437289997573,-0.355385011706787,-0.266820110669892,-0.589790852839306,-0.183821427443636,-0.522450506586208,-0.443744791554726,-0.527796845725827,-0.514942336727239,-0.254088568366295,-0.0868870848999387,-0.378462906258788,-0.235588916359365,-0.245951111299337,-0.358288509103424,-0.447388065858984,-0.547963027778989,-0.431416286610766,-0.372880749068476
82,GSM249823,0.0379223099560511,0.00455394591727287,-0.0274738989339965,-0.0510566588748253,-0.183724282516198,0.0231061128037497,-0.16636270812596,0.0802944032784189,-0.258317017345355,-0.111074423473122,-0.237868261584682,-0.132707179851126,0.180729137488889,0.212853802169926,0.187128070585824,0.108719015690009,0.0330160336999967,0.0736626693625608,-0.322010873573741,-0.34159308788537,-0.147081568864466,-0.0911700190128911
83,GSM249824,-0.441049736470126,-0.496343879582708,-0.333761080573372,-0.588058152297741,-0.451561886889174,-0.407934181699439,-0.767603549022756,-0.255579674280518,-0.587948806433646,-0.520517610050743,-0.658259447619128,-0.606619546232406,-0.432631534489499,-0.289406961677104,-0.560833825951205,-0.348108320271354,-0.406755256578212,-0.438607228007398,-0.535574061997263,-0.598448277068789,-0.396011877535518,-0.501321697117101
84,GSM249825,-0.296912428876106,-0.32178860305889,-0.198824157069395,-0.369284574268029,-0.378911961047441,-0.270477970173868,-0.485206860139811,-0.204153640213647,-0.524509734920916,-0.379725123802836,-0.49120387987084,-0.437146895828469,-0.23082525361861,-0.125768852037609,-0.0966197697770437,-0.125274052422515,-0.202228289107165,-0.100712555009231,-0.5137255847759,-0.597319955143863,-0.338937065739676,-0.371413179703299
85,GSM249826,-0.433626192541346,-0.482260794083343,-0.32109654870034,-0.535220997905078,-0.397240945377196,-0.365889506861509,-0.731704239400002,-0.1965102944447,-0.608221660613497,-0.540553013177145,-0.634047861014267,-0.537048516936417,-0.331796779796089,-0.204754652289779,-0.525863073297096,-0.321749683041239,-0.341657270892381,-0.438780577884178,-0.546076857752726,-0.655658485334916,-0.462730271608475,-0.428158015294287
86,GSM249827,-0.447477409569916,-0.467454302480882,-0.29221079119976,-0.558755542535268,-0.498469654225982,-0.415857049266917,-0.76531259304829,-0.263059352227788,-0.660338145505154,-0.58567126507303,-0.675081253071769,-0.602838909296325,-0.376033423683484,-0.373449657487081,-0.512344610696366,-0.283001781319537,-0.421887377601506,-0.418338416786877,-0.603103257142081,-0.681107775226233,-0.452012466379258,-0.514692760745698
87,GSM249828,-0.353463935120799,-0.392426519399371,-0.305818470359564,-0.40447947437484,-0.339486428190872,-0.325031550187123,-0.67291783120507,-0.17633994348651,-0.551158473070323,-0.483633705200435,-0.481291291956587,-0.508993809311547,-0.371010405249684,-0.233059531257396,-0.34879192136656,-0.262012100030603,-0.300634755811118,-0.26907551981988,-0.417651626933103,-0.516778511347448,-0.442543688624187,-0.422592856387561
88,GSM249829,-0.332647053700727,-0.381543644465143,-0.324043650698664,-0.292390595495132,-0.280076306143431,-0.156807295574565,-0.485722192873479,-0.142662982971488,-0.443751220279966,-0.365531510194792,-0.442752927111164,-0.390392715717359,-0.227491273273769,-0.077298991926021,-0.190325983457251,-0.171286825417513,-0.219570983714392,-0.149472149905175,-0.518142748375896,-0.59861817178871,-0.39055862460972,-0.375687013933374
89,GSM249830,-0.422638787620849,-0.44798359766629,-0.267182594742598,-0.460026757707789,-0.370541020801329,-0.311830767024913,-0.61669719680057,-0.340005001622657,-0.573639141126037,-0.436186009048237,-0.541869925987932,-0.513938595185344,-0.357354120247862,-0.356645472339977,-0.434450587144789,-0.286926768123065,-0.326093449035292,-0.306644026129084,-0.451120976275859,-0.579009224964685,-0.434037340140289,-0.561798040634624
90,GSM249831,-0.366089585827753,-0.377127167369566,-0.205882664544394,-0.343152111079457,-0.332455184350482,-0.263730012070462,-0.432751025946274,-0.213408571759832,-0.536358391184786,-0.375695087707501,-0.41965271777082,-0.370211713793582,-0.271941445805258,-0.0920117965259949,-0.115484257913824,-0.153787742530312,-0.235661568817925,-0.0995702556520974,-0.449599401261565,-0.518635860163297,-0.379577129307122,-0.413675282368957
91,GSM249832,-0.352602977687482,-0.418618459981219,-0.352846091073271,-0.497360520390539,-0.3979653009075,-0.362604038247839,-0.693423517241524,-0.219131430621509,-0.565001212437434,-0.537569454635883,-0.5897660415552,-0.508341938081664,-0.35798922455683,-0.260470424950368,-0.356774405542598,-0.220445020829304,-0.390832666333315,-0.380613784721023,-0.49875169544716,-0.528776499774557,-0.425779314111182,-0.459240367812952
92,GSM249833,-0.3311586855312,-0.35991196439715,-0.272179343509728,-0.370911165112658,-0.337995363306968,-0.338958319754126,-0.514419041968848,-0.18566935455646,-0.545992123645707,-0.415116544915497,-0.495024703140406,-0.444755851301345,-0.332631771348237,-0.119675542884594,-0.289632017006412,-0.252583810937765,-0.306934491042417,-0.277524737292034,-0.520095815140843,-0.557367666424168,-0.400852441466913,-0.390881974761202
93,GSM249834,-0.311631536234703,-0.358719873628368,-0.20699052494293,-0.410071169233748,-0.403303576545475,-0.273764852053957,-0.618423509491684,-0.283731286196529,-0.533232585762052,-0.440677836874498,-0.521948738021473,-0.485276258517334,-0.367873312421128,-0.302903299265853,-0.372875398125382,-0.26843672926666,-0.320024253150325,-0.317954028439509,-0.507069901684632,-0.617310398082295,-0.434494882898093,-0.473463341499947
94,GSM249835,-0.249336489487279,-0.299358513461466,-0.195624372209464,-0.323603400443365,-0.306842776814591,-0.240132405957935,-0.41999315345981,-0.211306993119695,-0.501981694423134,-0.386340058165477,-0.44418032703932,-0.409252450448585,-0.240202035712316,-0.0596588335447197,-0.138676441968039,-0.138004260017169,-0.183714380378624,-0.159483432813252,-0.433651196751252,-0.483864304849574,-0.337196790775445,-0.331961259600873
95,GSM249836,-0.406162586498851,-0.439519867870345,-0.296594716026498,-0.379437683937382,-0.361712552989138,-0.267971679857323,-0.523499143904344,-0.291545474278504,-0.527513327699741,-0.409921259099801,-0.473511627628906,-0.397188561551084,-0.148963871217264,0.0687595343796936,-0.134447366171641,-0.110232312480745,-0.0940027713573505,-0.0675856806919196,-0.323040793667609,-0.409898407119178,-0.334365674586069,-0.288364716882798
96,GSM249837,-0.476973940514833,-0.510149514240966,-0.324920543536639,-0.470868321989646,-0.390807575154187,-0.391546786502949,-0.663816586096288,-0.314318103001635,-0.610169950285412,-0.521906404869448,-0.565757191719159,-0.561623427892567,-0.400097414420474,-0.252255551978822,-0.313115168120695,-0.22043711121829,-0.333339163448858,-0.24820797101024,-0.452286445075095,-0.540473583887192,-0.4937920572784,-0.485386668308047
97,GSM249838,-0.444833497894845,-0.466088150615334,-0.339204122573654,-0.3348678436058,-0.333697010378057,-0.250305180702509,-0.53010750675825,-0.163959373914195,-0.529801152174587,-0.393482245602006,-0.455977157099926,-0.443219901502074,-0.314150768169887,-0.219537696334522,-0.308129608542208,-0.246511695650384,-0.328410617780735,-0.282137012698975,-0.476282277513323,-0.529300834396858,-0.405616067836152,-0.45350698408533
98,GSM249839,-0.471091562987113,-0.482097649343891,-0.314776166636249,-0.600496123760347,-0.465486138387214,-0.427443408794151,-0.747033828444467,-0.304941950284298,-0.659566090987995,-0.624899164442494,-0.670842178417294,-0.645158264232486,-0.425836318229405,-0.487133262919955,-0.55566008893983,-0.329797119410966,-0.43135205513581,-0.445124787542122,-0.503370013580332,-0.62240520341534,-0.480009432408165,-0.586386328045749
99,GSM249840,-0.066661975886851,-0.0969274034095439,-0.105909690562947,0.0140114143223407,-0.120334967698622,0.0673371751493489,-0.177810671101494,0.0933298947263191,-0.237817117958946,-0.0323351900734919,-0.132894236283515,-0.139738230151221,-0.106895188095621,-0.0805262772309383,-0.107234978203253,-0.0421890994694601,-0.0780358812181171,-0.149336890958971,-0.414832097706496,-0.474336397891132,-0.254461574337199,-0.323531840641576
100,GSM249841,-0.438923528683506,-0.488162325906436,-0.370415472361678,-0.565954446491856,-0.410720284515726,-0.419017762835939,-0.74727711455934,-0.279319816928498,-0.562084852641358,-0.557943247007809,-0.639282829059897,-0.57269076042437,-0.423648488874282,-0.297596286901087,-0.373858028338887,-0.352992993687366,-0.45134450691946,-0.361269669822691,-0.495389213071433,-0.595703656481447,-0.519057340210814,-0.48324053662346
101,GSM249842,-0.167745827277376,-0.148839915243735,0.0269416630509671,-0.0669242495653877,-0.207012695469886,-0.0194689019067034,-0.291730683269146,-0.00825553371461871,-0.296925762991544,-0.11794628409304,-0.22527659974833,-0.210008200759466,-0.0406248268659258,0.111421839249097,-0.0781950080264544,-0.022730383030068,-0.00390469327452936,-0.0930172317657776,-0.483086712356437,-0.54979639893749,-0.264084232835759,-0.257911952523606
102,GSM249843,-0.11479935325371,-0.128475056132394,-0.0757095862909837,-0.156892116981995,-0.215654048071987,-0.0725781065516593,-0.330363593387951,0.029161880280068,-0.338105418817683,-0.221717383008003,-0.348925228701763,-0.274123270727862,0.00156988565918175,0.108408625582822,-0.199678456299607,-0.0732149218492324,-0.0297852952847223,-0.175566307729963,-0.399365541656763,-0.385936579231732,-0.198240213359529,-0.181511872922138
103,GSM249844,-0.413820912933203,-0.44285225209737,-0.30722906837484,-0.427620978716869,-0.36081285059239,-0.270211493445718,-0.631039183998484,-0.326275404971369,-0.511320423735575,-0.41984460835682,-0.492440199700116,-0.463683756108522,-0.334636277582033,-0.154198401298161,-0.377976798921138,-0.245214545882054,-0.345035356559358,-0.371231452314051,-0.545033729696565,-0.659516614465899,-0.473993511538385,-0.412596950630156
104,GSM249845,-0.346795081698853,-0.384381246085194,-0.229569006785399,-0.495728513498858,-0.427650002103289,-0.351705979527768,-0.672499307373939,-0.277291374202088,-0.59010538161249,-0.539088674372236,-0.588189851826152,-0.537710670987636,-0.313256002371038,-0.21401107762752,-0.329953410115724,-0.17490406349429,-0.27065180491231,-0.271199152973946,-0.463029732660764,-0.612096937212121,-0.42201795872778,-0.440904166568322
105,GSM249846,-0.27828232890069,-0.301454327556728,-0.266108903706475,-0.0541584753645937,-0.211254804180405,-0.023880271724835,-0.292122704915784,-0.0457836063643279,-0.347706410185575,-0.124730079159204,-0.206673827895001,-0.160396925006569,-0.11237426224665,0.031122587878382,-0.135948665470507,-0.0306185464071957,-0.0975120034429193,-0.134423969510181,-0.334910249442892,-0.441632505684338,-0.290306496143522,-0.270190410270394
106,GSM249847,-0.396013976223365,-0.43415940497655,-0.242502062773734,-0.485324128268263,-0.368600853869482,-0.280773696239458,-0.664472325716462,-0.173423810479476,-0.503875906745297,-0.529655306623156,-0.579343203511359,-0.481553523829503,-0.437975670260324,-0.304532309512664,-0.296757349610737,-0.383391680069938,-0.493316590406787,-0.28814782003611,-0.49084393639888,-0.548790474320465,-0.484515844186304,-0.387317723859367
107,GSM249848,-0.305803908454021,-0.341534007885815,-0.214372094836177,-0.219887074448047,-0.288826504791371,-0.131112724613941,-0.428641565730948,-0.179797457105095,-0.419195095857521,-0.270845918898992,-0.311404387191271,-0.264396786255508,-0.130018307446687,-0.0040908926827687,-0.063538052863062,-0.0770453329511452,-0.0931574584940764,-0.0631707119844448,-0.426842743313869,-0.464704166822436,-0.363126752988514,-0.318541605020375
108,GSM249849,-0.378148499162699,-0.404548238233555,-0.266810681728769,-0.371861292341825,-0.358377671058068,-0.26086824920794,-0.545854511552883,-0.196372330387924,-0.511301730357647,-0.391507931965181,-0.471473436245316,-0.453655719398307,-0.362928303816414,-0.220768828082422,-0.191871828956534,-0.1497403987723,-0.305141150075737,-0.179665691457721,-0.522008452497496,-0.604183019271689,-0.422495746998046,-0.46383970712418
109,GSM249850,-0.420436809505807,-0.472628181790667,-0.339899926979685,-0.535431261082519,-0.350283531704592,-0.348153483376887,-0.639891961933645,-0.23455021416375,-0.525730414462951,-0.547281856098312,-0.639292842873426,-0.624026007987166,-0.533059618691652,-0.367635836966584,-0.533186465805327,-0.480752716573973,-0.48683061856916,-0.352113566234087,-0.548506189600876,-0.625832762707522,-0.538280174867793,-0.576903623039871
110,GSM249851,-0.40200271461799,-0.477758493420214,-0.378707289966359,-0.506799723068743,-0.446596191374382,-0.396750107831312,-0.663110215737998,-0.329570294515841,-0.574140804749004,-0.541279311364952,-0.582380548973329,-0.541860204641407,-0.486925024438968,-0.297276905589826,-0.450130566161221,-0.395131770723846,-0.416239054239499,-0.370099737935312,-0.532330646133481,-0.607647829510443,-0.449420947735503,-0.552662577161068
111,GSM249852,-0.251577216223344,-0.259069588115284,-0.163228070824883,-0.096478134824687,-0.216991760681171,-0.0898363629515373,-0.187520109475499,-0.0617014512660056,-0.349157878503811,-0.090957216995059,-0.192627405854415,-0.157201788238818,-0.0735034789838073,-0.0112380096367891,0.0577953237770518,-0.000139418664710225,-0.0546259972462384,-0.0220935961410881,-0.487018563681345,-0.479604138956889,-0.31690756896343,-0.273635792590982
112,GSM249854,-0.251527458866884,-0.292846758952425,-0.232015585469763,-0.265160055401138,-0.364232562692789,-0.176612547417447,-0.382540222439635,-0.0569403996456621,-0.46284725846102,-0.302686581399523,-0.394550788874666,-0.339343232005961,-0.0882450765149734,-0.0948866276243494,-0.151128142976354,-0.103675077128761,-0.199886890884583,-0.167897169993056,-0.370960993529686,-0.410220858912779,-0.288746294305343,-0.299319813286414
113,GSM249855,-0.361129864759083,-0.402409191174559,-0.262743136394536,-0.527737713858477,-0.479375128019239,-0.408473084604505,-0.70404350878272,-0.312607121829451,-0.638079768666797,-0.549561809963088,-0.655123491164998,-0.612929122288654,-0.524320030403479,-0.481165670663882,-0.653748137688294,-0.50604489949842,-0.409912739327622,-0.440462390709239,-0.477923948879557,-0.637930666165846,-0.487541766088312,-0.601263563087879
114,GSM249857,-0.41695098630045,-0.455864295547205,-0.296517903318137,-0.602615713813397,-0.451346259317055,-0.424150357597001,-0.718925915501349,-0.332856336198122,-0.639279771486144,-0.62939940050409,-0.673682889710297,-0.63325766822799,-0.457119843611338,-0.464577434226677,-0.445233339808705,-0.299313009242734,-0.403761950125997,-0.378831570841846,-0.57887262896982,-0.692629784555001,-0.485797036473156,-0.594679346012647
115,GSM249858,-0.378539900595821,-0.40329985674186,-0.373349933122491,-0.354347791620513,-0.343984411237516,-0.256545590947194,-0.529061465713363,-0.244401219737486,-0.495908094664378,-0.390496642524097,-0.431589601050684,-0.414389414400692,-0.227503511365185,0.0478097142874992,-0.303106349140539,-0.022515550551539,-0.0960692306936922,-0.23060561961932,-0.383253734818389,-0.496946618237785,-0.369621040703021,-0.333119887590623
116,GSM249859,-0.394953350667627,-0.441041093442307,-0.267645373179221,-0.460169534718287,-0.372540607505287,-0.282852174762106,-0.682113205691463,-0.252997257876337,-0.55406185333272,-0.475828507361124,-0.537111666562606,-0.513817289605983,-0.30188002443781,-0.137879387101306,-0.367048304996717,-0.177261563972517,-0.179670779964041,-0.294193584710412,-0.514368247865952,-0.627499224942711,-0.392722576964713,-0.389077098748791
117,GSM249860,-0.319620562062428,-0.348809748604047,-0.258218142089873,-0.205730955241568,-0.324101321885335,-0.119393715629725,-0.400460240939724,-0.22613564958996,-0.46229304406221,-0.222741191083852,-0.290602991780445,-0.229913667165218,-0.0998048420571626,0.119800189150903,0.0469944959028818,-0.0480588061260082,-0.0562514628349836,0.0320221921335179,-0.364367826543871,-0.443873327855622,-0.312981504774968,-0.240386412498702
118,GSM249861,-0.45748844689189,-0.465261073695331,-0.349767701270847,-0.488813847174387,-0.389471647915507,-0.301015010892638,-0.69439717528473,-0.264539205537554,-0.496877311778359,-0.54706040266881,-0.585572752766869,-0.542007254927821,-0.433018464225371,-0.317891800487672,-0.394232822974719,-0.431011696787833,-0.472594811771084,-0.353956041562863,-0.419252208621553,-0.558880362238181,-0.466690853831133,-0.5044380697908
119,GSM249862,-0.403737293586125,-0.392623439728787,-0.29966408654945,-0.295948388961319,-0.337883917707286,-0.207704196452793,-0.461466853073425,-0.203767099563711,-0.447636747492712,-0.30279882312127,-0.384477128230822,-0.344626807342863,-0.219212648592007,-0.0816408568402359,-0.165333063271847,-0.0812348436061284,-0.16160842979311,-0.176813836891572,-0.462976153251793,-0.527039912619126,-0.356629261819472,-0.365158806693403
120,GSM249863,-0.39128885916343,-0.398021372434919,-0.240499764562909,-0.325475802728019,-0.340619317128676,-0.208801707895153,-0.533418164431257,-0.177018246723934,-0.502184917789335,-0.381954635111571,-0.444902923694939,-0.434967916623405,-0.281889278202322,-0.226547990934593,-0.272658970643731,-0.203113747036051,-0.249779189443637,-0.226367622542309,-0.364332248090061,-0.47258115755632,-0.325275664484302,-0.416932359559068
121,GSM249864,-0.387556392038411,-0.37442367617902,-0.270194621830101,-0.523639813472692,-0.448889533432322,-0.376104989728818,-0.656680416398003,-0.404524340449448,-0.553529484141849,-0.535921625706143,-0.66304172530499,-0.57768776039244,-0.540206186467364,-0.441378086245442,-0.49930388856945,-0.328000376681431,-0.39878117234583,-0.411116319126248,-0.689118729786103,-0.710066484595278,-0.481904245000294,-0.483443195761883
122,GSM249865,-0.280815261258714,-0.325952442704127,-0.263784525298586,-0.259146820379754,-0.309912669879653,-0.147256734556275,-0.361734298283181,-0.213479321474613,-0.439011430101372,-0.286037128483676,-0.34913415847368,-0.299760153789733,-0.168509172738799,-0.140503384261736,-0.0452597510450387,-0.0913056317125518,-0.149314088194989,-0.0753096466132019,-0.447230050338865,-0.545261719873515,-0.30988549542095,-0.325957398094708
123,GSM249866,-0.416729014522474,-0.435812429171307,-0.351839957106038,-0.490410581443969,-0.405761886139695,-0.369280917292532,-0.705207570216612,-0.28301816863492,-0.550799943047352,-0.543122514589198,-0.626271764214122,-0.542253085349632,-0.408466887874329,-0.233036464880297,-0.390925221897034,-0.315388291540448,-0.381933466618635,-0.352322079865199,-0.560799196060313,-0.630398787802081,-0.410505555741206,-0.413931326868265
124,GSM249867,-0.319973072711822,-0.342399948757551,-0.231612119462342,-0.280281906632649,-0.242527490738419,-0.183365937843352,-0.470593036007379,-0.114875992441846,-0.438112937507805,-0.34162124787067,-0.38913207686329,-0.368753227332725,-0.0913624730577645,0.0678841671025875,-0.172273946095875,-0.128689470011246,-0.0165476589579981,-0.126445455200702,-0.360068320443015,-0.437108702603285,-0.3153183362053,-0.262839276566644
125,GSM249871,-0.308153828487384,-0.287028358941212,-0.132078292039874,-0.303052149902882,-0.298164478344752,-0.215259193234886,-0.462789431275678,-0.126738283188799,-0.458580139741478,-0.357646978580881,-0.397153106509111,-0.361725423085229,-0.265672722155419,-0.133763083543332,-0.165122297135751,-0.215813367954955,-0.226254500609329,-0.188967203511141,-0.476007339724584,-0.52563841225381,-0.367847474218102,-0.402515957558286
126,GSM249872,-0.320092142013403,-0.345649557195545,-0.169507195948083,-0.376846284833091,-0.356270163530639,-0.246605416231288,-0.625737071063009,-0.15676911196848,-0.54552526272717,-0.414673086823656,-0.511914619412741,-0.428423196277868,-0.28926099127855,-0.16483144706414,-0.338604659452749,-0.250854033781967,-0.363564669448749,-0.286276279866032,-0.501912118407752,-0.535626435127921,-0.372601845018128,-0.378575958212438
127,GSM249873,-0.302283544208189,-0.364374685827141,-0.302473893982884,-0.293944619659024,-0.326662077401884,-0.224831984921618,-0.532782732948271,-0.201865493985802,-0.485189704590443,-0.347148598487356,-0.391273601205999,-0.317114773301902,-0.214985068286594,-0.0719858027810137,-0.0725056801674614,-0.0860047348950441,-0.163751067487057,-0.0637569516568466,-0.495397216860234,-0.556528402037856,-0.368983341662676,-0.346115142498983
128,GSM249874,-0.342628608133846,-0.364667054192773,-0.406600870356084,-0.13217432524662,-0.260640557836643,-0.119367069953532,-0.191939666271697,-0.122268978166599,-0.36938005956329,-0.136881226518477,-0.249758882617181,-0.193961956716004,-0.144766402877347,0.0792805140373736,0.015064604732094,-0.058059924283639,-0.0723558414689457,-0.0430743813639578,-0.46967425901133,-0.428324777240783,-0.342570509077903,-0.244438284101419
129,GSM249875,-0.449173863605351,-0.507071865373032,-0.344154429894823,-0.508495330915887,-0.46268777706992,-0.363361169650763,-0.67118808028481,-0.286275899734077,-0.571244158769373,-0.549457646593089,-0.626459277609103,-0.618290897171981,-0.455909270197962,-0.31596339828335,-0.44074908312324,-0.357594921220782,-0.43636870865865,-0.381075612309365,-0.495751241630212,-0.624282059265541,-0.454344923489333,-0.483798051990656
130,GSM249876,-0.299947876486072,-0.341722067704786,-0.330752498263727,-0.172202893365536,-0.313243678767194,-0.130524175198233,-0.481452623144609,-0.1127347313279,-0.455433354471526,-0.213671465090919,-0.335215909412031,-0.268551859777901,-0.103637297223714,-0.0392592030479521,-0.234180578127824,-0.125143764222028,-0.110931659087583,-0.171750184361866,-0.374409717401904,-0.442905165432567,-0.311037035886454,-0.294634953072508
131,GSM249877,-0.174193336661693,-0.145411628639252,0.0769352570346448,-0.246465008503955,-0.313530059101418,-0.173398574808651,-0.35281674384112,-0.136938324369232,-0.429185508345812,-0.257251946986045,-0.355498904475926,-0.303777978295835,-0.211282376495722,-0.00349389521814369,-0.124929503737262,-0.136265867094145,-0.137141849883945,-0.165421528814712,-0.425211139068044,-0.418836574230795,-0.300287738498085,-0.347016133987019
