"","logW","E.logW","gap","SE.sim"
"1",9.14933457687266,9.79714650888994,0.647811932017275,0.00236558687375478
"2",9.11284798881951,9.77027858062579,0.657430591806278,0.00215150975755837
"3",9.0887645151283,9.75693003704927,0.668165521920974,0.00210410877654217
"4",9.07558376563787,9.74672234321377,0.671138577575892,0.00205936007669267
"5",9.06692227128761,9.73865647846803,0.671734207180423,0.0020100189392176
"6",9.05838168905484,9.73152231340071,0.673140624345871,0.00196918236204184
"7",9.05167879593378,9.72524532571751,0.673566529783733,0.00193723252548
"8",9.04516348600325,9.71951258526948,0.67434909926623,0.00191259777450969
