,Sample,T cells,CD8 T cells,Cytotoxic lymphocytes,NK cells,B lineage,Monocytic lineage,Myeloid dendritic cells,Neutrophils,Endothelial cells,Fibroblasts
30,GSM249743,0.777471316268404,0.973603367466356,NA,0.968278374209049,NA,NA,NA,0.855881944623314,NA,NA
31,GSM249744,0.855544351674226,0.961174392326126,NA,0.991848382448653,NA,NA,NA,0.899985233185511,NA,NA
32,GSM249745,0.719060099315394,0.902585217608587,NA,0.945172187906907,NA,NA,NA,0.782003644852104,NA,NA
33,GSM249746,0.804982908157398,0.969240037724828,NA,0.923300729254406,NA,NA,NA,0.855059889231822,NA,NA
34,GSM249747,0.604105234243981,0.892672226074649,NA,0.973869151354992,NA,NA,NA,0.851753208458937,NA,NA
35,GSM249748,0.693994206188212,0.923594853496629,NA,0.980091890027292,NA,NA,NA,0.874956850554653,NA,NA
36,GSM249749,0.825603171089646,0.97676484375084,NA,0.969426421442835,NA,NA,NA,0.885744014917653,NA,NA
37,GSM249750,0.27143630874662,0.682974460362977,NA,0.973263437283933,NA,NA,NA,0.904002701513679,NA,NA
38,GSM249751,0.668513388055521,0.920194240324598,NA,0.950089497036338,NA,NA,NA,0.868118416975466,NA,NA
39,GSM249752,0.777073570300682,0.995369274826754,NA,0.986968664291902,NA,NA,NA,0.894366520432944,NA,NA
40,GSM249753,0.749249374495638,0.89818367285505,NA,0.975986136691218,NA,NA,NA,0.810841344244347,NA,NA
41,GSM249754,0.938443580664033,0.944818368999484,NA,0.990658644329705,NA,NA,NA,0.795689748729323,NA,NA
42,GSM249755,0.931357520402495,0.957305692929274,NA,0.986173390041061,NA,NA,NA,0.905020269901423,NA,NA
43,GSM249756,0.699782958787506,0.895489946969228,NA,0.984132811432862,NA,NA,NA,0.841574080730389,NA,NA
44,GSM249757,0.768225580228618,0.976775940860473,NA,0.990141341625613,NA,NA,NA,0.865196512983671,NA,NA
45,GSM249758,0.410842280802723,0.756078201302726,NA,0.97854069035959,NA,NA,NA,0.869914072792813,NA,NA
46,GSM249759,0.634245038465357,0.609107521755239,NA,0.952748735462312,NA,NA,NA,0.804635408788248,NA,NA
47,GSM249760,0.786211574002083,0.991680216195656,NA,0.982654046467692,NA,NA,NA,0.674324782188776,NA,NA
48,GSM249761,0.798626880708361,0.938477152652644,NA,0.982023420823576,NA,NA,NA,0.838669937614251,NA,NA
49,GSM249762,0.0147951516537123,0.613902499256064,NA,0.965596247949409,NA,NA,NA,0.869192391315948,NA,NA
50,GSM249763,0.581226894631553,0.799492059380807,NA,0.973147970864292,NA,NA,NA,0.844985805236794,NA,NA
51,GSM249764,0.59622073588293,0.682600285731999,NA,0.980699386148112,NA,NA,NA,0.848473458704425,NA,NA
52,GSM249765,0.540349900004252,0.907750668480246,NA,0.990360732676874,NA,NA,NA,0.882196164920899,NA,NA
53,GSM249766,0.867720897535383,0.960592480918953,NA,0.974347974419496,NA,NA,NA,0.904393098419501,NA,NA
54,GSM249767,0.880555411158629,0.974657551024025,NA,0.983756590655731,NA,NA,NA,0.839316622117694,NA,NA
55,GSM249768,0.67622702161073,0.606958093628051,NA,0.958808119147426,NA,NA,NA,0.77090356605234,NA,NA
56,GSM249769,0.740071934873405,0.982750443388707,NA,0.987053032556771,NA,NA,NA,0.932921571556894,NA,NA
57,GSM249770,0.69213169913115,0.937883661791168,NA,0.965123957761999,NA,NA,NA,0.833229916191854,NA,NA
58,GSM249771,0.601807962899745,0.627294418193052,NA,0.949812588478975,NA,NA,NA,0.89238040925208,NA,NA
59,GSM249773,0.752515206455788,0.929385239937977,NA,0.970429035901681,NA,NA,NA,0.615860920727427,NA,NA
60,GSM249774,0.849787177566881,0.975161884515624,NA,0.986789911905392,NA,NA,NA,0.914046304633485,NA,NA
61,GSM249775,0.765559244977856,0.94241762580052,NA,0.94907372807112,NA,NA,NA,0.813063143475016,NA,NA
62,GSM249776,0.904143567479895,0.953373916876357,NA,0.985729305645268,NA,NA,NA,0.893125103561875,NA,NA
63,GSM249777,0.874479487481918,0.972870512646256,NA,0.981423446017485,NA,NA,NA,0.908371482355175,NA,NA
64,GSM249778,0.462512467858306,0.967410680636253,NA,0.986535892460978,NA,NA,NA,0.875912832800855,NA,NA
65,GSM249779,0.92099956392967,0.421664826383883,NA,0.97962225880534,NA,NA,NA,0.862803002060875,NA,NA
66,GSM249780,0.762525949437174,0.976597850767157,NA,0.991252980462407,NA,NA,NA,0.440373477841252,NA,NA
67,GSM249781,0.633013031323778,0.948739549097558,NA,0.976917205365701,NA,NA,NA,0.889229458593224,NA,NA
68,GSM249782,0.61008382916953,0.826323700280485,NA,0.967186228340559,NA,NA,NA,0.821816027082029,NA,NA
69,GSM249783,0.764888140791274,0.933102071927575,NA,0.97500113253294,NA,NA,NA,0.791359827661466,NA,NA
70,GSM249784,0.91991829750021,0.99379278255786,NA,0.991409305489819,NA,NA,NA,0.896282487682458,NA,NA
71,GSM249785,0.880805519557859,0.98216494566542,NA,0.992367357465758,NA,NA,NA,0.922147686526572,NA,NA
72,GSM249786,0.815495758006258,0.976225211649243,NA,0.983109142213005,NA,NA,NA,0.889857916968351,NA,NA
73,GSM249788,0.703989796415909,0.869041558581555,NA,0.971501787233517,NA,NA,NA,0.869326780223855,NA,NA
74,GSM249789,0.464952341440719,0.987924898882841,NA,0.988833678539085,NA,NA,NA,0.85416074309083,NA,NA
75,GSM249790,0.873022832202985,0.955050005141086,NA,0.968730079529233,NA,NA,NA,0.671074088989617,NA,NA
76,GSM249791,0.833244113582706,0.930667447468267,NA,0.972747315737504,NA,NA,NA,0.773283052308202,NA,NA
77,GSM249792,0.740927635043995,0.974500148458738,NA,0.962033157802817,NA,NA,NA,0.800930858140199,NA,NA
78,GSM249793,0.689927966737092,0.987581111135921,NA,0.947504914448873,NA,NA,NA,0.84267248198848,NA,NA
79,GSM249794,0.837975817483123,0.960842001521906,NA,0.979134677109861,NA,NA,NA,0.85407831060228,NA,NA
80,GSM249795,0.657704515438635,0.930636487457638,NA,0.864208320763344,NA,NA,NA,0.800339476158593,NA,NA
81,GSM249796,0.662143568062097,0.936048560110407,NA,0.973216925203807,NA,NA,NA,0.873994929898778,NA,NA
82,GSM249797,0.783448433266861,0.900778934018776,NA,0.975298866303651,NA,NA,NA,0.839418737683471,NA,NA
83,GSM249798,0.814199283369579,0.977841489578591,NA,0.988807947968843,NA,NA,NA,0.921010785888815,NA,NA
84,GSM249799,0.727291839308624,0.980750217881595,NA,0.959732071517926,NA,NA,NA,0.799837852779318,NA,NA
85,GSM249800,0.475853082228195,0.927682600994756,NA,0.979951334917045,NA,NA,NA,0.866557316502858,NA,NA
86,GSM249801,0.741218382161447,0.871414035100563,NA,0.994067597718359,NA,NA,NA,0.792434809911105,NA,NA
87,GSM249802,0.720206284053168,0.870721618373293,NA,0.922866354051807,NA,NA,NA,0.752078075740019,NA,NA
88,GSM249803,0.772556364250373,0.984012180361159,NA,0.983017416578447,NA,NA,NA,0.881078340574967,NA,NA
89,GSM249804,0.796495240286807,0.83655336913325,NA,0.943783184345173,NA,NA,NA,0.821158873874337,NA,NA
90,GSM249805,0.789118295928155,0.955642601814776,NA,0.986084742694596,NA,NA,NA,0.647301830578108,NA,NA
91,GSM249806,0.838439663302771,0.95469698074093,NA,0.982123716181211,NA,NA,NA,0.876645021084156,NA,NA
92,GSM249807,0.459668256453651,0.919943701598963,NA,0.977595332010792,NA,NA,NA,0.692748886513004,NA,NA
93,GSM249808,0.635170925457832,0.770325795842002,NA,0.957178510471557,NA,NA,NA,0.759285751700605,NA,NA
94,GSM249809,0.783729052119761,0.967882409612367,NA,0.982197161845392,NA,NA,NA,0.893762207674859,NA,NA
95,GSM249810,0.802407088156168,0.931373923027442,NA,0.98409850414576,NA,NA,NA,0.878848306529377,NA,NA
96,GSM249811,0.854011933763629,0.972951299553851,NA,0.985771210656302,NA,NA,NA,0.675598127167411,NA,NA
97,GSM249812,0.781475636908113,0.967227049038749,NA,0.9816016418518,NA,NA,NA,0.886514080623352,NA,NA
98,GSM249813,0.561075377177105,0.842833249880947,NA,0.975971402212088,NA,NA,NA,0.758230821745405,NA,NA
99,GSM249814,0.34927532632552,0.711404400348093,NA,0.939195372415413,NA,NA,NA,0.825507081953925,NA,NA
100,GSM249815,0.700260988625478,0.926379471992362,NA,0.968820481990425,NA,NA,NA,0.8787912448392,NA,NA
101,GSM249816,0.845245356390047,0.98174521850092,NA,0.986735281013856,NA,NA,NA,0.859713399734321,NA,NA
102,GSM249817,0.871942477393686,0.966705492219172,NA,0.977369225947958,NA,NA,NA,0.867618156060721,NA,NA
103,GSM249818,0.780448969886525,0.934418175891495,NA,0.984190850051707,NA,NA,NA,0.925612435776182,NA,NA
104,GSM249819,0.646838845474769,0.981316642392025,NA,0.987499348628768,NA,NA,NA,0.86604962458144,NA,NA
105,GSM249820,0.711540493471173,0.931295107022204,NA,0.972578543625713,NA,NA,NA,0.837347063495338,NA,NA
106,GSM249821,0.605034900328589,0.906953165368281,NA,0.985924409581452,NA,NA,NA,0.875209638533122,NA,NA
107,GSM249822,0.648387580011725,0.971682198491662,NA,0.985836082328272,NA,NA,NA,0.829678051061397,NA,NA
108,GSM249823,0.148070365141123,0.908912605291064,NA,0.911551440837793,NA,NA,NA,0.506594915243217,NA,NA
109,GSM249824,0.863095353331293,0.099538308283946,NA,0.993984032922884,NA,NA,NA,0.899154358101009,NA,NA
110,GSM249825,0.817323908456566,0.952383702065771,NA,0.977838427310168,NA,NA,NA,0.833051006719584,NA,NA
111,GSM249826,0.868833821810526,0.945503115720857,NA,0.982779196210428,NA,NA,NA,0.834330335399776,NA,NA
112,GSM249827,0.871949056355273,0.984498508482125,NA,0.98653855953518,NA,NA,NA,0.882426474499007,NA,NA
113,GSM249828,0.809384401384885,0.942897060887052,NA,0.981693255840533,NA,NA,NA,0.691848212439043,NA,NA
114,GSM249829,0.484234096399604,0.923761437878288,NA,0.991744243868786,NA,NA,NA,0.874344839060512,NA,NA
115,GSM249830,0.812548037465439,0.917000334670897,NA,0.976830914633475,NA,NA,NA,0.882590128599074,NA,NA
116,GSM249831,0.787848723209655,0.919701601732456,NA,0.968909499667233,NA,NA,NA,0.921001898289123,NA,NA
117,GSM249832,0.660429373419034,0.944642455403619,NA,0.960350005992716,NA,NA,NA,0.755485960944566,NA,NA
118,GSM249833,0.786684142638967,0.958490274040756,NA,0.981971951328126,NA,NA,NA,0.86724555079247,NA,NA
119,GSM249834,0.74679830247752,0.921651052630922,NA,0.960208574735331,NA,NA,NA,0.848723548639412,NA,NA
120,GSM249835,0.813623968188446,0.95443945271636,NA,0.97658852523841,NA,NA,NA,0.911425896320739,NA,NA
121,GSM249836,0.86202374391817,0.955561175262046,NA,0.991864007800773,NA,NA,NA,0.897883707831948,NA,NA
122,GSM249837,0.78145606797069,0.984963271858957,NA,0.990125331193807,NA,NA,NA,0.787412855859158,NA,NA
123,GSM249838,0.818362647029433,0.799944764764454,NA,0.987370813465116,NA,NA,NA,0.873546386914248,NA,NA
124,GSM249839,0.841904581538605,0.973137350552694,NA,0.990570742227194,NA,NA,NA,0.908379492435113,NA,NA
125,GSM249840,0.0789479239704838,0.269060264299068,NA,0.966914747545646,NA,NA,NA,0.81897069547241,NA,NA
126,GSM249841,0.643366318097249,0.969736829546798,NA,0.982968194343321,NA,NA,NA,0.912721042054443,NA,NA
127,GSM249842,0.203886611784219,0.421617420321293,NA,0.978481653136474,NA,NA,NA,0.850243262650329,NA,NA
128,GSM249843,0.319553350194826,0.898898271286249,NA,0.968276538040988,NA,NA,NA,0.554516485360443,NA,NA
129,GSM249844,0.725565202043203,0.931030095591656,NA,0.966235674720607,NA,NA,NA,0.889602840361174,NA,NA
130,GSM249845,0.722459932428011,0.973519255853004,NA,0.979124101118269,NA,NA,NA,0.903130123720671,NA,NA
131,GSM249846,0.280551038403373,0.23440034120849,NA,0.979565375754729,NA,NA,NA,0.895939072132232,NA,NA
132,GSM249847,0.794788268045018,0.91294592372963,NA,0.977522363253941,NA,NA,NA,0.634087502580409,NA,NA
133,GSM249848,0.59954629157109,0.819776141769261,NA,0.93236911550719,NA,NA,NA,0.814840814149829,NA,NA
134,GSM249849,0.559682487286118,0.651518485782147,NA,0.991309842565567,NA,NA,NA,0.913398933407003,NA,NA
135,GSM249850,0.863666899863646,0.975445197188292,NA,0.984971248045372,NA,NA,NA,0.386125363625471,NA,NA
136,GSM249851,0.741429908175414,0.68677744118412,NA,0.983229836385302,NA,NA,NA,0.92280905151679,NA,NA
137,GSM249852,0.334673173081642,0.359378316596707,NA,0.936510803895719,NA,NA,NA,0.766537051415212,NA,NA
138,GSM249853,0.146244341062932,0.35458705848569,NA,0.98148064712978,NA,NA,NA,0.392454589040909,NA,NA
139,GSM249854,0.56264087196232,0.928450987107584,NA,0.992688347575147,NA,NA,NA,0.6079872998559,NA,NA
140,GSM249855,0.919917518219807,0.996638128761192,NA,0.977429366760534,NA,NA,NA,0.848377460904775,NA,NA
141,GSM249856,0.854264631933789,0.00959610020955668,NA,0.984586463848254,NA,NA,NA,0.863868951595957,NA,NA
142,GSM249857,0.898375179718119,0.941418574910508,NA,0.980567206351718,NA,NA,NA,0.899419864305785,NA,NA
143,GSM249858,0.567912836369221,0.861645308449003,NA,0.98640306349078,NA,NA,NA,0.870728819465422,NA,NA
144,GSM249859,0.723055058312953,0.953210202797947,NA,0.986686775169648,NA,NA,NA,0.874610139485678,NA,NA
145,GSM249860,0.658625682587176,0.897465404860465,NA,0.98051673228201,NA,NA,NA,0.823987467528721,NA,NA
146,GSM249861,0.86326750520983,0.967586870964974,NA,0.960074428828039,NA,NA,NA,0.86441940522456,NA,NA
147,GSM249862,0.546232601459908,0.931663205833032,NA,0.968458753167968,NA,NA,NA,0.877222453563358,NA,NA
148,GSM249863,0.704412303995487,0.886962440702868,NA,0.980600484094432,NA,NA,NA,0.912074004646287,NA,NA
149,GSM249864,0.811052581746208,0.947455367342971,NA,0.971462333269465,NA,NA,NA,0.879975641070206,NA,NA
150,GSM249865,0.675609412910716,0.858155544974929,NA,0.955838715447136,NA,NA,NA,0.852518712578044,NA,NA
151,GSM249866,0.87333904209659,0.927374876672497,NA,0.96413414252023,NA,NA,NA,0.895093115758826,NA,NA
152,GSM249867,0.538875019324606,0.879927253574373,NA,0.979187868588123,NA,NA,NA,0.725571630316812,NA,NA
153,GSM249868,0.825539620525647,0.132213930903542,NA,0.982229839627403,NA,NA,NA,0.914939953350809,NA,NA
154,GSM249869,0.897776943747796,0.993656652993815,NA,0.986161934196675,NA,NA,NA,0.852191253256056,NA,NA
155,GSM249870,0.916949776615042,0.890936654308977,NA,0.976879320615957,NA,NA,NA,0.876858930136899,NA,NA
156,GSM249871,0.490160461555236,0.830663890655573,NA,0.96649965287357,NA,NA,NA,0.926563774841271,NA,NA
157,GSM249872,0.539471136269244,0.947101235077793,NA,0.987478193380282,NA,NA,NA,0.832333398947313,NA,NA
158,GSM249873,0.84796360199038,0.929397523815048,NA,0.949855064437851,NA,NA,NA,0.850010736812419,NA,NA
159,GSM249874,0.456783176758314,0.57815276998903,NA,0.927711829733569,NA,NA,NA,0.777899956369448,NA,NA
160,GSM249875,0.852829655487761,0.951118490107052,NA,0.980648418886438,NA,NA,NA,0.907202742068987,NA,NA
161,GSM249876,0.512921213434712,0.81219558150301,NA,0.967873497121496,NA,NA,NA,0.758073399583694,NA,NA
162,GSM249877,0.495791949461856,0.881203655177625,NA,0.973457381430313,NA,NA,NA,0.831426188155108,NA,NA
163,GSM249878,0.933351991211966,0.979648540054462,NA,0.987617996176319,NA,NA,NA,0.943422926943931,NA,NA
164,GSM249879,0.745020232647941,0.953450683874388,NA,0.977631822079721,NA,NA,NA,0.854115743287778,NA,NA
165,GSM249880,0.792591124684084,0.976482598364182,NA,0.952069201912735,NA,NA,NA,0.779007522755898,NA,NA
166,GSM249881,0.816046810628702,0.959413536654566,NA,0.98226014691494,NA,NA,NA,0.932359314282335,NA,NA
167,GSM249882,0.866281826417854,0.9684259789749,NA,0.989210661169582,NA,NA,NA,0.806939877597142,NA,NA
168,GSM249883,0.688227914051748,0.955013654371357,NA,0.967643068598394,NA,NA,NA,0.822851505769351,NA,NA
169,GSM249884,0.60012880302364,0.952770050096523,NA,0.954713673448595,NA,NA,NA,0.849607500992786,NA,NA
170,GSM249885,0.76287925988654,0.94361890695745,NA,0.974420844586206,NA,NA,NA,0.840359522781808,NA,NA
171,GSM249886,0.811321833101305,0.926935934131915,NA,0.985981369735311,NA,NA,NA,0.88612275654623,NA,NA
172,GSM249887,0.684773900810359,0.912947523361105,NA,0.980413863929181,NA,NA,NA,0.863537477753848,NA,NA
173,GSM249888,0.367393471797342,0.869041558581555,NA,0.988772026256927,NA,NA,NA,0.836060714384263,NA,NA
174,GSM249889,0.60871032635076,0.712713488519283,NA,0.978094674597415,NA,NA,NA,0.841794961868311,NA,NA
175,GSM249890,0.567519150558832,0.93122692170113,NA,0.978375400845355,NA,NA,NA,0.878959042444488,NA,NA
176,GSM249891,0.651309755754848,0.911411475285517,NA,0.961323278740428,NA,NA,NA,0.788431282701408,NA,NA
177,GSM249892,0.913899795097034,0.401932677664069,NA,0.649025572842228,NA,NA,NA,0.883867299172364,NA,NA
178,GSM249893,0.372247041347312,0.798584804962673,NA,0.939133497940671,NA,NA,NA,0.682990147479632,NA,NA
179,GSM249894,0.815045510658891,0.928296432083647,NA,0.983573110926838,NA,NA,NA,0.908861382242939,NA,NA
180,GSM249895,0.744023296479159,0.98370635215992,NA,0.978775549049273,NA,NA,NA,0.739344355723632,NA,NA
181,GSM249896,0.720927583407302,0.919669982742393,NA,0.971584305548647,NA,NA,NA,0.871065766586102,NA,NA
182,GSM249897,0.896330325912182,0.965227144803274,NA,0.981881324348062,NA,NA,NA,0.871643138586502,NA,NA
183,GSM249898,0.748857726516297,0.978988135044583,NA,0.97569320202687,NA,NA,NA,0.95312073689104,NA,NA
184,GSM249899,0.715623388506808,0.962363613127585,NA,0.984614527939365,NA,NA,NA,0.816195170538815,NA,NA
185,GSM249900,0.455643271861146,0.810714678124056,NA,0.98023836507771,NA,NA,NA,0.901531657158444,NA,NA
186,GSM249901,0.624570807513441,0.845191530792448,NA,0.906481553435134,NA,NA,NA,0.785993492858837,NA,NA
187,GSM249902,0.865944292765122,0.959166382922404,NA,0.98200088900324,NA,NA,NA,0.869037829510042,NA,NA
188,GSM249903,0.720818433800439,0.972710875002435,NA,0.979247079534687,NA,NA,NA,0.899586703240638,NA,NA
189,GSM249904,0.705078222102473,0.954677730911981,NA,0.973371578669148,NA,NA,NA,0.89939978886896,NA,NA
190,GSM249905,0.583969394200097,0.938097190008249,NA,0.978844911733229,NA,NA,NA,0.904882661575651,NA,NA
191,GSM249906,0.42784144661425,0.8926031877367,NA,0.97024400413907,NA,NA,NA,0.79749005834679,NA,NA
192,GSM249907,0.925033460435013,0.984149813526707,NA,0.991055875787458,NA,NA,NA,0.93877479051462,NA,NA
193,GSM249908,0.841249341732307,0.957274492667117,NA,0.966361019071784,NA,NA,NA,0.846936784311659,NA,NA
194,GSM249909,0.689556723820009,0.920702485771492,NA,0.987232196915394,NA,NA,NA,0.876920792194471,NA,NA
195,GSM249910,0.863458993460888,0.951977686345811,NA,0.973354203462442,NA,NA,NA,0.787860198316151,NA,NA
196,GSM249911,0.698291425414256,0.877446011516738,NA,0.955785907376718,NA,NA,NA,0.875918415254501,NA,NA
197,GSM249912,0.765911397548154,0.95971464367554,NA,0.980467010080431,NA,NA,NA,0.814865772885793,NA,NA
198,GSM249913,0.877580289159383,0.931954199910713,NA,0.987187971361537,NA,NA,NA,0.880253155935374,NA,NA
199,GSM249914,0.586584726147383,0.668491779279172,NA,0.972513974986601,NA,NA,NA,0.85799256300715,NA,NA
200,GSM249915,0.677397512266864,0.986649610930225,NA,0.989319597200839,NA,NA,NA,0.892773262945246,NA,NA
201,GSM249916,0.939150363169089,0.973797327578036,NA,0.990874747957444,NA,NA,NA,0.893041886028592,NA,NA
202,GSM249917,0.752899397903096,0.946391695966522,NA,0.981104361059841,NA,NA,NA,0.867076440519432,NA,NA
203,GSM249918,0.904319004604136,0.00065417649577395,NA,0.98775861261227,NA,NA,NA,0.803171652287791,NA,NA
204,GSM249919,0.716029148449757,0.926563911686207,NA,0.968420679364488,NA,NA,NA,0.781471085474316,NA,NA
205,GSM249920,0.957770861252044,0.974256159902596,NA,0.993911759968335,NA,NA,NA,0.963231903598964,NA,NA
206,GSM249921,0.693452894589239,0.93274785811297,NA,0.961629583379317,NA,NA,NA,0.845641186945129,NA,NA
207,GSM249922,0.845799726355306,0.000950344992058797,NA,0.985841981992565,NA,NA,NA,0.921434501998725,NA,NA
208,GSM249923,0.839964545867002,0.960385718716677,NA,0.99171581792637,NA,NA,NA,0.702463391483417,NA,NA
209,GSM249924,0.630934579439225,0.966468910390373,NA,0.967371278931834,NA,NA,NA,0.889404869458859,NA,NA
210,GSM249925,0.561963871328166,0.872329731800133,NA,0.98256707052737,NA,NA,NA,0.934252079616332,NA,NA
211,GSM249926,0.719874835423824,0.821989704298184,NA,0.966711947788683,NA,NA,NA,0.835082996249783,NA,NA
212,GSM249927,0.798194697489018,0.980935463396256,NA,0.985682166463497,NA,NA,NA,0.387295351860275,NA,NA
213,GSM249928,0.806878760456778,0.966549427823976,NA,0.976210238304203,NA,NA,NA,0.907421838655378,NA,NA
214,GSM249929,0.722105777771697,0.956687459820066,NA,0.980080995345076,NA,NA,NA,0.85784417543892,NA,NA
215,GSM249930,0.81138008860935,0.92864106930284,NA,0.97749294127698,NA,NA,NA,0.840255432493728,NA,NA
216,GSM249931,0.780126374116386,0.865126487475261,NA,0.982450654857335,NA,NA,NA,0.84967456764895,NA,NA
217,GSM249932,0.765496549860015,0.992942545618012,NA,0.993079501670601,NA,NA,NA,0.897679549967548,NA,NA
218,GSM249933,0.60936156163742,0.759205656113712,NA,0.961098310939447,NA,NA,NA,0.697715855998498,NA,NA
219,GSM249934,0.919780145506851,0.94942425564193,NA,0.985755735192895,NA,NA,NA,0.85873249163697,NA,NA
220,GSM249935,0.757119663342206,0.879731118849394,NA,0.989688490952017,NA,NA,NA,0.863524062522604,NA,NA
221,GSM249936,0.839613357015469,0.963601957457888,NA,0.984076342523193,NA,NA,NA,0.841465094728421,NA,NA
222,GSM249937,0.914083983141229,0.985282601760195,NA,0.990824284485424,NA,NA,NA,0.907468484509957,NA,NA
223,GSM249938,0.332358144129002,0.917357838703913,NA,0.965232423004018,NA,NA,NA,0.853547767591945,NA,NA
224,GSM249939,0.867894636173492,0.955150325140423,NA,0.976662117273092,NA,NA,NA,0.84014395937397,NA,NA
225,GSM249940,0.900108055190723,0.990700400321322,NA,0.993637238166585,NA,NA,NA,0.923114398123161,NA,NA
226,GSM249941,0.807261594839589,0.951210473823013,NA,0.988119540320657,NA,NA,NA,0.930104632048308,NA,NA
227,GSM249942,0.811943437983014,0.954030024328413,NA,0.98221470263285,NA,NA,NA,0.9401012071233,NA,NA
228,GSM249943,0.785987272066394,0.982568585441521,NA,0.978041990157875,NA,NA,NA,0.860721630525914,NA,NA
229,GSM249944,0.598492014708445,0.959031703238142,NA,0.991975582214868,NA,NA,NA,0.766296733233111,NA,NA
230,GSM249945,0.615036507288174,0.708136779035669,NA,0.938655469269075,NA,NA,NA,0.796903573153385,NA,NA
231,GSM249946,0.699108275776543,0.973714348221849,NA,0.976222301649616,NA,NA,NA,0.804494035947381,NA,NA
232,GSM249947,0.309388406809412,0.782862457424136,NA,0.973572384636155,NA,NA,NA,0.898475574995831,NA,NA
233,GSM249948,0.0358670404150769,0.796051459353752,NA,0.938729287170969,NA,NA,NA,0.834299077853908,NA,NA
234,GSM249949,0.285207758468717,0.51702281262957,NA,0.966130813773634,NA,NA,NA,0.843553798398564,NA,NA
235,GSM249950,0.826771619782604,0.951090867986622,NA,0.9881313152052,NA,NA,NA,0.876151126784993,NA,NA
236,GSM249951,0.77563070367831,0.968610463948409,NA,0.989195069574562,NA,NA,NA,0.853529673333933,NA,NA
237,GSM249953,0.875339611723291,0.953879877889145,NA,0.973338875532506,NA,NA,NA,0.900024868828494,NA,NA
238,GSM249954,0.863766480646488,0.985769484836441,NA,0.981495696796628,NA,NA,NA,0.920418253651022,NA,NA
