"","aaces.eset_ClusterK2_SAMD_1","aaces.eset_ClusterK2_SAMD_2","aaces.eset_ClusterK3_SAMD_1","aaces.eset_ClusterK3_SAMD_2","aaces.eset_ClusterK3_SAMD_3","aaces.eset_ClusterK4_SAMD_1","aaces.eset_ClusterK4_SAMD_2","aaces.eset_ClusterK4_SAMD_3","aaces.eset_ClusterK4_SAMD_4"
"ACP2",-0.356355503804647,0.356355503804647,1.53293969532354,-1.97744035404785,-0.69440108548126,-0.268378338754328,-0.955855613133421,1.24156060048579,-0.48843792261461
"ACP5",1.31210526512789,-1.31210526512789,0.202312000903419,-5.09850454177692,2.95816475025178,0.101287213014632,-4.15396625923088,-0.179169051241011,1.9047033122291
"ACP6",-1.0618041319585,1.0618041319585,-0.439837903935791,2.03885835311694,-1.47018376234272,-0.0620396192069059,1.87935127873878,-0.234276668266764,-1.19565392735013
"ACPP",0.545860911334832,-0.545860911334832,0.504488435882595,-2.01410117662669,0.784811008781212,-1.04558067073477,-3.1176918436553,0.697207976067182,1.21598375048133
"ACR",2.76381737299205,-2.76381737299205,-1.96188282973776,-2.67217419374567,4.24213758093239,-0.828736733239574,-1.98841793824219,-1.88644535143601,2.54255312010387
"ACRV1",2.48132409888599,-2.48132409888599,-2.55436614164442,-1.21690387565152,3.58799619397485,-2.49354709115031,-0.13403858079095,-2.15188795321714,2.10087936076573
"ACSBG1",2.74182254193571,-2.74182254193571,-1.97840252026051,-1.56004024514748,3.26200263664289,-2.43548928963645,-1.03884172040162,-2.05324539694307,2.69439069630707
"ACSF2",-0.383552430699569,0.383552430699569,1.38080057449945,-2.15000034633269,-0.0588192341182996,-1.76622775943227,-1.1192564728626,1.32819675677592,0.0507037285957233
"ACSL3",-1.35525273070903,1.35525273070903,1.65602044584982,0.740190224010187,-2.77147808372838,-0.435450830179791,0.685546009835027,1.15372479737036,-1.58160174162893
"ACSL4",-1.23721298722206,1.23721298722206,0.39351516676617,0.571763212213731,-1.01360018802882,1.4919352722563,0.425710143268458,0.373888989331878,-1.3769234503355
"ACSL5",-0.413505940027594,0.413505940027594,1.01390207981542,-0.0075832176909081,-0.976009150600699,1.50724914050843,-2.29459330230329,0.919843714602386,-0.719048508231351
"ACSL6",3.17064839039158,-3.17064839039158,-2.38166098986809,-0.862570695005487,3.29423399496426,-0.205402536470189,-2.34684189333006,-2.18847299007627,2.54334232245233
"ACSM1",2.48952467320924,-2.48952467320924,-2.56738155657623,-0.658469137302292,3.26467247656159,-0.45694925347662,-0.835774989410463,-2.9174897983437,2.36665218227905
"ACSM3",-0.113071774608626,0.113071774608626,-0.580912187237436,0.157536387319081,0.540730539053222,1.22780087125766,0.175207627234758,-1.39679057911052,-0.00933087510037458
"ACSM5",3.24544844323398,-3.24544844323398,-2.06037355484292,-2.52344488784126,4.21545035925304,-0.739959143513766,-2.15430965743852,-2.44792326258272,3.03826110906442
"ACSS3",-1.34214843559445,1.34214843559445,1.0523135501906,0.263824177635088,-1.46953150785625,1.52945144012602,0.717097662706253,-0.0873328426385841,-1.50979810012181
"ACTA2",-0.327389920686038,0.327389920686038,2.74911639730671,-3.48294564648727,-0.641562979383018,3.91188089872732,-2.89256470540449,0.869711586435795,-1.23516592867416
"ACTB",-2.79419237329953,2.79419237329953,4.20322981961599,-1.01754617774045,-2.22628612395216,4.23320032259757,-1.22175743988177,3.0281779215032,-2.18291785351734
"ACTC1",1.4323996217502,-1.4323996217502,-0.087322970425233,-2.80497315298411,1.6224716317982,0.38518809456211,-3.29113144187409,-0.640573442441761,1.38143427495202
"ACTG2",-0.476016498855221,0.476016498855221,1.79261648696924,-2.82374502040875,-0.730186017704173,1.06348357502615,-0.97630504478815,0.322112656641782,-0.543603459049868
"ACTL7A",1.47774748665704,-1.47774748665704,-1.39558263960155,-2.26360501772634,2.79992512606334,-1.47788190649538,-1.49405163655469,-1.30003156535974,2.14686723872869
"ACTL8",1.9974491906051,-1.9974491906051,-1.59822189358217,-0.929574454850794,2.15211154910865,-2.51419417670287,-0.410194045250998,-1.26643974812881,2.25275378079804
"ACTN1",-1.51159438154258,1.51159438154258,2.3517421276861,0.0783508194426892,-2.13665615886512,2.80226438531533,-0.552726477170303,1.68188800064118,-1.8361999451804
"ACTN2",3.25118688972944,-3.25118688972944,-2.55050400453518,-1.53189887065533,4.07441799364817,-1.37582640525521,-1.82111066955529,-2.38152963669409,3.0111919511395
"ACTN4",-1.89777930401705,1.89777930401705,1.44122699081688,1.12763302713614,-2.50702029852254,-0.467887397724339,1.26484242660491,1.78931659617355,-2.0762249833034
"ACTR10",-0.670847913359301,0.670847913359301,-0.0352223916414531,2.94150216178534,-1.54252028526894,0.148056441042301,1.15039227628479,0.215001487679901,-0.565553941937572
"ACTR1A",-1.64842388114093,1.64842388114093,2.05739156198772,1.24904610618852,-3.34106332076094,1.51998851233869,1.51195578443031,1.48632222980793,-2.86051323924969
"ACTR1B",1.04839365954979,-1.04839365954979,-1.20131709613819,-0.881096613956722,2.0217981908351,-2.78567919543857,1.2892539711637,-1.23510737592141,1.13297944574873
"ACTR3",-2.79324602802582,2.79324602802582,3.02536885730122,0.22258189839881,-3.2612233604087,0.244720193318679,0.216633391057207,3.00450146522478,-2.34187515684141
"ACTR5",-0.714125919485584,0.714125919485584,-0.347289856767652,2.70212404905446,-1.51650718818482,-0.377572390318974,2.51792283664588,0.244726357932359,-0.99890276244145
"ACTR8",0.816238450225873,-0.816238450225873,-0.396952548385801,0.0562121954326233,0.339663763421672,1.94417471354922,-0.423541021366753,-0.878865856538705,-0.306707876767752
"ACVR1",-0.394530924438105,0.394530924438105,1.27146446780867,-2.03636576985144,-0.00935491962362155,1.2325489886878,-1.84804927003299,0.415641070871225,-0.0117537748801354
"ACVR2A",-0.951751862011986,0.951751862011986,0.246990758775242,1.4546221571638,-1.47460040129319,0.319735504407666,2.00855693329527,-0.152723003369501,-1.02486188757098
"ACVR2B",1.47525907492416,-1.47525907492416,-2.67871588040542,2.50377937851323,0.854677470016542,-0.380937346661177,2.56466304622369,-2.69122034977715,0.711913578667742
"ACVRL1",2.61248431432547,-2.61248431432547,-0.852865315291205,-3.63808835664262,3.91323362269173,-0.330882939582791,-2.69653184598599,-1.38084546361566,2.48052751197684
"ACYP2",-0.542385083262423,0.542385083262423,-0.734452297994085,1.53363196377287,-0.463987007710821,0.458765972621183,0.836409542436452,-0.567474663694258,-0.282841218581984
"ADA",1.43349442310468,-1.43349442310468,-0.0995636738666003,-2.216025004375,1.81755977114484,-0.997777482640002,-1.54185621742909,-0.420703910806265,1.3614653660691
"ADAM10",-2.35979373964215,2.35979373964215,1.68990656953897,1.565750061932,-3.25985016231194,-0.57126233299736,0.486209627168706,2.34560462383169,-1.70882699091966
"ADAM11",3.40736444766732,-3.40736444766732,-2.49613746944892,-2.2749080887814,4.55076059769349,-2.24451674516898,-1.14987137797792,-2.52626441279527,3.05407705354382
"ADAM12",0.526146813453156,-0.526146813453156,1.6160978557544,-3.52686226550214,0.443705907135581,3.01422871605561,-5.57714721338777,0.861414658208838,-0.285588243718155
"ADAM15",1.73410344321729,-1.73410344321729,-0.540329824905162,-0.398566942937278,0.898453382523124,-1.35515657079799,0.292054243474212,-1.00084387329148,1.10720023398054
"ADAM17",-3.05550017524363,3.05550017524363,1.89749058519946,1.59965345338826,-3.53967610463494,-0.067682862588611,1.96083056647588,1.71001460451273,-2.65851873242917
"ADAM18",2.18985307482844,-2.18985307482844,-2.03087768993355,-1.65285442296568,3.378068737957,-1.28841739219355,-2.90339448041624,-1.88902463413338,2.51456285778468
"ADAM19",1.00212961452547,-1.00212961452547,1.13743792284073,-4.42612059817035,1.33925327084931,0.887226982608893,-2.37634324368705,-0.0491280406140181,0.660559830842364
"ADAM2",2.55966519938329,-2.55966519938329,-2.48484026316894,-0.500218099225037,3.01829497654237,-1.83792506249957,-0.709720154188356,-2.72968058291142,2.4323310461251
"ADAM20",0.843962697933991,-0.843962697933991,-1.29274369015921,1.23354409435241,0.233376497636667,2.33214357544521,1.35457760796914,-2.9704865169284,0.130875126239247
"ADAM22",2.06431481394515,-2.06431481394515,-1.38795579392962,-1.48673081583936,2.60210922332172,1.1323137478597,-2.40185245854743,-2.21290731441583,1.64550656122326
"ADAM23",2.46701295531261,-2.46701295531261,-2.48068585882373,0.396914209847856,2.0917811317622,0.415803789679097,-0.714255383399722,-2.51459284027235,1.96801989966736
"ADAM28",-0.69996109489173,0.69996109489173,1.43606762428231,-0.813317109928476,-0.9118560619353,1.50836278030272,0.521732785060796,0.153693602285141,-1.36870390359061
"ADAM30",3.61870579429878,-3.61870579429878,-2.67030494779953,-1.73321832241986,4.15724157562319,-0.96866574233939,-1.38928810979121,-2.58159753892688,2.9253188288584
"ADAM5",2.33709663607274,-2.33709663607274,-2.31706338128447,-0.766128368605166,3.05269071898397,-0.975241376035703,-2.10088387566765,-2.30419255956317,2.40337587219702
"ADAM8",1.88343318198458,-1.88343318198458,-0.706713545738015,-4.22147409370152,3.7391420628237,-1.34845916001923,-3.22636133663455,-0.759838103655925,2.52760898864204
"ADAM9",-2.15078407137217,2.15078407137217,2.39797830480765,0.152309893472117,-2.28042234554633,2.47847923838399,-1.18473965527723,2.38781880255798,-2.8219169081245
"ADAMDEC1",-0.633550707887878,0.633550707887878,2.15743528479078,-3.85180586923887,-0.322414727253901,-0.984378040243144,-3.07473365377155,2.01228374863836,0.0804897289521686
"ADAMTS1",0.469259747797021,-0.469259747797021,0.825731523451413,-2.37495793257041,0.997554016860398,0.739714719761447,-3.200058277324,0.551130226106536,1.05161274377559
"ADAMTS12",1.25408353289481,-1.25408353289481,0.352414710744417,-4.58361079452843,1.96901066919766,1.67074927476366,-4.69327848559712,-0.0886174713506024,1.04781761656202
"ADAMTS13",2.99489419876106,-2.99489419876106,-2.40912281753294,-2.03769826315197,4.24101736622488,-2.53097040130465,-1.46653573466083,-2.38367993175995,3.24930046588767
"ADAMTS2",1.01387975318803,-1.01387975318803,1.04252319031903,-6.06246984842175,2.09111871161783,1.35325338453615,-4.62688241159618,0.0984935525390046,1.11630279770677
"ADAMTS20",2.47932581308754,-2.47932581308754,-2.40854550563786,-1.1770490694902,3.37865405673773,-2.51698227902669,-1.60022807748562,-2.44225747568239,2.68562734672849
"ADAMTS3",1.78519412474683,-1.78519412474683,-1.44198627782542,-1.40928886285548,2.63225650940557,1.17104404190884,-0.88708241636197,-2.03454699307564,1.35021642737714
"ADAMTS5",0.498177370870345,-0.498177370870345,0.122093729296668,-2.92135476042922,1.85380389418456,3.06730561053549,-3.54323847057076,-1.07494757959347,1.08961428400086
"ADAMTS7",3.93779763511322,-3.93779763511322,-2.46411179768173,-1.66504583441058,4.14088961032691,-0.781767575040796,-0.951407178708629,-2.51975002312223,2.56503082391221
"ADAMTS8",2.93957486961279,-2.93957486961279,-2.98745209975618,-0.325950019613179,3.27823135404534,-1.26837717863627,-1.05543992477074,-2.35464781175147,2.55230052612515
"ADAMTS9",0.0117774625027122,-0.0117774625027122,-0.88842346567352,1.30845783953802,-0.525986033344526,1.78426164517071,2.02963991386124,-2.20574652382332,-1.7072813370707
"ADAMTSL3",1.32081744651299,-1.32081744651299,0.125360019247365,-1.94506657910113,1.18376997675873,1.78664332963133,-2.32182613648631,-0.362774589494861,0.364938794442841
"ADAMTSL4",0.812957415311889,-0.812957415311889,0.186726610614525,-5.07603619760857,2.94520016696067,0.428187584490133,-2.32782333446483,-0.607850725109276,1.41856295888316
"ADAP2",-1.01682532322634,1.01682532322634,3.96195501722389,-5.35284575463321,-0.736327934557093,1.10579684909826,-6.02619626065594,2.96812476789487,-0.497461747918057
