"","mayo.eset_ClusterK2_SAMD_1","mayo.eset_ClusterK2_SAMD_2","mayo.eset_ClusterK3_SAMD_1","mayo.eset_ClusterK3_SAMD_2","mayo.eset_ClusterK3_SAMD_3","mayo.eset_ClusterK4_SAMD_1","mayo.eset_ClusterK4_SAMD_2","mayo.eset_ClusterK4_SAMD_3","mayo.eset_ClusterK4_SAMD_4"
"BPHL",5.48161516463531,-5.48161516463531,-6.46716260616426,4.19924678437004,1.22994260535643,-4.74172892451458,5.27265382981611,-1.49319830004173,0.402164741341875
"BPTF",4.3113113463953,-4.3113113463953,-0.824710746551739,4.47702004319212,-3.80678613472107,2.41271500398744,3.79501377488955,-4.74959772344904,-1.69735155912304
"BRCA1",4.44577566674867,-4.44577566674867,-3.59613048734488,2.86701102075063,0.0994672531571394,-0.624237181609296,1.86213432602233,-5.28803520775794,2.94176130642558
"BRCA2",2.58219483125892,-2.58219483125892,-5.01351683460339,0.599449668113575,3.36980534086795,-5.61695731280888,3.34783265398568,1.84623480646055,-0.626468214411051
"BRCC3",-0.437735692187638,0.437735692187638,-3.59363060263479,-2.56779217212341,5.72688437487868,-4.26483928138485,-3.38779033059979,1.59470660838814,5.48569084077555
"BRD1",-0.446055652220418,0.446055652220418,4.18865104514512,1.10097582893195,-4.72042705406904,4.17220005764546,-0.148484034644389,-0.82848388720394,-2.86692874479754
"BRD2",4.37251963318069,-4.37251963318069,-4.957162296775,1.68583484589064,2.52355071708448,-3.09085379692522,1.08479618592536,-1.64250315239285,3.11036270849617
"BRD3",3.50938051042955,-3.50938051042955,-0.827079544185313,3.37576027777376,-2.52143022875371,1.42107923902268,2.91918845013732,-4.02682392038798,-0.534272046497772
"BRD4",4.30979215704077,-4.30979215704077,-3.0840707814396,2.80891643317217,-0.164345691209688,-2.28431144805885,2.33891234638272,-3.1294056962774,2.25555463498376
"BRD8",6.81718636824986,-6.81718636824986,-4.52153000049594,5.46496242882426,-1.40612097449442,-1.61780656939981,4.75473282419143,-4.98031279190125,1.45436384337585
"BRD9",2.98807542983299,-2.98807542983299,-2.28709553632614,2.45094933486023,-0.689992420708192,-0.09437734069276,1.71859373859441,-2.91724296872155,1.0113990901
"BRE",4.21563060019493,-4.21563060019493,-2.04429021877946,3.69995008447249,-2.12609941225987,-0.801376501350785,2.03549956083167,-4.04108530582426,2.15455035115827
"BRF1",-3.67576297405139,3.67576297405139,-0.97921839378614,-6.34120309077751,7.02975673674865,-4.02161208456471,-4.4103683884371,3.46846544248068,4.26804295857564
"BRF2",2.64230373820586,-2.64230373820586,-2.53301936793283,3.4274317868875,-1.29304088053009,-1.50760990074619,3.34949298011526,-1.3137732974667,-0.930823857032569
"BRINP1",1.99691120940793,-1.99691120940793,-0.563396339942398,3.34276503671607,-3.64752939158942,0.769299208982771,2.23469792773954,-1.69826978654785,-2.14349797136891
"BRINP2",6.06340737351864,-6.06340737351864,-5.30638626419043,5.41697027534087,-3.60715269713446,-1.83253098936945,4.64176292710174,-5.24792736470686,-1.09174940530053
"BRINP3",1.19713187220229,-1.19713187220229,-0.300632818720074,-0.183541208883682,0.457891065596824,0.0970984945953461,0.854022201819574,0.561305580398178,-1.90744929869248
"BRIP1",0.883976228613051,-0.883976228613051,-3.62255868585383,0.966770992125955,1.8594783276958,-4.24533537506877,4.52272109693152,2.28050048899485,-3.55325598290124
"BRIX1",1.30919702904474,-1.30919702904474,-3.25502828439855,0.989542297586624,2.01666761509657,-3.02870577030309,4.00441276140691,0.163241693025698,-1.31585979299192
"BRMS1",-0.48403388744122,0.48403388744122,-3.63735265216744,-2.43314037395769,5.72496949682924,-4.29423648844592,-0.358028388351588,1.20301169799348,2.82797875280659
"BRPF1",2.89075131034634,-2.89075131034634,-1.96713275037371,1.46031505857708,0.219034872682043,-2.02205889748863,-0.762507515870043,-1.51276342894185,3.75098004852503
"BRS3",1.03345912186536,-1.03345912186536,-0.102884620330354,0.987401272814239,-0.852161756096494,0.731105789502071,1.97752664262343,-1.0235289575527,-1.40684076080631
"BRSK2",5.8699313675516,-5.8699313675516,-2.03525663002579,5.18224006541076,-4.49172025568534,0.81624349912532,2.46454004251591,-5.52865878343298,0.865122209552065
"BRWD1",4.8904782561422,-4.8904782561422,-2.23283204786674,3.74114112670605,-1.92440322855675,0.838602275022975,1.53883263768938,-5.36103459553055,2.3864250830872
"BSG",2.35724007155061,-2.35724007155061,-1.84908572639856,0.863134511951441,0.612234754394256,-0.168220478274125,-0.408497563422021,-3.39839177669872,3.65851946168718
"BSPRY",2.02550862147755,-2.02550862147755,-6.14760438172814,-0.247196737897294,5.27675203534123,-5.02372222966442,-1.94363813835732,-0.709363669000403,6.20890889439029
"BST1",-7.5309409721076,7.5309409721076,3.48215953993287,-7.16015954825444,4.03234948897414,0.483863409963571,-7.63408554585876,5.60483436790886,1.70573815787204
"BTBD2",2.64897526501886,-2.64897526501886,-2.3346655684965,2.05913389640605,-0.0286642510778769,-0.120764049829148,-0.76082268537645,-3.20078412666659,4.04793422015392
"BTBD3",5.79886972985649,-5.79886972985649,-3.88429251508813,4.68548827575559,-1.27163492010217,-3.17061945510303,5.76577369749201,-3.58577173088531,0.58439211847311
"BTBD7",0.501969004957935,-0.501969004957935,0.762701235307774,0.413686426814652,-1.07590219044916,1.2463465993803,0.137196462576717,-0.422582560717891,-1.00446065569578
"BTC",1.27377929165584,-1.27377929165584,-3.17013298883026,-0.630346821376344,3.64395012491636,-2.93642272526063,-1.02301081261059,-0.484755140338537,4.28684354232106
"BTD",-1.0544335516393,1.0544335516393,0.130954589494553,-0.895285263665044,0.906262047060581,-0.116083403810898,-2.19735554994263,0.231330936015074,2.11138462647256
"BTF3",2.43742456689181,-2.43742456689181,-0.989284269629333,3.52011023921776,-2.74303442537726,1.98201517748324,0.554791573475127,-3.23938321944207,0.398000014350262
"BTG1",-5.37638400244968,5.37638400244968,3.73495098904634,-3.78884597084452,0.416644868650946,1.4656719020311,-2.47277353770065,5.97236217668853,-4.05007043725126
"BTG2",1.52911527629612,-1.52911527629612,2.00617236497256,3.83445001151812,-6.4107667274651,3.88785806724421,1.39293084250333,-1.41120408156652,-3.64634114087595
"BTG3",-1.37475496846843,1.37475496846843,-1.53270786446109,-2.37092471772798,3.91326892697757,-1.78903148859175,-0.469632252792404,1.33789018117562,0.963568271003706
"BTG4",3.68347462002293,-3.68347462002293,-2.50770701995495,2.28366973124413,-0.70254258688679,-2.67630275510286,1.15571839198629,-1.70377209534815,2.03793070425119
"BTK",-16.3985716681777,16.3985716681777,5.43818775119841,-17.2535247258051,8.76212326998506,-1.82970887559346,-12.702653382006,14.0453370291025,-0.786894179397096
"BTN2A1",1.35729249714656,-1.35729249714656,-2.56879814191172,0.400987852886778,1.77473601407618,-4.8516927181058,1.89924541471479,0.710247816409976,1.05294284252695
"BTN2A2",-1.37868726910345,1.37868726910345,0.0985594670511079,-2.63861575961081,2.530853860375,-0.288252282113282,-2.92724110570391,1.91028807347098,1.1128825089387
"BTN2A3P",1.39098808539353,-1.39098808539353,-1.83774611664296,1.41780357845682,0.28641418833169,-1.57101596035378,2.13454941232462,-0.727915951098551,-0.13997768622376
"BTN3A1",-1.15844806988059,1.15844806988059,-2.69976423708693,-3.70981723398119,6.41644807343193,-5.36768426139414,-2.72468159503889,3.62908818508124,3.13700120294352
"BTN3A2",-4.52552124189503,4.52552124189503,0.11405357753801,-7.38148070239319,7.14499965051111,-2.82162295465933,-5.07862222232146,5.3959722586501,2.47175680430457
"BTN3A3",-4.71986054026928,4.71986054026928,-0.410993270565801,-8.22722118486603,8.46735921453939,-4.00047368248218,-5.3070538059293,5.82130022205873,3.05610504948401
"BTNL2",4.2679388032716,-4.2679388032716,-0.746602508161991,3.1695366592284,-2.6436778022837,2.01717320452835,0.982907717691482,-4.56186613674143,0.924445777948245
"BTNL3",1.41870380719186,-1.41870380719186,-1.05188564631361,-0.117517114246666,0.955542276929313,0.302694928864261,-0.427344699415352,-1.25438822312109,0.967193864992497
"BTNL8",-2.24078860461443,2.24078860461443,2.69737469129947,-1.43136911621666,-1.0219254171393,2.14322135853329,-2.5769921809613,1.26405248929594,-0.803404838749224
"BTRC",2.77430118873063,-2.77430118873063,-2.97398544314986,2.95707396219683,-0.429921530214376,-2.31572375749534,3.54192714431671,-1.56263164896054,-0.0511537239820099
"BUB1",-0.227654401665592,0.227654401665592,-3.82883652161982,-0.301645696290036,3.83468922493283,-7.01708266986267,5.85840230436522,6.03766717496103,-3.48895988613551
"BUB3",1.32293569955249,-1.32293569955249,-3.41871302563933,1.05598297046453,1.9488759305476,-3.43906015776305,1.74573378916041,1.78928839827373,-0.356814846744208
"BYSL",3.23395536500367,-3.23395536500367,-4.53715186915239,1.82085712331635,2.13169551412401,-5.81047212836457,6.30072586244583,0.215033521464794,-2.13516105064204
"BZW1",-1.86693389726614,1.86693389726614,1.48649306090489,0.120833717950789,-1.44069057534101,0.568562987098773,3.40211957260561,2.09930958234867,-5.99182739814434
"C10orf10",-8.32395969104041,8.32395969104041,8.36216350960048,-8.58837316303349,1.51875484771143,4.80979379765005,-8.04730906799365,3.19775876810818,0.355280763223568
"C10orf2",6.87023995171538,-6.87023995171538,-3.85154753222199,7.3518321563835,-3.39182627960556,-0.567114254585831,7.22293869057029,-5.22708973993842,-1.4622619186728
"C10orf76",-2.07829963930069,2.07829963930069,-1.31072418167263,-2.66057579172687,4.05894928050187,-2.43515020327153,-0.477432135076643,2.85061943134013,0.108674136037639
"C11orf1",5.4942855957933,-5.4942855957933,-5.53426487097425,4.51530681059281,0.465762200593072,-3.32710894612942,4.02377122949735,-2.81019386961333,1.78699559956983
"C11orf16",3.77049106436141,-3.77049106436141,-3.20233577098621,2.86363471280255,-1.1569507258304,-0.861994300228776,0.631788706471983,-3.73859298467467,2.06838562279861
"C11orf21",3.27788003304355,-3.27788003304355,-4.51549447892833,1.64854814256134,2.34071928581138,-3.42757453086864,1.13191037328284,-0.775067307622962,2.64250256749735
"C11orf30",3.32092008480415,-3.32092008480415,-2.14679046935775,1.75253716633082,0.253206282030681,0.598813119104979,1.47848370621565,-4.13287653135247,1.69355803076583
"C11orf49",7.2479707912604,-7.2479707912604,-4.09077316036512,6.66436083815378,-3.47900512847272,-1.44629211385735,6.73070470223705,-6.87697868040756,0.501963433144433
"C11orf57",3.62226849971109,-3.62226849971109,-4.37658295367898,3.48492022449399,-0.0157900112315014,-3.97230427647307,4.59976735234923,-0.494243024406412,-1.27914014533271
"C11orf58",-1.31083203691263,1.31083203691263,2.4552573353928,1.15418009820813,-3.22799674323989,1.63913626802755,2.19751379803013,0.424062278134154,-3.87843230088393
"C11orf68",2.54243127779091,-2.54243127779091,-0.363259158418188,1.63357129159895,-1.65738693174823,1.87760728198498,-0.744970807430651,-5.57056593302728,3.33611251183865
"C11orf73",-2.27331908558793,2.27331908558793,-0.213415465740116,-1.33382357878113,1.57841883387442,-1.55274814341924,1.5392542590725,1.8678364578599,-1.73051277820508
"C11orf95",3.93176710247869,-3.93176710247869,1.97173358190228,5.47052573085527,-7.81181180219513,3.50653776597197,4.54270288960383,-5.40749959499202,-2.70584288301658
"C12orf10",6.88201270980151,-6.88201270980151,-5.92927003417396,6.71109054953875,-1.58465226583669,-1.44720731514023,5.80285913703073,-6.60446978222882,1.34852523050048
"C12orf29",2.07978141995304,-2.07978141995304,-4.80450705273184,1.526619354452,2.11418196281031,-4.75921160223688,6.33108202119315,1.63365859930146,-3.15577640484439
"C12orf4",-1.48265572170183,1.48265572170183,0.468166833696684,0.171940393443532,-0.607846976340628,-1.64066805533381,3.66763434035276,3.2557856129979,-6.00353631272088
"C12orf43",3.75852756757878,-3.75852756757878,-4.24968542048256,3.86126882916523,-0.709740286603003,-2.0821132947357,4.73247865858111,-3.09149821777854,-0.720940848778731
"C12orf49",-2.31399667854733,2.31399667854733,1.97251241231526,0.0630009088940255,-1.71717688810221,-1.38339718620903,3.52453701236334,4.56830035252985,-7.14886508128992
"C14orf1",4.34225551693185,-4.34225551693185,-3.02067303529688,5.38988613663062,-3.01744694004318,-2.16549418935291,4.17723875355033,-4.25080762047905,1.25574630024148
"C14orf105",0.468299092053359,-0.468299092053359,1.27928715235608,1.36641723006699,-3.39761856121282,1.07903391230589,1.03954940790385,-2.21379201600377,-1.157047969135
"C14orf132",2.93676267100474,-2.93676267100474,0.151193914511043,3.77967217151512,-4.35469502183154,1.10609707428905,2.83544663211325,-4.14582472336944,-0.675427573933746
"C14orf159",4.43405720631796,-4.43405720631796,-3.08541403289196,3.12030185450562,-0.321663693326211,-1.74920457600515,2.25663060104913,-3.57991034031259,2.8150179527325
"C14orf169",0.925657953050245,-0.925657953050245,0.236310117345217,1.66239787438499,-2.00364017247143,0.389280213272545,1.01441719125218,0.217151302739388,-1.68497296655923
"C14orf2",2.12193791900312,-2.12193791900312,-4.69981595715607,-0.494078042644431,4.68170419972226,-5.35886377034609,1.1053245759447,-0.480822282709154,3.94631129816443
"C14orf79",5.16523144818141,-5.16523144818141,-3.13934197761757,3.86167279900973,-1.11025323052164,-1.05293371035268,3.40738544499748,-3.97714184471383,1.22479823446508
"C14orf93",4.94824030752618,-4.94824030752618,-2.98418990149801,4.19592837429303,-1.76935917344797,0.866580862108926,2.08076747489414,-5.17829783242388,1.43260408668385
"C15orf39",-2.20233822362732,2.20233822362732,1.33694942305103,-3.02191832331377,2.05850230936887,-0.113343970509169,-2.94764277264338,1.61460042298565,1.75816204687803
"C16orf45",0.658270143281675,-0.658270143281675,6.49135350310327,2.91546720518331,-9.2549514202752,7.48261134110982,0.656216145653241,-4.48589979611207,-3.03765167226344
"C16orf58",2.06207618868796,-2.06207618868796,-1.24168422040859,-0.866379479833613,1.80530116777269,-0.462233198055236,-1.85897948649964,-1.83500099094517,4.03798193832493
"C16orf59",5.12380369230263,-5.12380369230263,-4.51075844508408,3.41765218390313,0.486836500375966,-4.08475201366823,8.73189114333634,-1.58206834581645,-2.92172653502311
"C16orf62",-0.115234934714185,0.115234934714185,-0.862027410746963,-0.513154620925459,1.19524056984442,-0.187696788829962,0.0349938638522871,0.943980796108149,-0.771911801545835
"C16orf70",3.44327664712083,-3.44327664712083,-4.02412700577559,1.82052524403929,1.33308893796913,-1.91326367611762,0.98824409215677,-2.6087785931002,2.88260964962601
"C17orf53",2.26416743337597,-2.26416743337597,-4.65371486300194,1.55084181563673,2.22937203752677,-5.76783199074316,5.55531758252827,0.791588095903098,-1.16177800466754
"C17orf62",-3.81559619250198,3.81559619250198,1.48707182698177,-4.78229117331788,3.36873177907691,-0.790884093823231,-3.25384758130493,4.41951580499959,0.0134960832342052
"C17orf75",2.1921132075126,-2.1921132075126,-2.46363452895482,3.56199963172834,-1.62692525648245,-3.17601379484527,7.18610523088419,0.85272516651684,-5.72116407794387
"C17orf80",1.294229679535,-1.294229679535,-1.44276013469275,2.64708222761077,-1.61727070513445,-1.04134883210305,4.58235018118953,0.818363716453599,-4.81445365225531
"C18orf25",-2.80095219341,2.80095219341,-2.8771278231117,-4.81376180755014,8.10752413321416,-6.1158418493928,-0.54345661141066,4.42154475040203,1.76221292201548
"C18orf8",-0.223014528701486,0.223014528701486,-1.55888876557169,-0.0978601601519954,1.41325793838555,-3.53754356205289,1.08156928334217,3.01917971526528,-0.755546840275662
"C19orf24",-0.906535092097671,0.906535092097671,-1.80171688104245,-3.65010820103344,5.53260991996436,-1.36889526591182,-4.92953167499568,0.447514433456738,5.95436450558043
"C19orf53",4.12040709138403,-4.12040709138403,-5.72186292666225,3.10632869872772,1.51365502930436,-6.01831890188655,3.19401280017759,-1.04108317263161,2.44144624895175
"C19orf57",3.81870985993757,-3.81870985993757,-5.79611956123739,2.69560101728053,2.04681289461013,-5.80404535404451,4.83767561817927,-0.367954335756441,0.382972142949246
"C19orf60",-2.56620588849927,2.56620588849927,-0.220002465836504,-2.67244084485138,3.12062918622465,-1.05395843272512,-3.12072316338585,2.16978055675506,2.16384605555593
"C19orf66",-4.52165216099793,4.52165216099793,0.813305616268701,-6.05868012347206,5.12319988730022,-1.51840452829653,-4.44666913847776,4.0224877975792,2.24352633531675
"C19orf73",0.0117891166786888,-0.0117891166786888,-1.5061828927668,0.521477229188766,0.771532307718317,-2.13132553717536,0.0929708561187941,-0.0880929498582396,1.73514246514712
"C1GALT1",-1.69467129896769,1.69467129896769,-0.0805003639963359,-2.62906906925099,2.63283870588166,-1.39048136120941,0.103783780386376,1.72658689769014,-0.357971076146868
"C1GALT1C1",-1.17393475990631,1.17393475990631,-3.04443874579535,-2.72170714082129,5.59730307271829,-3.88493050137814,-2.30112570635304,1.65083273078015,4.54643295365572
"C1orf106",2.78241022402388,-2.78241022402388,-2.02716515824663,1.31670197352125,0.489655214183298,-0.25883504992023,0.128878406327639,-2.9824933436148,2.81519544738384
"C1orf109",5.4934810044517,-5.4934810044517,-6.58643756833683,3.29303558928643,2.61821912119903,-5.12147521637319,4.60838218994724,-2.08896882599311,2.2984762317669
"C1orf112",1.63276644618538,-1.63276644618538,-4.16851235640547,1.47929989125069,2.12314582093933,-5.27552399476251,7.17176646186168,2.44201853663317,-4.18666393200122
"C1orf115",5.58687072527195,-5.58687072527195,-2.5249677212741,3.07299809189747,-1.08548396727186,0.169845806285655,-0.345098091910873,-6.18952079073119,4.99410649388508
"C1orf116",-0.507091913654332,0.507091913654332,1.16949165041737,-2.64498449205879,1.70683115933595,1.31495144831455,-6.34962295245691,-2.23452334668174,7.10396096200774
"C1orf123",0.44771903213498,-0.44771903213498,0.669396324064964,2.33500102654592,-3.11723251838453,1.16273414039054,0.948672350790044,-1.74231588923015,-0.56313597908344
"C1orf159",2.3798859930137,-2.3798859930137,-3.96824781621524,1.63668625135129,1.7375062507238,-3.12186322727424,3.03348826397775,-0.966384188487378,0.298229609701064
"C1orf174",2.09903905232577,-2.09903905232577,-2.21408723217072,2.10125276168263,-0.204669901515046,-2.20464058391122,3.91286656153402,-1.08219039922994,-0.802508884584944
"C1orf21",0.00268606277832338,-0.00268606277832338,0.544955401600162,-0.084692088308541,-0.325073128757759,1.0629168386918,0.043663763802609,-1.05783188090465,0.0808875140465929
"C1orf216",1.24567105446785,-1.24567105446785,-2.2467828509803,1.04988687110316,0.717750080429713,-3.06547197637931,3.18407974446272,-1.03586120430757,-0.275488439318918
"C1orf27",4.38630004062969,-4.38630004062969,-4.54324176661376,3.50958478922074,-0.00632825508859268,-2.70246125754961,5.65793123268201,-1.43624646519532,-1.72959137018601
"C1orf35",7.35849071520008,-7.35849071520008,-7.01415080806837,5.26537485415658,0.315062931789482,-3.9745832185884,6.6501686558018,-4.22723711607136,0.861291710171268
"C1orf54",-9.92910035142086,9.92910035142086,6.77841546934469,-6.90827168604301,1.32092600831444,2.2392179516505,-5.4241211082315,8.43291782124532,-3.74087864183904
"C1orf56",5.62074253567807,-5.62074253567807,-5.71483960192298,3.55368054146871,1.30468114185559,-3.52175145055111,2.71902934032515,-2.99947030302784,3.38167709650686
"C1orf61",-2.29807350590055,2.29807350590055,0.855357634957134,-1.33659184389993,0.57468814169372,-0.741272912154343,-0.358507612490316,3.6499314095232,-2.79578247380031
"C1QA",-17.4984137424047,17.4984137424047,7.614630019851,-18.2638957794618,8.50426629494159,0.236265219508134,-12.9617122347701,14.5815799185144,-0.169802105740672
"C1QL1",3.41808456896887,-3.41808456896887,-3.85864956093586,4.62085168882364,-2.16546583394219,-0.909231390456512,3.41285778034703,-2.1006056964765,-1.46663289488305
"C1QTNF1",-3.99957802848735,3.99957802848735,8.57513048910659,-2.10893795852725,-5.56303617942903,6.67044186980271,-5.19772871745942,-0.199068347532873,-0.969599873238921
"C1QTNF3",-9.01103204586327,9.01103204586327,12.6117089745932,-5.51875928168619,-6.4648289293885,9.93150796064895,-5.24183700940363,1.32962372232296,-7.42145357675634
"C1R",-11.4716613220411,11.4716613220411,15.0304944144041,-8.0611547259664,-2.13774515906199,9.02393284069674,-7.96318481671609,5.45254190563029,-4.59367463011409
"C1RL",-2.64265704034876,2.64265704034876,4.94859681896349,-2.62387991250698,-1.44357343904877,4.18438804787282,-3.15142599322415,0.202337339206412,-0.532261277638508
"C20orf27",4.42851146845084,-4.42851146845084,-5.01208532230902,2.85346716203725,0.974460959431594,-3.05353474968857,3.07865410207149,-2.91442561717908,1.964286833126
"C21orf2",3.95811894207937,-3.95811894207937,-0.489687086997109,5.57504234046264,-5.40199112694506,0.799439679888359,3.41417811710971,-4.81787609741649,0.21293566215048
"C21orf59",5.58218400965382,-5.58218400965382,-3.62058189658466,5.07224759549786,-2.36510079028409,-0.75813297042904,4.27257964517636,-4.79092662198393,0.308348289334591
"C21orf62",3.63662922889716,-3.63662922889716,-1.91510936126606,3.2448363006195,-1.61533135288247,0.48827359197551,0.991183501055656,-4.00831792394581,1.70041773552466
"C21orf91",-0.842807887103768,0.842807887103768,-5.05919411574302,-3.64952015443912,8.61100630642466,-6.75897863506571,0.544517196145555,3.30570097817869,2.13939218195766
"C22orf31",4.7702746491071,-4.7702746491071,-1.28123592816242,4.53396938153561,-3.83326671237424,0.75454307314233,3.29075581721273,-2.8525668942426,-1.61432346539289
"C2CD2",0.289958282100936,-0.289958282100936,-0.889065937056235,0.429551869793631,0.310484680213847,-0.147462448382735,-2.03529421556291,-1.84095294239888,3.95402963805225
"C2CD2L",1.96553983512648,-1.96553983512648,-2.91839895416606,0.0291738854770776,2.41027599942601,-1.12411682899336,-1.4949913817526,-0.55991117805669,2.80926864913746
"C2CD3",3.39702091057193,-3.39702091057193,-4.50703768244768,2.41387014609995,0.918202347115876,-1.23047111794891,0.985212868769017,-3.20834463308091,3.38208061118143
"C2CD5",5.31901052668395,-5.31901052668395,-2.5663932903196,4.95350876577521,-3.61555003034355,-0.213427217196227,2.88409800242358,-4.00012491893262,0.432212322502672
"C2orf42",4.22060704276419,-4.22060704276419,-1.19855325636347,5.69381613791151,-4.73613114338566,-0.956832440664674,6.57052671242926,-3.30549568647137,-2.39580657762518
"C2orf44",7.52970344112112,-7.52970344112112,-5.80721678483597,8.62940692169994,-4.29712786918857,-3.89952456553504,9.24634745478924,-4.65104875886502,-2.75000746200269
"C2orf47",4.48980746981489,-4.48980746981489,-5.50951702708144,2.30544217043279,2.55670732481541,-4.84711580671739,6.47937450105217,-2.22127836011995,1.17931351222861
"C2orf68",5.01828630210659,-5.01828630210659,-5.46489504854546,4.41636161730513,0.0521251346663749,-4.30208842197022,6.76840637076091,-1.52617854869406,-1.24999304179503
"C3AR1",-9.07026946237949,9.07026946237949,3.89895164658737,-9.00292279212534,5.98789438041063,-0.919941278178237,-7.29854592224717,8.93354278653246,0.812077146079464
"C3orf14",-1.01580744781124,1.01580744781124,0.633767749317024,-0.0536387489063462,-0.431001574996003,-1.15701487139591,1.91374487312413,1.21473823084733,-1.93755033881956
"C3orf18",2.50819552503163,-2.50819552503163,2.76851927628146,4.39930379350284,-6.81828703191388,4.73663941056209,2.61623828560788,-5.82984615880906,-1.15426488444177
"C3orf52",-1.5580230648816,1.5580230648816,0.837438724297781,-0.410296873234432,-0.245862349963346,0.0976115498632996,0.498979798833114,3.27917962268513,-3.54276503438408
"C4BPA",3.08673050490947,-3.08673050490947,-1.82452095131915,1.10450485882352,0.448120748969039,0.443612058417952,-1.03014281219103,-3.57457177702172,2.900423870334
"C4BPB",3.37699428280122,-3.37699428280122,-0.651669070019125,1.80184565191578,-1.28752618181778,0.430410451778921,-0.0279770114469349,-4.19770768218177,2.68581894474611
"C4orf19",2.360830362729,-2.360830362729,-4.21363666359813,-0.38807837247713,4.20331823931053,-3.96949399113543,0.795925335255758,0.0402591975611154,2.70252373405448
"C4orf27",-1.21038914411644,1.21038914411644,0.364053944450813,1.86568977796467,-2.13144074343377,0.824298008510651,1.90449617175987,0.195989610278892,-3.06606900169122
"C4orf29",-1.90402076415467,1.90402076415467,-2.5844455710168,-1.8656419752894,4.34623824710119,-2.6396413982357,-0.128397533986962,3.96446795348141,-0.814460040713263
"C5",0.656380274670945,-0.656380274670945,0.396888438154628,2.86292592580243,-3.69993051189211,1.97078955715676,2.38927672527818,-2.0827473717136,-3.20840828564575
"C5AR1",-10.2623048598183,10.2623048598183,6.7459553867548,-8.33611753011375,1.35500999774629,2.20508781149152,-6.56446515678161,7.31909261740361,-3.94410556464429
"C5AR2",1.90088340963394,-1.90088340963394,-0.753310019775262,1.39993925947239,-0.738529792230396,-0.0182812908028357,-0.0518223176256969,-2.37034001128366,2.28445449669748
"C5orf15",-0.914240464327341,0.914240464327341,2.19201548611321,0.530131663720813,-2.44212043945788,1.74993549285,0.80706929624447,0.49055581792439,-2.87105890102788
"C5orf22",1.7593690100976,-1.7593690100976,-4.39253224595871,-0.0204877795652113,4.03343314923594,-5.08607495444748,3.43368984753922,0.231971369262304,0.768647539784571
"C5orf28",-1.75444736289534,1.75444736289534,-2.83256615558699,-2.71202240127371,5.19051116272819,-2.81763139331877,-0.60659427765412,1.57461810042027,1.47173528521641
"C5orf30",5.11514267213604,-5.11514267213604,-3.50943668715016,3.19955196620833,-0.15302482793193,-2.03202195538546,3.18469466616612,-3.81035373251961,2.22722603798921
"C5orf42",4.16697776889335,-4.16697776889335,-1.05168514055383,2.98244148426194,-2.23951280228833,1.51018896283299,1.26605071797275,-5.78131596480374,2.63740286434996
"C5orf45",0.547713464167207,-0.547713464167207,2.30945213745661,1.08241965969723,-3.21318824801346,4.51099847799235,-2.19503902795988,-3.91494114858505,1.66883022652214
"C5orf66",1.76152420666712,-1.76152420666712,-3.21106055156954,1.4961282022804,0.721931313448528,-2.23048989828508,-0.657875900140613,-1.80219617242665,3.0774621985871
"C6",1.64503159606588,-1.64503159606588,2.06011441960546,2.47213226946189,-5.44581545791424,3.12645349222489,-0.146941397633332,-4.65530080472897,0.529336551280407
"C6orf10",0.821694840712237,-0.821694840712237,-2.30558306354579,0.588796968683113,1.30859303099004,-1.62093741795983,-0.0362441896403397,0.633272795459627,0.770351351210032
"C6orf106",1.18090742387134,-1.18090742387134,-2.2755549782569,-1.98538732466456,4.03054872290677,-2.26458696891285,-0.0881073809389136,-0.711395165895372,2.49109847556344
"C6orf120",0.340324616425667,-0.340324616425667,-2.23792665773072,-1.62811746682299,3.60803287950362,-3.16136222732905,1.52113335345805,1.93204463144041,-0.54760896939542
"C6orf15",-0.863508740107844,0.863508740107844,2.5528953088742,-1.67752662210811,-0.924893644009796,1.4724241350243,-5.24828262935731,-0.958024819992721,3.16886834962197
"C6orf25",2.11456297147716,-2.11456297147716,-3.36472804581076,0.0661765566079787,2.6805511227366,-1.91810249613179,-2.09715004173474,-2.09743059935782,5.62771709843793
"C6orf47",2.21224310003775,-2.21224310003775,-1.47689617815433,-0.015616398979394,1.2827271365937,-1.85334560031463,-0.0178103336222838,-1.36333554181723,2.6354845464162
"C6orf62",-2.27057766997884,2.27057766997884,0.057146622410722,-3.78501187946475,3.94904899239158,-1.22236065169902,-2.36683344390136,3.51506171572274,0.270770091080086
"C7",3.13101985373213,-3.13101985373213,0.55125147180867,4.15491097347108,-5.11275524019572,1.26803153356788,0.815362640934017,-3.75314527510877,1.36776863746004
"C7orf25",0.472906852215916,-0.472906852215916,-0.075006129247641,1.93707360509955,-1.93438141376567,-1.72355276548952,3.76676864439964,-0.045077230759798,-2.41850333535316
"C7orf26",4.61230294627824,-4.61230294627824,-1.63572494411929,3.98014284475478,-2.82366108678743,-1.099504862205,4.84530926846327,-3.74636442798928,-0.944045197477648
"C8B",1.82019975080626,-1.82019975080626,-2.97467329509868,1.66146090129646,0.526045338004624,-1.397942987559,0.503238626882267,0.126149980272096,0.442093575014065
"C8G",4.38969445223772,-4.38969445223772,-4.9740765892812,2.90847269469865,0.821599889934107,-3.43967061731079,3.58465346800498,-1.65399753494809,0.555357039864731
