"","GSE26712_eset_ClusterK2_SAMD_1","GSE26712_eset_ClusterK2_SAMD_2","GSE26712_eset_ClusterK3_SAMD_1","GSE26712_eset_ClusterK3_SAMD_2","GSE26712_eset_ClusterK3_SAMD_3","GSE26712_eset_ClusterK4_SAMD_1","GSE26712_eset_ClusterK4_SAMD_2","GSE26712_eset_ClusterK4_SAMD_3","GSE26712_eset_ClusterK4_SAMD_4"
"ABAT",5.51563576249084,-5.51563576249084,-0.963676997762452,-2.86071892580083,5.64654644546049,-2.41380302079262,-1.44837320050343,-0.626846879771361,5.56456889421479
"ABCA1",-2.69854064815071,2.69854064815071,-1.5563030214667,3.23955586128862,-2.59507612584089,3.82183687003093,1.52442762308524,-2.01937973618356,-3.89533722199485
"ABCA12",4.25787232741248,-4.25787232741248,-1.66265388100676,-2.8021173007949,4.55377160134401,-4.75976664039115,-0.814736188846962,-0.730630471199155,4.33431155924902
"ABCA2",1.32576685398669,-1.32576685398669,-3.68614010612124,1.54462964462764,1.27849235222621,-2.62991016510624,2.66517327132359,-3.46161550619689,1.52821716619813
"ABCA3",3.87742648760242,-3.87742648760242,-5.13444347445748,1.93584994722396,3.513859385465,-2.96187771056279,3.17263598368381,-4.59469058670885,3.7802829112195
"ABCA4",6.45083619531997,-6.45083619531997,-3.75594096309434,-0.957807163418214,6.60621883643423,-3.96195372483578,1.40688574744971,-3.80307946167658,6.03527012932682
"ABCA5",-0.857180476042805,0.857180476042805,1.25558358440991,-0.768638019866773,-0.885988652172446,0.478353499466335,-0.991151588465675,1.34733293771831,-1.39703105763615
"ABCA6",4.4660698728148,-4.4660698728148,-3.52027870471994,-0.508420985661498,3.54871499417029,5.71251599949416,-4.66469817599554,-3.36615323918619,3.23260426412312
"ABCA8",-1.7486936188201,1.7486936188201,-0.145773265188542,1.28449968110053,-2.20145078086404,10.9749688188123,-7.20869123135164,-0.049986192472768,-1.75117276062373
"ABCB1",7.71468667944343,-7.71468667944343,-6.34064375612002,-1.70861897859511,7.84097830328931,1.25010479936497,-3.1660743181282,-6.04123586449161,8.26069314241471
"ABCB4",7.55092634835226,-7.55092634835226,-1.66943769434278,-4.06767803970095,7.72383049300479,-2.75923648920139,-2.42519218297694,-1.42596807756482,6.95602357377356
"ABCB7",-6.57940476534909,6.57940476534909,4.03929222717326,0.153352299804786,-6.74301456813365,-1.55610980216868,0.837093312806718,4.46261951555648,-7.43666872291663
"ABCB9",4.24302730576229,-4.24302730576229,-3.80591647764633,-0.45677080766962,3.24436637770222,-4.56003864486975,1.87207540118252,-3.73317688459738,2.94835480485797
"ABCC1",-0.441779356820174,0.441779356820174,-3.02580151915739,3.41577073029327,-0.901039135955353,0.411778837968763,3.01424210245209,-2.65841612249729,-1.46313361531047
"ABCC10",3.6221815528905,-3.6221815528905,-5.54648325750222,3.25223771685591,2.65788196387125,-1.1571137360047,3.85599542652744,-5.02368851284487,2.00346174341281
"ABCC2",8.38906686266481,-8.38906686266481,-2.86010459305315,-3.18906497588891,9.41575885333011,-2.48846843472133,-2.05916827204391,-2.55925692728508,9.44834767880757
"ABCC3",3.99030030253369,-3.99030030253369,-4.37347754763514,1.21101872701926,3.72544969575032,1.53959299189787,-0.224008854025122,-4.01432872644973,3.39057318575854
"ABCC4",-5.68193056574411,5.68193056574411,5.13454098708498,-2.82202281808232,-4.98830014027341,-4.74597358964436,-0.571698327617813,4.79560218720042,-5.24694769549373
"ABCC5",2.585349392897,-2.585349392897,-7.22140568623466,3.88420843361039,3.33575864376594,0.932449985014921,3.15251059639578,-7.44931872482685,3.49886431173944
"ABCC6",2.43811524037687,-2.43811524037687,2.19286527433227,-3.89868600774708,2.23148343939903,-3.23630707639707,-1.95005086413668,2.42560080194823,2.11018794363012
"ABCC8",8.55030510886017,-8.55030510886017,-3.47283289326116,-2.16150354803024,8.36393784884612,-1.42859443513798,-1.41887140359179,-3.46070810371684,8.9914291878395
"ABCC9",7.11251692165419,-7.11251692165419,-2.60028544240735,-2.83286938712911,6.70183135977947,-2.22209431409844,-1.97728136851343,-2.36059528808632,7.10067299249786
"ABCD3",-10.5020103120063,10.5020103120063,7.11999756837258,-0.495317931583957,-10.4027243664901,-0.70691654620984,-0.600092201984242,7.14395745004626,-9.41354960876331
"ABCE1",-5.93631252989295,5.93631252989295,8.59261937028497,-2.68639109111511,-4.83072310209943,-3.50161176093645,-0.545840853038427,8.08047893556551,-5.2647109567109
"ABCF1",-7.47023962506385,7.47023962506385,-3.28854403572462,8.3190837191505,-8.46482058731066,3.23505677552457,5.88141262096237,-3.70805727783456,-7.75473111302574
"ABCF2",-7.59833306901045,7.59833306901045,2.97527521792541,1.43039566444007,-7.19873772359728,-2.49352259290204,2.49455064765958,2.88032436662783,-6.56852850409815
"ABCG2",3.03561173578444,-3.03561173578444,-4.17209758957827,0.111501531543957,3.83332899625093,3.96123461305564,-4.36578463309806,-4.21119763537212,4.4581965488409
"ABCG4",6.9633598200239,-6.9633598200239,-3.86982445174457,-2.98784255278577,6.84926675047833,-4.59972925912101,-1.04247608806581,-3.49059040082565,6.52975186030101
"ABHD10",0.0535811338452812,-0.0535811338452812,2.87241142548745,-2.65031873411944,-0.179506528281396,-1.41059720548548,-2.26140100542675,3.56551370386673,-0.16745214232807
"ABHD11",-1.92223846940875,1.92223846940875,1.22769058171581,0.563654976770774,-2.19473996913633,-6.14332772256669,5.19413258455429,1.31894478360725,-3.14562387791139
"ABHD14A",3.15079484524126,-3.15079484524126,-1.38324334243118,-0.709778401511904,3.24360873079796,-1.83451785354438,0.861237757780032,-1.33847142330449,2.56458601439963
"ABHD17B",6.8674155399324,-6.8674155399324,-2.22845609111963,-3.06562115059067,6.85358973069577,-1.43284144452347,-2.02232591388715,-2.21634977267369,6.32418362675829
"ABHD2",7.43361597194778,-7.43361597194778,-5.47607315947757,-1.17913422972055,7.76690036459797,-0.605499716193267,-0.975430926206638,-5.54366341510923,7.98564531147136
"ABHD3",-4.28502058570264,4.28502058570264,5.81492857984086,-3.98738977637554,-4.03971792505755,-1.59628678211861,-3.15552751378685,5.73076145696582,-4.43809598873499
"ABHD4",2.81318574801713,-2.81318574801713,-4.82864066740869,3.0719770722695,1.63993922371725,1.92691020582676,2.21682524887027,-5.60731209828193,1.80944912424038
"ABHD5",5.27424138236218,-5.27424138236218,-4.80485797120425,-1.06799745377671,6.47672752621788,-1.48558033257991,0.274661142036187,-5.47827140746185,6.28332814301702
"ABHD6",4.60733611048163,-4.60733611048163,-1.83920358424161,-1.34417385869647,3.79650860047827,2.24747222261944,-2.81700577923442,-1.89446100252295,3.71395881090714
"ABHD8",1.10474458478511,-1.10474458478511,-0.989659849124434,0.283317733627981,0.594447228915422,-1.69179123908102,1.32353045932267,-0.633131874798336,0.272221958700425
"ABI1",-15.609906834146,15.609906834146,10.047394751486,-0.999281666890561,-17.0553676567774,0.534239513557047,-1.20554090392867,8.94833464172764,-16.1553420068129
"ABI2",3.93777358785649,-3.93777358785649,-1.69957651405155,-0.9846453464127,4.67771373839605,-3.79144006719705,1.18167777677073,-1.85299087021028,5.54464450375956
"ABI3BP",3.16127771958617,-3.16127771958617,-1.3797283339559,-1.96532302160491,4.36099535991329,-1.43869913855836,-1.7120231722264,-1.01963249106737,4.75523431382388
"ABL1",-4.37034405686097,4.37034405686097,-4.83601887909766,9.25238115018318,-6.20183299710156,11.6535038376086,2.47158040324642,-5.33578491232134,-6.03269191422277
"ABL2",4.48421459308402,-4.48421459308402,-2.60662609757067,-1.59335746024129,4.2666284719756,-0.33178969608689,-1.1392058601631,-2.74340818170356,4.00055956952249
"ABLIM3",6.92345031491943,-6.92345031491943,-5.21897799565889,-0.793050756337376,8.69258335417528,3.10841227314091,-3.46062345191985,-4.78983003839275,8.83249552700638
"ABR",-2.33346164690997,2.33346164690997,-3.91242776431901,4.70646855762194,-1.84996761020497,7.89249750646869,-1.60771076631172,-3.66822386427949,-1.40933989457342
"ABT1",-3.77600280926713,3.77600280926713,6.61397485806314,-3.53475359856171,-3.03437393376452,-5.02713435325501,-1.56448892821625,6.95780263795016,-2.52221839988866
"ABTB2",7.45057650041633,-7.45057650041633,-5.18697454782713,-0.764159683744684,6.89144586557664,-0.506262784422012,-0.918285179938072,-5.02353889260377,9.00393023168786
"ACAA1",-0.552941850948836,0.552941850948836,-0.581900927044415,1.05105953591226,-0.857924565204416,-5.73798808091195,3.45963307235446,-0.341137178013596,-0.929549047672941
"ACAA2",-6.73443334068086,6.73443334068086,7.3946457493447,-3.28160549891243,-4.96409686917857,-0.0938959066092162,-3.32979896810598,6.81905991653572,-4.32991207820676
"ACACA",-1.71750336755694,1.71750336755694,-5.34165014072788,6.45351189846216,-1.81059590359594,2.01387105556144,5.12632649047566,-6.99342734435929,-1.1522941366536
"ACAD10",5.38925909835334,-5.38925909835334,-5.28796230492347,0.598298629865103,4.74263444471436,-3.69450174873095,2.55119165620686,-5.1907562389394,5.08757658828426
"ACAD8",-3.91886508734777,3.91886508734777,1.9472596261421,0.486442607559659,-4.37393966533873,-0.858908586490772,0.535267050134482,1.87721786810369,-3.75501354037425
"ACADL",2.37789872258606,-2.37789872258606,-1.64604215939946,-0.669229473699997,2.14325678231405,3.10253599406147,-3.87032679374716,-1.32780537119604,2.08448023035927
"ACADM",-6.0136903455333,6.0136903455333,8.64348313502058,-2.11865002381846,-5.58791134904778,-0.772124515158019,-1.87338025717199,8.95005368948686,-5.54022912334484
"ACADS",3.36435299992544,-3.36435299992544,0.234614752361128,-2.75607386602392,3.39491698889913,-3.75077169013539,-0.831497933534191,0.723762057983202,3.52251331047609
"ACADSB",2.83716602890061,-2.83716602890061,0.404143605890504,-2.25316488146564,2.48675590625303,-1.44076027229855,-1.527990495282,0.221741072639109,3.01765960620336
"ACADVL",-3.02783406350602,3.02783406350602,-2.460952374832,5.28139252499419,-3.50461410904102,1.71673704144073,4.59661904492954,-2.81266584413129,-3.8820812212185
"ACAN",4.80968865358995,-4.80968865358995,-3.76671086436553,-1.12610914265201,5.1363107236495,-1.70278514844602,-0.270397676161692,-3.73869568008178,5.48133950529665
"ACAP1",5.27890188593012,-5.27890188593012,-3.28958091310874,-1.20649924861613,4.70124508145855,-3.60028003958429,0.209546433529661,-3.06128568864727,4.72607353092177
"ACAP2",-5.45239731573595,5.45239731573595,9.76271338239511,-2.65404471934364,-4.46645169252895,-0.600186085181053,-2.18752295247089,10.0553374690986,-5.6199288746804
"ACAT1",-7.98693033233408,7.98693033233408,6.73426807425503,-0.240745040353545,-7.62103925823467,3.82780308602643,-2.66735329246671,6.40704859575419,-6.79707242487473
"ACAT2",-2.53958926970788,2.53958926970788,5.5023376247643,-3.92972954138886,-2.43865762864218,-4.36342380182304,-1.35202399089083,5.62018057693886,-2.13524816480435
"ACBD3",-7.19786420735441,7.19786420735441,4.55394343471893,1.37409211546713,-7.29892989634212,0.366425583481953,1.32816784314154,4.3842699702998,-7.16001970286965
"ACBD4",1.44457531175652,-1.44457531175652,-1.44220372504544,0.827033113721581,0.937965765685214,-0.36634460121021,1.07115329072719,-1.63903871099122,1.30570156684927
"ACD",-0.748266505190751,0.748266505190751,-1.76850673237758,2.81530378226909,-1.37200813433379,3.01538507719257,1.20673699180222,-2.07742966238425,-1.50417128384505
"ACE",-0.504012400604253,0.504012400604253,1.23188477694292,0.10528202257596,-1.47695859632929,-1.23328021049897,0.828391175218681,0.871178625872062,-1.02868527872895
"ACE2",4.6319653598215,-4.6319653598215,-2.69232698728671,-1.39987598644978,5.3514083575787,0.0652728803007078,-1.0536118650774,-3.17712894103164,5.29915387319968
"ACHE",4.20218020912692,-4.20218020912692,-0.351107992675829,-2.84888703493904,4.34181918741698,-2.24825973617286,-1.72611138531654,0.151176132042018,4.30273720112872
"ACKR2",5.0811276406063,-5.0811276406063,-2.50680885131256,-1.85096842514677,5.38925054037859,-0.558936423381023,-1.61918884393148,-2.33657759904693,5.38285148543478
"ACKR3",-5.37956888320129,5.37956888320129,4.66962503420152,-1.15831095753303,-4.78492352568054,3.65872531142821,-3.62258082613592,4.83778278211176,-5.42962331307811
"ACKR4",4.78484820797027,-4.78484820797027,-0.386397048260716,-3.02851711033697,4.9037145365996,-0.45801484921176,-2.26074776193347,-0.541432370152055,4.39975807889914
"ACO2",-6.67943576598701,6.67943576598701,-0.602178319447512,5.44929039917156,-9.12544644662991,1.46330424785485,4.7542445551382,-1.11371728064162,-8.38642123144336
"ACOT11",6.51176165973342,-6.51176165973342,-4.30540123706365,-1.38297359849061,6.2815436161594,-4.80136150267837,0.72690857807622,-3.51510757041472,6.27531637089433
"ACOT13",-4.14146697856686,4.14146697856686,9.66660651589363,-4.97780632121877,-3.79501849984512,-4.09145647733464,-1.93961354874178,8.81264788509796,-4.68757465207062
"ACOT7",-5.23676369644777,5.23676369644777,1.76493804089107,1.53248880390798,-7.87139023015733,-3.12822935020782,3.60274328082452,1.29327084314359,-7.65943675583456
"ACOT8",-1.46250030094847,1.46250030094847,3.17124676598365,-1.32805885307866,-2.96542025779093,-5.419592901974,1.22396807397664,3.9681829671796,-2.79122717879648
"ACOT9",-7.73062187047856,7.73062187047856,5.42102167480878,-0.326242419548582,-6.45466513701376,2.31704242243498,-1.01915887163258,4.69466013966117,-6.64776066021852
"ACOX1",-4.70609385477478,4.70609385477478,8.95074229520584,-4.92761650343766,-5.67013620754661,-3.05856758274103,-3.1196811685438,8.56928662627227,-6.07469562720213
"ACOX2",0.911636931159516,-0.911636931159516,-1.78923243920528,1.50528985868207,0.0727696807791857,2.73532444632761,-0.859768217294297,-1.52221669033882,0.537263600979444
"ACOX3",-0.725093988350118,0.725093988350118,-2.20985415689441,3.50112717586741,-1.94011417209893,1.43970625917336,2.38209136233881,-2.06186597462213,-1.92077003493934
"ACOXL",2.44031085519656,-2.44031085519656,0.897010038958603,-3.0609940628748,3.07858027182053,-2.76157167254776,-1.69588456827511,1.18430013943964,3.00986256755564
"ACP1",-5.15401155606405,5.15401155606405,6.53791482648718,-1.07586177821386,-5.13880865831334,-5.16524203417569,1.79694864253751,6.78426929347059,-5.61179302513223
"ACP2",-4.89696141521925,4.89696141521925,-0.0968164036631628,4.03125775377098,-6.29215422037932,0.538974086088989,4.23035415496046,-0.679192452184197,-6.16405447437655
"ACP5",-4.42183628836586,4.42183628836586,3.68491275624024,-1.21137930170971,-4.05869837792929,1.18689352291789,-1.21124279059472,2.74052044316473,-4.03797728951843
"ACP6",1.94001112892585,-1.94001112892585,-1.22004181924135,-0.0692541747521974,1.70202097455495,-4.35926794538559,3.26600745105421,-1.81313349201388,1.64464979492873
"ACPP",-4.83253086080914,4.83253086080914,1.61025839596221,0.274789292138535,-4.87560755901429,-1.93947275685733,1.32294979094418,1.50629450513154,-4.79147093226297
"ACR",8.48823009613943,-8.48823009613943,-6.04150282192178,-2.73955077515936,9.4649916409934,-2.85307938743465,-1.83042069366555,-5.81510297897527,9.94937320354664
"ACRV1",8.78966016888266,-8.78966016888266,-5.17226706632516,-1.87393701594311,9.06795387862903,-2.8692917175518,-0.757537818410171,-4.95545562711243,9.55331688267865
"ACSBG1",7.56491596603437,-7.56491596603437,-5.4960096811255,-1.31372714050147,7.44808094829249,-0.796501127167602,-0.980303084778866,-5.79141410183998,7.87804619086455
"ACSF2",1.34144356459801,-1.34144356459801,0.657166501605351,-1.30606407630214,1.13126367371154,-1.16062401537387,-0.484515304232773,0.708674626295724,1.14736379304904
"ACSL3",-5.24972947098024,5.24972947098024,3.47139506124099,0.253973970470461,-5.22053631866516,4.9386514073691,-3.34847984517598,3.45389559351222,-5.06221401645889
"ACSL4",-4.1213823564136,4.1213823564136,4.43944634097575,-1.43478115312926,-4.72110208978142,1.52992909060837,-2.09059973743074,4.18539819416365,-4.62347042007914
"ACSL5",1.83490459294137,-1.83490459294137,-1.93364646166433,0.215418321627458,2.63747912013669,0.800352581613209,-0.234880503749363,-1.96118808901146,2.64692613195669
"ACSL6",7.69762296551949,-7.69762296551949,-3.53529361064433,-2.92090707592927,7.0581590593894,-2.54429240460276,-1.47434045544756,-3.23138412408066,6.63365171554053
"ACSM1",3.47026390952652,-3.47026390952652,-1.44722985893834,-2.14143701324558,3.30123012805474,-1.33135849074032,-1.62862117268641,-1.00279010941099,3.21418543383596
"ACSM3",7.95017515418847,-7.95017515418847,-3.88860047421104,-1.7757878593121,8.35787177808855,-2.63591899041373,-0.743854841714018,-3.29575537790875,8.97705341256163
"ACSM5",8.53386386191152,-8.53386386191152,-5.65581033087607,-2.19056232312789,8.10394868316509,-2.00358448325753,-1.89619782672726,-5.31692562614313,10.1652640768553
"ACSS3",5.61022825344881,-5.61022825344881,-1.38117962051348,-1.53976990468241,6.21810915799972,2.03551649299049,-2.41855009401921,-1.51526818038685,6.16591178717435
"ACTA2",-6.88477878479888,6.88477878479888,-0.429777793658204,4.2188294914222,-8.38284305871409,10.8060501307163,-1.39770224033796,-0.768169777584718,-8.9209511565686
"ACTB",-3.99930164061019,3.99930164061019,-0.416933680745654,4.7534375632728,-3.93977403686456,4.82706862346566,3.30054784041825,-0.758044737018772,-4.2143246868372
"ACTC1",0.997750016861448,-0.997750016861448,-4.41328332292266,3.17498803362175,0.483750472101495,3.99631859951325,-1.0476793836497,-4.85470840633048,0.769408912480395
"ACTG2",-2.28795468492935,2.28795468492935,-1.40113295214564,2.18484281154104,-2.44076773246472,5.64658224564323,-3.90907140310307,-1.56814592290436,-3.23228749397156
"ACTL7A",8.3117342845178,-8.3117342845178,-3.82210096374327,-1.73831970063222,9.59377593631357,-1.21361164781936,-0.822990446997703,-3.81205452377461,9.29136267953527
"ACTL8",7.67340113548278,-7.67340113548278,-3.13033665440768,-2.37781224239005,10.6202280567122,-3.55353358013824,-0.237935500884149,-2.61551831040379,9.79213946983996
"ACTN1",-4.73386931140602,4.73386931140602,0.107303247911618,4.61946420226998,-4.72839237301033,4.4819004268475,2.50697981024084,0.226746861020968,-5.46122068787527
"ACTN2",10.9944650290211,-10.9944650290211,-3.80457094745759,-2.18993259775698,11.745934410176,-1.39648087451526,-1.51210626694224,-3.460081095066,11.5518419194245
"ACTN4",-3.11592461363664,3.11592461363664,-5.53369783571991,7.85958773926757,-3.83405494352948,3.03817642724735,5.10520357705987,-5.56027334205611,-4.0890718699769
"ACTR10",-8.57193741721564,8.57193741721564,11.3226838747587,-2.08206637168505,-7.94141130884564,1.90338579978177,-3.48298985777975,10.7235661518442,-7.15238732671813
"ACTR1A",-4.7384314509051,4.7384314509051,-2.038050240503,4.83682736228241,-4.90283710140688,3.76210547685425,1.69137013780052,-2.19163966288516,-4.83533522721788
"ACTR1B",-3.57002735178321,3.57002735178321,3.70471470756032,-1.17051364414292,-3.57944321587422,-1.83927010998339,-0.816791194134882,3.88301165852491,-3.31092551502886
"ACTR3",-5.32694106606419,5.32694106606419,6.51158087858143,0.62428532387529,-4.50214590311731,-0.789101439220837,1.81172233065513,6.22018647346963,-4.81450926457118
"ACTR5",5.02249791289217,-5.02249791289217,0.342758884298773,-3.05657051341116,4.25323602260347,-4.02898414899007,-0.670177116011879,1.08853110513168,3.89616750245212
"ACTR8",1.1834160251873,-1.1834160251873,-1.9059963651993,0.290498976420244,1.34365341816169,-0.0887400176211111,0.323798667787531,-1.81166287008468,1.26112806545473
"ACVR1",-10.7937918540059,10.7937918540059,5.19601321246522,0.269612341960123,-10.3946357808729,4.22481317900276,-2.20306895303768,4.64882428667217,-9.53615126717055
"ACVR2A",-3.55170878110317,3.55170878110317,4.27264398952361,-1.49433116880503,-2.75505989371673,3.1177348416082,-2.60810025155953,3.63500910831065,-2.92813346744062
"ACVR2B",2.49485532176839,-2.49485532176839,-2.96094658809357,1.32261344087598,2.23348423792836,1.23502500342088,0.836626432879869,-3.45413957532294,2.38783305176325
"ACVRL1",5.39542133970806,-5.39542133970806,-0.973273818557493,-3.10810708318314,5.42385223969822,-0.00349417650398817,-2.76222456113645,-1.03979663883833,4.91429013153899
"ACYP2",-3.45802223395291,3.45802223395291,7.91287429661111,-5.40452716235475,-2.83825269294814,-3.59413517159318,-3.99530209471556,8.77076914520338,-2.6008124546301
"ADA",1.58799754574477,-1.58799754574477,1.9420945293464,-3.40019212621924,2.26383622753335,-0.707301992382674,-2.91367213420075,1.92251524315823,2.33735405152737
"ADAM10",-7.37742628913245,7.37742628913245,5.88635747719238,2.36608369016164,-9.22754353963159,1.63383297306874,2.18135550878963,5.73235059294854,-10.0497144005184
"ADAM11",10.5179893725968,-10.5179893725968,-3.43792264057517,-3.10593435892319,10.9384134494768,-2.94139537942444,-1.22575031598228,-3.47060975727265,10.8463042085927
"ADAM12",6.46880487513738,-6.46880487513738,-3.13585374347162,-2.62092390775338,6.61997101019703,-1.73848914427445,-1.55902205742966,-3.41196649123149,6.45443373127529
"ADAM15",-0.0290864385221413,0.0290864385221413,-2.49765419799428,1.72087595481192,0.581051147051303,0.061829161350398,1.76035414979055,-3.24608953489523,0.948861492300718
"ADAM17",-6.33102221494293,6.33102221494293,7.53053920641656,-1.35025244860497,-6.69232961830271,-4.09516547078756,0.893118624048466,7.48850129929587,-7.53487390765902
"ADAM18",4.13271450786362,-4.13271450786362,-0.47725405942039,-2.91836319888696,3.45698538895895,-3.16781393120469,-1.04286554667765,-0.380291751789298,3.22921555735453
"ADAM19",5.6510444240764,-5.6510444240764,-7.24043752578739,2.59920195983037,6.11645813049162,4.67999896621089,-0.935638412717921,-7.51697022727574,5.78128979835081
"ADAM2",4.77818453195697,-4.77818453195697,-1.43069921264073,-0.970368647012436,4.54713859200649,-2.17683127233127,0.067270408259287,-0.780104214988917,4.05446723459949
"ADAM20",4.29656041889132,-4.29656041889132,-0.631232533711882,-2.97103286181874,4.20643387080738,-2.8744049733015,-1.30073973288194,-0.069291971196371,3.83224607565863
"ADAM22",0.799800153054446,-0.799800153054446,1.33748879240136,-1.89693613376731,0.919492365379827,-0.613985400401905,-0.848016201290587,1.24922874916392,0.492200993118754
"ADAM23",6.21534841173378,-6.21534841173378,-4.7193944353222,-1.71418667138317,7.66846407831704,-1.80050043050519,-1.20786891111889,-4.50975662511136,8.36153833619849
"ADAM28",10.6336477053279,-10.6336477053279,-4.19244911859666,-2.77129917192151,12.2036635902303,-3.02197177530794,-1.21037199948505,-3.82188046117699,12.2903621956258
"ADAM30",7.70267122206747,-7.70267122206747,-4.31990832616182,-3.89556570988454,9.42823256035311,-6.34246288314476,-1.7633647035949,-3.89420761657051,9.32708388721335
"ADAM5",7.08722900820817,-7.08722900820817,-4.82120662590953,-2.03230188683558,7.13273987352711,-1.6106572458793,-1.20467761143257,-4.60752646383245,6.7208446438308
"ADAM8",-3.05865164389666,3.05865164389666,3.0055359001348,-1.16679217914781,-2.37221063999301,-3.85661227805289,1.42449814307885,3.02900202549286,-2.29437489812978
"ADAM9",-13.1187633317246,13.1187633317246,5.94512720962799,-0.19103102345848,-12.8621999166602,2.66405868003947,-1.66368376081789,5.22995011058625,-12.2828210987809
"ADAMDEC1",-3.92995183276368,3.92995183276368,3.34409975735188,-2.40627887864117,-3.05456559479345,-1.89838681080532,-0.66793613425081,2.58489676083955,-2.75851650570654
"ADAMTS1",-2.92813833292486,2.92813833292486,-1.64063672132759,3.89734435376346,-3.77964107913314,6.3968399692255,-0.671106891333983,-2.10107221017273,-3.83300082843094
"ADAMTS12",8.53175919926711,-8.53175919926711,-2.85446986009627,-3.26143628406085,8.02629599189876,-1.05333797493369,-2.84247894481136,-2.83970821399625,8.60949896093718
"ADAMTS13",3.21614138480752,-3.21614138480752,-3.56957936261703,-0.0129236380042572,3.11354529903984,-2.08816047106243,1.22703196705183,-3.9950832917235,3.59920518609968
"ADAMTS2",7.55278435342524,-7.55278435342524,-7.58175555669863,-0.59857595667857,6.45268618162457,-2.09988306325145,0.173206691660737,-7.12990590173716,6.06427527841484
"ADAMTS20",3.95944677075352,-3.95944677075352,1.44484835694344,-4.32912748966079,4.85545452882378,-3.68888449063571,-2.22184187247695,1.91611969210669,4.37837371057263
"ADAMTS3",-0.653230130181665,0.653230130181665,2.29064985942953,-2.31069957168976,-0.401012633284434,2.07005437965859,-4.31753413271553,2.38322598492699,-0.493649241820332
"ADAMTS5",0.628695182265695,-0.628695182265695,-2.75011064772299,2.01153364693751,0.269548249360426,5.86902521375772,-3.309433218196,-2.94984398618465,0.0553672470308785
"ADAMTS7",8.30376575243074,-8.30376575243074,-3.00218537403085,-3.31859627225562,7.93960336090495,-4.22457679195367,-1.1544584491524,-2.85773714019784,8.08251716021651
"ADAMTS8",1.15541447477459,-1.15541447477459,-0.267601817063823,-0.532131773718314,1.134482962894,0.978847130165117,-1.50984110521706,0.151293415594036,0.818215022283788
"ADAMTS9",5.24666324376966,-5.24666324376966,-7.38810418050876,0.762526425874755,6.03717425353906,2.35160259579457,-1.27924568955511,-7.50035228549862,6.14399317871431
"ADAMTSL3",-0.701167432690854,0.701167432690854,-2.52468543585948,1.88178392709698,0.3395146782106,4.29128668909046,-2.83701983086091,-2.70429424565928,0.597208524228917
"ADAMTSL4",8.55105423308281,-8.55105423308281,-6.46744369799624,-2.16518033030278,8.87875139707067,-3.05373241913459,-1.28186931278261,-5.80241132470999,8.9415066802937
"ADAP2",1.57564968878961,-1.57564968878961,-0.972246696020928,-0.64705121488957,2.29672975050519,0.829908412087998,-1.01131714519784,-0.974775333710776,1.8713115914053
