"","mayo.eset_ClusterK2_SAMD_1","mayo.eset_ClusterK2_SAMD_2","mayo.eset_ClusterK3_SAMD_1","mayo.eset_ClusterK3_SAMD_2","mayo.eset_ClusterK3_SAMD_3","mayo.eset_ClusterK4_SAMD_1","mayo.eset_ClusterK4_SAMD_2","mayo.eset_ClusterK4_SAMD_3","mayo.eset_ClusterK4_SAMD_4"
"ABHD8",2.12847313254263,-2.12847313254263,-2.88089689022669,4.26650169037191,-1.19598262936026,-2.80705693704716,3.96681188818098,-0.499754978585744,-0.724752855521775
"ABI1",-4.26447069293804,4.26447069293804,2.97332104603799,-5.55487154095112,2.53060056831452,1.73545950190054,-5.2149166713252,3.86390265661259,-0.499073042516018
"ABI2",4.13181898217674,-4.13181898217674,-5.3498095624401,2.88245836607813,2.31352289472494,-2.98713860789148,3.24847345630519,-1.29376467597229,0.717205782602586
"ABI3BP",2.51146691868379,-2.51146691868379,-0.959494949042205,2.63673981891228,-1.76371203417143,-1.22757892153114,3.08051537119469,-1.58966137847628,-0.794884164463231
"ABL1",-1.09121669928872,1.09121669928872,-0.552895328946364,-1.88894162368427,2.31914703616371,-0.368170853964302,-0.800766250824515,2.1087929012727,-0.701348745659329
"ABL2",-8.92077360384846,8.92077360384846,8.4774889782677,-5.49004497009743,-4.02709104678932,7.63612477768937,-4.69079480718134,2.56287039172204,-7.38050076719224
"ABLIM3",4.786371444121,-4.786371444121,-4.84984967235751,1.05426881275532,4.07538010382445,-3.36674237289911,0.71308423083316,-1.23265188745173,4.34896239106805
"ABR",-7.92140351864943,7.92140351864943,10.7077517656456,-1.70130950957819,-8.13223441769138,7.0390763974393,-1.81901981718903,0.886173824188352,-5.18915635363603
"ABT1",3.350527511744,-3.350527511744,-3.89252295725701,2.24774188777441,1.71182528143682,-3.30207031776141,2.29946872150041,0.459270505822358,0.603441020781452
"ABTB2",1.67316014582024,-1.67316014582024,-0.172409598042337,5.79939278536741,-5.58361963134104,0.993424140643559,5.23389616388883,-4.0250980298454,-2.90887578529322
"ACAA1",-0.810864939898621,0.810864939898621,0.938040345124597,-5.55068940884616,3.87392395531129,1.43438079856445,-6.96198165179929,-1.01904762898055,5.4022475810579
"ACAA2",0.154248097912629,-0.154248097912629,1.49650285014106,4.76431332156407,-5.87801728796757,1.08159002427102,6.47778317869576,-1.44563166222571,-5.29169704716481
"ACACA",2.59454453625948,-2.59454453625948,-4.73192240661596,1.86406911693196,2.52491074425762,-5.29272657539295,2.76933885404621,1.24152223743277,0.621831112366934
"ACAD10",6.69810241768461,-6.69810241768461,-6.1631808700801,1.06280256806743,4.91618386599747,-3.76823813424632,-0.0424749347081456,-3.98153347540876,6.91179432311782
"ACAD8",5.91900095175942,-5.91900095175942,-6.38573378233032,3.45281400371884,2.69576450071289,-6.14313518590913,3.89540187495475,-1.68276795651602,3.35779004576901
"ACADL",0.330908971319992,-0.330908971319992,1.36423813156851,0.827976672950846,-2.30009086805087,2.83893775295643,0.758454936143023,-4.14566436774516,0.159555021470132
"ACADM",2.29500514793391,-2.29500514793391,-3.83596293766157,0.727415869630501,2.8417796200571,-4.8490778758406,1.51374951865052,3.17984437595677,0.114398104584585
"ACADS",1.25563007201134,-1.25563007201134,-3.79954342943447,-2.54520216623877,5.76793754755067,-3.85086026997152,-2.18350939317294,1.73362945158874,3.64201313361397
"ACADSB",0.44332932152477,-0.44332932152477,-1.49057461022875,2.04431255536759,-0.40912553213761,-1.91530575640965,1.21190747683563,1.38567099226287,-0.587836650561166
"ACADVL",-0.827753311239575,0.827753311239575,0.881921124876774,-1.21823063711948,0.337750308647154,0.518186626520763,-1.61980799839087,0.237518521920648,0.870271001424246
"ACAN",1.44658415197857,-1.44658415197857,-1.67269264030054,-1.80970307383007,3.21871824793506,-0.776621150129009,-1.60359211772571,-0.32283944156194,2.48183432137013
"ACAP1",-13.0296227705023,13.0296227705023,8.59432379056608,-14.8112835791381,-0.480384507450847,1.55294402513754,-13.7382935708723,10.9432915963189,-6.30130602978559
"ACAP2",-0.404324824966634,0.404324824966634,-0.830993608799995,-0.224797924299719,0.99996459092269,-2.02373586738089,0.130372351265743,3.08829766669221,-1.03929950133949
"ACAT1",-2.10275191378756,2.10275191378756,-0.478914320188029,-2.91512745280335,3.18565629598319,-1.7464118557627,-1.93449624239285,4.04560814952336,-0.411312768350519
"ACAT2",-2.19897231827679,2.19897231827679,0.0780485400273671,-1.06736831122572,0.882823988619007,-1.67043173838583,-0.181367378132164,4.61548764962021,-2.1533466620208
"ACBD3",-0.39941568933423,0.39941568933423,7.2195139890752e-05,-1.13146669622958,0.998879502481747,-0.230397688155386,-0.0934855655086945,1.32791805554306,-0.791853662178028
"ACBD4",2.54340949178498,-2.54340949178498,-2.62851882029518,-0.887679685761325,3.30891453662154,-0.565402456022227,-1.45627766180771,-1.98808715296279,3.65059821647485
"ACD",0.681531128390798,-0.681531128390798,-0.792537817520491,1.16564423821604,-0.278912613456023,-0.270298937977675,0.908131584602441,-0.640005244594881,-0.0778524437162077
"ACE",-1.07783828944527,1.07783828944527,1.71653524296783,-2.02734910997788,0.190301567401638,0.861498662490203,-2.34774340390733,0.290801977508931,1.13984984322985
"ACE2",1.95062222577984,-1.95062222577984,-5.38786718123094,-3.17007573475036,7.51934042368395,-5.34089412046081,-4.15543371851803,1.93472460251963,5.5253221800019
"ACHE",-10.4979614344731,10.4979614344731,12.7050821043851,-7.1086355250156,-7.37117017555882,13.0941484763049,-9.3993922232628,-2.59647494375341,-4.65026080132503
"ACKR2",-0.821981421641644,0.821981421641644,-1.65090629542031,-2.83620499412917,3.76153528378945,-1.47949417867164,-3.16702697710665,1.32600816144056,2.53028170843121
"ACKR3",-2.07711549586473,2.07711549586473,5.76722379949216,4.88903950248902,-10.6878994933038,6.64692073893175,5.69058709365482,-4.89047392639589,-7.19367483030754
"ACKR4",-13.7433966247013,13.7433966247013,11.8500137888899,-8.55200454267853,-5.56785792899098,10.7358214345084,-8.83658132652918,2.51104158867071,-9.78151074878949
"ACO2",-1.11093508080499,1.11093508080499,0.378770627772499,-6.22468652156242,5.00063250727549,-1.01731704312252,-6.6208763878111,3.4307036506037,3.5050572017102
"ACOT11",2.03285479759456,-2.03285479759456,-2.62553969346426,0.688566735436675,1.85091565998405,-1.47100067168346,0.68791698718412,-0.259312367833663,0.936026307034421
"ACOT13",2.79809284383792,-2.79809284383792,-5.47183837904409,0.79431408388246,4.31378715567113,-5.72381925895774,1.33416117982981,3.29754311021011,1.06335498420672
"ACOT7",-4.27709280584801,4.27709280584801,1.95327246225832,-1.094027906442,-0.862383053795344,1.086307603407,-0.197781961540016,3.93006177346901,-4.28932522232349
"ACOT8",4.38207253632308,-4.38207253632308,-5.59584747531411,2.56087492129801,3.08698928545171,-4.79319242285948,2.55088853109776,-1.00060384958349,3.15931099234438
"ACOT9",-7.7569673745822,7.7569673745822,4.85827040252954,-6.1857703778176,1.16583171937101,2.73503548324867,-4.32019171287676,5.72855065250722,-3.91918120701698
"ACOX1",-2.24015423295765,2.24015423295765,1.17698860685276,-3.56611697686289,2.01725358908205,0.157007510128756,-2.77475160762308,3.3528734251722,-0.533157904827078
"ACOX2",1.07083602626816,-1.07083602626816,0.779520227150593,-0.932257216980249,0.0232301263193045,3.10217876596791,-1.18976152166722,-4.21980705661916,2.12320153863773
"ACOX3",0.829031065966458,-0.829031065966458,0.536722294701431,1.35501920845563,-1.80123793764167,-0.525122422311009,1.46495497812014,-1.42652823437466,0.471789751190676
"ACOXL",-0.392789050854885,0.392789050854885,0.395473390980145,2.45703416590897,-2.51184272628728,-2.70151568484699,2.35061427445572,3.1545244899008,-2.62772001909832
"ACP1",6.4021762990639,-6.4021762990639,-4.67811156234327,10.259607735392,-3.68589711754743,-1.65972445262494,10.498127803815,-6.11198310336537,-1.59255561794276
"ACP2",-5.65946390028167,5.65946390028167,2.53133832612473,-3.46579332301586,0.440842390409015,-0.13585079981735,-2.70500938757103,5.74144811440603,-3.28803645978195
"ACP5",-9.37486269250975,9.37486269250975,5.8539821347077,-7.23844101204384,0.437698088062423,1.23258592808356,-7.04677358220497,10.2243062301187,-4.02417313311144
"ACP6",3.29174485722765,-3.29174485722765,-4.29803095473,0.494390458362369,3.72616780871431,-2.36151389093041,0.504034908394298,-1.48095934971275,3.4520718057353
"ACPP",0.415446271331644,-0.415446271331644,-2.95266547054699,-6.52389940285547,7.15234857742818,-4.01746201318367,-6.30330088796864,3.29627671689967,4.8853339928689
"ACR",5.40897306227914,-5.40897306227914,-4.25728914193885,4.02086540672436,-0.257130978142694,-4.15009934645399,3.64153786659035,-3.53161493528605,2.17023995396345
"ACRV1",3.42762643446235,-3.42762643446235,-2.4792931180162,4.09184331794694,-1.62756841203237,-4.685458601903,3.82143476184037,0.185736414767712,-0.263487303146974
"ACSBG1",3.13199921324354,-3.13199921324354,-3.89760874907174,2.7276790149428,0.808110231850683,-4.44899830863014,1.78706866096264,-0.873689808489039,2.17149872242234
"ACSF2",0.130482766726976,-0.130482766726976,0.390423600875118,0.680208436085118,-0.898975097579855,1.15344962044555,0.245047826114596,-1.64008016761824,0.344058826799222
"ACSL3",2.81509086462409,-2.81509086462409,-1.04837503685316,2.4808186508354,-1.35430207754031,-0.134105757102376,2.07593622393453,-4.30239020884441,1.74426002048053
"ACSL4",-2.43501696099786,2.43501696099786,2.92641233948351,-3.03665792684462,0.196625373764606,2.25845292886752,-3.45574777037969,0.904109348260497,0.548736652959193
"ACSL5",-1.82747554395797,1.82747554395797,-0.759107937110275,-9.59699834619334,8.5161450500992,-3.20589387399613,-12.1743248454832,6.45930660125441,6.44555419783733
"ACSL6",-4.01541767864385,4.01541767864385,1.75205419200313,-8.13712508615445,3.90277206942926,1.33329237420711,-9.55897168094742,2.57023533051137,2.51438705414342
"ACSM1",5.90056689646785,-5.90056689646785,-4.88437751254796,2.09079722760407,2.43312648967893,-3.55666208246675,0.354164897319624,-4.35661342050996,5.72078940631172
"ACSM3",5.56000778728776,-5.56000778728776,-4.8156387278505,5.37299038296168,-0.143139809046838,-2.39580459113756,4.91363002063113,-4.54575323396634,1.91140644686205
"ACSM5",-4.21695698960335,4.21695698960335,3.71619558978368,-0.621392571346855,-3.22306426501462,0.270453908550089,-0.602671518873239,4.14843546722128,-3.92550361627892
"ACSS3",-0.958478496320573,0.958478496320573,0.869860513976567,-0.886330367233272,-0.0711135434518704,2.19584296442768,-0.910596074856525,-0.0467562509844862,-1.07405186251589
"ACTA2",-13.7595906089361,13.7595906089361,17.725272546088,-6.10268625376056,-10.076278523428,15.7058009843972,-5.31801562023049,0.00504480473714103,-9.7698853426236
"ACTB",-12.1163746358211,12.1163746358211,15.689804604168,-5.16694586414842,-9.12832088334068,13.5346790651397,-4.47614573675028,0.73261385802429,-8.71992727113052
"ACTC1",-11.1085806167672,11.1085806167672,13.6487118595465,-4.95673177617097,-8.15198428934678,13.4078064380449,-3.93285310792859,-0.116082468913519,-8.6809960118828
"ACTG2",-9.81747267040427,9.81747267040427,11.11144492362,-4.0453404990628,-8.31524239606245,11.4008584670643,-3.49999787367778,-1.44303837703691,-9.01635936783405
"ACTL7A",-0.278707614951889,0.278707614951889,-0.202855775038924,-2.30360674432129,2.19869671699531,-2.57289954645947,-3.32017261376507,2.76630843725616,2.11707678938946
"ACTL8",0.76735144482679,-0.76735144482679,-2.09629362531879,2.01181975405048,0.0304949215935501,-2.62778365481164,2.34386566197334,1.15029612419559,-1.47339620330437
"ACTN1",-6.4037765664089,6.4037765664089,8.31866389352799,-4.56984661310529,-3.76625516189702,11.0088282817296,-5.47093625323933,-2.82841747410094,-1.47290944699745
"ACTN2",2.16481165902028,-2.16481165902028,-2.25346684242886,5.23212756977667,-4.53655454801955,-1.40763131235906,4.98628579790815,-1.78124540831904,-4.87005135306467
"ACTN4",-1.30829714131049,1.30829714131049,1.99263360844694,-1.73513873540545,-0.224384723489936,2.54282941717374,-2.70296992479953,-1.68382753302261,1.8174046626696
"ACTR10",-1.52785982556546,1.52785982556546,1.95656026392252,2.05380956862886,-3.61122439485861,2.8064193860794,3.82509468776503,-1.32535448452759,-4.2003831803558
"ACTR1A",-3.36529898152658,3.36529898152658,3.24538007392486,1.67426499160616,-4.74142526574491,2.10185950589593,2.98422583820129,1.81206071048905,-6.10115633319075
"ACTR1B",5.62425119952672,-5.62425119952672,-4.38868025632396,3.53273118031144,1.12728406952143,-2.12101745394768,3.49353279291403,-4.47174909019105,2.89243104185464
"ACTR3",-6.53136177286215,6.53136177286215,4.63729552638512,-3.85136794465387,-0.832793663942059,1.71329300772622,-2.68059704502692,7.1372863222309,-4.74876237452704
"ACTR5",3.29304080679838,-3.29304080679838,-4.88115744347335,1.28471863562173,3.43437698399698,-3.05575472806562,2.36704524969629,-0.991861168665657,1.77114188332196
"ACTR8",1.05974679110588,-1.05974679110588,-1.25961363029235,1.72567105426078,-0.286100081075615,-3.05810947870656,3.44917492342788,1.27765718736286,-1.55190074759793
"ACVR1",-6.12938543182659,6.12938543182659,7.16681257806818,-3.17671762700695,-3.92147762575441,6.5322063190116,-2.78204996896972,0.380468266077447,-3.87693557701779
"ACVR2A",-2.95322925738393,2.95322925738393,3.86017414408833,1.38273251632701,-5.01498487319902,4.76239712309629,2.13342060778972,-0.981707983686919,-5.35571331473577
"ACVR2B",9.42067110140907,-9.42067110140907,-5.89856084299724,10.8137344899979,-2.63715258022182,-2.41945610270872,9.67931445634829,-8.77828596445234,1.73300487631983
"ACVRL1",-13.73346873308,13.73346873308,13.5950027322552,-7.35954886545846,-5.03899372706361,9.34791604022725,-8.00546619424408,5.57823043072781,-5.68822873752961
"ACYP2",5.28846545285397,-5.28846545285397,-5.37957277127559,3.61897823083202,1.879085336964,-3.60195835354433,3.61291528143511,-3.21726416226609,2.97501179853678
"ADA",-6.75022185256576,6.75022185256576,4.17632736060033,-1.45396665662666,-2.64806085811244,1.95656619614769,-0.129713687581907,5.71620362426651,-8.06973349915234
"ADAM10",-6.56158154428014,6.56158154428014,5.11506207774534,-7.82110965851399,2.03612390985711,4.54809584106991,-6.60424148714988,3.57461993125777,-1.146003666574
"ADAM11",-1.66780579252098,1.66780579252098,0.95608680041764,-0.603946417957886,-0.435657697324095,-1.47517421473249,0.536316110573792,2.91751836053704,-1.71570299647371
"ADAM12",-13.7627126395614,13.7627126395614,13.3003214310662,-8.52992387800807,-7.96154449030305,9.43931498023359,-8.00500312843036,2.76544181150254,-10.1028137570756
"ADAM15",1.93291472049082,-1.93291472049082,-4.26844158510278,-3.94171997205918,7.46095991240084,-3.69153931625521,-3.61654966567047,1.62801923429408,4.47352062387112
"ADAM17",0.306035277140296,-0.306035277140296,-0.39795384198424,0.0621029482701001,0.323591347592352,0.763158101985308,-0.564583752538489,-1.60516326132268,1.16899726219074
"ADAM18",0.719133689121711,-0.719133689121711,0.298455018295812,1.3722277358863,-2.27182486530788,0.104929632230875,1.35202906755049,-1.11329749477289,-1.25380706946205
"ADAM19",-17.7120925685489,17.7120925685489,17.1597236042125,-9.79840434704901,-6.89010870020928,10.3063980008406,-10.1058425300455,6.20081247541001,-7.82005777242966
"ADAM2",-0.137296721635087,0.137296721635087,0.429169426644385,0.103361024080731,-0.576517503467156,-0.979357806963501,-0.253376993184944,0.725401064268145,0.282953195337348
"ADAM20",0.686117292542416,-0.686117292542416,-0.572327064066576,0.812455614901937,-0.163906213715393,0.729278336076448,0.529918158209371,-1.46803806359981,0.128891953652726
"ADAM22",-1.16328891740184,1.16328891740184,3.16076593478787,2.37444875617061,-6.00852387670391,3.62513052452257,3.06392529666979,-2.95564171718603,-4.98813633963495
"ADAM23",2.12283060383821,-2.12283060383821,0.049986338427271,1.99958045228313,-2.27403296640225,1.03559793868295,1.6291359018805,-4.56580495451761,0.831157051033754
"ADAM28",-2.68124902557495,2.68124902557495,3.7806030045201,-1.97683698797149,-1.69542487327944,1.68278837618447,-2.32090454796582,1.07968870106141,-0.0246984282058135
"ADAM30",1.96572047416646,-1.96572047416646,-2.39241178596311,0.798228005559681,1.53542517786111,-2.39217370228795,-0.0944657804823162,-0.181482103358132,2.18599568888777
"ADAM5",0.133906603874096,-0.133906603874096,-0.0607839979540648,0.141950680479171,-0.0773891248002138,-0.538889593762559,-0.615294094897921,1.02963583709456,0.135592712769087
"ADAM8",-12.560657064914,12.560657064914,10.5869204028423,-10.7565831272438,-0.922507779207734,5.51470082362964,-9.81730847371307,9.1697507257314,-4.42682210334753
"ADAM9",-7.7015117798202,7.7015117798202,8.56355753460217,-5.03173023375091,-4.40552731310852,6.89226421387263,-4.43461207941444,1.7975333258057,-4.79789906072541
"ADAMDEC1",-13.6133376751633,13.6133376751633,7.77869379680127,-12.072377935877,0.334150138187312,1.70618513600245,-10.3598268377439,15.3683107770482,-7.28257653927786
"ADAMTS1",-2.45294997990833,2.45294997990833,3.51675544428138,-1.6438979426622,-1.94034185814774,3.6658936598639,-1.92627967542409,-0.22979600342008,-1.47096833233706
"ADAMTS12",-15.1951889318526,15.1951889318526,16.0682315659285,-7.34327920272285,-11.2032631638929,13.9415528588296,-6.84031640813713,0.312405003141059,-14.3848579241633
"ADAMTS13",2.85278511871598,-2.85278511871598,-2.6966032570935,1.01632047837714,1.82246162307185,-0.295304511154694,0.683692363076366,-3.8826409202105,3.34182080624192
"ADAMTS2",-6.80881023413566,6.80881023413566,8.6774752827085,-1.04303709582388,-7.47366429522206,7.953076333493,-0.923153245982023,0.29207850861419,-6.77466585227742
"ADAMTS20",1.52030813740813,-1.52030813740813,-0.869717980567282,3.00881981017805,-2.15959412366176,-0.878141874909398,3.02094583555396,-0.627347485467853,-1.93888709952005
"ADAMTS3",2.21140264191478,-2.21140264191478,-1.62426776376393,4.0864088123776,-2.69352024049397,-1.67558446281981,4.87652635881172,-1.25249928579861,-2.8044779089542
"ADAMTS5",-4.86379995009027,4.86379995009027,8.42731399097972,1.05705852957896,-9.5629276546347,8.49653233498856,0.788926259500829,-2.46080195701075,-6.11980978863074
"ADAMTS7",-7.72002148837979,7.72002148837979,6.1445142067804,-7.65240433029397,-0.796517140088025,1.11384237639674,-6.93125522963092,6.40852008952711,-3.44222912855724
"ADAMTS8",4.6388427018815,-4.6388427018815,-2.95544032717677,4.29965869395561,-2.37504307411444,-0.736152452696123,4.29881424399434,-7.57713165275374,0.711675167876344
"ADAMTS9",-1.3422475444212,1.3422475444212,2.94499677645216,4.04612363003186,-7.47463751348139,3.45488009403109,4.28695659962071,-3.249046562008,-5.92462480031431
"ADAMTSL3",-5.05764006248436,5.05764006248436,6.61255558065533,-2.9753402890468,-4.24081689529176,7.26603172615296,-2.34350827408792,-2.76156921169309,-3.17924394585448
"ADAMTSL4",-4.68362393020339,4.68362393020339,6.4411126424693,-0.296342308678903,-6.59655851774662,4.70752168819228,-0.512602952034558,0.559994424017959,-5.0241144223927
"ADAP2",-14.9792023288751,14.9792023288751,11.0792092659253,-15.0614687220984,1.18345146891219,5.81165953382208,-13.6797633685326,9.84375769898388,-2.92612289274526
"ADARB1",-1.79449845324444,1.79449845324444,0.158644330502005,1.25131718132532,-1.26176683903054,-1.8518495060335,2.8489160653083,3.2096282945998,-5.16830097096317
