"","GSE32062.GPL6480_eset_ClusterK2_SAMD_1","GSE32062.GPL6480_eset_ClusterK2_SAMD_2","GSE32062.GPL6480_eset_ClusterK3_SAMD_1","GSE32062.GPL6480_eset_ClusterK3_SAMD_2","GSE32062.GPL6480_eset_ClusterK3_SAMD_3","GSE32062.GPL6480_eset_ClusterK4_SAMD_1","GSE32062.GPL6480_eset_ClusterK4_SAMD_2","GSE32062.GPL6480_eset_ClusterK4_SAMD_3","GSE32062.GPL6480_eset_ClusterK4_SAMD_4"
"BAP1",2.15092534209261,-2.15092534209261,-1.882997288931,0.305258863817288,1.40121953364597,-1.77652218763722,0.976107113109666,1.25954946285215,-0.293076006655665
"BARD1",2.64040861075474,-2.64040861075474,-2.90140503442643,3.62234614591897,0.170996067103069,-2.82869917041901,4.39224418601153,2.78445102728711,-2.54327142623564
"BARX1",-8.32255054447288,8.32255054447288,7.6875014687211,0.883137246485266,-9.05901365521126,8.47387538985088,-0.18988910215925,-4.61497844973621,-5.69761080656876
"BARX2",2.91472953232833,-2.91472953232833,-3.73392364048797,0.813727932838942,2.55147370401041,-3.32274922456343,0.955581496760102,-1.03205095856149,3.10034593060489
"BASP1",-11.0674355545529,11.0674355545529,10.9039965123348,-0.0657451489866972,-8.94099331568011,11.395635677934,0.385111604146045,-5.48810616317484,-4.61542936293783
"BATF",-6.94586011921001,6.94586011921001,6.46426068677109,-6.82923667868828,0.629881881640623,6.1622538459553,-8.38831273482316,3.18510790438731,-2.32185414065941
"BATF3",-15.1198356401775,15.1198356401775,13.8572953510654,-5.31096668700947,-6.39696302870355,14.4574540890837,-4.09807060804803,-2.44271414409454,-7.34964133549919
"BAX",0.834627985220332,-0.834627985220332,-1.02054032981175,-0.566676959771681,1.36816358144709,-0.753816654309008,-0.645828004481031,0.829088995710984,0.517550548299931
"BAZ1A",-1.24477780142502,1.24477780142502,1.2467395060004,-3.02355063241379,1.75519924051936,1.43514929597552,-2.74318316518206,2.50390299017657,-1.24737515563266
"BAZ1B",3.18733235751322,-3.18733235751322,-3.18700384265651,2.06097442595116,1.33274133419847,-3.17442542005002,2.06621852579691,2.33134980475061,-0.796899524613708
"BAZ2A",1.55832045585201,-1.55832045585201,-1.43487630907981,1.68746344628113,0.0440361702916896,-1.20181060347008,0.912877187033933,-0.383694878082593,0.881544458542328
"BAZ2B",1.96100042613632,-1.96100042613632,-1.70484971678716,2.4436300652414,-0.248533503424253,-1.8818790525142,2.57162138604496,-1.00103794596757,1.29096263235239
"BBIP1",4.22784316001008,-4.22784316001008,-4.73100538413099,1.53782022845035,2.98318499936567,-4.53547511641163,0.278889653083975,-1.13232808846976,6.32658182176739
"BBOX1",1.19664918067256,-1.19664918067256,-0.813421900812099,-4.85981780282038,5.43192489630811,-1.50484560972395,-3.34242015975699,7.08218076800655,-1.00756832483575
"BBS1",6.2996415015384,-6.2996415015384,-6.63562883291372,0.98008606515437,5.28267617389411,-7.00993071983272,1.07828315405514,2.02081342816139,4.03010767617558
"BBS10",2.11759750853331,-2.11759750853331,-2.1397750678362,4.13490191065007,-1.16222443329494,-2.394624879258,4.0102761071255,-0.44386396442429,-0.161398229259829
"BBS4",-0.928742278050948,0.928742278050948,0.606388654677055,0.806895833823127,-1.16482649117502,0.762317273421175,2.21079329658857,-3.23335640677944,1.14148602749355
"BBS7",-2.27806750203047,2.27806750203047,1.97786145876444,-0.0575751254216183,-1.69756709936267,1.91858916605701,0.0593516251385184,-2.24618991687885,0.483662461085134
"BBS9",-2.04496824881203,2.04496824881203,2.01034891695313,3.96341455839693,-4.75576393837765,2.15444184075916,3.8203059704704,-3.13452339581375,-1.78954380061854
"BBX",3.11220008783785,-3.11220008783785,-3.98384134942791,2.89967732582017,1.22151262785126,-3.53272158285793,2.98030977809594,1.0864751037679,0.0614321854081671
"BCAM",0.13369803437346,-0.13369803437346,-0.0153591937299242,-3.55437749913374,2.6818508251209,0.880593686051743,-3.18323712003468,-0.889631354133198,2.1928032174845
"BCAN",0.63590976310073,-0.63590976310073,-0.628742061226292,-0.58786631720351,0.905431577459686,-0.0927697000524752,-0.274002457399617,1.10405927505116,-1.36719729534939
"BCAP31",2.40021299020414,-2.40021299020414,-1.7349216722588,-2.19810100929632,3.46286029844827,-1.99861801244149,-2.12927353507705,3.94635834719775,-0.0405749242161716
"BCAR3",-0.87553508269936,0.87553508269936,1.13108067149273,-2.47058249549771,1.41687435520167,1.46198050864864,-2.86192716544997,-0.0900917610193528,1.16916352451614
"BCAS1",1.09955109941246,-1.09955109941246,-0.933480362766932,-0.12814950194132,0.999628590661128,-1.57399876773103,-2.66516243846912,-2.18822194057661,5.44131251926916
"BCAS3",2.12426532778536,-2.12426532778536,-1.87479406901713,1.29694303636037,0.364285934821205,-2.59800015715367,1.9732581123884,1.20485524930171,-0.597956897819245
"BCAS4",-1.35085992408979,1.35085992408979,1.53525628285155,-4.85415005257999,1.71125841469733,2.0501367218082,-5.31934610272894,-0.4849070447103,1.49097588356133
"BCAT1",-0.639764993914518,0.639764993914518,1.52965620626219,0.388138735146589,-1.60144583343822,1.61653247011182,0.540752194583054,-3.43696367933814,1.59062751897231
"BCAT2",3.24589878553531,-3.24589878553531,-4.00430058710512,4.35685937686784,0.731025924194824,-3.76897857651056,2.86013576312956,1.92000737511017,-0.0245647523318287
"BCCIP",3.86594182576699,-3.86594182576699,-3.93725694999594,3.08309013856189,1.91463726871535,-4.05613279202651,2.74577264825067,3.1858174562231,-0.629346294167979
"BCKDHA",2.83337854604744,-2.83337854604744,-3.17539119759596,0.537439902877065,2.65002587179452,-3.37271606990406,1.29645180650365,2.92441362198495,-0.256681817753228
"BCKDHB",4.33551548954584,-4.33551548954584,-4.55650151502305,1.97175114322058,2.48471931735318,-4.94190447550157,2.42839908452661,0.592761467405985,2.74944187651713
"BCKDK",1.28192693315202,-1.28192693315202,-1.41434495680536,-3.35891427362321,3.4919762323908,-1.43633728183106,-3.1131420652557,3.06326305864401,0.250099020566186
"BCL10",1.082881881442,-1.082881881442,-0.780074944314957,-4.2804943709266,4.11919783169866,-0.821383857503432,-6.14956326291389,1.26568998566867,3.46540684300534
"BCL11A",2.9114722296033,-2.9114722296033,-3.6710822237694,0.328136543795955,3.13921610104465,-3.51021728421523,1.60118951393642,0.57199501659581,2.12008046712813
"BCL2",-1.42852973562992,1.42852973562992,1.69016073862228,-4.11795489781927,1.30497642171278,2.57727919407464,-3.26565637584064,-0.29286348621324,-0.205008095117187
"BCL2A1",-7.26974566598002,7.26974566598002,6.69840003156524,-7.31489268136105,-0.478081433782864,6.19542541197932,-8.4994279093738,2.76939605218774,-3.58829729709045
"BCL2L1",2.46794454075093,-2.46794454075093,-1.67960206878706,1.34800103345844,0.779719953449653,-2.86465401596943,2.77630062963213,2.32667839457478,-0.812687258463125
"BCL2L10",3.19602098795364,-3.19602098795364,-3.63234594606995,3.42237127366723,0.991318691028417,-3.28580992008238,2.71721920699551,-1.05293875172786,2.90461615795415
"BCL2L11",0.938834652196578,-0.938834652196578,-0.800888517786766,1.03300968603341,-0.00246611227196888,-1.55134949832221,3.55579500353938,2.35417872012951,-2.55525986102012
"BCL2L13",-0.525266279490292,0.525266279490292,0.236689216204383,-3.27003132976553,2.60620726087557,-0.37100981982872,-2.46359566819177,2.25021347136204,0.296384678069267
"BCL2L14",4.43923540564908,-4.43923540564908,-4.10780363125988,-3.18790152502033,6.99722173129007,-4.43246362324699,-3.2667619408061,5.52735094368145,2.14016880667268
"BCL2L2",0.287706157073629,-0.287706157073629,0.479440932795594,-1.8049839646183,0.968320047643591,0.832354777070402,-1.90398851829161,-0.558540661601635,1.21022342156053
"BCL6",0.130376248158285,-0.130376248158285,-0.344529003915749,-4.22944519767379,3.86735016259821,-0.282601608552522,-3.36530738508447,3.72933216777012,-1.08671293901121
"BCL7A",2.69353080890384,-2.69353080890384,-2.22126427924226,5.3208154331216,-1.80691270047555,-2.44809020442714,5.84107963290456,-2.82754105359723,1.65058339792532
"BCL7B",1.45934236811093,-1.45934236811093,-1.41855844263573,1.8070791666516,-0.0986157751513322,-1.47528829644452,1.30044909825111,2.16531717956903,-1.89038525703545
"BCL9",2.87245077729422,-2.87245077729422,-2.71016828092231,3.67460366627311,-0.288469339306855,-2.50132200581873,3.33088988711246,-0.679548626718869,0.600711345503266
"BCLAF1",1.63586387385542,-1.63586387385542,-1.45647900652655,3.98518444880252,-1.79599423369851,-2.25478130404851,3.40833205403695,-2.43662364682013,2.33279706531607
"BCOR",2.15455818502618,-2.15455818502618,-2.78942525480914,3.33350431383007,-0.18061763353216,-2.48703111146906,2.14776343153122,-1.34744909855528,1.83488632952832
"BCR",0.740835156279611,-0.740835156279611,-1.32942963253757,0.564098966079267,0.736098628182854,-1.63179489331939,0.996612187732976,2.88135293973063,-1.89372453880464
"BCS1L",3.96573732667445,-3.96573732667445,-4.13060606747466,-0.750922029778698,4.5227482632676,-3.69235384869085,-0.479269456082368,1.21629499549235,2.94300930174807
"BDH1",7.54914651933546,-7.54914651933546,-7.7118363560591,1.89998133356225,5.88962610894268,-8.06640414370585,1.28748280132262,4.96521231228208,2.61025196703449
"BDKRB1",-10.764960155377,10.764960155377,10.4024720575634,-3.02531743698085,-6.74320517837396,10.794294824311,-3.92617752253698,-4.02167015316978,-3.97860180157896
"BDKRB2",-9.25279013574589,9.25279013574589,9.46277528446728,-2.23196153366322,-5.7058769022363,9.93148903368061,-2.65810421296424,-3.37078220914997,-2.91047003936939
"BDNF",0.221415448149687,-0.221415448149687,-0.591893539222225,0.410980781791251,0.268735840198961,0.228956585496399,-0.362574929908393,-3.16335038117595,3.74901464393936
"BEAN1",-10.1219062000804,10.1219062000804,9.70781737135658,-2.07162650543756,-6.74956504591291,10.1526138913221,-3.49686311349648,-7.96078293009189,-0.0176752017626739
"BECN1",-0.992894844178626,0.992894844178626,1.4160769609959,-1.38205997973637,-0.181608411417485,0.973494117768945,-2.16703648542137,-0.904039197226183,1.51620927322577
"BEGAIN",-5.46913883102734,5.46913883102734,4.47821185045795,0.609273510261346,-4.80826302553044,5.2587154106668,0.0068839631986812,-7.23255077939832,1.07214373196215
"BEND5",0.113206997860991,-0.113206997860991,-0.167977874046053,6.34333207261232,-4.0313159306872,0.0129441600278023,8.1228451924905,-3.82865374946118,-0.0281740019131798
"BEST2",1.01939003209237,-1.01939003209237,-0.766273047412413,0.408161448417255,0.275305370836724,-0.575615273371392,-0.564679564923158,-0.880059245918541,1.39088946715454
"BET1",3.25201459250212,-3.25201459250212,-3.28333567535172,0.538151740810816,2.60109311595404,-3.58348054119174,0.449903112879976,3.27139673942745,-0.0362498426184618
"BET1L",-3.05853061516903,3.05853061516903,2.74660307208515,-0.334238530075449,-2.16728493049299,2.67257019710197,-0.39886179058159,-2.25782537147095,-0.106046722785763
"BEX4",1.24232681033451,-1.24232681033451,-1.23678509240601,0.458515003059668,0.588527085353297,-1.52289537553815,1.27085978749807,-0.906812063534848,0.937008570657896
"BFAR",0.99583488598189,-0.99583488598189,-1.28510460440023,1.82413890174397,-0.239555486604327,-1.2798421083421,0.287363727032323,0.486647374795689,0.578401240200543
"BFSP1",-1.02087913646982,1.02087913646982,0.36926686454969,6.04333276803349,-4.77922814644069,0.813580244603362,4.83808227993914,-4.88259781156208,0.399444568171974
"BGN",-15.1472834046112,15.1472834046112,14.5013413962016,-0.493014221609323,-12.5357281785517,15.1500545671513,-0.545297546418977,-10.0897182639386,-4.32715977055665
"BHLHB9",0.876531436334694,-0.876531436334694,-0.98007295982198,4.37713492820918,-2.18814180602077,-0.999261186260933,4.67758747009833,-1.35692265907585,-0.727805390006299
"BHLHE40",-5.35829335336723,5.35829335336723,5.54238355309468,-3.87604033604787,-2.03687475423831,5.36285049926365,-4.97933862415457,-1.6918404021227,-0.125678195199208
"BHMT",-1.02953729800411,1.02953729800411,-0.185358348911797,3.17139134315491,-2.64435398519572,0.553224662472736,3.20139541594795,-1.48171513901679,-2.40652420836739
"BHMT2",-2.93096598433701,2.93096598433701,2.35713242120376,1.26094162208681,-3.10858839365273,3.34340000634845,1.9045776168198,-3.67516885510963,-0.621294500794735
"BICC1",-15.3677303961076,15.3677303961076,14.8976687042563,-1.9601860546456,-10.1539234275915,15.526262370764,-1.77912028039135,-7.97839815929767,-3.30748243152748
"BICD1",5.36543499007109,-5.36543499007109,-5.16920467696705,-0.396743319999456,5.24961830196474,-5.50044462131056,1.46828987527046,2.19788002712004,2.25669075810263
"BICD2",-4.79450591676036,4.79450591676036,4.6584421629111,-0.250403344357402,-3.8934640233119,5.04989699991423,0.0309785113987708,-2.45840357369114,-2.1904677657375
"BID",0.282788374274754,-0.282788374274754,-0.716901446181115,-2.10881851586348,2.39911749126143,-0.557976826343176,-1.64581331695289,3.20853469458156,-1.25977834855469
"BIK",3.05494858014779,-3.05494858014779,-2.6965754319712,-3.68687118173516,5.52683686956992,-2.76085860477807,-4.39133793552136,0.628070381168098,7.05038532330565
"BIN1",2.13695932601089,-2.13695932601089,-2.13890282440575,0.72954140726579,1.54251740485515,-1.88822017391269,0.630138523168395,0.97481718235647,0.565514228067202
"BIN2",-10.6432579371689,10.6432579371689,9.75924129101229,-9.59505145489019,-1.55458476036311,8.86366639913073,-9.77568762160877,2.69744984086953,-5.46821004423981
"BIN3",-0.503613216776424,0.503613216776424,1.11484323123412,-0.520068734473542,-0.601573915993643,0.767558747326883,0.0925877958752612,-1.78387554193312,1.03735349496268
"BIRC2",0.302930471423792,-0.302930471423792,-0.0760631045570676,-0.892247107911006,0.788280622738435,-0.603355324611248,-1.0660336095353,1.85813566088455,-0.36889931051982
"BIRC5",2.25800969468326,-2.25800969468326,-2.19670492347864,4.81975428718387,-0.793477759475348,-1.89460026521194,3.71972510699067,3.54117629079601,-3.1766801499915
"BLCAP",3.62841679443966,-3.62841679443966,-2.83290117242487,0.451386439760012,2.40232863830168,-3.70947951060254,0.109834139998378,1.52490952014902,2.17571288833196
"BLM",3.57250359261293,-3.57250359261293,-3.25707137431097,4.23199343167336,0.212699597050455,-3.07948523511582,3.23349327849964,1.43504748528969,-0.512072130673541
"BLMH",-3.71140538238914,3.71140538238914,3.64245490708498,4.22767381026035,-7.28337343820712,3.57607274062904,4.66977654234283,-3.43892259771331,-3.80723069755861
"BLOC1S1",6.41451233390986,-6.41451233390986,-5.79823091227006,2.93677328616042,2.96527302426795,-5.43594201387773,2.16135690602044,1.79607756059426,2.14159880372966
"BLVRA",-4.91504221622362,4.91504221622362,4.33984417188758,-3.80917122378291,-0.540507866513233,4.43258413502146,-4.03853523958547,1.49084655692288,-2.92223803686969
"BLVRB",-0.75242640824461,0.75242640824461,0.834276485560247,-2.89510246584381,1.8340702237787,0.673099465829246,-3.21157705927685,1.97934038146887,0.353080433498685
"BLZF1",1.07219399699928,-1.07219399699928,-0.591947453069444,0.451191619762809,0.213818225443257,-0.753784160410622,-0.170003730662502,0.204626991810967,0.69336595820515
"BMP1",-7.47503309145245,7.47503309145245,7.70071719322198,-1.90619257606858,-5.49908305624609,8.12371293650266,-1.44152223476033,-5.54919031241344,-1.34290465035456
"BMP10",-1.08651872625863,1.08651872625863,0.711568262598746,-0.126050194764491,-0.609392416924497,1.32897433523633,-0.456751987712829,-1.21632603210042,0.115119053585412
"BMP2",-9.6680598203019,9.6680598203019,9.66866197534925,1.72176753632485,-10.780944738312,9.9803140571368,0.539574596906256,-7.98961753985536,-2.4769753282549
"BMP2K",-3.44556895074513,3.44556895074513,2.96270859868442,-5.28659256612215,1.42276857289326,2.80945390546668,-3.71544674630822,3.26143543836477,-2.91632019540909
"BMP3",-0.249415290472713,0.249415290472713,0.362032662029918,0.852344860900243,-1.13459276606808,0.359986165303034,0.714271171807335,-2.25747098088601,1.23616678303786
"BMP4",-10.1180173369282,10.1180173369282,10.356825522374,1.24766793334594,-10.9363273478952,11.4913589030916,1.55793469931764,-8.81560040148726,-3.7772007354811
"BMP5",0.973267735891373,-0.973267735891373,-2.09812861776831,3.21589671986141,-2.25425070590525,-1.38237664270458,2.93415051837535,-4.71868270351014,1.43912813582925
"BMP6",-2.49358226216069,2.49358226216069,2.00197092320642,3.72099679992194,-5.08600046108848,2.03608129635417,3.84922804392137,-5.99090529195424,0.133698539805839
"BMP7",2.04073854249321,-2.04073854249321,-1.83257300481157,4.01574875152765,-1.05918165235181,-1.57420890124281,4.48413944216347,0.049353410759585,-1.06787644422546
"BMP8B",-1.94509814075275,1.94509814075275,1.53717918847916,1.79463330918945,-3.00880822171536,1.63562103329906,0.340500279155068,-2.24707334395288,0.122105995591722
"BMPR1B",2.42247198996132,-2.42247198996132,-2.17358555945294,0.729604559486025,1.39213896164753,-2.12715622310399,1.47032051125227,-1.60828234464688,2.71330209507137
"BMPR2",-5.31502955491486,5.31502955491486,5.34828443247735,-0.467603230520844,-4.40935658960177,5.91614372998531,0.197569635665432,-3.07123457613265,-2.66971968160663
"BMX",-4.63795717798514,4.63795717798514,4.95496397832452,-0.766438334213705,-4.37023274215996,4.70793934394221,-1.06370447503638,-5.09392355308971,-0.00659241063133553
"BNC1",-7.1610774843409,7.1610774843409,6.14726236227046,-4.71509512450507,-2.81126818180491,6.19883569876004,-5.64429044309799,-0.750415646307649,-3.09359973984178
"BNC2",-7.81508424494402,7.81508424494402,7.9860672324193,-0.0689190956324107,-6.54806110933705,7.91387458395534,0.958353814507646,-4.16257800111208,-3.09060079216104
"BNIP1",-1.93951276449858,1.93951276449858,1.98101382044394,0.291869941687607,-2.00833983086743,1.83936440741893,-0.250394344960303,-1.66409363227712,0.135566500335789
"BNIP3",1.95646332989284,-1.95646332989284,-1.90843500789739,3.19858893387857,-0.337554733081147,-1.3554570559444,3.25768063794716,0.657959140654319,-1.31018777335447
"BNIP3L",-5.44064756124444,5.44064756124444,5.86312289490779,-1.27345752959922,-4.05328029196353,5.56915048077549,-1.76732771026112,-3.80558715969655,-0.322698000192056
"BOLA1",3.80633567586379,-3.80633567586379,-3.72724892327685,0.643207496581324,2.73315994898198,-3.79513757430509,1.12966651123993,3.95469460284123,-0.436229306476486
"BOP1",2.22290085950019,-2.22290085950019,-1.8161854927558,-1.46458725367774,2.76146823288946,-1.49366648158479,-1.06779233093199,1.48168432293235,0.868713101460425
"BPESC1",-0.827061584867719,0.827061584867719,0.424550283389617,-0.647364026186186,0.0459896806189073,0.628390679284516,-0.148391105344955,-0.13967423442452,-0.410127408746102
"BPGM",-1.84836014170906,1.84836014170906,1.21986352077335,0.185299571238933,-1.28414515771687,1.20461656192393,-0.0285298522000947,0.787667324772229,-2.36570072069396
"BPHL",2.95134171378687,-2.95134171378687,-3.34260617349701,2.38379881048319,1.42798945963761,-3.48964687198614,2.42620612804869,1.49234888322351,0.630260517325987
"BPTF",1.4691553494832,-1.4691553494832,-1.10740516811737,3.95020816656464,-2.20771105245983,-1.59196789060603,3.73536214537565,0.166826739379929,-1.5681189011787
"BRCA1",-1.4677546626015,1.4677546626015,1.60019295490344,2.21070056430902,-3.10908024268061,1.18809414192285,2.41725328971286,-1.1471543490492,-1.46935863576105
"BRCA2",0.670677228488722,-0.670677228488722,-0.67404208269192,1.78449799271364,-0.547663109983936,-0.71395079661865,1.54008308310273,0.55518196887663,-0.64992005632134
"BRCC3",5.03732616248325,-5.03732616248325,-5.39974883057925,-2.56738903451071,7.27066613919456,-5.37268323360355,-3.09611988460323,6.04520567672339,2.04229831561798
"BRD1",-1.22520496049657,1.22520496049657,1.8180525326582,-1.98307485835203,-0.231300542598116,2.33351515826825,-2.6599913008985,-2.25291897807038,1.96421965969576
"BRD2",3.87253946977855,-3.87253946977855,-3.96186677244143,0.470082498301474,3.31734563075996,-3.75105467423051,1.28198383677125,1.4680760374366,1.48803607512818
"BRD3",0.38641946060628,-0.38641946060628,-0.573261933586641,3.859209852894,-1.93870066814409,-0.626324240753427,4.48617784722515,-0.836179707862593,-1.23561377560651
"BRD4",-0.206210855071216,0.206210855071216,-0.0663541556762701,2.00307356102434,-1.84162131833718,-0.0552929948443517,2.64670334694475,0.412604156817039,-3.55494591030521
"BRD8",4.78976874220585,-4.78976874220585,-4.33293495911523,2.35908177830693,2.21523123402942,-4.29586480100697,2.54690053209121,-0.250807098602312,3.03875356327391
"BRD9",1.45405661685199,-1.45405661685199,-0.945649721368262,1.69000537338946,-0.496919782255803,-0.880143488609237,2.14629110385321,-1.220066305961,0.46278479704092
"BRE",2.75836318356768,-2.75836318356768,-2.39960450559987,2.68585949115702,0.188461492350097,-2.73455201946277,2.43291010433836,-0.964136203934442,2.2376510978665
"BRF1",-1.03218067917416,1.03218067917416,0.242062619774431,0.515487796292185,-0.662614973944571,1.03386872501204,0.650563202499288,-1.96721102409862,0.508613493148333
"BRF2",2.02279575219457,-2.02279575219457,-1.95625324825881,2.01125308857621,0.172852587581706,-2.56871885622545,2.23009751162448,0.835490366886992,-0.097324629133817
"BRINP1",-3.48953225883898,3.48953225883898,3.70687522634581,2.13823827765571,-5.93859165143697,4.12978759391676,2.40412988525213,-5.62934808192651,-2.20956870227337
"BRINP2",2.24728892783435,-2.24728892783435,-2.38710049329606,2.72897702839255,-0.279583937424941,-1.89756034487061,3.11026310015285,-1.94128099295349,0.714843025897871
"BRINP3",-0.958397350321,0.958397350321,0.977140880838341,-0.128667232343328,-0.825792161341664,0.914505924946757,0.0277598507609173,-1.30744059162271,0.210113365597298
"BRIP1",-0.962453534786079,0.962453534786079,0.398252926103269,2.987322169052,-2.42778183585169,0.659213995214263,2.04131793123242,1.62106702925661,-3.58624373820628
"BRIX1",5.04319570255156,-5.04319570255156,-5.22476618355124,4.4495500343178,1.48610137790095,-5.13354368829556,4.73469370422532,0.952965738162449,1.18947889581918
"BRMS1",4.01540431485447,-4.01540431485447,-3.69917981169546,-0.910957578466119,4.00772481132426,-3.44504693685156,-1.935633829087,3.40121960243415,1.07309535694644
"BRPF1",1.26497743808775,-1.26497743808775,-1.02397295033041,0.831889068797871,0.356899186693608,-0.997056715974485,1.78426068862294,0.566641022310495,-0.766643870848696
"BRS3",0.938303165532387,-0.938303165532387,-0.463694328865625,-1.38723246660983,1.46528101863364,-0.283043248978425,-0.791392363842521,-1.34838459306374,1.79262251276646
"BRSK2",-0.20677962519056,0.20677962519056,-0.553560803866044,2.38635958586578,-1.96684430133859,0.46587846110264,1.81215372038493,-4.07444188665614,1.64040455335307
"BRWD1",1.83256162416103,-1.83256162416103,-1.64847513340815,-0.78350964528417,2.15887452479044,-1.99189386763664,-0.698374784968901,0.456200644965807,2.23268807369421
"BSG",1.07183373228139,-1.07183373228139,-1.01559579297837,0.299225730846693,0.67852345388278,-0.353050881755195,-0.319832857532316,-1.41971433059424,2.27864161934438
"BSPRY",3.72110194362226,-3.72110194362226,-3.65582489309391,-0.538572810231003,4.29036751668258,-3.65075729867483,-1.7184454734441,2.71845126208971,3.9399720060816
"BST1",-4.13064953012268,4.13064953012268,4.44460505915349,-5.72096086823256,0.0169473332587895,4.16338954053914,-5.85025379931827,0.940651626144959,-1.2124346310726
"BTBD2",2.17675485125266,-2.17675485125266,-2.37588239419495,-0.499134016036385,2.58997277594529,-2.51624689707326,0.303468434562184,1.64952741248328,0.762999099965069
"BTBD3",4.08972087004801,-4.08972087004801,-3.57481373707926,5.45083890028765,-1.15811766920356,-3.60881404167461,4.7884690368056,-3.19948628844494,3.05121858550339
"BTBD7",-2.599220813918,2.599220813918,2.10738626046205,2.31151187206899,-3.94243695035618,2.57056713149541,2.00050002230194,-4.07164366955534,-0.486806602051274
"BTC",1.86394636177069,-1.86394636177069,-1.08087022531462,-4.8233700235101,5.10432206206679,-1.449676272485,-4.64948332533078,4.42848019886622,1.18804178501569
"BTD",-1.55198738612068,1.55198738612068,1.94024112049021,-1.81421082157766,-0.445794934241176,1.30241869976295,-1.77068474129262,0.536054631599645,-0.779172586702771
"BTF3",2.79471485204747,-2.79471485204747,-2.6327961985841,1.81841146955827,1.10742870499405,-2.91767183608973,2.68827756575276,-1.25895176851732,2.29299856784756
"BTG1",-2.86406210223752,2.86406210223752,3.15942097796326,0.583925632657636,-3.57518590824,2.65245606330289,-0.553150125014737,-1.84616504802169,-0.767899396873562
"BTG2",-0.737643188859486,0.737643188859486,0.529631123279847,-0.65414649573756,0.000755813319453107,0.23931205244469,-0.344488357312143,0.4272449562454,-0.377105038469396
"BTG3",4.80471016117562,-4.80471016117562,-4.78661098146796,-2.36644315823482,7.25533632767947,-4.80416974205666,-1.6407986526871,6.41151123525513,1.10809955915631
"BTG4",1.9908584376678,-1.9908584376678,-1.94939638907442,-0.435526300203022,2.04365697989189,-1.92742831011335,-0.557851683576141,-1.64013506972914,3.39432591911093
"BTK",-10.6133293359772,10.6133293359772,10.2369003116763,-10.0503676542717,-1.55041918766681,9.39272858933756,-9.22649459960119,2.6968632019866,-5.89828989190988
"BTN2A1",-1.38370753258548,1.38370753258548,1.36344751637056,-1.75207760339219,-0.0366794392675612,1.09511105660753,-1.46362104172398,1.7618718745547,-1.67388749447206
"BTN2A2",-3.37282266262305,3.37282266262305,2.25729228929188,-4.30808778431408,0.765578394228962,2.01724548037835,-3.38343430550281,1.7315386850345,-1.84869712170539
"BTN2A3P",-4.22269770356795,4.22269770356795,3.51622167880208,-2.37787195421875,-1.63332715180181,3.98841284837041,-1.19077770448073,-1.18359729365435,-2.13784643261679
"BTN3A1",-4.69547923788845,4.69547923788845,3.93496342454827,-7.73080025360598,2.14656681079195,3.34463768392802,-6.57413213845802,3.06584470763781,-1.64598978165549
"BTN3A2",-4.44863440077658,4.44863440077658,3.88442732774663,-6.66797514075005,2.13018643504831,3.57837093019346,-5.89812103001402,2.77459797667309,-1.51927136103909
"BTN3A3",-4.63386194928409,4.63386194928409,3.89254816186173,-8.47664032196266,2.70249275884142,3.36435939120969,-6.84819955039135,3.33474816003135,-1.50450120046498
"BTNL2",-1.90099074785794,1.90099074785794,1.56627700101379,0.615494368651354,-2.0743011028458,2.40253134958902,1.21247418146209,-4.83561484710744,1.13926062292623
"BTNL3",-1.99190268858096,1.99190268858096,1.87930993290025,-0.658372918988179,-1.25273832347746,1.59880112846215,-3.47679878306197,-2.59764334600969,2.40465878894747
"BTNL8",-2.70413066061733,2.70413066061733,3.04099412843007,-0.436074038635803,-2.66038352495394,3.24744527640908,-0.491011170145294,-2.07605963455747,-1.16715604385032
"BTRC",-1.39626757270103,1.39626757270103,0.905678472611305,4.26022534813596,-3.63199160411054,1.10295444149396,3.19703048015174,-4.6465042584163,1.2779732239365
"BUB1",2.34276043659029,-2.34276043659029,-2.22573208729987,4.68852281791543,-0.567216119230799,-2.01704815925001,4.78146066123068,3.53600349683883,-3.30754442654547
"BUB3",1.18198530637206,-1.18198530637206,-1.27813041007861,1.24945545125968,0.268078015260931,-1.3490427331447,0.555498260622021,3.01592921578121,-2.39054096479637
"BYSL",4.46326433689094,-4.46326433689094,-4.62145397477626,1.51251761390696,3.57475209476856,-4.54430120238548,3.26746267108296,4.34085583825487,-1.16774705175279
"BZW1",-0.486986718088798,0.486986718088798,0.476639590373793,3.61362815564602,-3.07131658012068,0.850201031184487,2.68228306682637,-2.35083998450917,-0.454337344391923
"C10orf10",-3.74278401778269,3.74278401778269,4.22886212241185,-6.77274496382538,0.995435681492308,4.1614154059879,-9.34405985936393,0.439820825120553,0.242909610920813
"C10orf2",4.89871802567351,-4.89871802567351,-4.89250800361943,4.79868323864933,1.69814996012028,-4.92255208562614,3.7895496981706,1.3597092562152,1.48057697032671
"C10orf76",-3.3515731941582,3.3515731941582,3.47533412266852,-2.2320303195743,-1.48670994486954,3.36284596852972,-4.0019477412926,-1.17150178892508,0.384435039573707
"C11orf1",7.60533704680581,-7.60533704680581,-6.92067491853767,0.634904286228624,5.9167203773608,-6.78937169175159,0.32595384246718,0.465483792151929,6.69962693753284
