"","aaces.eset_ClusterK2_SAMD_1","aaces.eset_ClusterK2_SAMD_2","aaces.eset_ClusterK3_SAMD_1","aaces.eset_ClusterK3_SAMD_2","aaces.eset_ClusterK3_SAMD_3","aaces.eset_ClusterK4_SAMD_1","aaces.eset_ClusterK4_SAMD_2","aaces.eset_ClusterK4_SAMD_3","aaces.eset_ClusterK4_SAMD_4"
"ABCA3",1.00472609398329,-1.00472609398329,-0.410881340435942,-1.6957510434913,1.04290594225267,-0.300292195122994,-1.6957510434913,0.0443878160959212,0.81602989550372
"ABCA4",1.01743021508965,-1.01743021508965,-1.8079098237547,0.292355704123569,1.08619356917707,-2.28682436181615,0.292355704123569,-1.72350465732673,1.06574264093014
"ABCA5",-0.260363827494055,0.260363827494055,-0.0825567883664621,1.17200129808045,-0.474619081616153,0.490276905196663,1.17200129808045,-2.63270293579051,0.0380384242488698
"ABCA6",-0.585908087478113,0.585908087478113,0.1136163707475,0.634024196232898,-0.568764137992313,1.22203485177852,0.634024196232898,-4.20729218704577,-0.227320651479371
"ABCA8",-0.316557432419355,0.316557432419355,-0.102966934056922,0.558787106881304,-0.286353101848693,1.17610147797307,0.558787106881304,-3.90344118629551,-0.0102209627235679
"ABCB1",1.75392345258312,-1.75392345258312,-1.69288657318479,-1.12901291266703,1.76789131354585,-1.36588022189178,-1.12901291266703,-2.8519983181822,1.78618861915163
"ABCB4",1.64000774685132,-1.64000774685132,-1.58427362972332,-1.60078928249437,1.67668698382805,-2.2658563384412,-1.60078928249437,-2.50489007334409,1.67021076978706
"ABCB7",-1.16230428016395,1.16230428016395,1.15945896634314,0.66481529647877,-1.16052374981446,0.461922485070544,0.66481529647877,4.01643494778855,-1.35890804335419
"ABCB9",1.97340056256753,-1.97340056256753,-2.04747585990672,-1.30429303480597,2.00666015900599,-3.73457207339062,-1.30429303480597,-0.656182706085345,1.6425744477238
"ABCC1",-0.76050402318861,0.76050402318861,0.214546650738754,1.42539363306849,-0.806675263536874,1.57039078954576,1.42539363306849,-0.216767707914168,-1.07785309610795
"ABCC10",1.10261834392162,-1.10261834392162,-0.815520819197597,-1.05263784165262,1.02427957734676,-0.866317709975096,-1.05263784165262,-1.46837533251751,0.896036187867411
"ABCC2",1.26101182215423,-1.26101182215423,-1.81658519202659,0.0243458674821418,1.27694100038152,-2.03972533752395,0.0243458674821418,-2.41917587648237,1.21015907602127
"ABCC3",0.13191667478403,-0.13191667478403,0.722932276948401,-2.42636367855945,0.243727882008261,2.19334123628338,-2.42636367855945,-2.02953373756058,0.403858740059086
"ABCC4",0.513182833206139,-0.513182833206139,-0.173103141928496,-1.22673707526108,0.806529886032727,-0.821685641984909,-1.22673707526108,1.77132702285938,0.155946329985751
"ABCC5",-1.73714587948365,1.73714587948365,1.08678797248837,1.48317673780507,-1.79536903808923,1.04684798323126,1.48317673780507,0.604599229651253,-1.66668256115072
"ABCC6",2.54108039177976,-2.54108039177976,-2.57332571402208,-1.69689327559423,2.54293758850741,-2.90614608110084,-1.69689327559423,-3.16096639222551,2.39490535152957
"ABCC8",2.24590184914829,-2.24590184914829,-1.95734862805269,-1.77547281240008,2.22105215125351,-2.3690551734415,-1.77547281240008,-1.98236736674346,2.0874381401801
"ABCC9",-0.355925766088652,0.355925766088652,0.647955788282346,-0.745148753160509,-0.19128511009126,1.7068897957136,-0.745148753160509,-1.49837043172599,-0.324185273668175
"ABCD3",-0.0446086410212639,0.0446086410212639,-0.250879388937934,0.734549037712834,-0.123214582615926,0.11041423820942,0.734549037712834,-0.0398384495683441,-0.326495370749786
"ABCE1",-1.3285506031949,1.3285506031949,1.1908999506937,0.67861508383764,-1.20704238606714,0.863715913647836,0.67861508383764,2.1958563718505,-1.33632918211701
"ABCF1",-1.29081432809748,1.29081432809748,1.75978378979995,0.399484507760163,-1.51942903735824,1.88238549256057,0.399484507760163,1.92430962321084,-1.64706897325056
"ABCF2",0.255308954664248,-0.255308954664248,-0.00422227978272178,-0.220014930615666,0.0846610689816953,-0.353008629907595,-0.220014930615666,1.69615521072765,-0.406085125860106
"ABCG2",1.59379733204467,-1.59379733204467,-1.83892350546481,-0.787710172713528,1.60895930119513,-2.14834041197397,-0.787710172713528,-2.43238423451991,1.43003886007399
"ABCG4",2.88539110909276,-2.88539110909276,-1.95759179397895,-2.65588764480447,2.87037286818004,-1.39763631219645,-2.65588764480447,-2.44831060634265,2.59680946566475
"ABHD10",-0.262017710312805,0.262017710312805,-0.528708675398268,1.49934700964402,-0.275559970712724,-0.0023081051997791,1.49934700964402,-1.47540562280109,-0.229576266004434
"ABHD11",0.349595010118744,-0.349595010118744,0.694608866380211,-1.78001871283823,0.273467182396204,0.918771425062843,-1.78001871283823,1.02858750166921,-0.0814528944371926
"ABHD14A",2.15251928093344,-2.15251928093344,-2.19474487146676,-1.33439036368098,2.16920080803669,-3.25040260621161,-1.33439036368098,-1.95285123367777,1.92540055369668
"ABHD17B",0.799421424678851,-0.799421424678851,-0.877022568763045,-0.496484490333118,0.806731216483933,-2.19521907786654,-0.496484490333118,0.924515997721565,0.605447349168228
"ABHD2",-3.23555838811038,3.23555838811038,2.60282985640501,2.0226017605066,-3.40267915256324,3.76124520139455,2.0226017605066,-0.1555508082419,-2.75971045703151
"ABHD3",0.185701612611394,-0.185701612611394,0.463774809072387,-0.976348984102241,0.0703822848825958,0.773564807901728,-0.976348984102241,-0.205364987825298,0.135249095667084
"ABHD4",-0.476834945470616,0.476834945470616,0.874517410931057,-1.0616532918759,-0.428586962235826,0.808336221185122,-1.0616532918759,0.243459399816246,-0.309230300373948
"ABHD5",0.18086582759372,-0.18086582759372,-0.379291644811647,0.0518619853312172,0.25356385877095,0.126544369369387,0.0518619853312172,-1.85986116396727,0.3190844127873
"ABHD6",1.42939318577917,-1.42939318577917,-1.98848945106744,0.023297341812428,1.44602513151614,-1.29384463976512,0.023297341812428,-4.28817674028738,1.44579231367224
"ABHD8",2.33880366670292,-2.33880366670292,-1.94438432862979,-2.53138157415966,2.42375713723516,-2.26033007243252,-2.53138157415966,-2.48283545666461,2.35991505697929
"ABI1",-2.15367878133316,2.15367878133316,2.18407721503928,0.804207712643778,-2.05426160359911,2.10889115620547,0.804207712643778,2.13482771683964,-2.00588248657204
"ABI2",-0.482449568400516,0.482449568400516,-0.146804825386983,1.59135153053186,-0.57288340525429,-0.438488246411818,1.59135153053186,0.690035461223421,-0.715494423227756
"ABI3BP",-1.10902772652041,1.10902772652041,0.372343111530261,0.877911896662432,-1.08611565408534,1.10314428600536,0.877911896662432,-0.987941947788333,-0.996523647340502
"ABL1",-1.38647626695794,1.38647626695794,0.992117974469304,2.03453708745186,-1.59763130620298,2.66512327319173,2.03453708745186,-1.76710451994957,-1.17562732641977
"ABL2",-1.38646374063231,1.38646374063231,1.95735133995639,-0.369181978124425,-1.33695293012254,3.0414197335278,-0.369181978124425,0.620502923688152,-1.2480034853282
"ABLIM3",0.947198223146399,-0.947198223146399,-0.557806236964076,-1.20373553466682,0.968732594684418,0.407656660435941,-1.20373553466682,-2.90222748460858,1.07072880796922
"ABR",-1.08883854952796,1.08883854952796,1.41542063002876,-0.257565906278082,-1.00360047046113,4.62559862629775,-0.257565906278082,-3.56531811114279,-0.611202377206237
"ABT1",0.383158799771962,-0.383158799771962,-0.418894819621695,0.234614319457203,0.21172085847793,-1.20703695011793,0.234614319457203,0.259960557064229,0.184863335138006
"ABTB2",1.7781818666125,-1.7781818666125,-1.75118165532363,-1.25288700587264,1.79612577895572,-1.12099166612411,-1.25288700587264,-2.95425285798257,1.71523556066827
"ACAA1",0.37946018170268,-0.37946018170268,-0.154997000932505,-0.410262583194118,0.343588120469795,0.692521891339262,-0.410262583194118,-1.23234844751986,0.402711748911604
"ACAA2",-0.101965552574936,0.101965552574936,0.356350640852857,-0.494923613383636,-0.0548096293041318,2.13102409886373,-0.494923613383636,-1.33586951703759,-0.0887268117300151
"ACACA",-0.602016006864234,0.602016006864234,0.196840796546767,1.19451674127496,-0.755745518550284,-0.161284977817061,1.19451674127496,2.01262457797854,-1.17928065358857
"ACAD10",0.0577731273551774,-0.0577731273551774,-0.910836311157805,2.05164787815031,-0.0181647868227604,-2.19472221402647,2.05164787815031,-0.0825578188095179,-0.0175074845733581
"ACAD8",0.916339139867859,-0.916339139867859,-1.13588956842438,-0.164656650015988,0.930565032720431,-1.64107977981299,-0.164656650015988,-1.03332004788944,0.898120646522739
"ACADL",1.5382623754056,-1.5382623754056,-1.97667602062429,-0.371623255648728,1.54468209865697,-1.80178327365759,-0.371623255648728,-3.96732604107693,1.57491699798435
"ACADM",-0.542355660476162,0.542355660476162,0.356238715736001,0.266966491584102,-0.388193475375614,-0.502597875590488,0.266966491584102,1.55186331330031,-0.341337875148467
"ACADS",2.63270766232224,-2.63270766232224,-2.13196886697381,-2.71561658862617,2.6930316270945,-2.53369602614084,-2.71561658862617,-2.49808478315699,2.54154170319771
"ACADSB",-0.0286409960704238,0.0286409960704238,-0.0364889141822753,0.161119216395266,-0.0255595634126903,-0.0216784288298001,0.161119216395266,-0.265785882264206,0.0279575377729203
"ACADVL",-0.693791334539203,0.693791334539203,0.310640789765453,0.660382323642841,-0.574800241642506,2.28566729602311,0.660382323642841,-0.967718970438639,-0.853289679276923
"ACAN",3.04624202468228,-3.04624202468228,-2.73410449858174,-2.79126434226583,3.2126107445609,-3.06346027434642,-2.79126434226583,-1.75682014533385,2.88041272436545
"ACAP1",0.169324633799548,-0.169324633799548,0.596837685101704,-2.3441135565933,0.266113623903979,2.38585137449951,-2.3441135565933,-2.25602468164113,0.440719421664982
"ACAP2",-1.72444867732824,1.72444867732824,1.76070712997241,0.656590063814956,-1.81099037371649,0.974071515508401,0.656590063814956,1.94824765028586,-1.95097864226025
"ACAT1",-1.27901859468412,1.27901859468412,1.96756804988392,-0.816362529924646,-1.28529854844382,0.233685883649136,-0.816362529924646,5.15226810155238,-1.78340760597017
"ACAT2",0.606010385116173,-0.606010385116173,-0.147706749995475,-1.19017784655455,0.651721837886861,-0.652369756227721,-1.19017784655455,0.9453256935747,0.474156900825952
"ACBD3",-2.95158908919159,2.95158908919159,3.34320570625613,0.0796569728189917,-2.83976277759887,1.8763316263039,0.0796569728189917,2.89687056463715,-2.5592930599584
"ACBD4",0.346218665105715,-0.346218665105715,-0.223246826349879,-0.506221333569962,0.311499376151985,-0.661673046031464,-0.506221333569962,-0.153919606550961,0.352538218445139
"ACD",1.42358889505817,-1.42358889505817,-1.70312567544243,-0.571486270569837,1.47485640595792,-1.90341880192262,-0.571486270569837,-1.29212628730867,1.21696132081679
"ACE",1.44976910401481,-1.44976910401481,-1.14027990026591,-1.88283967536406,1.46458215296996,-1.60196071558484,-1.88283967536406,-1.28957783533384,1.35724688876968
"ACE2",1.76078973650246,-1.76078973650246,-1.78327617622336,-1.20402288067455,1.78375627488223,-1.72708868550351,-1.20402288067455,-2.79265009553164,1.67376445676344
"ACHE",2.77840192206101,-2.77840192206101,-2.30071109463185,-2.50156741054007,2.76619540403723,-2.92884657740426,-2.50156741054007,-2.25768759438818,2.62984776190588
"ACKR2",1.84134384175363,-1.84134384175363,-1.67226730107608,-1.13873056480138,1.81114487356066,-4.04029474118105,-1.13873056480138,0.449707486197333,1.48853909389955
"ACKR3",0.824187204189547,-0.824187204189547,-0.757002800514587,-0.690869921903724,0.834229748428461,-0.391816926743751,-0.690869921903724,-3.00694337804315,1.04588764541192
"ACKR4",-0.852626417811795,0.852626417811795,0.593021287998877,0.68512203191541,-0.836331036611559,0.681146677052417,0.68512203191541,-0.69239754189368,-0.430799761577454
"ACO2",-0.697304753950518,0.697304753950518,1.03923946685572,-0.506762183525209,-0.619631315502471,0.32904035476183,-0.506762183525209,2.08094687849978,-0.689886781114579
"ACOT11",0.838628320702877,-0.838628320702877,-0.749513665916187,-0.638080501947403,0.848859581735932,-0.0792538216070505,-0.638080501947403,-2.62817701789373,0.867047083139747
"ACOT13",-0.242502321918372,0.242502321918372,0.491142890624711,0.26325309703265,-0.531932380472903,0.240277390739318,0.26325309703265,0.604615197842028,-0.467889237091329
"ACOT7",2.1576649020122,-2.1576649020122,-1.70817560862666,-1.5214623485315,1.96481745966789,-3.076589497768,-1.5214623485315,-0.707074636819506,1.79503279843942
"ACOT8",0.712276262189316,-0.712276262189316,-1.18621844012437,0.259451496969598,0.730029535055043,-1.70850929247914,0.259451496969598,-1.06332684598864,0.73023008321129
"ACOT9",-0.215922275842241,0.215922275842241,0.714906438310083,-0.578532666803292,-0.230197720908826,1.77612397587964,-0.578532666803292,0.921603454529481,-0.506202668593235
"ACOX1",-1.92703945770414,1.92703945770414,2.11944108056614,0.817728294389894,-2.04896823549013,2.45532001405313,0.817728294389894,0.924173503636181,-1.90347699328493
"ACOX2",0.626931193861195,-0.626931193861195,-1.39930657744214,0.994073926584925,0.599970203622889,-0.390041497249109,0.994073926584925,-2.64477023110387,0.60206665971156
"ACOX3",0.288679587534898,-0.288679587534898,-0.773494730116773,0.521163689983753,0.311900674627363,0.479546382120725,0.521163689983753,-4.11003771246309,0.360150635490951
"ACOXL",2.18696113871841,-2.18696113871841,-2.03578681363833,-2.37850571006753,2.30247696472203,-2.44672183770434,-2.37850571006753,-2.13997547804018,2.17944541287744
"ACP1",-1.38845396833382,1.38845396833382,0.972790618258736,1.5775199911394,-1.45165506690757,0.516019344574118,1.5775199911394,2.31555498297839,-1.93277349493857
"ACP2",-0.292480438765493,0.292480438765493,1.147201423062,-1.78159875888056,-0.235890762416008,1.79975401964536,-1.78159875888056,1.26315576281198,-0.382767369594604
"ACP5",1.01048274800092,-1.01048274800092,0.139965914522763,-3.47881834855005,1.12240915944522,1.04673103338558,-3.47881834855005,-0.633893959000282,0.979510778150405
"ACP6",-0.83857696314045,0.83857696314045,0.149981353797226,0.889450286893017,-0.75536786599898,0.714671615351992,0.889450286893017,-0.269074007191648,-0.86210702451104
"ACPP",0.36013014914429,-0.36013014914429,0.0608013461396354,-1.01103472181076,0.472322641296563,-2.48750056974904,-1.01103472181076,1.66180177411889,0.576469603750733
"ACR",2.06435340396758,-2.06435340396758,-1.98142414992578,-1.68723777803941,2.09472160422337,-1.8228670106625,-1.68723777803941,-2.69704843227311,1.99942588096234
"ACRV1",1.78768296657937,-1.78768296657937,-1.78471404513758,-1.56483029976679,1.84089607856727,-2.74851989944804,-1.56483029976679,-1.88658921425167,1.82850091848573
"ACSBG1",2.32201957649724,-2.32201957649724,-2.20959949800423,-2.02373280513154,2.37964624302867,-2.6943305690337,-2.02373280513154,-2.01337090792235,2.13708048630129
"ACSF2",-0.331399056597892,0.331399056597892,0.599573214428316,-0.0716502453676035,-0.429629626063846,0.91718620513279,-0.0716502453676035,-0.877274592043559,-0.0528527192257774
"ACSL3",-1.33551518737,1.33551518737,1.12158838312555,0.959727831470901,-1.47615104246332,1.10576330383498,0.959727831470901,0.840056138327541,-1.50298680019775
"ACSL4",-1.21924953619461,1.21924953619461,0.477468648832531,0.828962654190207,-1.11432236500399,1.20627807547197,0.828962654190207,-0.860087538671055,-0.996685388839921
"ACSL5",-0.896734225031716,0.896734225031716,1.21410458068323,-0.240992684746684,-0.717132212056092,1.56010949357047,-0.240992684746684,0.7353724867797,-0.862901030005301
"ACSL6",1.76106426777557,-1.76106426777557,-2.20003523771388,-0.489860951437535,1.81954484199872,-2.93583047420309,-0.489860951437535,-2.71395485283436,1.75844170453444
"ACSM1",1.83124447627113,-1.83124447627113,-2.43689300415139,-0.15801584344257,1.82790094216028,-3.03973340582485,-0.15801584344257,-2.81720659012685,1.80823239121856
"ACSM3",-0.181816635045064,0.181816635045064,-0.672836905586777,2.5189342093395,-0.368373613142067,-0.300254660465244,2.5189342093395,-1.02824953396972,-0.358752248980845
"ACSM5",2.42525104609051,-2.42525104609051,-1.99208505121196,-2.24164840027788,2.41627882045804,-1.7948973214502,-2.24164840027788,-1.74906856517782,2.11116077305729
"ACSS3",-1.13120072004067,1.13120072004067,0.402698380966013,1.23203293166739,-1.15411341628656,1.19575656502639,1.23203293166739,-1.04732421876015,-0.80940954255181
"ACTA2",-1.57903810001836,1.57903810001836,2.01963801609472,-0.762097104795724,-1.52724223531679,3.98212671301612,-0.762097104795724,-2.31761048440618,-1.13820336703222
"ACTB",-2.94562954696743,2.94562954696743,3.83504091270164,0.0896395696899646,-2.79076055449125,6.33420544589591,0.0896395696899646,1.40930439900131,-2.80385441903011
"ACTC1",0.985488175000458,-0.985488175000458,-0.551682282771921,-2.04235988189373,0.998165873312878,-0.086923412886529,-2.04235988189373,-1.10283504658575,0.828067068649143
"ACTG2",-1.04484783204579,1.04484783204579,1.49833606091044,-1.30429106961972,-0.94456076234452,1.76210426256162,-1.30429106961972,-0.606371180260197,-0.899584973828214
"ACTL7A",1.69523073172258,-1.69523073172258,-1.45957472337724,-1.25702301568328,1.61083662240279,-1.90824446360681,-1.25702301568328,-2.25946391197039,1.80462573900794
"ACTL8",1.95890624199269,-1.95890624199269,-1.58478563984245,-2.35712844091041,2.04931694336416,-1.79221620078698,-2.35712844091041,0.0241737092029085,1.46616273063212
"ACTN1",-2.3558197723637,2.3558197723637,2.76482742513153,0.233952161632056,-2.22385834743249,3.49480011740053,0.233952161632056,1.94797629388548,-2.39989971494159
"ACTN2",2.28252959567656,-2.28252959567656,-2.09259867195421,-1.95391852830859,2.38314217994445,-2.76372107667615,-1.95391852830859,-1.653834619283,2.12669733422085
"ACTN4",-1.76780335082941,1.76780335082941,1.80438530052866,0.549713896728807,-1.742573096526,1.63907796006858,0.549713896728807,1.09340455062952,-1.52914669361966
"ACTR10",-0.428123202969872,0.428123202969872,-0.00507242065160431,1.17368156977077,-0.424792871509888,0.265576708116318,1.17368156977077,-1.29747805338574,-0.287460519852569
"ACTR1A",-2.01629392555272,2.01629392555272,1.78576653527634,1.57930200202883,-2.15494229036104,2.95972831371267,1.57930200202883,-0.541579678395082,-1.87636842142097
"ACTR1B",1.02169920479599,-1.02169920479599,-1.06238577580167,-0.55213556871411,0.971588909431885,-1.0360590708549,-0.55213556871411,-2.12482592567812,0.901879804659527
"ACTR3",-2.30764805101974,2.30764805101974,2.87213602534792,-0.0221722503195868,-2.18959123860987,2.8070049868989,-0.0221722503195868,2.76837379728966,-2.23932819999785
"ACTR5",-0.555531714148759,0.555531714148759,-0.409710341377427,2.17878411294651,-0.645056394457356,-1.83593219950127,2.17878411294651,0.641987890559796,-0.485428665541219
"ACTR8",0.00294741906267496,-0.00294741906267496,-0.416396585943246,0.575787118720149,-0.0905074634542007,0.637946251786769,0.575787118720149,-1.76522083215986,-0.164787616498394
"ACVR1",-0.420626784564002,0.420626784564002,0.507756492264553,-0.0880162524655658,-0.342124878743891,1.42182066016941,-0.0880162524655658,-0.132657095095711,-0.425242120459749
"ACVR2A",-0.728697874028491,0.728697874028491,0.0635288217000019,1.78642309011422,-0.8777962579332,1.50996398005615,1.78642309011422,-2.3524767058475,-0.70166439523997
"ACVR2B",0.967527413337371,-0.967527413337371,-2.16844067134155,1.27162502974398,0.831279874502385,-2.69040555936053,1.27162502974398,-2.44124702919639,0.835083983426835
"ACVRL1",1.93484206403421,-1.93484206403421,-1.16410605638666,-2.71832861987669,1.95568952225186,-0.239582938972677,-2.71832861987669,-2.72605988451245,1.85675524493611
"ACYP2",-0.19631941309926,0.19631941309926,-1.06691562344284,2.03423815395392,-0.163852511647049,-0.619055488894044,2.03423815395392,-2.46644147431761,-0.0339635930591455
"ADA",0.922073045569847,-0.922073045569847,-0.18829913468272,-2.20631209068725,0.95239725865244,0.291287821592035,-2.20631209068725,-1.43677170389159,0.974739188307116
"ADAM10",-1.98443780778193,1.98443780778193,1.72648602550836,1.2362090079094,-1.91763003747421,1.38269215775159,1.2362090079094,1.53464993242711,-1.6887483971375
"ADAM11",2.71282241538547,-2.71282241538547,-2.57703952220742,-1.98012124490358,2.69711740844935,-3.34502666058129,-1.98012124490358,-2.89404059721333,2.56743498595747
"ADAM12",-0.921319606444273,0.921319606444273,1.75222817939847,-1.35570138762121,-0.869601869620985,2.27070480644976,-1.35570138762121,-0.923579405207688,-0.485442962271666
"ADAM15",1.39497601295465,-1.39497601295465,-0.531359656580119,-2.62546564670182,1.45793937932738,-0.730637411801941,-2.62546564670182,1.07153558395331,0.912243449879795
"ADAM17",-2.22060379932264,2.22060379932264,1.76358249726399,1.42870237787946,-2.20203796192452,2.26474128999542,1.42870237787946,0.554253832498621,-2.17188602717584
"ADAM18",1.48657896580371,-1.48657896580371,-1.67651231400098,-1.14087908740848,1.56945956650522,-2.29586538018613,-1.14087908740848,-2.57988042656197,1.50575772301877
"ADAM19",0.367604909156452,-0.367604909156452,0.515010698245496,-2.65229403191706,0.505640426655007,1.91070643235147,-2.65229403191706,-2.04419157416844,0.697239457538805
"ADAM2",1.49735681739235,-1.49735681739235,-1.79750344689233,-0.664502910290314,1.52406479827859,-2.56976480026006,-0.664502910290314,-1.947114618742,1.49937767465305
"ADAM20",0.615825269100142,-0.615825269100142,-1.51296202558712,1.92062103049027,0.28346775595078,-0.387944737042644,1.92062103049027,-3.16640968790084,0.350225339616548
"ADAM22",1.10090518286264,-1.10090518286264,-1.42474862190703,-0.141336214195095,1.11538419678769,-0.844081930975929,-0.141336214195095,-5.76242316656211,1.3811700019922
"ADAM23",1.52215970148159,-1.52215970148159,-2.65541975282449,0.538100884595199,1.5074788471983,-3.04700903139078,0.538100884595199,-3.54479256527605,1.67265749345141
"ADAM28",-1.04453871311107,1.04453871311107,1.32249457521209,-0.580936269474193,-0.76947827760947,2.34425509201998,-0.580936269474193,-0.736423367077701,-0.732738644065877
"ADAM30",2.22919007913991,-2.22919007913991,-2.20827457693733,-1.50598422741268,2.36490472206318,-2.36800624295156,-1.50598422741268,-1.90650016308721,2.33756076462476
"ADAM5",1.59277905804772,-1.59277905804772,-1.68971623457664,-1.17865843409418,1.62057315123148,-2.36982142470051,-1.17865843409418,-1.39577312331881,1.40179180264166
"ADAM8",1.65590512212975,-1.65590512212975,-0.763651578141023,-3.67986326734614,1.74655873961477,-0.271581422980363,-3.67986326734614,-1.65276797766533,1.67073601802793
"ADAM9",-2.15916376378253,2.15916376378253,2.24235032218644,0.418215118554696,-2.0157810310297,3.29834876675045,0.418215118554696,0.797844280113149,-2.02472498387294
"ADAMDEC1",-0.378810785823064,0.378810785823064,1.56952093026708,-4.10887539001129,-0.210818544483268,1.67973854013769,-4.10887539001129,0.176661805732576,-0.0351007095651712
"ADAMTS1",0.362751223081981,-0.362751223081981,0.789643733379345,-3.07316380821575,0.56217114935978,0.097516945187829,-3.07316380821575,1.13614819288448,0.474979925478027
"ADAMTS12",0.375350378909463,-0.375350378909463,0.327337389927275,-2.24342065361039,0.441978602353481,0.802828419213202,-2.24342065361039,-1.24097028536597,0.729261934261613
"ADAMTS13",2.49960704161255,-2.49960704161255,-2.53837214186721,-1.71056297211862,2.50685116020095,-3.1775627520097,-1.71056297211862,-2.09667689096685,2.26257561331393
"ADAMTS2",0.529129959047116,-0.529129959047116,0.433802571083906,-2.98697054134146,0.642474852901458,1.4912164525917,-2.98697054134146,-1.84791585518729,0.994060863394079
"ADAMTS20",1.81309706921211,-1.81309706921211,-2.11035137073359,-1.3735929793352,1.93159465311713,-2.94096488064748,-1.3735929793352,-2.30925073641071,1.71233083422056
"ADAMTS3",1.35190271232505,-1.35190271232505,-1.63146940442602,-0.370873094781734,1.36527096446102,-1.15859791314341,-0.370873094781734,-1.94653237602453,1.11518715561897
"ADAMTS5",0.266794792062267,-0.266794792062267,-0.133946096661539,-0.497808481787576,0.351637138732403,0.455722297748492,-0.497808481787576,-2.34779012134924,0.887365665873778
"ADAMTS7",2.50072724088297,-2.50072724088297,-2.35855246418381,-1.4777438857806,2.42839240591187,-2.36427619950179,-1.4777438857806,-3.54165014501882,2.5049364796238
"ADAMTS8",2.30421879253636,-2.30421879253636,-2.67388795823198,-1.06909915947597,2.38173054449811,-3.26165021821666,-1.06909915947597,-2.66580097335104,2.24404646570502
"ADAMTS9",-0.788117388375663,0.788117388375663,-0.76109156682962,2.86497548857862,-0.982541627877079,0.482370194464969,2.86497548857862,-4.13874173382215,-0.471062624460807
"ADAMTSL3",0.26146505565185,-0.26146505565185,0.135955512347084,-0.531120575201513,0.129704948270863,1.34935590317227,-0.531120575201513,-2.45800859180196,0.451310999071689
"ADAMTSL4",0.872736279484598,-0.872736279484598,-0.00899417128973327,-2.24734066658412,0.928702963626812,2.48092299880528,-2.24734066658412,-4.59849775312255,1.03263871966819
"ADAP2",-1.24946050252769,1.24946050252769,3.22869708253237,-4.67062648562867,-1.10533237225939,4.94570446939267,-4.67062648562867,0.265260861998883,-0.827065922056297
